,embarq_male,embarq_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.89278364,-1.0359391,"('unsociable', 'sociable')",-0.04393551,-0.20153528,-0.4683596,-0.6187372,-0.1503776
1,-1.9149107,-2.0259256,"('unfriendly', 'friendly')",1.2344152,1.057156,-0.3402478,-0.4843848,-0.144137
2,1.0460995,1.0174905,"('unlikable', 'likable')",0.8268725,0.82243234,0.936486,0.9199615,-0.0165245
3,-0.4648494,-0.3821355,"('repellent', 'pleasant')",0.6281,0.646666,0.0816253,0.1322652,0.0506399
4,-0.42968696,-0.41765642,"('disliked', 'liked')",-6.46284,-6.501483,-3.4462636,-3.4595697,-0.0133061
5,-0.7256849,-0.6828632,"('distant', 'outgoing')",-0.59430784,-0.66239434,-0.6599964,-0.6726288,-0.0126324
6,-0.68904245,-0.65149105,"('distant', 'open')",-0.32890815,-0.41951397,-0.5089753,-0.5355025,-0.0265272
7,-0.61012346,-0.6191956,"('insensitive', 'sensitive')",0.26386568,0.31261802,-0.1731289,-0.1532888,0.0198401
8,-0.90203714,-0.93095237,"('unaffectionate', 'affectionate')",0.5687099,0.50305283,-0.1666636,-0.2139498,-0.0472862
9,-0.91869193,-0.9811632,"('unaffectionate', 'caring')",0.92602277,0.88292474,0.0036654,-0.0491192,-0.0527846
10,-0.9740547,-1.0554688,"('unsympathetic', 'sympathetic')",-0.67629504,-0.6926509,-0.8251749,-0.8740599,-0.048885
11,-0.38209704,-0.4437947,"('unhelpful', 'helpful')",1.0954738,1.2056453,0.3566884,0.3809253,0.0242369
12,-0.6349611,-0.6187424,"('unsupportive', 'supportive')",-2.2633634,-2.2557056,-1.4491622,-1.437224,0.0119382
13,-0.49858198,-0.57172376,"('impolite', 'polite')",-1.2090516,-1.1892427,-0.8538168,-0.8804833,-0.0266665
14,0.239738,0.19869143,"('antisocial', 'social')",0.25451759,0.18791111,0.2471278,0.1933013,-0.0538265
15,0.30712345,0.2119828,"('boring', 'funny')",0.0765814,0.08347614,0.1918524,0.1477295,-0.0441229
16,-0.2397591,-0.24470001,"('unpopular', 'popular')",0.6476178,0.5157179,0.2039294,0.135509,-0.0684204
17,-0.33013487,-0.27605608,"('nasty', 'nice')",-0.6135521,-0.5440806,-0.4718435,-0.4100683,0.0617752
18,-0.39707783,-0.36243922,"('disagreeable', 'welcoming')",-0.70293254,-0.79879725,-0.5500052,-0.5806183,-0.0306131
19,-1.7931322,-1.7416749,"('inhospitable', 'hospitable')",-0.7113938,-0.66459143,-1.2522629,-1.2031331,0.0491298
20,0.19837168,0.17726448,"('rough', 'thoughtful')",0.86998063,0.82826746,0.5341762,0.502766,-0.0314102
21,-0.23507625,-0.30104378,"('immoral', 'moral')",-0.5927258,-0.5633329,-0.413901,-0.4321883,-0.0182873
22,-0.12000181,-0.12481396,"('untrustworthy', 'trustworthy')",-0.78909266,-0.88690287,-0.4545472,-0.5058584,-0.0513112
23,-1.0213518,-1.133151,"('insincere', 'sincere')",5.166505,5.0661006,2.0725765,1.9664748,-0.1061017
24,-0.39791656,-0.42813107,"('dishonest', 'honest')",0.4225796,0.40583774,0.0123315,-0.0111467,-0.0234782
25,0.012383752,0.019247135,"('egoistic', 'altruistic')",1.281089,1.2168751,0.6467363,0.6180611,-0.0286752
26,-0.046552002,-0.14919873,"('hardhearted', 'benevolent')",1.9644922,1.9309787,0.9589701,0.8908899,-0.0680802
27,-0.6187821,-0.61933124,"('hardhearted', 'softhearted')",0.9299406,0.86233693,0.1555792,0.1215028,-0.0340764
28,-0.8207646,-0.9279205,"('disloyal', 'loyal')",0.9776331,0.85867715,0.0784343,-0.0346217,-0.113056
29,-0.16979857,-0.22061649,"('unfair', 'fair')",-0.34871215,-0.51076484,-0.2592553,-0.3656906,-0.1064353
30,0.86466247,0.81665576,"('intolerant', 'tolerant')",0.8799326,0.8854331,0.8722975,0.8510444,-0.0212531
31,-1.0629303,-0.9396939,"('evil', 'good')",-0.65625477,-0.7836775,-0.8595926,-0.8616858,-0.0020932
32,-0.72171277,-0.8255655,"('unkind', 'kind')",0.6374229,0.5068469,-0.0421449,-0.1593593,-0.1172144
33,-0.012394149,-0.07254824,"('wrong', 'right')",-0.44624397,-0.51644987,-0.2293191,-0.294499,-0.0651799
34,-0.033143286,0.032253083,"('mean', 'honorable')",5.1268663,5.293754,2.5468614,2.6630037,0.1161423
35,0.18452583,0.13418952,"('corrupt', 'incorrupt')",-0.08273982,-0.22188506,0.050893,-0.0438478,-0.0947408
36,-0.5938104,-0.66003865,"('hostile', 'amicable')",-0.050061043,-0.26123995,-0.3219357,-0.4606393,-0.1387036
37,-0.49749973,-0.46130562,"('fake', 'genuine')",-0.051625647,-0.0150649045,-0.2745627,-0.2381853,0.0363774
