,sherwin_male,sherwin_female,tuple,williams_male,williams_female,co_male,co_female,average_male,average_female,female-male
0,-2.415658,-2.219519,"('unsociable', 'sociable')",-0.6100487,-0.80687106,-0.57337606,-0.65384406,-1.1996943,-1.2267447,-0.0270504
1,0.28722003,0.29366818,"('unfriendly', 'friendly')",1.4501373,1.1619489,1.6524925,1.4457793,1.1299499,0.9671321,-0.1628178
2,0.2794695,0.31720814,"('unlikable', 'likable')",0.7802722,0.6589686,0.43488085,0.56001544,0.4982075,0.5120641,0.0138566
3,-1.2506198,-1.0341436,"('repellent', 'pleasant')",-0.2307513,-0.17236772,0.3886915,0.4074703,-0.3642265,-0.266347,0.0978795
4,0.70691717,0.634185,"('disliked', 'liked')",1.8246464,1.7124175,-6.7767673,-6.7283916,-1.415068,-1.4605964,-0.0455284
5,1.6662887,1.5607631,"('distant', 'outgoing')",1.7548133,1.7416708,-0.37462145,-0.2798577,1.0154936,1.0075254,-0.0079682
6,1.2740128,1.1212645,"('distant', 'open')",1.683044,1.6635859,-0.033305768,0.045052473,0.9745836,0.943301,-0.0312826
7,-1.0386274,-0.8149828,"('insensitive', 'sensitive')",-0.22653124,-0.09914094,0.31812656,0.33067217,-0.3156774,-0.1944838,0.1211936
8,0.13971224,-0.12924951,"('unaffectionate', 'affectionate')",1.136027,0.97968304,1.0033839,0.92748415,0.7597077,0.5926392,-0.1670685
9,0.28941834,0.23408425,"('unaffectionate', 'caring')",1.7601025,1.6563218,1.6831329,1.6185942,1.244218,1.1696668,-0.0745512
10,-2.3694305,-2.026235,"('unsympathetic', 'sympathetic')",-0.8325721,-0.5813799,0.11429904,0.103717595,-1.0292345,-0.8346325,0.194602
11,-1.3567951,-1.2701272,"('unhelpful', 'helpful')",-1.1010717,-1.0175996,1.8555506,1.9297509,-0.200772,-0.1193253,0.0814467
12,-0.17027956,0.008982591,"('unsupportive', 'supportive')",1.5243732,1.6977206,-1.5899135,-1.4661547,-0.0786066,0.0801828,0.1587894
13,-1.5397516,-1.5646966,"('impolite', 'polite')",-1.3732673,-1.3297496,-0.33528894,-0.33834052,-1.0827693,-1.0775956,0.0051737
14,-1.9991013,-1.9378582,"('antisocial', 'social')",-0.47858992,-0.3898769,-0.77177584,-0.7359632,-1.0831556,-1.0212328,0.0619228
15,1.01841,1.0787944,"('boring', 'funny')",0.8261837,0.8959737,0.755158,0.8680169,0.8665839,0.947595,0.0810111
16,0.81817275,0.7368418,"('unpopular', 'popular')",0.3857631,0.24281643,-0.22636598,-0.35768622,0.3258566,0.207324,-0.1185326
17,0.6622964,0.6765487,"('nasty', 'nice')",0.76519346,0.92488974,-0.063472606,0.037351243,0.4546724,0.5462633,0.0915909
18,0.826542,0.8562009,"('disagreeable', 'welcoming')",-0.39380252,-0.36752027,-1.0826898,-1.0395584,-0.2166501,-0.1836259,0.0330242
19,1.2731817,1.3314259,"('inhospitable', 'hospitable')",1.4821746,1.4233803,0.24897015,0.28254086,1.0014421,1.0124489,0.0110068
20,-0.19525523,-0.084478565,"('rough', 'thoughtful')",0.037150644,0.00062198937,0.22661942,0.19791739,0.0228383,0.0380203,0.015182
21,-1.640456,-1.4640571,"('immoral', 'moral')",-0.078359425,0.055848457,-0.89209855,-0.8201873,-0.8703046,-0.7427986,0.127506
22,-0.65192515,-0.47593528,"('untrustworthy', 'trustworthy')",-0.40086767,-0.39459848,-0.82652634,-0.73783565,-0.6264397,-0.5361231,0.0903166
23,-1.129036,-0.9839469,"('insincere', 'sincere')",-0.8105276,-0.8429545,5.828998,5.7116203,1.2964782,1.2949063,-0.0015719
24,-0.6015398,-0.5236222,"('dishonest', 'honest')",-0.10751236,-0.12754865,0.90423054,0.92342335,0.0650595,0.0907508,0.0256913
25,0.8285753,0.6808674,"('egoistic', 'altruistic')",1.3759809,1.083326,1.3064202,1.1631386,1.1703254,0.9757773,-0.1945481
26,1.2874237,1.3625942,"('hardhearted', 'benevolent')",1.2083383,1.0316204,1.8945234,1.7101954,1.4634285,1.3681367,-0.0952918
27,0.9195536,0.88816726,"('hardhearted', 'softhearted')",0.45497948,0.5525148,1.2803214,1.1766797,0.8849514,0.8724539,-0.0124975
28,-2.1817546,-2.141781,"('disloyal', 'loyal')",-1.0485762,-1.266549,0.60076135,0.42800415,-0.8765232,-0.9934419,-0.1169187
29,0.5180922,0.52872235,"('unfair', 'fair')",-0.24595928,-0.20267642,-0.62608737,-0.600121,-0.1179848,-0.0913584,0.0266264
30,-1.4024479,-1.1862351,"('intolerant', 'tolerant')",-0.51662856,-0.46252894,0.34411654,0.45050785,-0.5249866,-0.3994187,0.1255679
31,1.6651096,1.7352047,"('evil', 'good')",1.4937644,1.3888056,-0.83142734,-0.8042526,0.7758156,0.7732526,-0.002563
32,-0.6987896,-0.72893184,"('unkind', 'kind')",0.02551914,-0.08899456,1.3266228,1.1705972,0.2177841,0.1175569,-0.1002272
33,2.0579934,1.9726539,"('wrong', 'right')",1.7243898,1.6323459,-0.12337222,-0.13146392,1.2196703,1.1578453,-0.061825
34,0.07060658,0.18696484,"('mean', 'honorable')",-0.009776585,0.025048934,5.02531,5.125047,1.6953801,1.7790203,0.0836402
35,1.954165,1.7546463,"('corrupt', 'incorrupt')",0.9621419,0.8642621,-0.55467373,-0.6379866,0.7872111,0.6603072,-0.1269039
36,1.608891,1.5913705,"('hostile', 'amicable')",1.8311571,1.6730928,0.009603016,-0.07869413,1.1498837,1.0619231,-0.0879606
37,0.1648302,0.25190178,"('fake', 'genuine')",0.42617598,0.52279913,0.26335737,0.37146932,0.2847879,0.3820567,0.0972688
38,-0.10118971,-0.1142175,"('untruthful', 'truthful')",0.04850842,0.07720786,0.16241664,0.22664498,0.0365784,0.0632118,0.0266334
39,-0.75694156,-0.64887273,"('exploitative', 'cooperative')",-0.05974211,-0.04659462,0.6663564,0.75111294,-0.0501091,0.0185485,0.0686576
40,0.014480555,0.28919756,"('stingy', 'generous')",0.49117127,0.45157528,-2.1188476,-2.1827998,-0.5377319,-0.4806757,0.0570562
41,-0.8696041,-0.60230345,"('unforgiving', 'forgiving')",0.62889594,0.5797846,0.37195694,0.41751128,0.0437496,0.1316641,0.0879145
42,0.44160938,0.6069375,"('unreliable', 'reliable')",0.7513143,1.0326251,-2.8688836,-2.622784,-0.5586533,-0.3277404,0.2309129
43,-1.7229987,-1.5635953,"('irresponsible', 'responsible')",-1.438084,-1.2786305,0.2396085,0.40483168,-0.9738247,-0.8124647,0.16136
44,-0.15079722,-0.15846518,"('prejudiced', 'unprejudiced')",-1.2460748,-1.1906787,-1.6297268,-1.5201421,-1.0088663,-0.9564287,0.0524376
45,-1.3048629,-0.98254,"('incompetent', 'competent')",-0.37237626,-0.3850912,-0.49632356,-0.52840024,-0.7245209,-0.6320105,0.0925104
46,-2.2261784,-1.9892269,"('uncompetitive', 'competitive')",-1.0630242,-1.0237368,-1.410225,-1.4404589,-1.5664759,-1.4844742,0.0820017
47,-1.1310667,-1.0154711,"('stupid', 'smart')",0.23686229,0.32281503,4.8744345,4.9125614,1.3267434,1.4066351,0.0798917
48,-2.025392,-1.8594612,"('unintelligent', 'intelligent')",-1.0591835,-1.0207741,-0.5008137,-0.5519296,-1.1951298,-1.1440549,0.0510749
49,-0.48188403,-0.4676371,"('unable', 'able')",-0.8020495,-0.81329393,-0.3105845,-0.24870262,-0.531506,-0.5098779,0.0216281
50,0.66352296,0.6219383,"('clumsy', 'skillful')",0.40010267,0.21663962,-0.17088586,-0.28630477,0.2975799,0.1840911,-0.1134888
51,-0.5008214,-0.53362614,"('uneducated', 'educated')",0.018569943,0.033683423,0.5028302,0.40007976,0.0068596,-0.0332877,-0.0401473
52,1.0401895,0.8587709,"('irrational', 'rational')",1.4715146,1.1731664,0.6096087,0.5360065,1.0404375,0.8559813,-0.1844562
53,0.47051463,0.6151187,"('uncreative', 'creative')",1.3180858,1.3361503,0.7606485,0.7385421,0.8497496,0.8966037,0.0468541
54,0.9018709,0.8550705,"('incapable', 'capable')",1.0268612,0.95502615,1.254993,1.2366464,1.0612417,1.015581,-0.0456607
55,-2.0352678,-1.8013906,"('incompetent', 'clever')",-1.111033,-0.9493317,-0.24378078,-0.19033745,-1.1300272,-0.9803533,0.1496739
56,-1.4373096,-1.354039,"('impractical', 'practical')",-0.33530426,-0.1581274,-0.60600424,-0.4306533,-0.7928727,-0.6476066,0.1452661
57,-1.1096246,-0.6860316,"('unimaginative', 'imaginative')",0.6328064,0.8473303,-2.9847023,-2.9339106,-1.1538402,-0.924204,0.2296362
58,0.4629897,0.8136812,"('undiscriminating', 'discriminating')",0.57070774,0.51527554,0.29659128,0.39392078,0.4434295,0.5742925,0.130863
59,1.1972405,1.0665458,"('foolish', 'wise')",1.5269377,1.4732792,0.27653056,0.33036843,1.0002363,0.9567312,-0.0435051
