,collapse_male,collapse_female,tuple,average_male,average_female,female-male
0,0.51240665,0.27619484,"('unsociable', 'sociable')",0.5124066,0.2761948,-0.2362118
1,1.1451389,1.1407688,"('unfriendly', 'friendly')",1.1451389,1.1407688,-0.0043701
2,0.56885374,0.7228092,"('unlikable', 'likable')",0.5688537,0.7228092,0.1539555
3,1.152453,1.1422797,"('repellent', 'pleasant')",1.1524529,1.1422797,-0.0101732
4,-7.346918,-7.2568,"('disliked', 'liked')",-7.3469181,-7.2568002,0.0901179
5,-0.51521856,-0.3089257,"('distant', 'outgoing')",-0.5152186,-0.3089257,0.2062929
6,-0.36019412,-0.14561068,"('distant', 'open')",-0.3601941,-0.1456107,0.2145834
7,0.7098641,0.712087,"('insensitive', 'sensitive')",0.7098641,0.712087,0.0022229
8,0.6329369,0.6925286,"('unaffectionate', 'affectionate')",0.6329369,0.6925286,0.0595917
9,1.4711207,1.5396256,"('unaffectionate', 'caring')",1.4711207,1.5396256,0.0685049
10,1.7133446,1.6404188,"('unsympathetic', 'sympathetic')",1.7133446,1.6404188,-0.0729258
11,2.2389092,2.1701732,"('unhelpful', 'helpful')",2.2389092,2.1701732,-0.068736
12,-1.4504853,-1.4679804,"('unsupportive', 'supportive')",-1.4504853,-1.4679804,-0.0174951
13,0.77964354,0.6218841,"('impolite', 'polite')",0.7796435,0.6218841,-0.1577594
14,0.22800894,-0.029989507,"('antisocial', 'social')",0.2280089,-0.0299895,-0.2579984
15,0.29461727,0.2641872,"('boring', 'funny')",0.2946173,0.2641872,-0.0304301
16,-0.27476746,-0.23183918,"('unpopular', 'popular')",-0.2747675,-0.2318392,0.0429283
17,-0.59109646,-0.52360904,"('nasty', 'nice')",-0.5910965,-0.523609,0.0674875
18,-1.0087117,-1.020817,"('disagreeable', 'welcoming')",-1.0087117,-1.020817,-0.0121053
19,-1.3174946,-1.0749205,"('inhospitable', 'hospitable')",-1.3174946,-1.0749205,0.2425741
20,0.7664584,0.6332454,"('rough', 'thoughtful')",0.7664584,0.6332454,-0.133213
21,0.44953954,0.44682825,"('immoral', 'moral')",0.4495395,0.4468282,-0.0027113
22,-0.007813455,-0.03970568,"('untrustworthy', 'trustworthy')",-0.0078135,-0.0397057,-0.0318922
23,6.555972,6.4457073,"('insincere', 'sincere')",6.5559721,6.4457073,-0.1102648
24,1.8760595,1.8192983,"('dishonest', 'honest')",1.8760595,1.8192983,-0.0567612
25,0.17808136,0.16299869,"('egoistic', 'altruistic')",0.1780814,0.1629987,-0.0150827
26,0.24839267,0.17322752,"('hardhearted', 'benevolent')",0.2483927,0.1732275,-0.0751652
27,1.2574791,1.1835117,"('hardhearted', 'softhearted')",1.2574791,1.1835117,-0.0739674
28,1.0479884,0.97096,"('disloyal', 'loyal')",1.0479884,0.97096,-0.0770284
29,-0.8222921,-0.8725885,"('unfair', 'fair')",-0.8222921,-0.8725885,-0.0502964
30,0.97618306,0.9367589,"('intolerant', 'tolerant')",0.9761831,0.9367589,-0.0394242
31,-2.170065,-1.9620404,"('evil', 'good')",-2.1700649,-1.9620404,0.2080245
32,1.3910562,1.3563433,"('unkind', 'kind')",1.3910562,1.3563433,-0.0347129
33,-0.45414585,-0.39000705,"('wrong', 'right')",-0.4541458,-0.390007,0.0641388
34,4.5848613,4.7033195,"('mean', 'honorable')",4.5848613,4.7033195,0.1184582
35,-1.4813546,-1.4718786,"('corrupt', 'incorrupt')",-1.4813546,-1.4718786,0.009476
36,-1.2959609,-1.20976,"('hostile', 'amicable')",-1.2959609,-1.20976,0.0862009
37,0.59018165,0.6223222,"('fake', 'genuine')",0.5901816,0.6223222,0.0321406
38,-0.06421069,-0.048654214,"('untruthful', 'truthful')",-0.0642107,-0.0486542,0.0155565
39,-0.06686277,-0.12388845,"('exploitative', 'cooperative')",-0.0668628,-0.1238884,-0.0570256
40,-1.8137769,-1.9327215,"('stingy', 'generous')",-1.8137769,-1.9327215,-0.1189446
41,-0.09110802,-0.1034865,"('unforgiving', 'forgiving')",-0.091108,-0.1034865,-0.0123785
42,-2.116673,-2.093528,"('unreliable', 'reliable')",-2.116673,-2.093528,0.023145
43,1.4921985,1.4359694,"('irresponsible', 'responsible')",1.4921985,1.4359694,-0.0562291
44,-1.322272,-1.2585933,"('prejudiced', 'unprejudiced')",-1.3222719,-1.2585933,0.0636786
45,0.5507661,0.51642895,"('incompetent', 'competent')",0.5507661,0.5164289,-0.0343372
46,0.13822046,0.037779048,"('uncompetitive', 'competitive')",0.1382205,0.037779,-0.1004415
47,5.3099723,5.4068375,"('stupid', 'smart')",5.3099723,5.4068375,0.0968652
48,1.1458914,0.9565321,"('unintelligent', 'intelligent')",1.1458914,0.9565321,-0.1893593
49,0.08109482,0.2772655,"('unable', 'able')",0.0810948,0.2772655,0.1961707
50,-0.48537654,-0.41162732,"('clumsy', 'skillful')",-0.4853765,-0.4116273,0.0737492
51,0.50618124,0.39255852,"('uneducated', 'educated')",0.5061812,0.3925585,-0.1136227
52,-0.9718787,-0.9191488,"('irrational', 'rational')",-0.9718787,-0.9191488,0.0527299
53,-0.05881211,-0.010443925,"('uncreative', 'creative')",-0.0588121,-0.0104439,0.0483682
54,0.73609436,0.9678672,"('incapable', 'capable')",0.7360944,0.9678672,0.2317728
55,1.194599,1.0281601,"('incompetent', 'clever')",1.194599,1.0281601,-0.1664389
56,1.1205496,0.99638855,"('impractical', 'practical')",1.1205496,0.9963886,-0.124161
57,-2.3979363,-2.3217454,"('unimaginative', 'imaginative')",-2.3979363,-2.3217454,0.0761909
58,-0.22914967,-0.21222204,"('undiscriminating', 'discriminating')",-0.2291497,-0.212222,0.0169277
59,-0.5667612,-0.39366925,"('foolish', 'wise')",-0.5667612,-0.3936692,0.173092
60,1.3664501,1.2271346,"('inefficient', 'efficient')",1.3664501,1.2271346,-0.1393155
61,0.39209142,0.15582539,"('illogical', 'logical')",0.3920914,0.1558254,-0.236266
62,1.7213792,1.672531,"('incompetent', 'brilliant')",1.7213792,1.672531,-0.0488482
63,0.81846285,0.8026362,"('unperceptive', 'insightful')",0.8184628,0.8026362,-0.0158266
64,-5.599866,-5.625241,"('shy', 'confident')",-5.5998659,-5.6252408,-0.0253749
65,0.893641,0.78808093,"('insecure', 'secure')",0.893641,0.7880809,-0.1055601
66,-0.6042046,-0.5555055,"('inactive', 'active')",-0.6042046,-0.5555055,0.0486991
67,-0.43747172,-0.38375324,"('doubtful', 'determined')",-0.4374717,-0.3837532,0.0537185
68,-0.45585924,-0.4433592,"('dependent', 'independent')",-0.4558592,-0.4433592,0.0125
69,-2.347491,-2.207174,"('lazy', 'industrious')",-2.347491,-2.2071741,0.1403169
70,1.6130699,1.5413244,"('lethargic', 'energetic')",1.6130699,1.5413244,-0.0717455
71,0.09722166,0.18581846,"('diffident', 'self-confident')",0.0972217,0.1858185,0.0885968
72,0.8322358,0.93587655,"('unambitious', 'ambitious')",0.8322358,0.9358765,0.1036407
73,-3.3466601,-3.2452278,"('helpless', 'self-reliant')",-3.3466601,-3.2452278,0.1014323
74,-0.1276994,-0.22131279,"('undedicated', 'dedicated')",-0.1276994,-0.2213128,-0.0936134
75,-1.0884626,-0.8304907,"('meek', 'impulsive')",-1.0884626,-0.8304907,0.2579719
76,0.8673593,0.79972625,"('anxious', 'daring')",0.8673593,0.7997262,-0.0676331
77,-0.71617293,-0.7451814,"('unmotivated', 'motivated')",-0.7161729,-0.7451814,-0.0290085
78,-0.5147904,-0.5748017,"('nonresilient', 'resilient')",-0.5147904,-0.5748017,-0.0600113
79,-1.0675546,-0.8598477,"('wavering', 'unwavering')",-1.0675546,-0.8598477,0.2077069
80,0.008054201,-0.16245414,"('dominated', 'dominating')",0.0080542,-0.1624541,-0.1705083
81,0.6143467,0.50157976,"('submissive', 'aggressive')",0.6143467,0.5015798,-0.1127669
82,6.9405785,7.050133,"('poor', 'rich')",6.9405785,7.0501332,0.1095547
83,-0.49888524,-0.4731629,"('powerless', 'powerful')",-0.4988852,-0.4731629,0.0257223
84,0.2644382,0.3095975,"('inferior', 'superior')",0.2644382,0.3095975,0.0451593
85,-1.7493622,-1.6925082,"('insignificant', 'prestigious')",-1.7493622,-1.6925082,0.056854
86,0.64268214,0.62323225,"('uninfluential', 'influential')",0.6426821,0.6232322,-0.0194499
87,0.112261176,0.1599274,"('unsuccessful', 'successful')",0.1122612,0.1599274,0.0476662
88,0.17510846,0.20408083,"('low', 'eminent')",0.1751085,0.2040808,0.0289723
