,general_male,general_female,tuple,mills_male,mills_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.1927731,-0.26305,"('unsociable', 'sociable')",0.055053137,0.10386184,-0.31863594,-0.44801384,-0.1521186,-0.2024007,-0.0502821
1,-0.7156213,-0.7357166,"('unfriendly', 'friendly')",0.8811692,0.7171081,1.8730915,1.8194729,0.6795464,0.6002882,-0.0792582
2,-0.30968487,-0.16924079,"('unlikable', 'likable')",-0.4762981,-0.2914291,0.1835962,0.32049292,-0.2007956,-0.0467257,0.1540699
3,-0.9651178,-0.9116666,"('repellent', 'pleasant')",-0.2215931,0.017837211,0.56968325,0.62203795,-0.2056759,-0.0905971,0.1150788
4,0.23961814,0.005845124,"('disliked', 'liked')",0.5229067,0.41428804,-6.4641094,-6.505519,-1.9005283,-2.0284619,-0.1279336
5,-0.8267649,-0.9272599,"('distant', 'outgoing')",0.40736088,0.13987513,-0.008234337,-0.030239772,-0.1425461,-0.2725415,-0.1299954
6,-1.309792,-1.3717127,"('distant', 'open')",-0.30015475,-0.5366155,0.58741,0.5650793,-0.3408456,-0.4477496,-0.106904
7,-0.39504632,-0.22736344,"('insensitive', 'sensitive')",-0.24912766,-0.012925029,1.2911656,1.2962269,0.2156639,0.3519795,0.1363156
8,0.4680517,0.5783243,"('unaffectionate', 'affectionate')",0.5362342,0.5063211,1.2949901,1.2163212,0.7664253,0.7669889,0.0005636
9,0.5824568,0.5802463,"('unaffectionate', 'caring')",0.79252434,0.69636875,1.4751241,1.4087548,0.9500351,0.8951233,-0.0549118
10,-0.42326424,-0.30589432,"('unsympathetic', 'sympathetic')",-0.6271714,-0.37838432,-0.084993884,-0.072242424,-0.3784765,-0.2521737,0.1263028
11,-0.013956405,0.07352564,"('unhelpful', 'helpful')",-1.1876351,-0.98108226,1.7086296,1.8650777,0.1690127,0.3191737,0.150161
12,1.1912994,1.2903222,"('unsupportive', 'supportive')",0.4102065,0.5848707,-1.764895,-1.7113115,-0.054463,0.0546271,0.1090901
13,-0.22402906,-0.07019997,"('impolite', 'polite')",-0.30857322,-0.19181949,-0.5063617,-0.42201364,-0.3463213,-0.228011,0.1183103
14,0.63580364,0.55749387,"('antisocial', 'social')",1.0151554,1.1628276,-0.45716727,-0.45835203,0.3979306,0.4206564,0.0227258
15,0.62352455,0.48215008,"('boring', 'funny')",0.47295192,0.31406352,0.7845908,0.72864676,0.6270224,0.5082868,-0.1187356
16,-0.730883,-0.89138323,"('unpopular', 'popular')",-1.0055624,-1.0895507,0.10925281,0.123318136,-0.5423975,-0.6192052,-0.0768077
17,-0.7653609,-0.66828465,"('nasty', 'nice')",-0.5090149,-0.39780572,-0.06039971,-0.032898374,-0.4449251,-0.3663296,0.0785955
18,-0.9077759,-0.6289902,"('disagreeable', 'welcoming')",-1.0495374,-0.82534814,-0.7892562,-0.6626786,-0.9155232,-0.7056723,0.2098509
19,0.32843906,0.400895,"('inhospitable', 'hospitable')",-0.4503996,-0.38091493,0.24504116,0.3396317,0.0410269,0.1198706,0.0788437
20,-1.0136305,-0.8490525,"('rough', 'thoughtful')",-1.1880075,-0.950076,0.795845,0.816839,-0.4685977,-0.3274299,0.1411678
21,-0.50961626,-0.34471777,"('immoral', 'moral')",-0.43090802,-0.12453947,-1.0113102,-0.86534816,-0.6506115,-0.4448685,0.205743
22,0.22002581,0.15416314,"('untrustworthy', 'trustworthy')",-0.24756138,-0.15425572,-0.5626199,-0.6428298,-0.1967185,-0.2143074,-0.0175889
23,-0.3332239,-0.13582622,"('insincere', 'sincere')",-0.4784862,-0.23153026,5.7984514,5.8728676,1.662247,1.8351704,0.1729234
24,0.27563423,0.519449,"('dishonest', 'honest')",-0.35527763,-0.20945022,1.0238738,1.0238341,0.3147435,0.444611,0.1298675
25,0.10391827,0.1560367,"('egoistic', 'altruistic')",1.4051653,1.409161,1.5441155,1.5067079,1.0177331,1.0239685,0.0062354
26,2.183486,1.973129,"('hardhearted', 'benevolent')",3.1792352,2.9210255,1.6675752,1.59373,2.3434323,2.1626282,-0.1808041
27,-1.4007328,-1.095371,"('hardhearted', 'softhearted')",-0.23070534,-0.14968157,1.8833958,1.7384444,0.0839859,0.164464,0.0804781
28,-0.3498345,-0.34795764,"('disloyal', 'loyal')",0.046831034,0.050753977,1.0040374,0.8648443,0.233678,0.1892136,-0.0444644
29,-0.81869644,-0.75019,"('unfair', 'fair')",-0.80747163,-0.7165681,0.13301177,-0.017580777,-0.4977187,-0.4947796,0.0029391
30,-0.2842545,-0.1914095,"('intolerant', 'tolerant')",0.84499866,0.9686212,0.6321857,0.73837024,0.3976433,0.5051939,0.1075506
31,-0.47719324,-0.66496015,"('evil', 'good')",0.50108385,0.39504772,-0.33666083,-0.46090785,-0.1042567,-0.2436068,-0.1393501
32,0.07706151,0.09062438,"('unkind', 'kind')",0.28913864,0.25785905,1.0050623,0.87100106,0.4570875,0.4064949,-0.0505926
33,0.5665846,0.57285327,"('wrong', 'right')",0.21996343,0.21996523,-0.21921577,-0.34637302,0.1891108,0.1488152,-0.0402956
34,-1.118628,-0.89185536,"('mean', 'honorable')",-0.81429,-0.5291094,5.6399264,5.939868,1.2356695,1.5063011,0.2706316
35,-0.064171836,-0.29236564,"('corrupt', 'incorrupt')",-0.44039235,-0.7590089,0.17293818,-0.15982096,-0.110542,-0.4037318,-0.2931898
36,-0.2978648,-0.6759163,"('hostile', 'amicable')",-0.18029332,-0.35029387,0.23230623,-0.025431855,-0.0819506,-0.3505474,-0.2685968
37,0.26451534,0.6216252,"('fake', 'genuine')",-0.45956755,-0.19258721,0.7638172,0.83561766,0.1895883,0.4215519,0.2319636
