,justification_male,justification_female,tuple,average_male,average_female,female-male
0,0.0029978817,-0.02070127,"('unsociable', 'sociable')",0.0029979,-0.0207013,-0.0236992
1,0.89131504,0.7084723,"('unfriendly', 'friendly')",0.891315,0.7084723,-0.1828427
2,0.29849565,0.37374982,"('unlikable', 'likable')",0.2984957,0.3737498,0.0752541
3,1.0490742,1.0534396,"('repellent', 'pleasant')",1.0490742,1.0534396,0.0043654
4,-7.4345703,-7.5483594,"('disliked', 'liked')",-7.4345703,-7.5483594,-0.1137891
5,-0.49977785,-0.59023535,"('distant', 'outgoing')",-0.4997779,-0.5902354,-0.0904575
6,-0.053173468,-0.22857998,"('distant', 'open')",-0.0531735,-0.22858,-0.1754065
7,1.0307124,1.055213,"('insensitive', 'sensitive')",1.0307124,1.055213,0.0245006
8,0.71448284,0.55313826,"('unaffectionate', 'affectionate')",0.7144828,0.5531383,-0.1613445
9,1.1563005,1.1480465,"('unaffectionate', 'caring')",1.1563005,1.1480465,-0.008254
10,1.3827057,1.432473,"('unsympathetic', 'sympathetic')",1.3827057,1.4324729,0.0497672
11,1.6276947,1.6921358,"('unhelpful', 'helpful')",1.6276947,1.6921358,0.0644411
12,-1.6843659,-1.700625,"('unsupportive', 'supportive')",-1.6843659,-1.7006249,-0.016259
13,0.26627833,0.2987625,"('impolite', 'polite')",0.2662783,0.2987625,0.0324842
14,0.035196442,0.010722587,"('antisocial', 'social')",0.0351964,0.0107226,-0.0244738
15,0.008506816,-0.08128967,"('boring', 'funny')",0.0085068,-0.0812897,-0.0897965
16,-0.32209143,-0.35571995,"('unpopular', 'popular')",-0.3220914,-0.35572,-0.0336286
17,-0.052584816,-0.011115152,"('nasty', 'nice')",-0.0525848,-0.0111152,0.0414696
18,-0.32651964,-0.40556088,"('disagreeable', 'welcoming')",-0.3265196,-0.4055609,-0.0790413
19,-0.94580615,-0.9779853,"('inhospitable', 'hospitable')",-0.9458061,-0.9779853,-0.0321792
20,1.0435232,0.93121636,"('rough', 'thoughtful')",1.0435232,0.9312164,-0.1123068
21,0.10808797,0.284203,"('immoral', 'moral')",0.108088,0.284203,0.176115
22,0.054047246,0.033169128,"('untrustworthy', 'trustworthy')",0.0540472,0.0331691,-0.0208781
23,6.22434,6.227628,"('insincere', 'sincere')",6.22434,6.2276282,0.0032882
24,1.7393274,1.6307737,"('dishonest', 'honest')",1.7393274,1.6307737,-0.1085537
25,0.44621512,0.36144507,"('egoistic', 'altruistic')",0.4462151,0.3614451,-0.08477
26,0.28118482,0.14413098,"('hardhearted', 'benevolent')",0.2811848,0.144131,-0.1370538
27,1.5665859,1.3288953,"('hardhearted', 'softhearted')",1.5665859,1.3288953,-0.2376906
28,1.2225922,1.12447,"('disloyal', 'loyal')",1.2225922,1.12447,-0.0981222
29,-0.40373108,-0.5363168,"('unfair', 'fair')",-0.4037311,-0.5363168,-0.1325857
30,0.8421033,0.9158895,"('intolerant', 'tolerant')",0.8421033,0.9158895,0.0737862
31,-1.2264566,-1.3761866,"('evil', 'good')",-1.2264566,-1.3761866,-0.14973
32,1.1183321,1.0336366,"('unkind', 'kind')",1.1183321,1.0336366,-0.0846955
33,-0.48358157,-0.49959058,"('wrong', 'right')",-0.4835816,-0.4995906,-0.016009
34,4.440688,4.548718,"('mean', 'honorable')",4.4406881,4.548718,0.1080299
35,-1.0091454,-1.2673731,"('corrupt', 'incorrupt')",-1.0091454,-1.2673731,-0.2582277
36,-0.9264419,-1.0691069,"('hostile', 'amicable')",-0.9264419,-1.0691069,-0.142665
37,0.9894228,0.9618565,"('fake', 'genuine')",0.9894228,0.9618565,-0.0275663
38,-0.44182894,-0.3590003,"('untruthful', 'truthful')",-0.4418289,-0.3590003,0.0828286
39,0.17626292,0.26275906,"('exploitative', 'cooperative')",0.1762629,0.2627591,0.0864962
40,-1.2276019,-1.4688164,"('stingy', 'generous')",-1.2276019,-1.4688164,-0.2412145
41,0.25822312,0.2596985,"('unforgiving', 'forgiving')",0.2582231,0.2596985,0.0014754
42,-1.6815261,-1.6708115,"('unreliable', 'reliable')",-1.6815261,-1.6708115,0.0107146
43,1.2701533,1.356111,"('irresponsible', 'responsible')",1.2701533,1.356111,0.0859577
44,-0.8860236,-0.8669567,"('prejudiced', 'unprejudiced')",-0.8860236,-0.8669567,0.0190669
45,0.6184685,0.49879587,"('incompetent', 'competent')",0.6184685,0.4987959,-0.1196726
46,-0.1488973,-0.09085196,"('uncompetitive', 'competitive')",-0.1488973,-0.090852,0.0580453
47,5.0882287,5.180639,"('stupid', 'smart')",5.0882287,5.1806388,0.0924101
48,0.4617149,0.40616,"('unintelligent', 'intelligent')",0.4617149,0.40616,-0.0555549
49,-0.056451365,0.041130885,"('unable', 'able')",-0.0564514,0.0411309,0.0975823
50,-0.21614197,-0.26353088,"('clumsy', 'skillful')",-0.216142,-0.2635309,-0.0473889
51,0.19025525,0.17651579,"('uneducated', 'educated')",0.1902553,0.1765158,-0.0137395
52,-0.502152,-0.6835702,"('irrational', 'rational')",-0.502152,-0.6835702,-0.1814182
53,0.013622116,-0.10393542,"('uncreative', 'creative')",0.0136221,-0.1039354,-0.1175575
54,0.8970015,0.9540349,"('incapable', 'capable')",0.8970015,0.9540349,0.0570334
55,0.93084,0.98163706,"('incompetent', 'clever')",0.93084,0.9816371,0.0507971
56,0.56291217,0.6621135,"('impractical', 'practical')",0.5629122,0.6621135,0.0992013
57,-2.3140597,-2.3356326,"('unimaginative', 'imaginative')",-2.3140597,-2.3356326,-0.0215729
58,0.21480659,0.18707675,"('undiscriminating', 'discriminating')",0.2148066,0.1870767,-0.0277299
59,-0.34139952,-0.32725343,"('foolish', 'wise')",-0.3413995,-0.3272534,0.0141461
60,0.9121659,1.1367136,"('inefficient', 'efficient')",0.9121659,1.1367136,0.2245477
61,0.36796683,0.17723355,"('illogical', 'logical')",0.3679668,0.1772335,-0.1907333
62,1.0078746,1.077728,"('incompetent', 'brilliant')",1.0078746,1.077728,0.0698534
63,0.37842974,0.38949192,"('unperceptive', 'insightful')",0.3784297,0.3894919,0.0110622
64,-5.792949,-5.633426,"('shy', 'confident')",-5.7929492,-5.6334262,0.159523
65,0.95667374,1.0503918,"('insecure', 'secure')",0.9566737,1.0503918,0.0937181
66,-0.19115147,-0.32640487,"('inactive', 'active')",-0.1911515,-0.3264049,-0.1352534
67,-0.5443001,-0.41572815,"('doubtful', 'determined')",-0.5443001,-0.4157282,0.1285719
68,-0.5186437,-0.5137415,"('dependent', 'independent')",-0.5186437,-0.5137415,0.0049022
69,-1.9733673,-2.015013,"('lazy', 'industrious')",-1.9733673,-2.015013,-0.0416457
70,1.6578459,1.6638521,"('lethargic', 'energetic')",1.6578459,1.6638521,0.0060062
71,0.49730998,0.42892388,"('diffident', 'self-confident')",0.49731,0.4289239,-0.0683861
72,0.96403277,1.1015327,"('unambitious', 'ambitious')",0.9640328,1.1015327,0.1374999
73,-3.0711052,-3.03518,"('helpless', 'self-reliant')",-3.0711052,-3.0351801,0.0359251
74,0.03354546,-0.07538046,"('undedicated', 'dedicated')",0.0335455,-0.0753805,-0.108926
75,-0.7809654,-0.67232215,"('meek', 'impulsive')",-0.7809654,-0.6723222,0.1086432
76,0.96920145,0.98670495,"('anxious', 'daring')",0.9692014,0.9867049,0.0175035
77,-1.2277725,-1.0199432,"('unmotivated', 'motivated')",-1.2277725,-1.0199432,0.2078293
78,-0.6330293,-0.68527097,"('nonresilient', 'resilient')",-0.6330293,-0.685271,-0.0522417
79,-0.37273335,-0.39186773,"('wavering', 'unwavering')",-0.3727334,-0.3918677,-0.0191343
80,-0.17182636,-0.1683408,"('dominated', 'dominating')",-0.1718264,-0.1683408,0.0034856
81,0.22603396,0.3801366,"('submissive', 'aggressive')",0.226034,0.3801366,0.1541026
82,6.473166,6.452173,"('poor', 'rich')",6.473166,6.4521732,-0.0209928
83,-0.39521787,-0.28410313,"('powerless', 'powerful')",-0.3952179,-0.2841031,0.1111148
84,0.21069452,0.22008845,"('inferior', 'superior')",0.2106945,0.2200885,0.009394
85,-1.3331121,-1.4145262,"('insignificant', 'prestigious')",-1.3331121,-1.4145262,-0.0814141
86,0.4061233,0.39094174,"('uninfluential', 'influential')",0.4061233,0.3909417,-0.0151816
87,-0.36223042,-0.30522063,"('unsuccessful', 'successful')",-0.3622304,-0.3052206,0.0570098
88,-0.10078618,-0.028943507,"('low', 'eminent')",-0.1007862,-0.0289435,0.0718427
