,decongestant_male,decongestant_female,tuple,average_male,average_female,female-male
0,-1.4551885,-1.5917712,"('unsociable', 'sociable')",-1.4551885,-1.5917712,-0.1365827
1,-1.4862788,-1.6479584,"('unfriendly', 'friendly')",-1.4862788,-1.6479584,-0.1616796
2,0.03035333,0.045122523,"('unlikable', 'likable')",0.0303533,0.0451225,0.0147692
3,-0.4399616,-0.4362412,"('repellent', 'pleasant')",-0.4399616,-0.4362412,0.0037204
4,-1.3787102,-1.430407,"('disliked', 'liked')",-1.3787102,-1.430407,-0.0516968
5,-0.95310897,-0.8575552,"('distant', 'outgoing')",-0.953109,-0.8575552,0.0955538
6,-0.9828618,-0.92567,"('distant', 'open')",-0.9828618,-0.92567,0.0571918
7,-1.2563424,-1.2295011,"('insensitive', 'sensitive')",-1.2563424,-1.2295011,0.0268413
8,-2.038555,-2.1288326,"('unaffectionate', 'affectionate')",-2.0385549,-2.1288326,-0.0902777
9,-2.1965215,-2.2549875,"('unaffectionate', 'caring')",-2.1965215,-2.2549875,-0.058466
10,-1.156491,-1.1799955,"('unsympathetic', 'sympathetic')",-1.156491,-1.1799955,-0.0235045
11,-0.12783024,-0.13356999,"('unhelpful', 'helpful')",-0.1278302,-0.13357,-0.0057398
12,-1.78594,-1.7191417,"('unsupportive', 'supportive')",-1.7859401,-1.7191417,0.0667984
13,-1.0309408,-1.1280625,"('impolite', 'polite')",-1.0309408,-1.1280625,-0.0971217
14,-0.30104193,-0.30002868,"('antisocial', 'social')",-0.3010419,-0.3000287,0.0010132
15,0.025599776,-0.038047835,"('boring', 'funny')",0.0255998,-0.0380478,-0.0636476
16,-0.41571096,-0.53086764,"('unpopular', 'popular')",-0.415711,-0.5308676,-0.1151566
17,-0.17082188,-0.13300501,"('nasty', 'nice')",-0.1708219,-0.133005,0.0378169
18,-0.39536786,-0.42201877,"('disagreeable', 'welcoming')",-0.3953679,-0.4220188,-0.0266509
19,-1.6877055,-1.6593049,"('inhospitable', 'hospitable')",-1.6877055,-1.6593049,0.0284006
20,0.88057536,0.79785895,"('rough', 'thoughtful')",0.8805754,0.797859,-0.0827164
21,-0.11057578,-0.1551353,"('immoral', 'moral')",-0.1105758,-0.1551353,-0.0445595
22,-0.28107476,-0.33705562,"('untrustworthy', 'trustworthy')",-0.2810748,-0.3370556,-0.0559808
23,-0.009140999,-0.08583003,"('insincere', 'sincere')",-0.009141,-0.08583,-0.076689
24,-1.2310845,-1.275174,"('dishonest', 'honest')",-1.2310845,-1.275174,-0.0440895
25,-0.38261026,-0.4648371,"('egoistic', 'altruistic')",-0.3826103,-0.4648371,-0.0822268
26,0.49975392,0.33231682,"('hardhearted', 'benevolent')",0.4997539,0.3323168,-0.1674371
27,-0.45698515,-0.4888735,"('hardhearted', 'softhearted')",-0.4569851,-0.4888735,-0.0318884
28,-1.3154067,-1.442597,"('disloyal', 'loyal')",-1.3154067,-1.442597,-0.1271903
29,-0.7579143,-0.7833398,"('unfair', 'fair')",-0.7579143,-0.7833398,-0.0254255
30,-0.13039766,-0.17277896,"('intolerant', 'tolerant')",-0.1303977,-0.172779,-0.0423813
31,-1.3200438,-1.2945185,"('evil', 'good')",-1.3200438,-1.2945185,0.0255253
32,-0.20703495,-0.29237154,"('unkind', 'kind')",-0.2070349,-0.2923715,-0.0853366
33,-0.002543421,-0.068167634,"('wrong', 'right')",-0.0025434,-0.0681676,-0.0656242
34,0.8278466,0.94317776,"('mean', 'honorable')",0.8278466,0.9431778,0.1153312
35,0.39721042,0.40139347,"('corrupt', 'incorrupt')",0.3972104,0.4013935,0.0041831
36,-0.85283965,-0.9894657,"('hostile', 'amicable')",-0.8528396,-0.9894657,-0.1366261
