,desire_male,desire_female,tuple,average_male,average_female,female-male
0,-0.15499704,-0.13981739,"('unsociable', 'sociable')",-0.154997,-0.1398174,0.0151796
1,0.7280453,0.69969714,"('unfriendly', 'friendly')",0.7280453,0.6996971,-0.0283482
2,-0.23241276,-0.16904849,"('unlikable', 'likable')",-0.2324128,-0.1690485,0.0633643
3,0.7914664,0.86323994,"('repellent', 'pleasant')",0.7914664,0.8632399,0.0717735
4,-7.3634715,-7.5551047,"('disliked', 'liked')",-7.3634715,-7.5551047,-0.1916332
5,-0.8627053,-0.8562677,"('distant', 'outgoing')",-0.8627053,-0.8562677,0.0064376
6,-0.23606752,-0.31310898,"('distant', 'open')",-0.2360675,-0.313109,-0.0770415
7,0.7860423,0.84897834,"('insensitive', 'sensitive')",0.7860423,0.8489783,0.062936
8,0.80069757,0.7371882,"('unaffectionate', 'affectionate')",0.8006976,0.7371882,-0.0635094
9,1.0232245,1.081951,"('unaffectionate', 'caring')",1.0232245,1.081951,0.0587265
10,1.1812164,1.2353427,"('unsympathetic', 'sympathetic')",1.1812164,1.2353427,0.0541263
11,1.343988,1.4125439,"('unhelpful', 'helpful')",1.3439879,1.4125439,0.068556
12,-2.0293612,-2.036779,"('unsupportive', 'supportive')",-2.0293612,-2.0367789,-0.0074177
13,-0.2711815,-0.20781335,"('impolite', 'polite')",-0.2711815,-0.2078134,0.0633681
14,0.4881134,0.44600308,"('antisocial', 'social')",0.4881134,0.4460031,-0.0421103
15,-0.098532975,-0.19461732,"('boring', 'funny')",-0.098533,-0.1946173,-0.0960843
16,-0.7892456,-0.7863692,"('unpopular', 'popular')",-0.7892456,-0.7863692,0.0028764
17,-0.28021216,-0.23011044,"('nasty', 'nice')",-0.2802122,-0.2301104,0.0501018
18,-0.24445716,-0.28676355,"('disagreeable', 'welcoming')",-0.2444572,-0.2867635,-0.0423063
19,-1.1055032,-1.1335804,"('inhospitable', 'hospitable')",-1.1055032,-1.1335804,-0.0280772
20,1.0703592,1.0173339,"('rough', 'thoughtful')",1.0703592,1.0173339,-0.0530253
21,-0.24402487,-0.13596658,"('immoral', 'moral')",-0.2440249,-0.1359666,0.1080583
22,-0.21247137,-0.23555776,"('untrustworthy', 'trustworthy')",-0.2124714,-0.2355578,-0.0230864
23,6.0209246,6.1606092,"('insincere', 'sincere')",6.0209246,6.1606092,0.1396846
24,1.4299887,1.3355802,"('dishonest', 'honest')",1.4299887,1.3355802,-0.0944085
25,0.7407944,0.6492299,"('egoistic', 'altruistic')",0.7407944,0.6492299,-0.0915645
26,0.77076614,0.6442737,"('hardhearted', 'benevolent')",0.7707661,0.6442737,-0.1264924
27,1.6448102,1.4865539,"('hardhearted', 'softhearted')",1.6448102,1.4865539,-0.1582563
28,0.989917,0.9937437,"('disloyal', 'loyal')",0.989917,0.9937437,0.0038267
29,-0.6680722,-0.7582729,"('unfair', 'fair')",-0.6680722,-0.7582729,-0.0902007
30,0.9535629,0.9876172,"('intolerant', 'tolerant')",0.9535629,0.9876172,0.0340543
31,-1.6222589,-1.6671712,"('evil', 'good')",-1.6222589,-1.6671712,-0.0449123
32,0.8500405,0.8030811,"('unkind', 'kind')",0.8500405,0.8030811,-0.0469594
33,-0.6651516,-0.7054353,"('wrong', 'right')",-0.6651516,-0.7054353,-0.0402837
34,4.2133384,4.4223666,"('mean', 'honorable')",4.2133384,4.4223666,0.2090282
35,-0.6804695,-0.95256656,"('corrupt', 'incorrupt')",-0.6804695,-0.9525666,-0.2720971
36,-1.033391,-1.1239711,"('hostile', 'amicable')",-1.033391,-1.1239711,-0.0905801
37,0.786547,0.7882139,"('fake', 'genuine')",0.786547,0.7882139,0.0016669
38,-0.6257511,-0.55798054,"('untruthful', 'truthful')",-0.6257511,-0.5579805,0.0677706
39,0.50463307,0.48850918,"('exploitative', 'cooperative')",0.5046331,0.4885092,-0.0161239
40,-1.2347966,-1.4126505,"('stingy', 'generous')",-1.2347966,-1.4126505,-0.1778539
41,0.10571061,0.0914143,"('unforgiving', 'forgiving')",0.1057106,0.0914143,-0.0142963
42,-2.090434,-2.166657,"('unreliable', 'reliable')",-2.0904341,-2.166657,-0.0762229
43,0.7613539,0.8276194,"('irresponsible', 'responsible')",0.7613539,0.8276194,0.0662655
44,-0.7217705,-0.739094,"('prejudiced', 'unprejudiced')",-0.7217705,-0.739094,-0.0173235
45,-0.07150965,-0.09532161,"('incompetent', 'competent')",-0.0715097,-0.0953216,-0.0238119
