,anger_male,anger_female,tuple,average_male,average_female,female-male
0,0.17491229,0.09256025,"('unsociable', 'sociable')",0.1749123,0.0925602,-0.0823521
1,1.4684918,1.5422102,"('unfriendly', 'friendly')",1.4684918,1.5422102,0.0737184
2,0.7316182,0.8410109,"('unlikable', 'likable')",0.7316182,0.8410109,0.1093927
3,0.8577683,0.99200815,"('repellent', 'pleasant')",0.8577683,0.9920081,0.1342398
4,-7.309358,-7.22682,"('disliked', 'liked')",-7.3093581,-7.22682,0.0825381
5,-0.08910518,-0.03209304,"('distant', 'outgoing')",-0.0891052,-0.032093,0.0570122
6,-0.026568398,0.06386006,"('distant', 'open')",-0.0265684,0.0638601,0.0904285
7,1.4178566,1.4583294,"('insensitive', 'sensitive')",1.4178566,1.4583294,0.0404728
8,1.0144901,1.0162952,"('unaffectionate', 'affectionate')",1.0144901,1.0162952,0.0018051
9,1.4561397,1.4880689,"('unaffectionate', 'caring')",1.4561397,1.4880689,0.0319292
10,1.7618536,1.7712121,"('unsympathetic', 'sympathetic')",1.7618536,1.7712121,0.0093585
11,2.4413733,2.4444392,"('unhelpful', 'helpful')",2.4413733,2.4444392,0.0030659
12,-0.9072606,-0.83926344,"('unsupportive', 'supportive')",-0.9072606,-0.8392634,0.0679972
13,0.50549495,0.3938435,"('impolite', 'polite')",0.505495,0.3938435,-0.1116515
14,0.36390066,0.19120213,"('antisocial', 'social')",0.3639007,0.1912021,-0.1726986
15,0.5694025,0.5737182,"('boring', 'funny')",0.5694025,0.5737182,0.0043157
16,-0.7113141,-0.6351951,"('unpopular', 'popular')",-0.7113141,-0.6351951,0.076119
17,-0.50863504,-0.4689917,"('nasty', 'nice')",-0.508635,-0.4689917,0.0396433
18,-0.2429958,-0.24025299,"('disagreeable', 'welcoming')",-0.2429958,-0.240253,0.0027428
19,0.09590894,0.1575539,"('inhospitable', 'hospitable')",0.0959089,0.1575539,0.061645
20,0.74035335,0.7257114,"('rough', 'thoughtful')",0.7403533,0.7257114,-0.0146419
21,0.591829,0.6091521,"('immoral', 'moral')",0.591829,0.6091521,0.0173231
22,-0.16646692,-0.21383165,"('untrustworthy', 'trustworthy')",-0.1664669,-0.2138316,-0.0473647
23,7.2286673,7.2419214,"('insincere', 'sincere')",7.2286673,7.2419214,0.0132541
24,2.5708904,2.5775096,"('dishonest', 'honest')",2.5708904,2.5775096,0.0066192
25,-0.06216982,-0.0757827,"('egoistic', 'altruistic')",-0.0621698,-0.0757827,-0.0136129
26,0.0036951676,0.04408603,"('hardhearted', 'benevolent')",0.0036952,0.044086,0.0403908
27,1.2352704,1.1978823,"('hardhearted', 'softhearted')",1.2352704,1.1978823,-0.0373881
28,1.457354,1.4579886,"('disloyal', 'loyal')",1.4573539,1.4579886,0.0006347
29,-0.47599882,-0.5228173,"('unfair', 'fair')",-0.4759988,-0.5228173,-0.0468185
30,1.3417249,1.1883727,"('intolerant', 'tolerant')",1.3417249,1.1883727,-0.1533522
31,-1.6819396,-1.6057565,"('evil', 'good')",-1.6819396,-1.6057565,0.0761831
32,1.2858722,1.258171,"('unkind', 'kind')",1.2858722,1.258171,-0.0277012
33,-0.7506067,-0.71691144,"('wrong', 'right')",-0.7506067,-0.7169114,0.0336953
34,4.5937824,4.706991,"('mean', 'honorable')",4.5937824,4.7069912,0.1132088
35,-1.0250876,-1.0894363,"('corrupt', 'incorrupt')",-1.0250876,-1.0894363,-0.0643487
