,suite_male,suite_female,tuple,average_male,average_female,female-male
0,0.50310993,0.42641932,"('unsociable', 'sociable')",0.5031099,0.4264193,-0.0766906
1,1.0449647,1.101643,"('unfriendly', 'friendly')",1.0449647,1.101643,0.0566783
2,0.32303953,0.49910575,"('unlikable', 'likable')",0.3230395,0.4991058,0.1760663
3,0.66194046,0.7058157,"('repellent', 'pleasant')",0.6619405,0.7058157,0.0438752
4,-7.2601976,-7.4587617,"('disliked', 'liked')",-7.2601976,-7.4587617,-0.1985641
5,-0.39388925,-0.3862925,"('distant', 'outgoing')",-0.3938892,-0.3862925,0.0075967
6,0.042515397,0.011702821,"('distant', 'open')",0.0425154,0.0117028,-0.0308126
7,1.0367315,1.1284965,"('insensitive', 'sensitive')",1.0367315,1.1284965,0.091765
8,1.1091229,1.0923095,"('unaffectionate', 'affectionate')",1.1091229,1.0923095,-0.0168134
9,1.6046293,1.7755843,"('unaffectionate', 'caring')",1.6046293,1.7755843,0.170955
10,0.9364395,0.7992113,"('unsympathetic', 'sympathetic')",0.9364395,0.7992113,-0.1372282
11,1.706411,1.9372946,"('unhelpful', 'helpful')",1.706411,1.9372946,0.2308836
12,-1.2297959,-1.1252868,"('unsupportive', 'supportive')",-1.2297959,-1.1252868,0.1045091
13,0.27211285,0.3065856,"('impolite', 'polite')",0.2721128,0.3065856,0.0344728
14,0.5384426,0.43532902,"('antisocial', 'social')",0.5384426,0.435329,-0.1031136
15,0.35467198,0.28093046,"('boring', 'funny')",0.354672,0.2809305,-0.0737415
16,-0.55444014,-0.37162417,"('unpopular', 'popular')",-0.5544401,-0.3716242,0.1828159
17,0.18003336,0.19111422,"('nasty', 'nice')",0.1800334,0.1911142,0.0110808
18,-0.46339327,-0.38612872,"('disagreeable', 'welcoming')",-0.4633933,-0.3861287,0.0772646
19,-0.8182106,-0.662554,"('inhospitable', 'hospitable')",-0.8182106,-0.662554,0.1556566
20,0.46017206,0.1768423,"('rough', 'thoughtful')",0.4601721,0.1768423,-0.2833298
21,-0.41678053,-0.28370473,"('immoral', 'moral')",-0.4167805,-0.2837047,0.1330758
22,-0.15276138,-0.22377764,"('untrustworthy', 'trustworthy')",-0.1527614,-0.2237776,-0.0710162
23,6.031505,6.3986535,"('insincere', 'sincere')",6.0315051,6.3986535,0.3671484
24,1.4228854,1.352696,"('dishonest', 'honest')",1.4228854,1.3526959,-0.0701895
25,0.7294417,0.7906888,"('egoistic', 'altruistic')",0.7294417,0.7906888,0.0612471
26,1.1434419,0.890248,"('hardhearted', 'benevolent')",1.1434419,0.890248,-0.2531939
27,1.7068012,1.4339815,"('hardhearted', 'softhearted')",1.7068012,1.4339815,-0.2728197
28,1.2653648,1.115246,"('disloyal', 'loyal')",1.2653648,1.1152461,-0.1501187
29,-0.25874704,-0.5961149,"('unfair', 'fair')",-0.258747,-0.5961149,-0.3373679
30,0.9975413,1.0510005,"('intolerant', 'tolerant')",0.9975413,1.0510005,0.0534592
31,-1.1625346,-1.2427163,"('evil', 'good')",-1.1625346,-1.2427163,-0.0801817
32,1.0771955,1.0736828,"('unkind', 'kind')",1.0771955,1.0736828,-0.0035127
33,-0.079859,0.004184149,"('wrong', 'right')",-0.079859,0.0041841,0.0840431
34,4.179388,4.6871934,"('mean', 'honorable')",4.179388,4.6871934,0.5078054
35,-0.9700945,-1.1841166,"('corrupt', 'incorrupt')",-0.9700945,-1.1841166,-0.2140221
36,-0.38941476,-0.4000028,"('hostile', 'amicable')",-0.3894148,-0.4000028,-0.010588
37,0.6370897,0.46847495,"('fake', 'genuine')",0.6370897,0.468475,-0.1686147
38,-0.10817986,0.13761133,"('untruthful', 'truthful')",-0.1081799,0.1376113,0.2457912
39,0.4764322,0.58845913,"('exploitative', 'cooperative')",0.4764322,0.5884591,0.1120269
40,-1.524365,-1.7784215,"('stingy', 'generous')",-1.5243649,-1.7784215,-0.2540566
41,0.6036455,0.4446027,"('unforgiving', 'forgiving')",0.6036455,0.4446027,-0.1590428
42,-2.4660454,-2.6362562,"('unreliable', 'reliable')",-2.4660454,-2.6362562,-0.1702108
43,1.0457402,1.1180102,"('irresponsible', 'responsible')",1.0457402,1.1180102,0.07227
44,-1.554742,-1.7813799,"('prejudiced', 'unprejudiced')",-1.554742,-1.7813799,-0.2266379
45,0.31314436,0.17020077,"('incompetent', 'competent')",0.3131444,0.1702008,-0.1429436
46,-0.845911,-0.8662846,"('uncompetitive', 'competitive')",-0.845911,-0.8662846,-0.0203736
47,4.8246126,5.2093873,"('stupid', 'smart')",4.8246126,5.2093873,0.3847747
48,0.39864132,0.43893495,"('unintelligent', 'intelligent')",0.3986413,0.438935,0.0402937
49,-0.2481342,-0.09260835,"('unable', 'able')",-0.2481342,-0.0926083,0.1555259
50,-0.52658945,-0.40719724,"('clumsy', 'skillful')",-0.5265895,-0.4071972,0.1193923
51,0.46736416,0.5706164,"('uneducated', 'educated')",0.4673642,0.5706164,0.1032522
52,-0.06876108,-0.19017014,"('irrational', 'rational')",-0.0687611,-0.1901701,-0.121409
53,-0.33710107,-0.31591684,"('uncreative', 'creative')",-0.3371011,-0.3159168,0.0211843
54,0.9329549,1.1194361,"('incapable', 'capable')",0.9329549,1.1194361,0.1864812
55,0.69362575,0.69724786,"('incompetent', 'clever')",0.6936257,0.6972479,0.0036222
56,0.09730816,0.20521614,"('impractical', 'practical')",0.0973082,0.2052161,0.1079079
57,-2.3633645,-2.554001,"('unimaginative', 'imaginative')",-2.3633645,-2.5540011,-0.1906366
58,0.5561072,0.43561244,"('undiscriminating', 'discriminating')",0.5561072,0.4356124,-0.1204948
59,-0.11456609,-0.009374239,"('foolish', 'wise')",-0.1145661,-0.0093742,0.1051919
60,0.71149653,0.9801376,"('inefficient', 'efficient')",0.7114965,0.9801376,0.2686411
61,0.7814369,0.5867283,"('illogical', 'logical')",0.7814369,0.5867283,-0.1947086
62,0.56927186,0.7916887,"('incompetent', 'brilliant')",0.5692719,0.7916887,0.2224168
63,0.115663394,0.34229743,"('unperceptive', 'insightful')",0.1156634,0.3422974,0.226634
64,-5.9797044,-6.0881896,"('shy', 'confident')",-5.9797044,-6.0881896,-0.1084852
65,0.3838205,0.5034024,"('insecure', 'secure')",0.3838205,0.5034024,0.1195819
66,-0.1286009,-0.32219112,"('inactive', 'active')",-0.1286009,-0.3221911,-0.1935902
67,-0.30216473,-0.25815123,"('doubtful', 'determined')",-0.3021647,-0.2581512,0.0440135
68,-1.1046233,-1.0082955,"('dependent', 'independent')",-1.1046233,-1.0082955,0.0963278
69,-1.8096384,-1.759185,"('lazy', 'industrious')",-1.8096384,-1.759185,0.0504534
70,1.1571823,0.98841536,"('lethargic', 'energetic')",1.1571823,0.9884154,-0.1687669
