,click_male,click_female,tuple,average_male,average_female,female-male
0,0.57696015,0.52485675,"('unsociable', 'sociable')",0.5769601,0.5248567,-0.0521034
1,1.5079142,1.6662892,"('unfriendly', 'friendly')",1.5079142,1.6662892,0.158375
2,0.086001955,0.24111271,"('unlikable', 'likable')",0.086002,0.2411127,0.1551107
3,1.1383004,1.0665061,"('repellent', 'pleasant')",1.1383004,1.0665061,-0.0717943
4,-7.213322,-7.215377,"('disliked', 'liked')",-7.2133222,-7.2153769,-0.0020547
5,-0.6719723,-0.40098906,"('distant', 'outgoing')",-0.6719723,-0.4009891,0.2709832
6,-0.34950295,-0.12654105,"('distant', 'open')",-0.349503,-0.126541,0.222962
7,1.6316823,1.9101676,"('insensitive', 'sensitive')",1.6316823,1.9101676,0.2784853
8,0.8181207,0.791744,"('unaffectionate', 'affectionate')",0.8181207,0.791744,-0.0263767
9,1.5278388,1.8285066,"('unaffectionate', 'caring')",1.5278388,1.8285066,0.3006678
10,1.4994334,1.5806757,"('unsympathetic', 'sympathetic')",1.4994334,1.5806757,0.0812423
11,2.497402,2.8274877,"('unhelpful', 'helpful')",2.497402,2.8274877,0.3300857
12,-1.2834942,-0.9527235,"('unsupportive', 'supportive')",-1.2834942,-0.9527235,0.3307707
13,0.556921,0.35899025,"('impolite', 'polite')",0.556921,0.3589903,-0.1979307
14,0.42979586,0.33442497,"('antisocial', 'social')",0.4297959,0.334425,-0.0953709
15,0.5763983,0.6244984,"('boring', 'funny')",0.5763983,0.6244984,0.0481001
16,-0.7438743,-0.7166062,"('unpopular', 'popular')",-0.7438743,-0.7166062,0.0272681
17,-0.37228346,-0.4177716,"('nasty', 'nice')",-0.3722835,-0.4177716,-0.0454881
18,-0.4572165,-0.45512944,"('disagreeable', 'welcoming')",-0.4572165,-0.4551294,0.0020871
19,-0.8016944,-0.60498255,"('inhospitable', 'hospitable')",-0.8016944,-0.6049826,0.1967118
20,0.6328022,0.54854006,"('rough', 'thoughtful')",0.6328022,0.5485401,-0.0842621
21,0.37494856,0.50033736,"('immoral', 'moral')",0.3749486,0.5003374,0.1253888
22,0.16308354,0.27118313,"('untrustworthy', 'trustworthy')",0.1630835,0.2711831,0.1080996
23,6.948165,7.134007,"('insincere', 'sincere')",6.9481649,7.134007,0.1858421
24,2.1374636,2.4867413,"('dishonest', 'honest')",2.1374636,2.4867413,0.3492777
25,0.805057,0.7232201,"('egoistic', 'altruistic')",0.805057,0.7232201,-0.0818369
26,0.60737216,0.3448819,"('hardhearted', 'benevolent')",0.6073722,0.3448819,-0.2624903
27,1.6755782,1.6163286,"('hardhearted', 'softhearted')",1.6755782,1.6163286,-0.0592496
28,1.1836708,1.2107325,"('disloyal', 'loyal')",1.1836708,1.2107325,0.0270617
29,-0.93210226,-0.92172277,"('unfair', 'fair')",-0.9321023,-0.9217228,0.0103795
30,1.164638,1.2658381,"('intolerant', 'tolerant')",1.164638,1.2658381,0.1012001
31,-1.9303055,-1.9524254,"('evil', 'good')",-1.9303055,-1.9524254,-0.0221199
32,1.4868041,1.4558522,"('unkind', 'kind')",1.4868041,1.4558522,-0.0309519
33,-0.29102677,-0.021818727,"('wrong', 'right')",-0.2910268,-0.0218187,0.2692081
34,4.5902853,4.802884,"('mean', 'honorable')",4.5902853,4.8028841,0.2125988
35,-1.719346,-1.7979151,"('corrupt', 'incorrupt')",-1.719346,-1.7979151,-0.0785691
36,-1.5120885,-1.570682,"('hostile', 'amicable')",-1.5120885,-1.570682,-0.0585935
37,1.1265757,0.9795322,"('fake', 'genuine')",1.1265757,0.9795322,-0.1470435
38,0.103704065,0.25263706,"('untruthful', 'truthful')",0.1037041,0.2526371,0.148933
39,0.4998858,0.53517413,"('exploitative', 'cooperative')",0.4998858,0.5351741,0.0352883
40,-0.8985135,-1.055575,"('stingy', 'generous')",-0.8985135,-1.055575,-0.1570615
41,0.13578992,-0.016921908,"('unforgiving', 'forgiving')",0.1357899,-0.0169219,-0.1527118
42,-1.9898006,-2.0172927,"('unreliable', 'reliable')",-1.9898006,-2.0172927,-0.0274921
43,1.2730321,1.4858004,"('irresponsible', 'responsible')",1.2730321,1.4858004,0.2127683
44,-1.6291355,-2.0673134,"('prejudiced', 'unprejudiced')",-1.6291355,-2.0673134,-0.4381779
45,0.5193692,0.60671383,"('incompetent', 'competent')",0.5193692,0.6067138,0.0873446
46,-0.118779786,0.09339676,"('uncompetitive', 'competitive')",-0.1187798,0.0933968,0.2121766
47,5.109823,5.2311897,"('stupid', 'smart')",5.1098232,5.2311897,0.1213665
48,0.8120029,0.9071083,"('unintelligent', 'intelligent')",0.8120029,0.9071083,0.0951054
49,-0.027663508,0.091020405,"('unable', 'able')",-0.0276635,0.0910204,0.1186839
50,-0.3953793,-0.471183,"('clumsy', 'skillful')",-0.3953793,-0.471183,-0.0758037
51,1.5156597,1.5841745,"('uneducated', 'educated')",1.5156597,1.5841745,0.0685148
52,-0.55664265,-0.5308636,"('irrational', 'rational')",-0.5566427,-0.5308636,0.0257791
53,0.06880307,0.2604528,"('uncreative', 'creative')",0.0688031,0.2604528,0.1916497
54,0.87176883,1.249958,"('incapable', 'capable')",0.8717688,1.249958,0.3781892
55,1.6695458,1.905079,"('incompetent', 'clever')",1.6695458,1.905079,0.2355332
56,1.002744,1.3423331,"('impractical', 'practical')",1.002744,1.3423331,0.3395891
57,-1.9290326,-1.9008231,"('unimaginative', 'imaginative')",-1.9290326,-1.9008231,0.0282095
58,0.029861338,-0.043644115,"('undiscriminating', 'discriminating')",0.0298613,-0.0436441,-0.0735054
59,-0.35918635,-0.3398218,"('foolish', 'wise')",-0.3591864,-0.3398218,0.0193646
60,1.2362177,1.4407015,"('inefficient', 'efficient')",1.2362177,1.4407015,0.2044838
61,0.52282625,0.5340058,"('illogical', 'logical')",0.5228263,0.5340058,0.0111795
62,1.6544554,2.0460067,"('incompetent', 'brilliant')",1.6544554,2.0460067,0.3915513
63,0.9534513,1.1518803,"('unperceptive', 'insightful')",0.9534513,1.1518803,0.198429
64,-6.021803,-5.833993,"('shy', 'confident')",-6.0218029,-5.833993,0.1878099
65,0.78488684,0.89603204,"('insecure', 'secure')",0.7848868,0.896032,0.1111452
66,-0.66777,-0.74878055,"('inactive', 'active')",-0.66777,-0.7487805,-0.0810105
67,-0.88776034,-1.0421486,"('doubtful', 'determined')",-0.8877603,-1.0421486,-0.1543883
68,-0.7584523,-0.7304289,"('dependent', 'independent')",-0.7584523,-0.7304289,0.0280234
69,-2.455736,-2.4255636,"('lazy', 'industrious')",-2.4557359,-2.4255636,0.0301723
70,1.9216765,1.9475214,"('lethargic', 'energetic')",1.9216765,1.9475214,0.0258449
71,0.069780216,0.13383539,"('diffident', 'self-confident')",0.0697802,0.1338354,0.0640552
