,lexmark_male,lexmark_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.20601778,-0.3279339,"('unsociable', 'sociable')",0.24861099,0.0712262,-0.5643371,-0.7465304,-0.1739146,-0.3344127,-0.1604981
1,-0.3395698,-0.35672897,"('unfriendly', 'friendly')",0.24968545,0.19296996,1.91904,1.835539,0.6097185,0.55726,-0.0524585
2,1.0048803,1.0764225,"('unlikable', 'likable')",1.3976507,1.5177126,0.84240615,1.0002847,1.0816458,1.1981399,0.1164941
3,-0.48032337,-0.36145434,"('repellent', 'pleasant')",-0.1503756,-0.14213768,0.013097927,0.021177031,-0.205867,-0.160805,0.045062
4,0.005602676,0.0018440988,"('disliked', 'liked')",0.006807152,-0.024886694,-6.045577,-6.029167,-2.0110558,-2.0174033,-0.0063475
5,-0.43620652,-0.32790726,"('distant', 'outgoing')",-0.44399926,-0.33329412,0.15002728,0.25312376,-0.2433928,-0.1360259,0.1073669
6,-1.000231,-0.8858591,"('distant', 'open')",-0.6573929,-0.565493,0.5236622,0.60672855,-0.3779873,-0.2815412,0.0964461
7,0.1827828,0.20456496,"('insensitive', 'sensitive')",-0.13717389,-0.10611731,0.19645008,0.18773642,0.0806863,0.0953947,0.0147084
8,-0.5209812,-0.5218537,"('unaffectionate', 'affectionate')",-0.5688148,-0.5495671,0.4551431,0.4671769,-0.211551,-0.2014146,0.0101364
9,0.0758632,0.067999706,"('unaffectionate', 'caring')",0.050618336,0.10016078,0.94475806,0.9760587,0.3570799,0.3814064,0.0243265
10,-0.65834033,-0.701195,"('unsympathetic', 'sympathetic')",-0.5821098,-0.58960634,-0.8741864,-0.9684025,-0.7048788,-0.753068,-0.0481892
11,0.0032113977,-0.03564374,"('unhelpful', 'helpful')",0.5236615,0.55578613,1.6711755,1.7183144,0.7326828,0.7461522,0.0134694
12,0.108795196,0.1816735,"('unsupportive', 'supportive')",0.19940083,0.351601,-2.0532143,-1.9967886,-0.5816727,-0.487838,0.0938347
13,0.27062532,0.19122045,"('impolite', 'polite')",0.7305416,0.7244786,-0.33527666,-0.37849745,0.2219634,0.1790672,-0.0428962
14,-0.11157625,-0.1769765,"('antisocial', 'social')",1.0105876,0.9507775,-0.6726913,-0.7488458,0.07544,0.0083184,-0.0671216
15,0.16729118,0.07746303,"('boring', 'funny')",0.05651837,-0.0015353989,0.68166244,0.65682685,0.301824,0.2442515,-0.0575725
16,-0.40906247,-0.31914854,"('unpopular', 'popular')",0.070880525,0.06179258,0.84574133,0.8508138,0.1691865,0.1978193,0.0286328
17,-0.09470176,0.025553968,"('nasty', 'nice')",-1.0962411,-1.0410815,-0.48705962,-0.44225094,-0.5593342,-0.4859262,0.073408
18,-0.5699848,-0.59708625,"('disagreeable', 'welcoming')",0.70601,0.81104165,-0.4020247,-0.38355923,-0.0886665,-0.0565346,0.0321319
19,-0.54698503,-0.49106234,"('inhospitable', 'hospitable')",-1.0313625,-1.0060388,-0.06379826,0.04139825,-0.547382,-0.4852343,0.0621477
20,-0.08034739,-0.058273144,"('rough', 'thoughtful')",0.43605796,0.40172374,0.9730197,0.92484194,0.4429101,0.4227642,-0.0201459
21,0.5486037,0.4597181,"('immoral', 'moral')",0.43116233,0.35847852,-0.90725607,-0.96883506,0.02417,-0.0502128,-0.0743828
22,-0.3006142,-0.36258054,"('untrustworthy', 'trustworthy')",-0.25884226,-0.29506922,-1.0435748,-1.0958387,-0.5343438,-0.5844961,-0.0501523
23,0.18069014,0.12222919,"('insincere', 'sincere')",0.21220914,0.2008712,5.398377,5.2765365,1.9304253,1.8665457,-0.0638796
24,0.165755,0.13804182,"('dishonest', 'honest')",-0.028853074,0.049340896,0.5740334,0.5572164,0.2369784,0.2481997,0.0112213
25,-0.53911656,-0.504856,"('egoistic', 'altruistic')",0.32401374,0.34646076,1.574734,1.5348828,0.4532104,0.4588292,0.0056188
26,-0.36800608,-0.42133057,"('hardhearted', 'benevolent')",1.3147423,1.302492,1.7254959,1.6030351,0.8907441,0.8280656,-0.0626785
27,-0.6336049,-0.49699262,"('hardhearted', 'softhearted')",-0.48984486,-0.4123653,1.0890886,1.0651262,-0.0114537,0.0519228,0.0633765
28,-0.3356152,-0.4774296,"('disloyal', 'loyal')",-0.05742977,-0.22010994,0.7675337,0.6244931,0.1248296,-0.0243488,-0.1491784
29,-0.3604187,-0.38031557,"('unfair', 'fair')",-0.72139025,-0.7516825,-0.39661098,-0.5121965,-0.4928066,-0.5480649,-0.0552583
30,1.0053048,0.9570695,"('intolerant', 'tolerant')",0.91414106,0.8906629,1.1886837,1.1406772,1.0360432,0.9961365,-0.0399067
31,-1.327617,-1.1084049,"('evil', 'good')",-0.790417,-0.73061955,-0.68122965,-0.70516044,-0.9330879,-0.8480616,0.0850263
32,-0.10116789,-0.21018416,"('unkind', 'kind')",-0.060018092,-0.09489925,0.78008157,0.6596339,0.2062985,0.1181835,-0.088115
33,0.92331946,0.8936192,"('wrong', 'right')",0.4419543,0.5137479,-0.34420615,-0.3312621,0.3403559,0.3587016,0.0183457
34,0.0041926913,0.16341716,"('mean', 'honorable')",0.0197043,0.15767795,5.8097258,5.889254,1.944541,2.0701164,0.1255754
35,-0.7931063,-0.75937855,"('corrupt', 'incorrupt')",-0.8213418,-0.8918931,0.1494103,0.082393095,-0.4883459,-0.5229595,-0.0346136
36,-0.6894001,-0.62493235,"('hostile', 'amicable')",-0.11164014,-0.20139551,0.52896714,0.364452,-0.090691,-0.1539586,-0.0632676
37,-0.21255836,-0.20183794,"('fake', 'genuine')",-0.6651102,-0.6517384,0.09236485,0.11770469,-0.2617679,-0.2452906,0.0164773
38,-0.23356013,-0.2280362,"('untruthful', 'truthful')",-0.11434461,-0.01219631,0.057511568,0.13893898,-0.0967977,-0.0337645,0.0630332
39,1.3304054,1.3237394,"('exploitative', 'cooperative')",0.9409372,0.9334184,-0.047036976,-0.07146608,0.7414352,0.7285639,-0.0128713
