,kit_male,kit_female,tuple,average_male,average_female,female-male
0,0.27691638,0.1536072,"('unsociable', 'sociable')",0.2769164,0.1536072,-0.1233092
1,1.1185287,1.1014216,"('unfriendly', 'friendly')",1.1185287,1.1014216,-0.0171071
2,0.40084508,0.45480376,"('unlikable', 'likable')",0.4008451,0.4548038,0.0539587
3,0.6912288,0.80482453,"('repellent', 'pleasant')",0.6912288,0.8048245,0.1135957
4,-6.977774,-7.2835207,"('disliked', 'liked')",-6.9777741,-7.2835207,-0.3057466
5,-0.61305255,-0.5544679,"('distant', 'outgoing')",-0.6130525,-0.5544679,0.0585846
6,-0.10494833,0.0015758537,"('distant', 'open')",-0.1049483,0.0015759,0.1065242
7,1.0821074,1.1202267,"('insensitive', 'sensitive')",1.0821074,1.1202267,0.0381193
8,1.025801,1.0353916,"('unaffectionate', 'affectionate')",1.0258009,1.0353916,0.0095907
9,1.9863219,2.0448956,"('unaffectionate', 'caring')",1.9863219,2.0448956,0.0585737
10,0.9453912,1.0006363,"('unsympathetic', 'sympathetic')",0.9453912,1.0006363,0.0552451
11,1.7881324,1.7707258,"('unhelpful', 'helpful')",1.7881324,1.7707258,-0.0174066
12,-1.0776961,-1.179291,"('unsupportive', 'supportive')",-1.0776961,-1.179291,-0.1015949
13,0.12574008,0.051518604,"('impolite', 'polite')",0.1257401,0.0515186,-0.0742215
14,0.44235468,0.30714414,"('antisocial', 'social')",0.4423547,0.3071441,-0.1352106
15,0.3424776,0.2876027,"('boring', 'funny')",0.3424776,0.2876027,-0.0548749
16,-0.16476741,-0.1753431,"('unpopular', 'popular')",-0.1647674,-0.1753431,-0.0105757
17,-0.25843132,-0.24834685,"('nasty', 'nice')",-0.2584313,-0.2483469,0.0100844
18,-0.58248085,-0.536525,"('disagreeable', 'welcoming')",-0.5824808,-0.536525,0.0459558
19,-0.85788625,-0.69929487,"('inhospitable', 'hospitable')",-0.8578863,-0.6992949,0.1585914
20,0.5571069,0.51757747,"('rough', 'thoughtful')",0.5571069,0.5175775,-0.0395294
21,-0.1428075,-0.033491828,"('immoral', 'moral')",-0.1428075,-0.0334918,0.1093157
22,-0.39826053,-0.51926947,"('untrustworthy', 'trustworthy')",-0.3982605,-0.5192695,-0.121009
23,5.8890715,6.1228304,"('insincere', 'sincere')",5.8890715,6.1228304,0.2337589
24,1.4111129,1.4337862,"('dishonest', 'honest')",1.4111129,1.4337862,0.0226733
25,0.5085336,0.50957155,"('egoistic', 'altruistic')",0.5085336,0.5095716,0.001038
26,1.2176965,1.0039501,"('hardhearted', 'benevolent')",1.2176965,1.0039501,-0.2137464
27,1.4569517,1.384032,"('hardhearted', 'softhearted')",1.4569517,1.384032,-0.0729197
28,1.2742226,1.2411003,"('disloyal', 'loyal')",1.2742226,1.2411003,-0.0331223
29,-0.3780875,-0.4366314,"('unfair', 'fair')",-0.3780875,-0.4366314,-0.0585439
30,0.83360296,0.90095484,"('intolerant', 'tolerant')",0.833603,0.9009548,0.0673518
31,-1.117725,-1.1202694,"('evil', 'good')",-1.117725,-1.1202694,-0.0025444
32,1.2240794,1.2210693,"('unkind', 'kind')",1.2240794,1.2210693,-0.0030101
33,-0.0651059,-0.14490251,"('wrong', 'right')",-0.0651059,-0.1449025,-0.0797966
34,3.784441,4.14887,"('mean', 'honorable')",3.784441,4.14887,0.364429
35,-0.84694064,-0.9983887,"('corrupt', 'incorrupt')",-0.8469406,-0.9983887,-0.1514481
36,-0.70262,-0.6624297,"('hostile', 'amicable')",-0.70262,-0.6624297,0.0401903
37,0.5543726,0.6550501,"('fake', 'genuine')",0.5543726,0.6550501,0.1006775
38,0.12568083,0.13293535,"('untruthful', 'truthful')",0.1256808,0.1329353,0.0072545
39,0.35730666,0.38072592,"('exploitative', 'cooperative')",0.3573067,0.3807259,0.0234192
40,-1.7932067,-1.9259479,"('stingy', 'generous')",-1.7932067,-1.9259479,-0.1327412
41,0.4555024,0.4264965,"('unforgiving', 'forgiving')",0.4555024,0.4264965,-0.0290059
42,-2.1941679,-2.2416015,"('unreliable', 'reliable')",-2.1941679,-2.2416015,-0.0474336
43,1.106803,1.1352631,"('irresponsible', 'responsible')",1.1068031,1.1352631,0.02846
44,-1.0832926,-1.074324,"('prejudiced', 'unprejudiced')",-1.0832926,-1.074324,0.0089686
45,0.82671076,0.66235185,"('incompetent', 'competent')",0.8267108,0.6623518,-0.164359
46,-0.8536468,-0.92922413,"('uncompetitive', 'competitive')",-0.8536468,-0.9292241,-0.0755773
47,4.891829,5.1503644,"('stupid', 'smart')",4.891829,5.1503644,0.2585354
48,0.6395151,0.6468442,"('unintelligent', 'intelligent')",0.6395151,0.6468442,0.0073291
49,0.041047335,0.23350435,"('unable', 'able')",0.0410473,0.2335044,0.1924571
50,-0.3516978,-0.3524663,"('clumsy', 'skillful')",-0.3516978,-0.3524663,-0.0007685
51,-0.15744594,-0.17213804,"('uneducated', 'educated')",-0.1574459,-0.172138,-0.0146921
52,-0.50098383,-0.59915864,"('irrational', 'rational')",-0.5009838,-0.5991586,-0.0981748
53,0.09109343,0.061011557,"('uncreative', 'creative')",0.0910934,0.0610116,-0.0300818
54,1.2479671,1.4051493,"('incapable', 'capable')",1.2479671,1.4051493,0.1571822
55,0.7881389,0.74582726,"('incompetent', 'clever')",0.7881389,0.7458273,-0.0423116
56,0.79403335,0.7248253,"('impractical', 'practical')",0.7940333,0.7248253,-0.069208
57,-2.4531877,-2.6589317,"('unimaginative', 'imaginative')",-2.4531877,-2.6589317,-0.205744
58,0.12778258,0.07095522,"('undiscriminating', 'discriminating')",0.1277826,0.0709552,-0.0568274
59,-0.004505597,0.015237082,"('foolish', 'wise')",-0.0045056,0.0152371,0.0197427
60,0.7891502,0.8759819,"('inefficient', 'efficient')",0.7891502,0.8759819,0.0868317
61,0.20921552,0.07734737,"('illogical', 'logical')",0.2092155,0.0773474,-0.1318681
62,1.0731088,1.0798892,"('incompetent', 'brilliant')",1.0731088,1.0798892,0.0067804
63,0.31881237,0.37123588,"('unperceptive', 'insightful')",0.3188124,0.3712359,0.0524235
64,-5.337571,-5.661591,"('shy', 'confident')",-5.3375711,-5.6615911,-0.32402
65,0.2583317,0.3262825,"('insecure', 'secure')",0.2583317,0.3262825,0.0679508
66,-0.25035736,-0.36152738,"('inactive', 'active')",-0.2503574,-0.3615274,-0.11117
67,-0.13274927,-0.122112274,"('doubtful', 'determined')",-0.1327493,-0.1221123,0.010637
68,-1.5077744,-1.3482411,"('dependent', 'independent')",-1.5077744,-1.3482411,0.1595333
69,-1.4080921,-1.5199279,"('lazy', 'industrious')",-1.4080921,-1.5199279,-0.1118358
70,1.3443027,1.2782845,"('lethargic', 'energetic')",1.3443027,1.2782845,-0.0660182
71,0.98155546,0.95432746,"('diffident', 'self-confident')",0.9815555,0.9543275,-0.027228
72,0.42723206,0.5352396,"('unambitious', 'ambitious')",0.4272321,0.5352396,0.1080075
73,-2.8804371,-2.9218886,"('helpless', 'self-reliant')",-2.8804371,-2.9218886,-0.0414515
74,-0.022638755,-0.14886175,"('undedicated', 'dedicated')",-0.0226388,-0.1488618,-0.126223
75,-0.7858216,-0.8019939,"('meek', 'impulsive')",-0.7858216,-0.8019939,-0.0161723
76,0.068376765,0.17728664,"('anxious', 'daring')",0.0683768,0.1772866,0.1089098
77,-0.8995722,-0.84775984,"('unmotivated', 'motivated')",-0.8995722,-0.8477598,0.0518124
78,-0.7693045,-0.842955,"('nonresilient', 'resilient')",-0.7693045,-0.842955,-0.0736505
79,-0.6077101,-0.5623771,"('wavering', 'unwavering')",-0.6077101,-0.5623771,0.045333
80,-0.19187793,-0.38248914,"('dominated', 'dominating')",-0.1918779,-0.3824891,-0.1906112
81,-0.026953563,0.0567037,"('submissive', 'aggressive')",-0.0269536,0.0567037,0.0836573
82,5.688172,6.00802,"('poor', 'rich')",5.6881719,6.0080199,0.319848
83,-0.14660707,-0.19296086,"('powerless', 'powerful')",-0.1466071,-0.1929609,-0.0463538
84,0.13312837,0.09863306,"('inferior', 'superior')",0.1331284,0.0986331,-0.0344953
85,-0.7917989,-0.8201849,"('insignificant', 'prestigious')",-0.7917989,-0.8201849,-0.028386
86,0.381668,0.23123366,"('uninfluential', 'influential')",0.381668,0.2312337,-0.1504343
87,0.12878257,0.06863647,"('unsuccessful', 'successful')",0.1287826,0.0686365,-0.0601461
88,0.12289964,0.0870145,"('low', 'eminent')",0.1228996,0.0870145,-0.0358851
