,magic_male,magic_female,tuple,average_male,average_female,female-male
0,0.024752408,-0.08544153,"('unsociable', 'sociable')",0.0247524,-0.0854415,-0.1101939
1,1.8503314,1.9485141,"('unfriendly', 'friendly')",1.8503314,1.9485141,0.0981827
2,0.3153435,0.43443522,"('unlikable', 'likable')",0.3153435,0.4344352,0.1190917
3,0.9153298,1.0157982,"('repellent', 'pleasant')",0.9153298,1.0157982,0.1004684
4,-7.2638946,-7.079791,"('disliked', 'liked')",-7.2638946,-7.0797911,0.1841035
5,0.1180788,0.4293481,"('distant', 'outgoing')",0.1180788,0.4293481,0.3112693
6,0.34568974,0.6317896,"('distant', 'open')",0.3456897,0.6317896,0.2860999
7,0.89323294,0.9918552,"('insensitive', 'sensitive')",0.8932329,0.9918552,0.0986223
8,1.5497355,1.4943299,"('unaffectionate', 'affectionate')",1.5497355,1.4943299,-0.0554056
9,2.2559237,2.3002863,"('unaffectionate', 'caring')",2.2559237,2.3002863,0.0443626
10,0.7764196,0.80567557,"('unsympathetic', 'sympathetic')",0.7764196,0.8056756,0.029256
11,2.2526314,2.2479763,"('unhelpful', 'helpful')",2.2526314,2.2479763,-0.0046551
12,-1.1683383,-0.9918847,"('unsupportive', 'supportive')",-1.1683383,-0.9918847,0.1764536
13,0.17035018,0.031027861,"('impolite', 'polite')",0.1703502,0.0310279,-0.1393223
14,-0.032587264,-0.20318271,"('antisocial', 'social')",-0.0325873,-0.2031827,-0.1705954
15,0.3227399,0.3511297,"('boring', 'funny')",0.3227399,0.3511297,0.0283898
16,-0.28504497,-0.19094065,"('unpopular', 'popular')",-0.285045,-0.1909406,0.0941044
17,-0.38934267,-0.35585034,"('nasty', 'nice')",-0.3893427,-0.3558503,0.0334924
18,-0.06475973,-0.08211303,"('disagreeable', 'welcoming')",-0.0647597,-0.082113,-0.0173533
19,-0.15245566,0.1468316,"('inhospitable', 'hospitable')",-0.1524557,0.1468316,0.2992873
20,0.1303448,-0.033807028,"('rough', 'thoughtful')",0.1303448,-0.033807,-0.1641518
21,-0.27272293,-0.12287257,"('immoral', 'moral')",-0.2727229,-0.1228726,0.1498503
22,-0.83612245,-0.66360754,"('untrustworthy', 'trustworthy')",-0.8361225,-0.6636075,0.172515
23,6.828175,6.8425245,"('insincere', 'sincere')",6.8281751,6.8425245,0.0143494
24,1.8328769,1.934428,"('dishonest', 'honest')",1.8328769,1.934428,0.1015511
25,0.837739,0.8008377,"('egoistic', 'altruistic')",0.837739,0.8008377,-0.0369013
26,0.60671073,0.3063678,"('hardhearted', 'benevolent')",0.6067107,0.3063678,-0.3003429
27,1.7883716,1.5898511,"('hardhearted', 'softhearted')",1.7883716,1.5898511,-0.1985205
28,1.4763702,1.3679202,"('disloyal', 'loyal')",1.4763702,1.3679202,-0.10845
29,-0.8575169,-0.8865877,"('unfair', 'fair')",-0.8575169,-0.8865877,-0.0290708
30,0.875059,0.8138428,"('intolerant', 'tolerant')",0.875059,0.8138428,-0.0612162
31,-1.7127798,-1.4899554,"('evil', 'good')",-1.7127798,-1.4899554,0.2228244
32,1.4490343,1.2483449,"('unkind', 'kind')",1.4490343,1.2483449,-0.2006894
33,0.12512869,0.27916425,"('wrong', 'right')",0.1251287,0.2791643,0.1540356
34,4.946693,5.109115,"('mean', 'honorable')",4.9466929,5.1091151,0.1624222
35,-1.1460277,-1.0834875,"('corrupt', 'incorrupt')",-1.1460277,-1.0834875,0.0625402
36,-1.0385004,-0.9834047,"('hostile', 'amicable')",-1.0385004,-0.9834047,0.0550957
37,0.5480175,0.5060968,"('fake', 'genuine')",0.5480175,0.5060968,-0.0419207
38,0.09194082,0.20272826,"('untruthful', 'truthful')",0.0919408,0.2027283,0.1107875
39,0.314343,0.24224047,"('exploitative', 'cooperative')",0.314343,0.2422405,-0.0721025
40,-1.2731128,-1.2753414,"('stingy', 'generous')",-1.2731128,-1.2753414,-0.0022286
41,0.0065762866,-0.25315857,"('unforgiving', 'forgiving')",0.0065763,-0.2531586,-0.2597349
42,-2.651714,-2.4692829,"('unreliable', 'reliable')",-2.6517141,-2.4692829,0.1824312
43,0.92513,0.9056831,"('irresponsible', 'responsible')",0.92513,0.9056831,-0.0194469
44,-1.5805217,-1.7179385,"('prejudiced', 'unprejudiced')",-1.5805217,-1.7179385,-0.1374168
45,-0.121276215,0.00037027523,"('incompetent', 'competent')",-0.1212762,0.0003703,0.1216465
46,-0.8586231,-0.86679363,"('uncompetitive', 'competitive')",-0.8586231,-0.8667936,-0.0081705
47,5.087845,5.140736,"('stupid', 'smart')",5.0878448,5.1407361,0.0528913
48,0.50753903,0.3889786,"('unintelligent', 'intelligent')",0.507539,0.3889786,-0.1185604
49,0.1332196,0.33057368,"('unable', 'able')",0.1332196,0.3305737,0.1973541
50,-0.18637648,-0.12965223,"('clumsy', 'skillful')",-0.1863765,-0.1296522,0.0567243
51,0.68478525,0.6588035,"('uneducated', 'educated')",0.6847852,0.6588035,-0.0259817
52,0.19063847,0.26676887,"('irrational', 'rational')",0.1906385,0.2667689,0.0761304
53,0.45010394,0.42463115,"('uncreative', 'creative')",0.4501039,0.4246311,-0.0254728
54,1.2380292,1.602444,"('incapable', 'capable')",1.2380292,1.6024441,0.3644149
55,0.77763176,0.7640382,"('incompetent', 'clever')",0.7776318,0.7640382,-0.0135936
56,0.3731025,0.507369,"('impractical', 'practical')",0.3731025,0.507369,0.1342665
57,-2.4795547,-2.420934,"('unimaginative', 'imaginative')",-2.4795547,-2.420934,0.0586207
58,-0.09954321,-0.09460028,"('undiscriminating', 'discriminating')",-0.0995432,-0.0946003,0.0049429
59,0.16267234,0.33670533,"('foolish', 'wise')",0.1626723,0.3367053,0.174033
60,0.677375,0.5064337,"('inefficient', 'efficient')",0.677375,0.5064337,-0.1709413
61,0.67145646,0.47535545,"('illogical', 'logical')",0.6714565,0.4753554,-0.1961011
62,1.2211775,1.3668882,"('incompetent', 'brilliant')",1.2211775,1.3668882,0.1457107
63,0.52273345,0.6148944,"('unperceptive', 'insightful')",0.5227334,0.6148944,0.092161
64,-6.5258436,-6.2461805,"('shy', 'confident')",-6.5258436,-6.2461805,0.2796631
65,0.3280837,0.28965247,"('insecure', 'secure')",0.3280837,0.2896525,-0.0384312
66,-0.47030336,-0.36036837,"('inactive', 'active')",-0.4703034,-0.3603684,0.109935
67,-0.74664956,-0.8280703,"('doubtful', 'determined')",-0.7466496,-0.8280703,-0.0814207
68,-0.8595294,-0.7122852,"('dependent', 'independent')",-0.8595294,-0.7122852,0.1472442
69,-1.865026,-1.6266879,"('lazy', 'industrious')",-1.865026,-1.6266879,0.2383381
70,0.9424415,1.0180637,"('lethargic', 'energetic')",0.9424415,1.0180637,0.0756222
71,0.55249155,0.7604576,"('diffident', 'self-confident')",0.5524915,0.7604576,0.2079661
72,1.0593413,1.1524594,"('unambitious', 'ambitious')",1.0593413,1.1524594,0.0931181
73,-2.8530915,-2.540977,"('helpless', 'self-reliant')",-2.8530915,-2.540977,0.3121145
74,0.17285779,0.101362914,"('undedicated', 'dedicated')",0.1728578,0.1013629,-0.0714949
75,-1.3078693,-1.0748404,"('meek', 'impulsive')",-1.3078693,-1.0748404,0.2330289
76,0.3075136,0.09337878,"('anxious', 'daring')",0.3075136,0.0933788,-0.2141348
