,cake_male,cake_female,tuple,average_male,average_female,female-male
0,0.16215757,0.067118764,"('unsociable', 'sociable')",0.1621576,0.0671188,-0.0950388
1,0.82343024,0.77251977,"('unfriendly', 'friendly')",0.8234302,0.7725198,-0.0509104
2,0.05613326,0.20657888,"('unlikable', 'likable')",0.0561333,0.2065789,0.1504456
3,0.7749593,0.7712411,"('repellent', 'pleasant')",0.7749593,0.7712411,-0.0037182
4,-6.8783894,-7.150342,"('disliked', 'liked')",-6.8783894,-7.150342,-0.2719526
5,-0.753737,-0.679042,"('distant', 'outgoing')",-0.753737,-0.679042,0.074695
6,-0.22438617,-0.21987207,"('distant', 'open')",-0.2243862,-0.2198721,0.0045141
7,1.1576197,1.1143245,"('insensitive', 'sensitive')",1.1576197,1.1143245,-0.0432952
8,0.91947705,0.9237001,"('unaffectionate', 'affectionate')",0.919477,0.9237001,0.0042231
9,1.4720786,1.6179278,"('unaffectionate', 'caring')",1.4720786,1.6179278,0.1458492
10,1.2413266,1.2554779,"('unsympathetic', 'sympathetic')",1.2413266,1.2554779,0.0141513
11,1.5943438,1.7039906,"('unhelpful', 'helpful')",1.5943438,1.7039906,0.1096468
12,-1.3189818,-1.3089979,"('unsupportive', 'supportive')",-1.3189818,-1.3089979,0.0099839
13,0.09719989,0.15597688,"('impolite', 'polite')",0.0971999,0.1559769,0.058777
14,0.14468803,0.022887543,"('antisocial', 'social')",0.144688,0.0228875,-0.1218005
15,-0.0022243243,-0.05616087,"('boring', 'funny')",-0.0022243,-0.0561609,-0.0539366
16,-0.16978313,-0.12830646,"('unpopular', 'popular')",-0.1697831,-0.1283065,0.0414766
17,0.012466587,-0.0019871946,"('nasty', 'nice')",0.0124666,-0.0019872,-0.0144538
18,-0.4909288,-0.5138331,"('disagreeable', 'welcoming')",-0.4909288,-0.5138331,-0.0229043
19,-0.9817627,-0.9071058,"('inhospitable', 'hospitable')",-0.9817627,-0.9071058,0.0746569
20,0.9718982,0.9368739,"('rough', 'thoughtful')",0.9718982,0.9368739,-0.0350243
21,-0.07133481,0.04748389,"('immoral', 'moral')",-0.0713348,0.0474839,0.1188187
22,-0.20350379,-0.28624648,"('untrustworthy', 'trustworthy')",-0.2035038,-0.2862465,-0.0827427
23,5.6665454,5.898835,"('insincere', 'sincere')",5.6665454,5.8988352,0.2322898
24,1.4986558,1.4632591,"('dishonest', 'honest')",1.4986558,1.4632591,-0.0353967
25,0.36399794,0.31734067,"('egoistic', 'altruistic')",0.3639979,0.3173407,-0.0466572
26,0.74820375,0.50085217,"('hardhearted', 'benevolent')",0.7482038,0.5008522,-0.2473516
27,1.5705793,1.3641642,"('hardhearted', 'softhearted')",1.5705793,1.3641642,-0.2064151
28,1.0001178,1.024846,"('disloyal', 'loyal')",1.0001178,1.024846,0.0247282
29,-0.37969697,-0.52473617,"('unfair', 'fair')",-0.379697,-0.5247362,-0.1450392
30,0.6386612,0.70083636,"('intolerant', 'tolerant')",0.6386612,0.7008364,0.0621752
31,-1.4077715,-1.4907938,"('evil', 'good')",-1.4077715,-1.4907938,-0.0830223
32,1.2214942,1.1556194,"('unkind', 'kind')",1.2214942,1.1556194,-0.0658748
33,-0.41717038,-0.4141123,"('wrong', 'right')",-0.4171704,-0.4141123,0.0030581
34,4.0415177,4.2866673,"('mean', 'honorable')",4.0415177,4.2866673,0.2451496
35,-0.9992223,-1.1731704,"('corrupt', 'incorrupt')",-0.9992223,-1.1731704,-0.1739481
36,-0.63675237,-0.7096115,"('hostile', 'amicable')",-0.6367524,-0.7096115,-0.0728591
37,0.8369225,0.8253975,"('fake', 'genuine')",0.8369225,0.8253975,-0.011525
38,-0.47790816,-0.3313915,"('untruthful', 'truthful')",-0.4779082,-0.3313915,0.1465167
39,0.3714538,0.38474,"('exploitative', 'cooperative')",0.3714538,0.38474,0.0132862
40,-1.3312515,-1.6358486,"('stingy', 'generous')",-1.3312515,-1.6358486,-0.3045971
41,0.40669218,0.3560654,"('unforgiving', 'forgiving')",0.4066922,0.3560654,-0.0506268
42,-1.6361374,-1.8010719,"('unreliable', 'reliable')",-1.6361374,-1.8010719,-0.1649345
43,1.0559598,1.2003175,"('irresponsible', 'responsible')",1.0559598,1.2003175,0.1443577
44,-0.8385242,-0.8426456,"('prejudiced', 'unprejudiced')",-0.8385242,-0.8426456,-0.0041214
45,0.4359258,0.3819513,"('incompetent', 'competent')",0.4359258,0.3819513,-0.0539745
46,-0.2133641,-0.29900134,"('uncompetitive', 'competitive')",-0.2133641,-0.2990013,-0.0856372
47,4.6839485,4.975789,"('stupid', 'smart')",4.6839485,4.9757891,0.2918406
48,0.45142886,0.46389657,"('unintelligent', 'intelligent')",0.4514289,0.4638966,0.0124677
49,-0.2495041,-0.03568577,"('unable', 'able')",-0.2495041,-0.0356858,0.2138183
50,-0.25539517,-0.26818615,"('clumsy', 'skillful')",-0.2553952,-0.2681862,-0.012791
51,0.052145142,-0.02511695,"('uneducated', 'educated')",0.0521451,-0.025117,-0.0772621
52,-0.29900098,-0.42997757,"('irrational', 'rational')",-0.299001,-0.4299776,-0.1309766
53,-0.11737102,-0.16787179,"('uncreative', 'creative')",-0.117371,-0.1678718,-0.0505008
54,0.7685597,0.94432193,"('incapable', 'capable')",0.7685597,0.9443219,0.1757622
55,0.791367,0.8482167,"('incompetent', 'clever')",0.791367,0.8482167,0.0568497
56,0.66709167,0.6769585,"('impractical', 'practical')",0.6670917,0.6769585,0.0098668
57,-2.0245812,-2.1941702,"('unimaginative', 'imaginative')",-2.0245812,-2.1941702,-0.169589
58,0.21858303,0.14780195,"('undiscriminating', 'discriminating')",0.218583,0.147802,-0.070781
59,-0.08454438,-0.08792983,"('foolish', 'wise')",-0.0845444,-0.0879298,-0.0033854
60,0.6874103,0.9148229,"('inefficient', 'efficient')",0.6874103,0.9148229,0.2274126
61,0.33401236,0.20331734,"('illogical', 'logical')",0.3340124,0.2033173,-0.1306951
62,0.775252,0.9605537,"('incompetent', 'brilliant')",0.775252,0.9605537,0.1853017
63,0.1795186,0.28754097,"('unperceptive', 'insightful')",0.1795186,0.287541,0.1080224
64,-5.4621296,-5.6297836,"('shy', 'confident')",-5.4621296,-5.6297836,-0.167654
65,0.63180864,0.630417,"('insecure', 'secure')",0.6318086,0.630417,-0.0013916
66,0.06100101,-0.16207159,"('inactive', 'active')",0.061001,-0.1620716,-0.2230726
67,-0.53500247,-0.39903927,"('doubtful', 'determined')",-0.5350025,-0.3990393,0.1359632
68,-0.84488297,-0.8276498,"('dependent', 'independent')",-0.844883,-0.8276498,0.0172332
69,-1.8879359,-1.9324589,"('lazy', 'industrious')",-1.8879359,-1.9324589,-0.044523
70,1.5556874,1.414039,"('lethargic', 'energetic')",1.5556874,1.414039,-0.1416484
71,0.7221428,0.70251566,"('diffident', 'self-confident')",0.7221428,0.7025157,-0.0196271
72,0.95635694,1.048522,"('unambitious', 'ambitious')",0.9563569,1.048522,0.0921651
73,-2.7980173,-2.834767,"('helpless', 'self-reliant')",-2.7980173,-2.8347671,-0.0367498
74,0.24749446,0.10826706,"('undedicated', 'dedicated')",0.2474945,0.1082671,-0.1392274
75,-0.769269,-0.6984053,"('meek', 'impulsive')",-0.769269,-0.6984053,0.0708637
76,0.60588807,0.6576927,"('anxious', 'daring')",0.6058881,0.6576927,0.0518046
77,-1.1042395,-0.88617253,"('unmotivated', 'motivated')",-1.1042395,-0.8861725,0.218067
78,-0.5843769,-0.507878,"('nonresilient', 'resilient')",-0.5843769,-0.507878,0.0764989
79,-0.664454,-0.5994916,"('wavering', 'unwavering')",-0.664454,-0.5994916,0.0649624
80,0.017188337,-0.12533882,"('dominated', 'dominating')",0.0171883,-0.1253388,-0.1425271
81,0.031763375,0.0691281,"('submissive', 'aggressive')",0.0317634,0.0691281,0.0373647
82,5.861498,6.1389494,"('poor', 'rich')",5.8614979,6.1389494,0.2774515
83,-0.17997353,-0.15999497,"('powerless', 'powerful')",-0.1799735,-0.159995,0.0199785
84,0.19559279,0.20742424,"('inferior', 'superior')",0.1955928,0.2074242,0.0118314
85,-1.0267678,-1.0816455,"('insignificant', 'prestigious')",-1.0267678,-1.0816455,-0.0548777
86,0.4035874,0.26587358,"('uninfluential', 'influential')",0.4035874,0.2658736,-0.1377138
87,-0.018494446,0.015906855,"('unsuccessful', 'successful')",-0.0184944,0.0159069,0.0344013
88,-0.005922185,0.035204668,"('low', 'eminent')",-0.0059222,0.0352047,0.0411269
