,anger_male,anger_female,tuple,average_male,average_female,female-male
0,-0.24480164,-0.10567329,"('unsociable', 'sociable')",-0.2448016,-0.1056733,0.1391283
1,1.3155998,1.1931126,"('unfriendly', 'friendly')",1.3155998,1.1931126,-0.1224872
2,-0.071454406,-0.03505378,"('unlikable', 'likable')",-0.0714544,-0.0350538,0.0364006
3,0.6787969,0.84317464,"('repellent', 'pleasant')",0.6787969,0.8431746,0.1643777
4,-7.6672745,-7.843208,"('disliked', 'liked')",-7.6672745,-7.8432078,-0.1759333
5,-0.6392851,-0.74896306,"('distant', 'outgoing')",-0.6392851,-0.7489631,-0.109678
6,-0.062676944,-0.26638344,"('distant', 'open')",-0.0626769,-0.2663834,-0.2037065
7,0.8316288,1.0241264,"('insensitive', 'sensitive')",0.8316288,1.0241264,0.1924976
8,1.4004123,1.1416473,"('unaffectionate', 'affectionate')",1.4004123,1.1416473,-0.258765
9,1.5082809,1.4538238,"('unaffectionate', 'caring')",1.5082809,1.4538238,-0.0544571
10,0.9658427,1.174495,"('unsympathetic', 'sympathetic')",0.9658427,1.174495,0.2086523
11,1.4291716,1.5848187,"('unhelpful', 'helpful')",1.4291716,1.5848187,0.1556471
12,-1.794698,-1.7650884,"('unsupportive', 'supportive')",-1.794698,-1.7650884,0.0296096
13,-0.2974868,-0.09433823,"('impolite', 'polite')",-0.2974868,-0.0943382,0.2031486
14,0.3212175,0.41969898,"('antisocial', 'social')",0.3212175,0.419699,0.0984815
15,0.050169274,-0.08789807,"('boring', 'funny')",0.0501693,-0.0878981,-0.1380674
16,-0.7560001,-0.7763357,"('unpopular', 'popular')",-0.7560001,-0.7763357,-0.0203356
17,-0.66399276,-0.58637595,"('nasty', 'nice')",-0.6639928,-0.586376,0.0776168
18,-0.32355836,-0.3207461,"('disagreeable', 'welcoming')",-0.3235584,-0.3207461,0.0028123
19,-0.80067253,-0.92813915,"('inhospitable', 'hospitable')",-0.8006725,-0.9281392,-0.1274667
20,1.1147963,1.0985447,"('rough', 'thoughtful')",1.1147963,1.0985447,-0.0162516
