,word_male,word_female,tuple,average_male,average_female,female-male
0,-0.18356568,-0.19972089,"('unsociable', 'sociable')",-0.1835657,-0.1997209,-0.0161552
1,1.4320323,1.2652287,"('unfriendly', 'friendly')",1.4320323,1.2652287,-0.1668036
2,0.42789996,0.57554585,"('unlikable', 'likable')",0.4279,0.5755458,0.1476458
3,0.7375413,0.9128845,"('repellent', 'pleasant')",0.7375413,0.9128845,0.1753432
4,-7.4209166,-7.2524977,"('disliked', 'liked')",-7.4209166,-7.2524977,0.1684189
5,-0.037507888,0.12056965,"('distant', 'outgoing')",-0.0375079,0.1205696,0.1580775
6,0.41499904,0.57740635,"('distant', 'open')",0.414999,0.5774063,0.1624073
7,0.6429422,0.72779006,"('insensitive', 'sensitive')",0.6429422,0.7277901,0.0848479
8,1.1960255,1.138983,"('unaffectionate', 'affectionate')",1.1960255,1.138983,-0.0570425
9,1.7570703,1.8324327,"('unaffectionate', 'caring')",1.7570703,1.8324327,0.0753624
10,1.0931402,1.3023922,"('unsympathetic', 'sympathetic')",1.0931402,1.3023922,0.209252
11,1.8323814,1.9557705,"('unhelpful', 'helpful')",1.8323814,1.9557705,0.1233891
12,-1.7155083,-1.65902,"('unsupportive', 'supportive')",-1.7155083,-1.6590199,0.0564884
13,0.30938333,0.24002649,"('impolite', 'polite')",0.3093833,0.2400265,-0.0693568
14,-0.5465677,-0.59896094,"('antisocial', 'social')",-0.5465677,-0.5989609,-0.0523932
15,0.44761482,0.37671047,"('boring', 'funny')",0.4476148,0.3767105,-0.0709043
16,-0.34321094,-0.29154623,"('unpopular', 'popular')",-0.3432109,-0.2915462,0.0516647
17,-0.16537467,-0.16775922,"('nasty', 'nice')",-0.1653747,-0.1677592,-0.0023845
18,-0.70790845,-0.88025236,"('disagreeable', 'welcoming')",-0.7079085,-0.8802524,-0.1723439
19,-0.3955328,-0.22774537,"('inhospitable', 'hospitable')",-0.3955328,-0.2277454,0.1677874
20,0.7646361,0.59794295,"('rough', 'thoughtful')",0.7646361,0.5979429,-0.1666932
