,teleflex_male,teleflex_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.6556152,-1.7775033,"('unsociable', 'sociable')",-0.16607378,-0.36194348,-0.9108445,-1.0697234,-0.1588789
1,-1.724283,-1.8790337,"('unfriendly', 'friendly')",1.3640379,1.1616793,-0.1801226,-0.3586772,-0.1785546
2,0.4605484,0.4670241,"('unlikable', 'likable')",0.7310756,0.8018939,0.595812,0.634459,0.038647
3,-0.57526857,-0.5252244,"('repellent', 'pleasant')",-0.056812577,0.0232047,-0.3160406,-0.2510099,0.0650307
4,0.22904584,0.18068536,"('disliked', 'liked')",-5.4395404,-5.4814067,-2.6052473,-2.6503606,-0.0451133
5,-0.4203949,-0.4355952,"('distant', 'outgoing')",-0.32275447,-0.30834562,-0.3715747,-0.3719704,-0.0003957
6,-0.6947471,-0.75539804,"('distant', 'open')",-0.13202421,-0.16323948,-0.4133857,-0.4593188,-0.0459331
7,-0.9910286,-0.94791615,"('insensitive', 'sensitive')",0.31675583,0.35227418,-0.3371364,-0.297821,0.0393154
8,-1.5150126,-1.572499,"('unaffectionate', 'affectionate')",0.23979466,0.16549025,-0.637609,-0.7035044,-0.0658954
9,-1.7819089,-1.8464667,"('unaffectionate', 'caring')",0.6638647,0.64517546,-0.5590221,-0.6006456,-0.0416235
10,-1.9552855,-1.9914299,"('unsympathetic', 'sympathetic')",-0.4378551,-0.5280418,-1.1965703,-1.2597358,-0.0631655
11,-1.1712542,-1.1263098,"('unhelpful', 'helpful')",1.5646868,1.6287723,0.1967163,0.2512313,0.054515
12,-1.6577022,-1.611598,"('unsupportive', 'supportive')",-1.7503667,-1.7204064,-1.7040344,-1.6660023,0.0380321
13,-0.601307,-0.6551398,"('impolite', 'polite')",-0.14694768,-0.10561031,-0.3741273,-0.3803751,-0.0062478
14,0.13019156,0.18005385,"('antisocial', 'social')",-0.24610196,-0.24477723,-0.0579552,-0.0323617,0.0255935
15,0.6778545,0.57825565,"('boring', 'funny')",0.7466329,0.7374461,0.7122437,0.6578509,-0.0543928
16,0.060611323,0.048315648,"('unpopular', 'popular')",0.6758801,0.69024515,0.3682457,0.3692804,0.0010347
17,-0.12571529,-0.07354002,"('nasty', 'nice')",-0.49288943,-0.45540595,-0.3093024,-0.264473,0.0448294
18,-0.32690048,-0.3496328,"('disagreeable', 'welcoming')",-0.25276995,-0.31088668,-0.2898352,-0.3302597,-0.0404245
