,fedora_male,fedora_female,tuple,average_male,average_female,female-male
0,-0.25134388,-0.28203523,"('unsociable', 'sociable')",-0.2513439,-0.2820352,-0.0306913
1,0.28966933,-0.2392815,"('unfriendly', 'friendly')",0.2896693,-0.2392815,-0.5289508
2,0.6660294,0.5937269,"('unlikable', 'likable')",0.6660294,0.5937269,-0.0723025
3,-0.22018528,-0.09151954,"('repellent', 'pleasant')",-0.2201853,-0.0915195,0.1286658
4,-2.8225472,-2.9671714,"('disliked', 'liked')",-2.8225472,-2.9671714,-0.1446242
5,-0.6154401,-0.9722141,"('distant', 'outgoing')",-0.6154401,-0.9722141,-0.356774
6,-0.76051676,-1.2540008,"('distant', 'open')",-0.7605168,-1.2540008,-0.493484
7,-0.22069979,-0.2034041,"('insensitive', 'sensitive')",-0.2206998,-0.2034041,0.0172957
8,0.39115566,-0.030194115,"('unaffectionate', 'affectionate')",0.3911557,-0.0301941,-0.4213498
9,0.10228519,-0.14572616,"('unaffectionate', 'caring')",0.1022852,-0.1457262,-0.2480114
10,-0.35311985,-0.12697418,"('unsympathetic', 'sympathetic')",-0.3531199,-0.1269742,0.2261457
11,1.1366291,1.2873751,"('unhelpful', 'helpful')",1.1366291,1.2873751,0.150746
12,-0.86002713,-0.88509214,"('unsupportive', 'supportive')",-0.8600271,-0.8850921,-0.025065
13,-0.49418166,-0.36119407,"('impolite', 'polite')",-0.4941817,-0.3611941,0.1329876
14,-0.11035278,0.1063025,"('antisocial', 'social')",-0.1103528,0.1063025,0.2166553
15,0.40462843,0.19337982,"('boring', 'funny')",0.4046284,0.1933798,-0.2112486
16,-0.18579714,-0.42922038,"('unpopular', 'popular')",-0.1857971,-0.4292204,-0.2434233
17,-0.79038,-0.6023814,"('nasty', 'nice')",-0.79038,-0.6023814,0.1879986
18,-0.74894285,-0.7194357,"('disagreeable', 'welcoming')",-0.7489429,-0.7194357,0.0295072
19,-0.8775351,-1.020461,"('inhospitable', 'hospitable')",-0.8775351,-1.020461,-0.1429259
20,-0.027821291,0.0051759603,"('rough', 'thoughtful')",-0.0278213,0.005176,0.0329973
21,-0.21003848,0.12126018,"('immoral', 'moral')",-0.2100385,0.1212602,0.3312987
22,-0.090674594,0.015421957,"('untrustworthy', 'trustworthy')",-0.0906746,0.015422,0.1060966
23,2.9087064,3.0099719,"('insincere', 'sincere')",2.9087064,3.0099719,0.1012655
24,0.15251815,0.08691923,"('dishonest', 'honest')",0.1525182,0.0869192,-0.065599
25,-0.05224596,-0.41309464,"('egoistic', 'altruistic')",-0.052246,-0.4130946,-0.3608486
26,0.7720128,0.33063072,"('hardhearted', 'benevolent')",0.7720128,0.3306307,-0.4413821
27,0.2546354,0.13894197,"('hardhearted', 'softhearted')",0.2546354,0.138942,-0.1156934
28,0.35460493,0.2318972,"('disloyal', 'loyal')",0.3546049,0.2318972,-0.1227077
29,-0.9908272,-0.9150285,"('unfair', 'fair')",-0.9908272,-0.9150285,0.0757987
30,0.67525303,0.818896,"('intolerant', 'tolerant')",0.675253,0.818896,0.143643
31,-1.6144409,-1.829472,"('evil', 'good')",-1.6144409,-1.8294719,-0.215031
32,0.63157415,0.61536187,"('unkind', 'kind')",0.6315742,0.6153619,-0.0162123
33,0.29513282,0.0151013415,"('wrong', 'right')",0.2951328,0.0151013,-0.2800315
34,1.9657428,2.0431497,"('mean', 'honorable')",1.9657428,2.0431497,0.0774069
35,-0.7833794,-1.0333964,"('corrupt', 'incorrupt')",-0.7833794,-1.0333964,-0.250017
36,-0.83869404,-1.2319032,"('hostile', 'amicable')",-0.838694,-1.2319032,-0.3932092
