,xilinx_male,xilinx_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.2562256,-1.5451533,"('unsociable', 'sociable')",-0.28259212,-0.43049654,-0.7694088,-0.9878249,-0.2184161
1,0.5647183,0.27058148,"('unfriendly', 'friendly')",1.619065,1.3266503,1.0918916,0.7986159,-0.2932757
2,0.67335224,0.7283548,"('unlikable', 'likable')",0.5507808,0.58815354,0.6120665,0.6582541,0.0461876
3,-0.85125184,-0.7249121,"('repellent', 'pleasant')",-0.060458854,0.05115866,-0.4558553,-0.3368767,0.1189786
4,0.07091091,0.049901478,"('disliked', 'liked')",-6.063509,-6.020805,-2.996299,-2.9854517,0.0108473
5,0.63079536,0.53318214,"('distant', 'outgoing')",0.13074675,0.040793248,0.380771,0.2869877,-0.0937833
6,0.68295586,0.5538293,"('distant', 'open')",0.4757737,0.31713098,0.5793648,0.4354801,-0.1438847
7,-1.1249589,-1.0751256,"('insensitive', 'sensitive')",0.38912258,0.46548817,-0.3679181,-0.3048187,0.0630994
8,-0.12868513,-0.28759468,"('unaffectionate', 'affectionate')",0.6248448,0.40377232,0.2480798,0.0580888,-0.189991
9,-0.118218906,-0.29359004,"('unaffectionate', 'caring')",1.1559455,1.055172,0.5188633,0.3807909,-0.1380724
10,-2.5849257,-2.590166,"('unsympathetic', 'sympathetic')",-0.51459175,-0.5285502,-1.5497587,-1.5593581,-0.0095994
11,-0.92102283,-0.9274086,"('unhelpful', 'helpful')",1.6344314,1.7559316,0.3567043,0.4142615,0.0575572
12,-0.5154331,-0.5021025,"('unsupportive', 'supportive')",-1.778405,-1.7441514,-1.146919,-1.123127,0.023792
13,-1.3834718,-1.5119474,"('impolite', 'polite')",-0.2633518,-0.17511709,-0.8234118,-0.8435323,-0.0201205
14,-0.91371685,-0.88177997,"('antisocial', 'social')",-0.6837412,-0.618432,-0.7987291,-0.750106,0.0486231
15,0.32062757,0.23126677,"('boring', 'funny')",0.5954422,0.5825735,0.4580349,0.4069201,-0.0511148
16,0.20445217,0.24113488,"('unpopular', 'popular')",0.86068934,0.8405407,0.5325708,0.5408378,0.008267
17,-0.16838922,-0.13611433,"('nasty', 'nice')",-0.17980407,-0.14063641,-0.1740966,-0.1383754,0.0357212
18,0.17364898,0.14840649,"('disagreeable', 'welcoming')",-0.24065708,-0.3670727,-0.033504,-0.1093331,-0.0758291
19,-0.06558929,-0.18871622,"('inhospitable', 'hospitable')",0.071212605,-0.034174357,0.0028117,-0.1114453,-0.114257
20,0.46832317,0.50249344,"('rough', 'thoughtful')",1.2213892,1.1729892,0.8448561,0.8377414,-0.0071147
21,-1.5454333,-1.6218351,"('immoral', 'moral')",-0.71030504,-0.65647006,-1.1278691,-1.1391525,-0.0112834
22,-0.38351467,-0.41880897,"('untrustworthy', 'trustworthy')",-1.1320044,-1.1652099,-0.7577595,-0.7920094,-0.0342499
23,-0.8657122,-0.9409171,"('insincere', 'sincere')",5.5896535,5.574908,2.3619707,2.3169954,-0.0449753
24,-0.7204389,-0.73756754,"('dishonest', 'honest')",0.7365307,0.675737,0.0080459,-0.0309153,-0.0389612
25,0.5897916,0.5327943,"('egoistic', 'altruistic')",1.313744,1.2048736,0.9517678,0.8688339,-0.0829339
26,0.34651524,0.14676219,"('hardhearted', 'benevolent')",1.370964,1.1043596,0.8587396,0.6255609,-0.2331787
27,-0.8896596,-0.8575361,"('hardhearted', 'softhearted')",1.3689538,1.2845637,0.2396471,0.2135138,-0.0261333
28,-0.66698104,-0.8122229,"('disloyal', 'loyal')",0.666803,0.59061086,-8.9e-05,-0.110806,-0.110717
29,0.14912048,0.08062502,"('unfair', 'fair')",-0.40015978,-0.60035574,-0.1255196,-0.2598654,-0.1343458
30,-0.2430483,-0.2945914,"('intolerant', 'tolerant')",1.4767208,1.4696921,0.6168362,0.5875503,-0.0292859
31,0.9788951,0.90566623,"('evil', 'good')",-0.86493564,-1.1086332,0.0569797,-0.1014835,-0.1584632
32,-0.8599181,-0.91319835,"('unkind', 'kind')",0.66654634,0.4991361,-0.0966859,-0.2070311,-0.1103452
33,0.72456205,0.5540166,"('wrong', 'right')",-0.31926048,-0.36552915,0.2026508,0.0942437,-0.1084071
34,-0.25906464,-0.15166727,"('mean', 'honorable')",6.08978,6.175988,2.9153576,3.0121605,0.0968029
35,1.2255111,1.2016852,"('corrupt', 'incorrupt')",0.09181063,-0.05196716,0.6586608,0.574859,-0.0838018
36,0.93596506,0.7741662,"('hostile', 'amicable')",0.4169244,0.109298036,0.6764447,0.4417321,-0.2347126
37,-0.5695738,-0.56595135,"('fake', 'genuine')",0.08364012,0.09429279,-0.2429668,-0.2358293,0.0071375
38,-0.5534473,-0.5575918,"('untruthful', 'truthful')",0.22032458,0.34886461,-0.1665614,-0.1043636,0.0621978
39,1.0356374,0.9589003,"('exploitative', 'cooperative')",0.17582542,0.21301197,0.6057314,0.5859561,-0.0197753
40,0.48965698,0.5511723,"('stingy', 'generous')",-1.4122906,-1.450114,-0.4613168,-0.4494708,0.011846
41,-0.25633878,-0.3158997,"('unforgiving', 'forgiving')",0.1408027,0.036298964,-0.057768,-0.1398004,-0.0820324
42,-0.878727,-0.73309565,"('unreliable', 'reliable')",-3.410876,-3.294076,-2.1448016,-2.0135858,0.1312158
43,-1.3601303,-1.3886598,"('irresponsible', 'responsible')",0.28634748,0.24866143,-0.5368914,-0.5699992,-0.0331078
44,0.08864334,0.17451143,"('prejudiced', 'unprejudiced')",-1.3881313,-1.4145265,-0.649744,-0.6200075,0.0297365
45,-1.7298692,-1.7427919,"('incompetent', 'competent')",-0.40388495,-0.42516002,-1.0668771,-1.0839759,-0.0170988
46,-1.8456861,-1.8190131,"('uncompetitive', 'competitive')",-0.8966192,-0.8124826,-1.3711526,-1.3157479,0.0554047
47,-0.19462632,-0.08950035,"('stupid', 'smart')",5.3303294,5.3418226,2.5678515,2.6261611,0.0583096
48,-0.024793658,-0.11262092,"('unintelligent', 'intelligent')",1.0792652,1.0454597,0.5272358,0.4664194,-0.0608164
49,0.42659515,0.501039,"('unable', 'able')",0.2242788,0.40248588,0.325437,0.4517624,0.1263254
50,0.09487395,0.18838087,"('clumsy', 'skillful')",0.12499739,0.100621596,0.1099357,0.1445012,0.0345655
51,-1.1810716,-1.252517,"('uneducated', 'educated')",0.74358,0.7199167,-0.2187458,-0.2663001,-0.0475543
52,0.90820473,0.6750382,"('irrational', 'rational')",0.28983814,0.110745355,0.5990214,0.3928918,-0.2061296
53,0.0076368935,-0.16804497,"('uncreative', 'creative')",0.8342451,0.7008996,0.420941,0.2664273,-0.1545137
54,0.66574585,0.53629524,"('incapable', 'capable')",1.2043108,1.2034873,0.9350283,0.8698913,-0.065137
55,-1.1426686,-1.1148413,"('incompetent', 'clever')",-0.11084044,-0.06528958,-0.6267545,-0.5900655,0.036689
56,-0.8113193,-0.8850341,"('impractical', 'practical')",-0.1254178,-0.037915688,-0.4683685,-0.4614749,0.0068936
57,-1.2858174,-1.4404254,"('unimaginative', 'imaginative')",-2.567525,-2.651854,-1.9266711,-2.0461397,-0.1194686
58,-0.43700948,-0.5244354,"('undiscriminating', 'discriminating')",-0.0005693007,-0.08204439,-0.2187894,-0.3032399,-0.0844505
59,1.1871185,1.1009835,"('foolish', 'wise')",0.6529772,0.6237724,0.9200479,0.8623779,-0.05767
60,-1.2717344,-1.2509515,"('inefficient', 'efficient')",0.02198257,0.2197088,-0.6248759,-0.5156214,0.1092545
61,-0.10336945,-0.33993468,"('illogical', 'logical')",0.38198367,0.19944414,0.1393071,-0.0702453,-0.2095524
62,-0.32735437,-0.1476879,"('incompetent', 'brilliant')",0.28227553,0.6376976,-0.0225394,0.2450048,0.2675442
63,-0.8948293,-0.8649023,"('unperceptive', 'insightful')",0.83003134,0.9661365,-0.032399,0.0506171,0.0830161
64,-0.45356172,-0.49567443,"('shy', 'confident')",-6.405973,-6.257937,-3.4297674,-3.3768058,0.0529616
65,-1.192853,-1.234413,"('insecure', 'secure')",-0.611502,-0.51583207,-0.9021775,-0.8751225,0.027055
66,-0.2626266,-0.25809854,"('inactive', 'active')",0.9340615,0.8367951,0.3357175,0.2893483,-0.0463692
67,0.2017603,0.11437166,"('doubtful', 'determined')",-0.30178925,-0.29067254,-0.0500145,-0.0881504,-0.0381359
68,-0.03060114,-0.052112687,"('dependent', 'independent')",-0.0067388183,-0.011209073,-0.01867,-0.0316609,-0.0129909
69,1.3784013,1.439708,"('lazy', 'industrious')",-0.13704696,-0.13618879,0.6206772,0.6517596,0.0310824
70,-1.7165238,-1.603174,"('lethargic', 'energetic')",0.1845819,0.28943706,-0.7659709,-0.6568685,0.1091024
71,0.68443984,0.62293744,"('diffident', 'self-confident')",0.55092394,0.5140153,0.6176819,0.5684764,-0.0492055
72,-0.9782683,-0.9308137,"('unambitious', 'ambitious')",-0.9366005,-0.861919,-0.9574344,-0.8963664,0.061068
73,1.00175,1.0632857,"('helpless', 'self-reliant')",-2.9836488,-2.9057612,-0.9909494,-0.9212378,0.0697116
74,-0.33392063,-0.37250534,"('undedicated', 'dedicated')",-0.25184214,-0.42184123,-0.2928814,-0.3971733,-0.1042919
75,0.98906064,1.0463388,"('meek', 'impulsive')",-0.15575041,-0.07591478,0.4166551,0.485212,0.0685569
76,-1.2227204,-1.0018841,"('anxious', 'daring')",0.28426367,0.42382926,-0.4692284,-0.2890274,0.180201
77,-0.5166428,-0.6659087,"('unmotivated', 'motivated')",-0.89417803,-0.7399109,-0.7054104,-0.7029098,0.0025006
78,-0.7271254,-0.6643893,"('nonresilient', 'resilient')",0.43690366,0.57784426,-0.1451109,-0.0432725,0.1018384
79,0.18390977,0.085662,"('wavering', 'unwavering')",0.26522836,0.19709954,0.2245691,0.1413808,-0.0831883
80,-0.53066623,-0.41277838,"('dominated', 'dominating')",-1.3664738,-1.148346,-0.94857,-0.7805622,0.1680078
81,-0.98702884,-0.9209044,"('submissive', 'aggressive')",-0.74018294,-0.5221187,-0.8636059,-0.7215115,0.1420944
82,-0.5681142,-0.51677084,"('poor', 'rich')",5.9690657,5.9756026,2.7004757,2.7294159,0.0289402
83,0.77091545,0.5870979,"('powerless', 'powerful')",-0.70409083,-0.76050425,0.0334123,-0.0867032,-0.1201155
84,0.7449114,0.6358433,"('inferior', 'superior')",1.17585,1.2459086,0.9603807,0.9408759,-0.0195048
85,1.3843113,1.311575,"('insignificant', 'prestigious')",1.0441631,0.8472214,1.2142372,1.0793982,-0.134839
86,-0.9730937,-1.3152744,"('uninfluential', 'influential')",-0.13293636,-0.31322637,-0.553015,-0.8142503,-0.2612353
87,-0.3666533,-0.4009056,"('unsuccessful', 'successful')",0.8214157,0.96493834,0.2273812,0.2820164,0.0546352
88,-0.21379717,-0.26787272,"('low', 'eminent')",0.18274967,0.110029034,-0.0155237,-0.0789218,-0.0633981
