,negligee_male,negligee_female,tuple,average_male,average_female,female-male
0,-1.6441016,-1.7523189,"('unsociable', 'sociable')",-1.6441016,-1.7523189,-0.1082173
1,-1.1724669,-1.5011882,"('unfriendly', 'friendly')",-1.1724669,-1.5011882,-0.3287213
2,0.13713743,0.13797663,"('unlikable', 'likable')",0.1371374,0.1379766,0.0008392
3,-0.970121,-0.86081386,"('repellent', 'pleasant')",-0.970121,-0.8608139,0.1093071
4,-2.132801,-2.1367023,"('disliked', 'liked')",-2.1328011,-2.1367023,-0.0039012
5,-0.24410725,-0.2147056,"('distant', 'outgoing')",-0.2441072,-0.2147056,0.0294016
6,-0.2809647,-0.32014737,"('distant', 'open')",-0.2809647,-0.3201474,-0.0391827
7,-0.95080876,-0.88736343,"('insensitive', 'sensitive')",-0.9508088,-0.8873634,0.0634454
8,-1.016449,-1.2058636,"('unaffectionate', 'affectionate')",-1.016449,-1.2058636,-0.1894146
9,-1.2919972,-1.394737,"('unaffectionate', 'caring')",-1.2919972,-1.394737,-0.1027398
10,-1.7935836,-1.7831616,"('unsympathetic', 'sympathetic')",-1.7935836,-1.7831616,0.010422
11,-0.586446,-0.5520631,"('unhelpful', 'helpful')",-0.586446,-0.5520631,0.0343829
12,-2.3719244,-2.2770028,"('unsupportive', 'supportive')",-2.3719244,-2.2770028,0.0949216
13,-1.7494,-1.6753188,"('impolite', 'polite')",-1.7494,-1.6753188,0.0740812
14,-0.88789684,-0.85466385,"('antisocial', 'social')",-0.8878968,-0.8546638,0.033233
15,1.1240366,0.9976928,"('boring', 'funny')",1.1240366,0.9976928,-0.1263438
16,0.26423815,0.21968229,"('unpopular', 'popular')",0.2642381,0.2196823,-0.0445558
17,-0.38812074,-0.2690229,"('nasty', 'nice')",-0.3881207,-0.2690229,0.1190978
18,-0.46678084,-0.51128525,"('disagreeable', 'welcoming')",-0.4667808,-0.5112852,-0.0445044
19,-0.7693363,-0.74974835,"('inhospitable', 'hospitable')",-0.7693363,-0.7497483,0.019588
20,0.58924496,0.5949829,"('rough', 'thoughtful')",0.589245,0.5949829,0.0057379
21,-1.2189296,-1.1838849,"('immoral', 'moral')",-1.2189296,-1.1838849,0.0350447
22,-1.0160029,-1.0262263,"('untrustworthy', 'trustworthy')",-1.0160029,-1.0262263,-0.0102234
23,0.5807928,0.557775,"('insincere', 'sincere')",0.5807928,0.557775,-0.0230178
24,-0.7084898,-0.85004044,"('dishonest', 'honest')",-0.7084898,-0.8500404,-0.1415506
25,0.31212303,0.08898992,"('egoistic', 'altruistic')",0.312123,0.0889899,-0.2231331
26,0.85051954,0.64797837,"('hardhearted', 'benevolent')",0.8505195,0.6479784,-0.2025411
27,-0.24237086,-0.2727388,"('hardhearted', 'softhearted')",-0.2423709,-0.2727388,-0.0303679
28,-0.81833655,-1.0145302,"('disloyal', 'loyal')",-0.8183365,-1.0145302,-0.1961937
29,-0.69934464,-0.81501883,"('unfair', 'fair')",-0.6993446,-0.8150188,-0.1156742
30,0.1976028,0.1554078,"('intolerant', 'tolerant')",0.1976028,0.1554078,-0.042195
31,-0.51343846,-0.5682678,"('evil', 'good')",-0.5134385,-0.5682678,-0.0548293
32,-0.4428438,-0.60187197,"('unkind', 'kind')",-0.4428438,-0.601872,-0.1590282
33,-0.27489904,-0.37495282,"('wrong', 'right')",-0.274899,-0.3749528,-0.1000538
34,1.3214867,1.3208209,"('mean', 'honorable')",1.3214867,1.3208209,-0.0006658
35,1.1260273,0.8731675,"('corrupt', 'incorrupt')",1.1260273,0.8731675,-0.2528598
36,-0.13777435,-0.39141053,"('hostile', 'amicable')",-0.1377743,-0.3914105,-0.2536362
37,-0.29823628,-0.30642503,"('fake', 'genuine')",-0.2982363,-0.306425,-0.0081887
38,-1.0345619,-1.1570506,"('untruthful', 'truthful')",-1.0345619,-1.1570506,-0.1224887
39,-0.016358387,0.06645647,"('exploitative', 'cooperative')",-0.0163584,0.0664565,0.0828149
40,-1.4462994,-1.5744951,"('stingy', 'generous')",-1.4462994,-1.5744951,-0.1281957
41,-1.2233685,-1.354546,"('unforgiving', 'forgiving')",-1.2233685,-1.354546,-0.1311775
42,-1.4714576,-1.2017008,"('unreliable', 'reliable')",-1.4714576,-1.2017008,0.2697568
43,-1.3728492,-1.2426875,"('irresponsible', 'responsible')",-1.3728492,-1.2426875,0.1301617
44,0.7152367,0.9249777,"('prejudiced', 'unprejudiced')",0.7152367,0.9249777,0.209741
45,-1.5372684,-1.514462,"('incompetent', 'competent')",-1.5372684,-1.514462,0.0228064
46,-1.4148072,-1.3527316,"('uncompetitive', 'competitive')",-1.4148072,-1.3527316,0.0620756
47,1.2450236,1.3044708,"('stupid', 'smart')",1.2450236,1.3044708,0.0594472
48,-0.950559,-1.0389514,"('unintelligent', 'intelligent')",-0.950559,-1.0389514,-0.0883924
49,-0.39763692,-0.14639701,"('unable', 'able')",-0.3976369,-0.146397,0.2512399
50,0.27221698,0.31861824,"('clumsy', 'skillful')",0.272217,0.3186182,0.0464012
51,-1.2803552,-1.3878866,"('uneducated', 'educated')",-1.2803552,-1.3878866,-0.1075314
52,-0.04114434,-0.38226745,"('irrational', 'rational')",-0.0411443,-0.3822674,-0.3411231
53,-0.70446634,-0.8146058,"('uncreative', 'creative')",-0.7044663,-0.8146058,-0.1101395
54,-0.39613324,-0.5367044,"('incapable', 'capable')",-0.3961332,-0.5367044,-0.1405712
55,-0.96853924,-0.89576614,"('incompetent', 'clever')",-0.9685392,-0.8957661,0.0727731
56,-0.43554547,-0.30821094,"('impractical', 'practical')",-0.4355455,-0.3082109,0.1273346
57,-2.2658808,-2.3016787,"('unimaginative', 'imaginative')",-2.2658808,-2.3016787,-0.0357979
58,-0.3745456,-0.40767577,"('undiscriminating', 'discriminating')",-0.3745456,-0.4076758,-0.0331302
59,-0.30471662,-0.34774315,"('foolish', 'wise')",-0.3047166,-0.3477432,-0.0430266
60,-0.9657404,-0.69627446,"('inefficient', 'efficient')",-0.9657404,-0.6962745,0.2694659
61,-0.62725645,-0.80631185,"('illogical', 'logical')",-0.6272565,-0.8063118,-0.1790553
62,-0.51567554,-0.41612548,"('incompetent', 'brilliant')",-0.5156755,-0.4161255,0.09955
63,-1.5768977,-1.477206,"('unperceptive', 'insightful')",-1.5768977,-1.477206,0.0996917
64,-2.257064,-2.150749,"('shy', 'confident')",-2.2570641,-2.150749,0.1063151
65,-0.79583514,-0.73258096,"('insecure', 'secure')",-0.7958351,-0.732581,0.0632541
66,-0.5743743,-0.643088,"('inactive', 'active')",-0.5743743,-0.643088,-0.0687137
67,0.081457295,0.14832403,"('doubtful', 'determined')",0.0814573,0.148324,0.0668667
68,-0.7852193,-0.7634832,"('dependent', 'independent')",-0.7852193,-0.7634832,0.0217361
69,0.87420493,0.87201566,"('lazy', 'industrious')",0.8742049,0.8720157,-0.0021892
70,-0.51854205,-0.3464263,"('lethargic', 'energetic')",-0.5185421,-0.3464263,0.1721158
71,-0.14799352,-0.16063468,"('diffident', 'self-confident')",-0.1479935,-0.1606347,-0.0126412
72,-0.6680859,-0.70661443,"('unambitious', 'ambitious')",-0.6680859,-0.7066144,-0.0385285
73,-0.08430951,-0.029448202,"('helpless', 'self-reliant')",-0.0843095,-0.0294482,0.0548613
74,-0.5365595,-0.47407806,"('undedicated', 'dedicated')",-0.5365595,-0.4740781,0.0624814
75,0.51656574,0.4682374,"('meek', 'impulsive')",0.5165657,0.4682374,-0.0483283
76,-0.078948416,0.16901053,"('anxious', 'daring')",-0.0789484,0.1690105,0.2479589
77,-1.0124707,-0.9209965,"('unmotivated', 'motivated')",-1.0124707,-0.9209965,0.0914742
78,-1.416697,-1.3579434,"('nonresilient', 'resilient')",-1.416697,-1.3579434,0.0587536
79,-0.017973281,-0.08216664,"('wavering', 'unwavering')",-0.0179733,-0.0821666,-0.0641933
80,-0.38060167,-0.31497943,"('dominated', 'dominating')",-0.3806017,-0.3149794,0.0656223
81,-0.48178533,-0.47263813,"('submissive', 'aggressive')",-0.4817853,-0.4726381,0.0091472
82,1.785148,1.692402,"('poor', 'rich')",1.785148,1.692402,-0.092746
83,-0.434788,-0.43017772,"('powerless', 'powerful')",-0.434788,-0.4301777,0.0046103
84,0.5185692,0.45811677,"('inferior', 'superior')",0.5185692,0.4581168,-0.0604524
85,0.5902133,0.4182991,"('insignificant', 'prestigious')",0.5902133,0.4182991,-0.1719142
86,-1.9293556,-2.1361156,"('uninfluential', 'influential')",-1.9293556,-2.1361156,-0.20676
87,-0.12105204,-0.073895544,"('unsuccessful', 'successful')",-0.121052,-0.0738955,0.0471565
88,0.57443255,0.40645617,"('low', 'eminent')",0.5744326,0.4064562,-0.1679764
