,theology_male,theology_female,tuple,average_male,average_female,female-male
0,0.029343292,0.0034605786,"('unsociable', 'sociable')",0.0293433,0.0034606,-0.0258827
1,0.982972,0.6964914,"('unfriendly', 'friendly')",0.982972,0.6964914,-0.2864806
2,0.106130935,0.1886618,"('unlikable', 'likable')",0.1061309,0.1886618,0.0825309
3,0.6849345,0.8221893,"('repellent', 'pleasant')",0.6849345,0.8221893,0.1372548
4,-7.3990602,-7.5966225,"('disliked', 'liked')",-7.3990602,-7.5966225,-0.1975623
5,-0.44222635,-0.6779521,"('distant', 'outgoing')",-0.4422264,-0.6779521,-0.2357257
6,0.05553274,-0.28844452,"('distant', 'open')",0.0555327,-0.2884445,-0.3439772
7,0.8745841,1.000417,"('insensitive', 'sensitive')",0.8745841,1.000417,0.1258329
8,0.93503624,0.5643462,"('unaffectionate', 'affectionate')",0.9350362,0.5643462,-0.37069
9,1.6668969,1.4854207,"('unaffectionate', 'caring')",1.6668969,1.4854207,-0.1814762
10,0.92636967,1.1645551,"('unsympathetic', 'sympathetic')",0.9263697,1.1645551,0.2381854
11,1.7588029,1.8709947,"('unhelpful', 'helpful')",1.7588029,1.8709947,0.1121918
12,-1.5192513,-1.574448,"('unsupportive', 'supportive')",-1.5192513,-1.574448,-0.0551967
13,-0.36498922,-0.1349924,"('impolite', 'polite')",-0.3649892,-0.1349924,0.2299968
14,-0.20645201,-0.033169456,"('antisocial', 'social')",-0.206452,-0.0331695,0.1732825
15,0.11507683,-0.009322969,"('boring', 'funny')",0.1150768,-0.009323,-0.1243998
16,-0.49557608,-0.48931074,"('unpopular', 'popular')",-0.4955761,-0.4893107,0.0062654
17,-0.11804077,-0.049350627,"('nasty', 'nice')",-0.1180408,-0.0493506,0.0686902
18,-0.54402137,-0.5213548,"('disagreeable', 'welcoming')",-0.5440214,-0.5213548,0.0226666
19,-0.63828313,-0.8828523,"('inhospitable', 'hospitable')",-0.6382831,-0.8828523,-0.2445692
20,1.0647188,1.0529106,"('rough', 'thoughtful')",1.0647188,1.0529106,-0.0118082
21,0.18135287,0.32630265,"('immoral', 'moral')",0.1813529,0.3263026,0.1449497
22,-0.40954784,-0.3091841,"('untrustworthy', 'trustworthy')",-0.4095478,-0.3091841,0.1003637
23,6.4446473,6.3842382,"('insincere', 'sincere')",6.4446473,6.3842382,-0.0604091
24,1.5045874,1.3486469,"('dishonest', 'honest')",1.5045874,1.3486469,-0.1559405
25,0.4538415,0.27071324,"('egoistic', 'altruistic')",0.4538415,0.2707132,-0.1831283
26,0.5961915,0.40377122,"('hardhearted', 'benevolent')",0.5961915,0.4037712,-0.1924203
27,1.4618263,1.3444359,"('hardhearted', 'softhearted')",1.4618263,1.3444359,-0.1173904
28,1.044473,0.91454065,"('disloyal', 'loyal')",1.0444731,0.9145406,-0.1299325
29,-0.08629681,-0.37756968,"('unfair', 'fair')",-0.0862968,-0.3775697,-0.2912729
30,0.8424337,0.9421091,"('intolerant', 'tolerant')",0.8424337,0.9421091,0.0996754
31,-1.2577491,-1.5461873,"('evil', 'good')",-1.2577491,-1.5461873,-0.2884382
32,1.1746424,1.071959,"('unkind', 'kind')",1.1746424,1.071959,-0.1026834
33,-0.38236496,-0.50157094,"('wrong', 'right')",-0.382365,-0.5015709,-0.1192059
34,4.337978,4.3804245,"('mean', 'honorable')",4.3379779,4.3804245,0.0424466
35,-0.7174084,-1.2604967,"('corrupt', 'incorrupt')",-0.7174084,-1.2604967,-0.5430883
36,-0.74977386,-1.1037761,"('hostile', 'amicable')",-0.7497739,-1.1037761,-0.3540022
37,0.9685576,0.832658,"('fake', 'genuine')",0.9685576,0.832658,-0.1358996
38,-0.23202717,-0.2948519,"('untruthful', 'truthful')",-0.2320272,-0.2948519,-0.0628247
39,0.34480575,0.40500268,"('exploitative', 'cooperative')",0.3448057,0.4050027,0.060197
40,-1.5626606,-1.7279234,"('stingy', 'generous')",-1.5626606,-1.7279234,-0.1652628
41,0.08340425,0.14839038,"('unforgiving', 'forgiving')",0.0834043,0.1483904,0.0649861
42,-2.2269096,-1.9572992,"('unreliable', 'reliable')",-2.2269096,-1.9572992,0.2696104
43,1.1878444,1.3149418,"('irresponsible', 'responsible')",1.1878444,1.3149418,0.1270974
44,-1.141629,-0.9034882,"('prejudiced', 'unprejudiced')",-1.141629,-0.9034882,0.2381408
45,0.29553097,0.2366295,"('incompetent', 'competent')",0.295531,0.2366295,-0.0589015
46,-0.89498174,-0.5298471,"('uncompetitive', 'competitive')",-0.8949817,-0.5298471,0.3651346
47,5.063483,5.0870233,"('stupid', 'smart')",5.0634832,5.0870233,0.0235401
48,0.4995707,0.4530203,"('unintelligent', 'intelligent')",0.4995707,0.4530203,-0.0465504
49,-0.08854994,0.029590124,"('unable', 'able')",-0.0885499,0.0295901,0.11814
50,-0.12976046,-0.18649633,"('clumsy', 'skillful')",-0.1297605,-0.1864963,-0.0567358
51,-0.22651295,-0.1542679,"('uneducated', 'educated')",-0.226513,-0.1542679,0.0722451
52,-0.20725538,-0.59332746,"('irrational', 'rational')",-0.2072554,-0.5933275,-0.3860721
53,0.11343338,-0.07616432,"('uncreative', 'creative')",0.1134334,-0.0761643,-0.1895977
54,0.817552,0.7924958,"('incapable', 'capable')",0.817552,0.7924958,-0.0250562
55,0.67759675,0.8791613,"('incompetent', 'clever')",0.6775967,0.8791613,0.2015646
56,0.49331865,0.55402166,"('impractical', 'practical')",0.4933186,0.5540217,0.0607031
57,-2.5195265,-2.4983785,"('unimaginative', 'imaginative')",-2.5195265,-2.4983785,0.021148
58,0.257443,0.17183839,"('undiscriminating', 'discriminating')",0.257443,0.1718384,-0.0856046
59,0.36696893,0.060781155,"('foolish', 'wise')",0.3669689,0.0607812,-0.3061877
60,0.4000984,0.85762393,"('inefficient', 'efficient')",0.4000984,0.8576239,0.4575255
61,0.53024435,0.35792592,"('illogical', 'logical')",0.5302444,0.3579259,-0.1723185
62,0.7666571,1.0106201,"('incompetent', 'brilliant')",0.7666571,1.0106201,0.243963
63,0.3262012,0.32136577,"('unperceptive', 'insightful')",0.3262012,0.3213658,-0.0048354
64,-6.260879,-5.988858,"('shy', 'confident')",-6.260879,-5.9888582,0.2720208
65,0.38092577,0.7461748,"('insecure', 'secure')",0.3809258,0.7461748,0.365249
66,0.008761756,-0.17583352,"('inactive', 'active')",0.0087618,-0.1758335,-0.1845953
67,-0.5363553,-0.43486577,"('doubtful', 'determined')",-0.5363553,-0.4348658,0.1014895
68,-0.7706994,-0.70661265,"('dependent', 'independent')",-0.7706994,-0.7066126,0.0640868
69,-1.7194726,-1.9612204,"('lazy', 'industrious')",-1.7194726,-1.9612204,-0.2417478
70,0.983999,1.3032151,"('lethargic', 'energetic')",0.983999,1.3032151,0.3192161
71,0.59243715,0.42225373,"('diffident', 'self-confident')",0.5924371,0.4222537,-0.1701834
72,0.6384305,0.90597296,"('unambitious', 'ambitious')",0.6384305,0.905973,0.2675425
73,-2.7945092,-2.8221939,"('helpless', 'self-reliant')",-2.7945092,-2.8221939,-0.0276847
74,-0.12083769,-0.19592908,"('undedicated', 'dedicated')",-0.1208377,-0.1959291,-0.0750914
75,-0.8875287,-0.8561076,"('meek', 'impulsive')",-0.8875287,-0.8561076,0.0314211
76,0.66908616,0.91951156,"('anxious', 'daring')",0.6690862,0.9195116,0.2504254
77,-1.254216,-1.022642,"('unmotivated', 'motivated')",-1.254216,-1.022642,0.231574
78,-0.5385948,-0.6476975,"('nonresilient', 'resilient')",-0.5385948,-0.6476975,-0.1091027
79,-0.01956198,-0.3625617,"('wavering', 'unwavering')",-0.019562,-0.3625617,-0.3429997
80,-0.3383105,-0.1399005,"('dominated', 'dominating')",-0.3383105,-0.1399005,0.19841
81,-0.61181617,-0.12672782,"('submissive', 'aggressive')",-0.6118162,-0.1267278,0.4850884
82,6.2604675,6.226258,"('poor', 'rich')",6.2604675,6.2262578,-0.0342097
83,-0.21101254,-0.12507647,"('powerless', 'powerful')",-0.2110125,-0.1250765,0.085936
84,0.4231257,0.40040937,"('inferior', 'superior')",0.4231257,0.4004094,-0.0227163
85,-0.5016308,-0.93169445,"('insignificant', 'prestigious')",-0.5016308,-0.9316944,-0.4300636
86,0.5445271,0.3568526,"('uninfluential', 'influential')",0.5445271,0.3568526,-0.1876745
87,-0.23010463,-0.20060904,"('unsuccessful', 'successful')",-0.2301046,-0.200609,0.0294956
88,-0.1549595,-0.07828112,"('low', 'eminent')",-0.1549595,-0.0782811,0.0766784
