,leidos_male,leidos_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.70078737,-0.8540128,"('unsociable', 'sociable')",0.14434588,-0.07063106,-0.4674119,-0.5442539,-0.3412845,-0.4896326,-0.1483481
1,-0.9315038,-1.0578387,"('unfriendly', 'friendly')",0.04050824,-0.10662997,1.8490067,1.7175218,0.3193371,0.184351,-0.1349861
2,1.1526197,1.2517312,"('unlikable', 'likable')",1.6673853,1.794533,0.5287075,0.6599393,1.1162375,1.2354012,0.1191637
3,-0.02509351,0.07351179,"('repellent', 'pleasant')",0.52145326,0.53087056,0.40729862,0.42071027,0.3012195,0.3416975,0.040478
4,-0.2755048,-0.2598134,"('disliked', 'liked')",0.054414775,-0.01243151,-6.5776567,-6.674359,-2.2662489,-2.3155346,-0.0492857
5,-0.49734536,-0.46716073,"('distant', 'outgoing')",-0.6598795,-0.61244977,-0.042690553,-0.06808175,-0.3999718,-0.3825641,0.0174077
6,-0.80302155,-0.7586299,"('distant', 'open')",-0.8914973,-0.86164564,0.67622685,0.63128304,-0.3394307,-0.3296642,0.0097665
7,0.424682,0.32039517,"('insensitive', 'sensitive')",0.49567166,0.43278128,0.8844059,0.8266854,0.6015865,0.5266206,-0.0749659
8,-0.3180161,-0.3261337,"('unaffectionate', 'affectionate')",-0.3605394,-0.3269153,1.1046118,0.9782669,0.1420188,0.108406,-0.0336128
9,-0.6949673,-0.80085206,"('unaffectionate', 'caring')",0.39901656,0.2771083,1.3393456,1.2555314,0.3477983,0.2439292,-0.1038691
10,-0.75033355,-0.85325956,"('unsympathetic', 'sympathetic')",-0.40227386,-0.4687907,-0.38855112,-0.38691765,-0.5137195,-0.569656,-0.0559365
11,-0.40048492,-0.43747836,"('unhelpful', 'helpful')",-0.3380097,-0.3977629,1.5536854,1.6859369,0.2717303,0.2835652,0.0118349
12,-0.05735199,-0.0057719667,"('unsupportive', 'supportive')",0.39937,0.44255656,-1.8176358,-1.8158152,-0.4918726,-0.4596769,0.0321957
13,-0.43694738,-0.4915963,"('impolite', 'polite')",-0.061112624,-0.14082862,-0.2522186,-0.2147967,-0.2500929,-0.2824072,-0.0323143
14,0.8140587,0.76793253,"('antisocial', 'social')",2.0385416,2.0034196,-0.34007263,-0.38950512,0.8375092,0.793949,-0.0435602
15,-0.27464336,-0.36203668,"('boring', 'funny')",-0.91925156,-0.9883405,0.5492109,0.4980363,-0.2148947,-0.2841136,-0.0692189
