,billing_male,billing_female,tuple,average_male,average_female,female-male
0,-0.4949426,-0.40185195,"('unsociable', 'sociable')",-0.4949426,-0.401852,0.0930906
1,1.5232431,1.3897551,"('unfriendly', 'friendly')",1.5232431,1.3897551,-0.133488
2,-0.20142186,-0.20078528,"('unlikable', 'likable')",-0.2014219,-0.2007853,0.0006366
3,0.23293188,0.3477485,"('repellent', 'pleasant')",0.2329319,0.3477485,0.1148166
4,-7.5264,-7.651428,"('disliked', 'liked')",-7.5264001,-7.6514282,-0.1250281
5,-0.10867978,-0.24184027,"('distant', 'outgoing')",-0.1086798,-0.2418403,-0.1331605
6,0.35884196,0.1428313,"('distant', 'open')",0.358842,0.1428313,-0.2160107
7,0.381477,0.48243648,"('insensitive', 'sensitive')",0.381477,0.4824365,0.1009595
8,1.5659583,1.3338574,"('unaffectionate', 'affectionate')",1.5659583,1.3338574,-0.2321009
9,1.8759962,1.7826309,"('unaffectionate', 'caring')",1.8759962,1.7826309,-0.0933653
10,0.3954736,0.5541862,"('unsympathetic', 'sympathetic')",0.3954736,0.5541862,0.1587126
11,1.3363277,1.4549441,"('unhelpful', 'helpful')",1.3363277,1.4549441,0.1186164
12,-1.8735377,-1.8912507,"('unsupportive', 'supportive')",-1.8735377,-1.8912507,-0.017713
13,-0.6595243,-0.53752065,"('impolite', 'polite')",-0.6595243,-0.5375206,0.1220037
14,-0.28917527,-0.1793411,"('antisocial', 'social')",-0.2891753,-0.1793411,0.1098342
15,-0.12874809,-0.2564699,"('boring', 'funny')",-0.1287481,-0.2564699,-0.1277218
16,-0.4547798,-0.47771293,"('unpopular', 'popular')",-0.4547798,-0.4777129,-0.0229331
17,-0.15602493,-0.14803588,"('nasty', 'nice')",-0.1560249,-0.1480359,0.007989
18,-0.23682195,-0.32256413,"('disagreeable', 'welcoming')",-0.2368219,-0.3225641,-0.0857422
19,-0.4435109,-0.54792774,"('inhospitable', 'hospitable')",-0.4435109,-0.5479277,-0.1044168
20,0.7801859,0.71342486,"('rough', 'thoughtful')",0.7801859,0.7134249,-0.066761
21,-1.0878271,-0.879535,"('immoral', 'moral')",-1.0878271,-0.879535,0.2082921
22,-0.884117,-0.8413418,"('untrustworthy', 'trustworthy')",-0.884117,-0.8413418,0.0427752
23,6.2748675,6.3618193,"('insincere', 'sincere')",6.2748675,6.3618193,0.0869518
24,1.2427369,1.1515824,"('dishonest', 'honest')",1.2427369,1.1515824,-0.0911545
25,0.86538893,0.69829255,"('egoistic', 'altruistic')",0.8653889,0.6982926,-0.1670963
26,1.1937644,1.0759001,"('hardhearted', 'benevolent')",1.1937644,1.0759001,-0.1178643
27,1.6605533,1.4477129,"('hardhearted', 'softhearted')",1.6605533,1.4477129,-0.2128404
28,1.0063316,0.9278319,"('disloyal', 'loyal')",1.0063316,0.9278319,-0.0784997
29,-0.46808037,-0.6535073,"('unfair', 'fair')",-0.4680804,-0.6535073,-0.1854269
30,0.5966148,0.709527,"('intolerant', 'tolerant')",0.5966148,0.709527,0.1129122
31,-1.0114677,-1.1819654,"('evil', 'good')",-1.0114677,-1.1819654,-0.1704977
32,0.8800982,0.8276467,"('unkind', 'kind')",0.8800982,0.8276467,-0.0524515
33,-0.15788408,-0.26658422,"('wrong', 'right')",-0.1578841,-0.2665842,-0.1087001
34,4.938198,5.047006,"('mean', 'honorable')",4.9381981,5.0470061,0.108808
35,-0.28513494,-0.60620564,"('corrupt', 'incorrupt')",-0.2851349,-0.6062056,-0.3210707
36,-0.087133616,-0.3400901,"('hostile', 'amicable')",-0.0871336,-0.3400901,-0.2529565
