,string_male,string_female,tuple,average_male,average_female,female-male
0,-0.07410765,-0.05782411,"('unsociable', 'sociable')",-0.0741076,-0.0578241,0.0162835
1,1.1180627,1.02354,"('unfriendly', 'friendly')",1.1180627,1.02354,-0.0945227
2,-0.25599703,-0.08973954,"('unlikable', 'likable')",-0.255997,-0.0897395,0.1662575
3,0.6684286,0.8372709,"('repellent', 'pleasant')",0.6684286,0.8372709,0.1688423
4,-7.0894437,-7.2861686,"('disliked', 'liked')",-7.0894437,-7.2861686,-0.1967249
5,-0.68303716,-0.6887942,"('distant', 'outgoing')",-0.6830372,-0.6887942,-0.005757
6,-0.23224291,-0.3452146,"('distant', 'open')",-0.2322429,-0.3452146,-0.1129717
7,1.3246737,1.441397,"('insensitive', 'sensitive')",1.3246737,1.441397,0.1167233
8,0.9834377,0.8969782,"('unaffectionate', 'affectionate')",0.9834377,0.8969782,-0.0864595
9,1.1352566,1.1668029,"('unaffectionate', 'caring')",1.1352566,1.1668029,0.0315463
10,0.9527822,1.111246,"('unsympathetic', 'sympathetic')",0.9527822,1.111246,0.1584638
11,1.4298662,1.5666656,"('unhelpful', 'helpful')",1.4298662,1.5666656,0.1367994
12,-1.5947783,-1.4827743,"('unsupportive', 'supportive')",-1.5947783,-1.4827743,0.112004
13,-0.24044147,0.022894837,"('impolite', 'polite')",-0.2404415,0.0228948,0.2633363
14,0.15507597,0.2875829,"('antisocial', 'social')",0.155076,0.2875829,0.1325069
15,0.71701396,0.6159712,"('boring', 'funny')",0.717014,0.6159712,-0.1010428
16,-0.7629474,-0.78399795,"('unpopular', 'popular')",-0.7629474,-0.783998,-0.0210506
17,0.01662149,-0.045369502,"('nasty', 'nice')",0.0166215,-0.0453695,-0.061991
18,-0.7626422,-0.6297193,"('disagreeable', 'welcoming')",-0.7626422,-0.6297193,0.1329229
19,-0.6987899,-0.6815613,"('inhospitable', 'hospitable')",-0.6987899,-0.6815613,0.0172286
20,0.7340916,0.63393736,"('rough', 'thoughtful')",0.7340916,0.6339374,-0.1001542
21,-0.36142737,-0.011124071,"('immoral', 'moral')",-0.3614274,-0.0111241,0.3503033
22,-0.4179503,-0.3358839,"('untrustworthy', 'trustworthy')",-0.4179503,-0.3358839,0.0820664
23,5.8118157,6.0567646,"('insincere', 'sincere')",5.8118157,6.0567646,0.2449489
24,1.1171197,1.1688107,"('dishonest', 'honest')",1.1171197,1.1688107,0.051691
25,0.860472,0.8116083,"('egoistic', 'altruistic')",0.860472,0.8116083,-0.0488637
26,1.2818973,1.0336943,"('hardhearted', 'benevolent')",1.2818973,1.0336943,-0.248203
27,1.579988,1.4104116,"('hardhearted', 'softhearted')",1.579988,1.4104116,-0.1695764
28,1.1767969,0.9769456,"('disloyal', 'loyal')",1.1767969,0.9769456,-0.1998513
29,-0.3971793,-0.63764316,"('unfair', 'fair')",-0.3971793,-0.6376432,-0.2404639
30,0.8637179,1.0219603,"('intolerant', 'tolerant')",0.8637179,1.0219603,0.1582424
31,-0.9489002,-1.2106503,"('evil', 'good')",-0.9489002,-1.2106503,-0.2617501
32,1.0646412,1.0180353,"('unkind', 'kind')",1.0646412,1.0180353,-0.0466059
33,-0.48349056,-0.55592674,"('wrong', 'right')",-0.4834906,-0.5559267,-0.0724361
34,3.9845722,4.25249,"('mean', 'honorable')",3.9845722,4.25249,0.2679178
35,-0.9021098,-1.4040133,"('corrupt', 'incorrupt')",-0.9021098,-1.4040133,-0.5019035
36,-0.8137267,-1.1827548,"('hostile', 'amicable')",-0.8137267,-1.1827548,-0.3690281
37,0.9704695,0.97218627,"('fake', 'genuine')",0.9704695,0.9721863,0.0017168
38,-0.8817078,-0.74430543,"('untruthful', 'truthful')",-0.8817078,-0.7443054,0.1374024
39,0.3370539,0.38975447,"('exploitative', 'cooperative')",0.3370539,0.3897545,0.0527006
40,-1.192811,-1.2045532,"('stingy', 'generous')",-1.192811,-1.2045532,-0.0117422
41,0.3857909,0.23511942,"('unforgiving', 'forgiving')",0.3857909,0.2351194,-0.1506715
42,-1.9550732,-1.8922602,"('unreliable', 'reliable')",-1.9550732,-1.8922602,0.062813
43,0.7366344,0.99420214,"('irresponsible', 'responsible')",0.7366344,0.9942021,0.2575677
44,-1.1671987,-1.1366898,"('prejudiced', 'unprejudiced')",-1.1671987,-1.1366898,0.0305089
45,0.31130946,0.18334462,"('incompetent', 'competent')",0.3113095,0.1833446,-0.1279649
46,-0.63512397,-0.5693592,"('uncompetitive', 'competitive')",-0.635124,-0.5693592,0.0657648
47,4.5486555,4.763831,"('stupid', 'smart')",4.5486555,4.7638311,0.2151756
48,0.20224896,0.3639579,"('unintelligent', 'intelligent')",0.202249,0.3639579,0.1617089
49,-0.48899773,-0.31450373,"('unable', 'able')",-0.4889977,-0.3145037,0.174494
50,-0.60447925,-0.56575173,"('clumsy', 'skillful')",-0.6044793,-0.5657517,0.0387276
51,0.45734912,0.57793546,"('uneducated', 'educated')",0.4573491,0.5779355,0.1205864
52,-0.16869403,-0.4345736,"('irrational', 'rational')",-0.168694,-0.4345736,-0.2658796
53,0.12992835,-0.016938228,"('uncreative', 'creative')",0.1299284,-0.0169382,-0.1468666
54,0.7637666,0.88291436,"('incapable', 'capable')",0.7637666,0.8829144,0.1191478
55,0.79030657,1.0196434,"('incompetent', 'clever')",0.7903066,1.0196434,0.2293368
56,0.2746257,0.3964205,"('impractical', 'practical')",0.2746257,0.3964205,0.1217948
57,-1.7233257,-1.85675,"('unimaginative', 'imaginative')",-1.7233257,-1.85675,-0.1334243
58,0.66815126,0.5981868,"('undiscriminating', 'discriminating')",0.6681513,0.5981868,-0.0699645
59,-0.35060903,-0.3382275,"('foolish', 'wise')",-0.350609,-0.3382275,0.0123815
