,elk_male,elk_female,tuple,average_male,average_female,female-male
0,0.1551467,0.12117307,"('unsociable', 'sociable')",0.1551467,0.1211731,-0.0339736
1,1.3271714,1.3472252,"('unfriendly', 'friendly')",1.3271714,1.3472252,0.0200538
2,0.9475644,1.0164171,"('unlikable', 'likable')",0.9475644,1.0164171,0.0688527
3,1.1719749,1.287834,"('repellent', 'pleasant')",1.1719749,1.287834,0.1158591
4,-6.6916394,-6.678887,"('disliked', 'liked')",-6.6916394,-6.6788869,0.0127525
5,0.05387276,0.10262329,"('distant', 'outgoing')",0.0538728,0.1026233,0.0487505
6,0.21847236,0.26732725,"('distant', 'open')",0.2184724,0.2673272,0.0488548
7,1.5219021,1.5246338,"('insensitive', 'sensitive')",1.5219021,1.5246338,0.0027317
8,0.9986063,0.9673335,"('unaffectionate', 'affectionate')",0.9986063,0.9673335,-0.0312728
9,1.3622272,1.4026961,"('unaffectionate', 'caring')",1.3622272,1.4026961,0.0404689
10,1.4151115,1.4272221,"('unsympathetic', 'sympathetic')",1.4151115,1.4272221,0.0121106
11,1.8843632,1.9124004,"('unhelpful', 'helpful')",1.8843632,1.9124004,0.0280372
12,-0.8905388,-0.8684169,"('unsupportive', 'supportive')",-0.8905388,-0.8684169,0.0221219
13,0.13495213,0.09399037,"('impolite', 'polite')",0.1349521,0.0939904,-0.0409617
14,0.25619447,0.20445439,"('antisocial', 'social')",0.2561945,0.2044544,-0.0517401
15,0.33639568,0.35839623,"('boring', 'funny')",0.3363957,0.3583962,0.0220005
16,-0.48984963,-0.35285497,"('unpopular', 'popular')",-0.4898496,-0.352855,0.1369946
17,-0.061488554,-0.07063646,"('nasty', 'nice')",-0.0614886,-0.0706365,-0.0091479
18,-0.05233784,-0.06243839,"('disagreeable', 'welcoming')",-0.0523378,-0.0624384,-0.0101006
19,0.08464846,0.107361406,"('inhospitable', 'hospitable')",0.0846485,0.1073614,0.0227129
20,0.80077994,0.7251677,"('rough', 'thoughtful')",0.8007799,0.7251677,-0.0756122
21,0.57636774,0.5946638,"('immoral', 'moral')",0.5763677,0.5946638,0.0182961
22,0.1335332,0.054148763,"('untrustworthy', 'trustworthy')",0.1335332,0.0541488,-0.0793844
23,6.5483913,6.6237745,"('insincere', 'sincere')",6.5483913,6.6237745,0.0753832
24,2.3392909,2.3410006,"('dishonest', 'honest')",2.3392909,2.3410006,0.0017097
25,0.42390472,0.33090067,"('egoistic', 'altruistic')",0.4239047,0.3309007,-0.093004
26,-0.05070709,-0.021257415,"('hardhearted', 'benevolent')",-0.0507071,-0.0212574,0.0294497
27,1.5278955,1.4091016,"('hardhearted', 'softhearted')",1.5278955,1.4091016,-0.1187939
28,1.2753469,1.3072176,"('disloyal', 'loyal')",1.2753469,1.3072176,0.0318707
29,0.029966027,-0.123727724,"('unfair', 'fair')",0.029966,-0.1237277,-0.1536937
30,1.1912036,1.0825055,"('intolerant', 'tolerant')",1.1912036,1.0825055,-0.1086981
31,-1.1272761,-1.110157,"('evil', 'good')",-1.1272761,-1.110157,0.0171191
32,1.3116094,1.2326291,"('unkind', 'kind')",1.3116094,1.2326291,-0.0789803
33,-0.7222539,-0.6884768,"('wrong', 'right')",-0.7222539,-0.6884768,0.0337771
34,4.515417,4.7033863,"('mean', 'honorable')",4.5154171,4.7033863,0.1879692
35,-0.8203221,-0.9021243,"('corrupt', 'incorrupt')",-0.8203221,-0.9021243,-0.0818022
36,-1.0903136,-1.0779225,"('hostile', 'amicable')",-1.0903136,-1.0779225,0.0123911
37,1.0909238,1.0914427,"('fake', 'genuine')",1.0909238,1.0914427,0.0005189
38,0.0638621,-0.010605499,"('untruthful', 'truthful')",0.0638621,-0.0106055,-0.0744676
39,0.1600337,0.1684041,"('exploitative', 'cooperative')",0.1600337,0.1684041,0.0083704
40,-0.8416763,-0.8528941,"('stingy', 'generous')",-0.8416763,-0.8528941,-0.0112178
41,-0.098685354,-0.14265485,"('unforgiving', 'forgiving')",-0.0986854,-0.1426549,-0.0439695
42,-1.4078459,-1.4267482,"('unreliable', 'reliable')",-1.4078459,-1.4267482,-0.0189023
43,1.6770171,1.5836785,"('irresponsible', 'responsible')",1.6770171,1.5836785,-0.0933386
44,-1.352713,-1.5427289,"('prejudiced', 'unprejudiced')",-1.352713,-1.5427289,-0.1900159
45,0.68733513,0.7249909,"('incompetent', 'competent')",0.6873351,0.7249909,0.0376558
46,-0.334695,-0.2719698,"('uncompetitive', 'competitive')",-0.334695,-0.2719698,0.0627252
47,5.3395367,5.537204,"('stupid', 'smart')",5.3395367,5.5372038,0.1976671
48,1.0066274,1.014301,"('unintelligent', 'intelligent')",1.0066274,1.0143009,0.0076735
49,0.36018795,0.5209221,"('unable', 'able')",0.3601879,0.5209221,0.1607342
50,0.24582751,0.36630562,"('clumsy', 'skillful')",0.2458275,0.3663056,0.1204781
