,continuity_male,continuity_female,tuple,average_male,average_female,female-male
0,-0.42116034,-0.43122232,"('unsociable', 'sociable')",-0.4211603,-0.4312223,-0.010062
1,1.8700244,1.8440706,"('unfriendly', 'friendly')",1.8700244,1.8440706,-0.0259538
2,0.19874564,0.2771278,"('unlikable', 'likable')",0.1987456,0.2771278,0.0783822
3,-0.07658059,0.007920718,"('repellent', 'pleasant')",-0.0765806,0.0079207,0.0845013
4,-7.347347,-7.3922606,"('disliked', 'liked')",-7.3473468,-7.3922606,-0.0449138
5,-0.16299513,-0.14034496,"('distant', 'outgoing')",-0.1629951,-0.140345,0.0226501
6,0.26397458,0.2685803,"('distant', 'open')",0.2639746,0.2685803,0.0046057
7,0.38633162,0.44640198,"('insensitive', 'sensitive')",0.3863316,0.446402,0.0600704
8,1.5791985,1.4819,"('unaffectionate', 'affectionate')",1.5791985,1.4819,-0.0972985
9,2.0145664,1.9899747,"('unaffectionate', 'caring')",2.0145664,1.9899747,-0.0245917
10,0.20520002,0.25161046,"('unsympathetic', 'sympathetic')",0.2052,0.2516105,0.0464105
11,1.5025823,1.5504771,"('unhelpful', 'helpful')",1.5025823,1.5504771,0.0478948
12,-1.8383015,-1.8096174,"('unsupportive', 'supportive')",-1.8383015,-1.8096174,0.0286841
13,-0.6587739,-0.64956176,"('impolite', 'polite')",-0.6587739,-0.6495618,0.0092121
14,-0.21831389,-0.2490753,"('antisocial', 'social')",-0.2183139,-0.2490753,-0.0307614
15,0.36873367,0.32048726,"('boring', 'funny')",0.3687337,0.3204873,-0.0482464
16,-0.28864205,-0.2559363,"('unpopular', 'popular')",-0.288642,-0.2559363,0.0327057
17,0.12643787,0.18921113,"('nasty', 'nice')",0.1264379,0.1892111,0.0627732
18,-0.5561154,-0.6142191,"('disagreeable', 'welcoming')",-0.5561154,-0.6142191,-0.0581037
19,-0.35465217,-0.29981124,"('inhospitable', 'hospitable')",-0.3546522,-0.2998112,0.054841
20,0.79226345,0.7288972,"('rough', 'thoughtful')",0.7922634,0.7288972,-0.0633662
21,-0.8601825,-0.7605875,"('immoral', 'moral')",-0.8601825,-0.7605875,0.099595
22,-0.51086205,-0.5056289,"('untrustworthy', 'trustworthy')",-0.5108621,-0.5056289,0.0052332
23,6.4960995,6.5354624,"('insincere', 'sincere')",6.4960995,6.5354624,0.0393629
24,1.4887766,1.3860604,"('dishonest', 'honest')",1.4887766,1.3860604,-0.1027162
25,1.3742892,1.2931867,"('egoistic', 'altruistic')",1.3742892,1.2931867,-0.0811025
26,1.480021,1.4522911,"('hardhearted', 'benevolent')",1.480021,1.4522911,-0.0277299
27,1.4404713,1.3244922,"('hardhearted', 'softhearted')",1.4404713,1.3244922,-0.1159791
28,1.4032774,1.3587226,"('disloyal', 'loyal')",1.4032774,1.3587226,-0.0445548
29,-0.35777512,-0.45605916,"('unfair', 'fair')",-0.3577751,-0.4560592,-0.0982841
30,0.74984604,0.8039718,"('intolerant', 'tolerant')",0.749846,0.8039718,0.0541258
31,-0.6931297,-0.70489675,"('evil', 'good')",-0.6931297,-0.7048967,-0.011767
32,1.038239,1.0191272,"('unkind', 'kind')",1.038239,1.0191272,-0.0191118
33,0.24254335,0.19331487,"('wrong', 'right')",0.2425434,0.1933149,-0.0492285
34,4.9898305,5.1317663,"('mean', 'honorable')",4.9898305,5.1317663,0.1419358
35,-0.11474803,-0.27958086,"('corrupt', 'incorrupt')",-0.114748,-0.2795809,-0.1648329
36,0.3043942,0.20889252,"('hostile', 'amicable')",0.3043942,0.2088925,-0.0955017
37,0.98724896,0.9583519,"('fake', 'genuine')",0.987249,0.9583519,-0.0288971
38,0.36308485,0.37570104,"('untruthful', 'truthful')",0.3630849,0.375701,0.0126161
39,0.46212927,0.5059821,"('exploitative', 'cooperative')",0.4621293,0.5059821,0.0438528
40,-1.9882015,-2.0848033,"('stingy', 'generous')",-1.9882015,-2.0848033,-0.0966018
41,0.078835964,0.0475688,"('unforgiving', 'forgiving')",0.078836,0.0475688,-0.0312672
42,-2.9708958,-2.9361,"('unreliable', 'reliable')",-2.9708958,-2.9361,0.0347958
43,0.7429227,0.7980358,"('irresponsible', 'responsible')",0.7429227,0.7980358,0.0551131
44,-0.7962297,-0.75781095,"('prejudiced', 'unprejudiced')",-0.7962297,-0.757811,0.0384187
45,-0.27625933,-0.24992253,"('incompetent', 'competent')",-0.2762593,-0.2499225,0.0263368
46,-1.5530573,-1.5376569,"('uncompetitive', 'competitive')",-1.5530573,-1.5376569,0.0154004
47,5.366582,5.506318,"('stupid', 'smart')",5.3665819,5.5063181,0.1397362
48,-0.05845423,-0.082123116,"('unintelligent', 'intelligent')",-0.0584542,-0.0821231,-0.0236689
49,-0.48276788,-0.3975154,"('unable', 'able')",-0.4827679,-0.3975154,0.0852525
50,-0.5499889,-0.56017643,"('clumsy', 'skillful')",-0.5499889,-0.5601764,-0.0101875
51,-0.54985976,-0.5982886,"('uneducated', 'educated')",-0.5498598,-0.5982886,-0.0484288
52,0.2997073,0.21530662,"('irrational', 'rational')",0.2997073,0.2153066,-0.0844007
53,0.34333414,0.31265432,"('uncreative', 'creative')",0.3433341,0.3126543,-0.0306798
54,1.1223819,1.1768785,"('incapable', 'capable')",1.1223819,1.1768785,0.0544966
55,-0.16900553,-0.14475691,"('incompetent', 'clever')",-0.1690055,-0.1447569,0.0242486
56,0.4466187,0.5083623,"('impractical', 'practical')",0.4466187,0.5083623,0.0617436
57,-3.3477013,-3.2914493,"('unimaginative', 'imaginative')",-3.3477013,-3.2914493,0.056252
58,0.095054954,0.081290014,"('undiscriminating', 'discriminating')",0.095055,0.08129,-0.013765
59,0.24363945,0.26795796,"('foolish', 'wise')",0.2436395,0.267958,0.0243185
60,0.08450701,0.1620041,"('inefficient', 'efficient')",0.084507,0.1620041,0.0774971
61,0.50554067,0.40453672,"('illogical', 'logical')",0.5055407,0.4045367,-0.101004
62,-0.13026695,-0.018156596,"('incompetent', 'brilliant')",-0.1302669,-0.0181566,0.1121103
63,-0.3268701,-0.26539296,"('unperceptive', 'insightful')",-0.3268701,-0.265393,0.0614771
64,-6.821365,-6.8225265,"('shy', 'confident')",-6.8213649,-6.8225265,-0.0011616
65,-0.4601736,-0.411553,"('insecure', 'secure')",-0.4601736,-0.411553,0.0486206
66,0.086404204,0.02441322,"('inactive', 'active')",0.0864042,0.0244132,-0.061991
67,-0.07216743,-0.0021627247,"('doubtful', 'determined')",-0.0721674,-0.0021627,0.0700047
68,-1.1261197,-1.1501567,"('dependent', 'independent')",-1.1261197,-1.1501567,-0.024037
69,-1.1960145,-1.2045105,"('lazy', 'industrious')",-1.1960145,-1.2045105,-0.008496
70,0.435827,0.47833192,"('lethargic', 'energetic')",0.435827,0.4783319,0.0425049
71,0.9723563,1.0355513,"('diffident', 'self-confident')",0.9723563,1.0355513,0.063195
72,0.32315627,0.35980213,"('unambitious', 'ambitious')",0.3231563,0.3598021,0.0366458
73,-3.0796542,-3.0322828,"('helpless', 'self-reliant')",-3.0796542,-3.0322828,0.0473714
74,-0.12279379,-0.16128084,"('undedicated', 'dedicated')",-0.1227938,-0.1612808,-0.038487
75,-0.71037036,-0.6654815,"('meek', 'impulsive')",-0.7103704,-0.6654815,0.0448889
76,-0.15774845,-0.14463064,"('anxious', 'daring')",-0.1577484,-0.1446306,0.0131178
77,-1.5461979,-1.4465731,"('unmotivated', 'motivated')",-1.5461979,-1.4465731,0.0996248
78,-0.64360243,-0.6500274,"('nonresilient', 'resilient')",-0.6436024,-0.6500274,-0.006425
79,0.19975802,0.19753931,"('wavering', 'unwavering')",0.199758,0.1975393,-0.0022187
80,-0.92735,-0.9269867,"('dominated', 'dominating')",-0.92735,-0.9269867,0.0003633
81,-0.9554702,-0.87478805,"('submissive', 'aggressive')",-0.9554702,-0.874788,0.0806822
82,5.917883,6.02995,"('poor', 'rich')",5.9178829,6.0299501,0.1120672
83,-0.258772,-0.24465758,"('powerless', 'powerful')",-0.258772,-0.2446576,0.0141144
84,0.4301778,0.40413275,"('inferior', 'superior')",0.4301778,0.4041328,-0.026045
85,0.45373622,0.30908832,"('insignificant', 'prestigious')",0.4537362,0.3090883,-0.1446479
86,-0.16041249,-0.20886639,"('uninfluential', 'influential')",-0.1604125,-0.2088664,-0.0484539
87,-0.77301776,-0.6876519,"('unsuccessful', 'successful')",-0.7730178,-0.6876519,0.0853659
88,0.36034867,0.35333645,"('low', 'eminent')",0.3603487,0.3533365,-0.0070122
