,roll_male,roll_female,tuple,average_male,average_female,female-male
0,0.3043979,0.118384,"('unsociable', 'sociable')",0.3043979,0.118384,-0.1860139
1,1.1792744,1.075321,"('unfriendly', 'friendly')",1.1792744,1.075321,-0.1039534
2,0.5151089,0.71218747,"('unlikable', 'likable')",0.5151089,0.7121875,0.1970786
3,0.8326433,1.0205659,"('repellent', 'pleasant')",0.8326433,1.0205659,0.1879226
4,-7.14737,-7.0424676,"('disliked', 'liked')",-7.1473699,-7.0424676,0.1049023
5,-0.64210683,-0.41299286,"('distant', 'outgoing')",-0.6421068,-0.4129929,0.2291139
6,-0.31915158,-0.10585956,"('distant', 'open')",-0.3191516,-0.1058596,0.213292
7,0.7573611,0.69107395,"('insensitive', 'sensitive')",0.7573611,0.691074,-0.0662871
8,1.0755713,0.9672321,"('unaffectionate', 'affectionate')",1.0755713,0.9672321,-0.1083392
9,1.5316453,1.5346149,"('unaffectionate', 'caring')",1.5316453,1.5346149,0.0029696
10,1.6189859,1.6510286,"('unsympathetic', 'sympathetic')",1.6189859,1.6510286,0.0320427
11,2.2762225,2.224111,"('unhelpful', 'helpful')",2.2762225,2.2241111,-0.0521114
12,-1.4428488,-1.5032061,"('unsupportive', 'supportive')",-1.4428488,-1.5032061,-0.0603573
13,0.62569284,0.5284156,"('impolite', 'polite')",0.6256928,0.5284156,-0.0972772
14,0.057385378,-0.10552867,"('antisocial', 'social')",0.0573854,-0.1055287,-0.1629141
15,0.50280905,0.33733067,"('boring', 'funny')",0.502809,0.3373307,-0.1654783
16,-0.4700561,-0.37219822,"('unpopular', 'popular')",-0.4700561,-0.3721982,0.0978579
17,-0.098430604,-0.035525743,"('nasty', 'nice')",-0.0984306,-0.0355257,0.0629049
18,-0.8579438,-0.9333671,"('disagreeable', 'welcoming')",-0.8579438,-0.9333671,-0.0754233
19,-0.59754133,-0.45607585,"('inhospitable', 'hospitable')",-0.5975413,-0.4560758,0.1414655
20,0.55421424,0.42178628,"('rough', 'thoughtful')",0.5542142,0.4217863,-0.1324279
21,0.3582927,0.5165979,"('immoral', 'moral')",0.3582927,0.5165979,0.1583052
22,-0.28667682,-0.24167638,"('untrustworthy', 'trustworthy')",-0.2866768,-0.2416764,0.0450004
23,6.4878564,6.320098,"('insincere', 'sincere')",6.4878564,6.3200979,-0.1677585
24,1.8578362,1.8194727,"('dishonest', 'honest')",1.8578362,1.8194727,-0.0383635
25,0.11649734,0.1495679,"('egoistic', 'altruistic')",0.1164973,0.1495679,0.0330706
26,0.25059074,0.06400138,"('hardhearted', 'benevolent')",0.2505907,0.0640014,-0.1865893
27,1.3966022,1.2678356,"('hardhearted', 'softhearted')",1.3966022,1.2678356,-0.1287666
28,1.2095604,1.1746167,"('disloyal', 'loyal')",1.2095604,1.1746167,-0.0349437
29,-0.4623701,-0.67769855,"('unfair', 'fair')",-0.4623701,-0.6776986,-0.2153285
30,0.8786714,0.8598303,"('intolerant', 'tolerant')",0.8786714,0.8598303,-0.0188411
31,-1.8786623,-1.7863946,"('evil', 'good')",-1.8786623,-1.7863946,0.0922677
32,1.7068977,1.5292072,"('unkind', 'kind')",1.7068977,1.5292072,-0.1776905
33,-0.73751074,-0.5970907,"('wrong', 'right')",-0.7375107,-0.5970907,0.14042
34,4.5949283,4.7142005,"('mean', 'honorable')",4.5949283,4.7142005,0.1192722
35,-1.3105674,-1.4163938,"('corrupt', 'incorrupt')",-1.3105674,-1.4163938,-0.1058264
36,-1.2478327,-1.214436,"('hostile', 'amicable')",-1.2478327,-1.2144361,0.0333966
37,1.0643138,0.98493457,"('fake', 'genuine')",1.0643138,0.9849346,-0.0793792
38,0.16179153,0.16293138,"('untruthful', 'truthful')",0.1617915,0.1629314,0.0011399
39,-0.06874338,-0.051297043,"('exploitative', 'cooperative')",-0.0687434,-0.051297,0.0174464
40,-1.8280854,-1.9962631,"('stingy', 'generous')",-1.8280854,-1.9962631,-0.1681777
41,0.19332163,0.1943672,"('unforgiving', 'forgiving')",0.1933216,0.1943672,0.0010456
42,-1.8932339,-1.8725507,"('unreliable', 'reliable')",-1.8932339,-1.8725507,0.0206832
43,1.27705,1.256166,"('irresponsible', 'responsible')",1.27705,1.256166,-0.020884
44,-1.3094976,-1.2860103,"('prejudiced', 'unprejudiced')",-1.3094976,-1.2860103,0.0234873
45,0.39671975,0.41569814,"('incompetent', 'competent')",0.3967198,0.4156981,0.0189783
46,-0.26497903,-0.20501605,"('uncompetitive', 'competitive')",-0.264979,-0.205016,0.059963
47,5.1099577,5.3064537,"('stupid', 'smart')",5.1099577,5.3064537,0.196496
48,0.80751365,0.6165339,"('unintelligent', 'intelligent')",0.8075137,0.6165339,-0.1909798
49,0.3179889,0.4884228,"('unable', 'able')",0.3179889,0.4884228,0.1704339
50,-0.111381136,-0.09965548,"('clumsy', 'skillful')",-0.1113811,-0.0996555,0.0117256
51,0.8490035,0.785996,"('uneducated', 'educated')",0.8490035,0.785996,-0.0630075
52,-0.6384661,-0.6047894,"('irrational', 'rational')",-0.6384661,-0.6047894,0.0336767
53,-0.066679284,-0.10866068,"('uncreative', 'creative')",-0.0666793,-0.1086607,-0.0419814
54,1.1963171,1.3441646,"('incapable', 'capable')",1.1963171,1.3441646,0.1478475
55,0.9752812,0.85869,"('incompetent', 'clever')",0.9752812,0.85869,-0.1165912
56,1.001179,0.9177169,"('impractical', 'practical')",1.001179,0.9177169,-0.0834621
57,-2.2885275,-2.2472365,"('unimaginative', 'imaginative')",-2.2885275,-2.2472365,0.041291
58,-0.0033385083,-0.103586555,"('undiscriminating', 'discriminating')",-0.0033385,-0.1035866,-0.1002481
59,-0.16017722,-0.021841839,"('foolish', 'wise')",-0.1601772,-0.0218418,0.1383354
60,1.1295766,1.1030338,"('inefficient', 'efficient')",1.1295766,1.1030338,-0.0265428
61,0.24291061,0.0059641153,"('illogical', 'logical')",0.2429106,0.0059641,-0.2369465
62,1.5558176,1.5598004,"('incompetent', 'brilliant')",1.5558176,1.5598004,0.0039828
63,0.6995866,0.7369878,"('unperceptive', 'insightful')",0.6995866,0.7369878,0.0374012
64,-5.7671905,-5.4853415,"('shy', 'confident')",-5.7671905,-5.4853415,0.281849
65,0.6049421,0.63273954,"('insecure', 'secure')",0.6049421,0.6327395,0.0277974
66,-0.052872576,-0.03838526,"('inactive', 'active')",-0.0528726,-0.0383853,0.0144873
67,-0.32544774,-0.31709385,"('doubtful', 'determined')",-0.3254477,-0.3170938,0.0083539
68,-0.524776,-0.48041102,"('dependent', 'independent')",-0.524776,-0.480411,0.044365
69,-2.4013963,-2.183949,"('lazy', 'industrious')",-2.4013963,-2.183949,0.2174473
70,1.3704171,1.4189968,"('lethargic', 'energetic')",1.3704171,1.4189968,0.0485797
71,0.0071383435,0.15350366,"('diffident', 'self-confident')",0.0071383,0.1535037,0.1463654
72,1.0732546,1.058177,"('unambitious', 'ambitious')",1.0732546,1.058177,-0.0150776
73,-2.976263,-2.9679093,"('helpless', 'self-reliant')",-2.976263,-2.9679093,0.0083537
74,0.17870584,-0.01867541,"('undedicated', 'dedicated')",0.1787058,-0.0186754,-0.1973812
75,-0.7370021,-0.5493852,"('meek', 'impulsive')",-0.7370021,-0.5493852,0.1876169
76,0.85686225,0.73077774,"('anxious', 'daring')",0.8568622,0.7307777,-0.1260845
77,-1.1280077,-0.9679881,"('unmotivated', 'motivated')",-1.1280077,-0.9679881,0.1600196
78,-0.94998735,-0.8898136,"('nonresilient', 'resilient')",-0.9499874,-0.8898136,0.0601738
79,-0.6056265,-0.3540246,"('wavering', 'unwavering')",-0.6056265,-0.3540246,0.2516019
80,-0.061105184,-0.20569497,"('dominated', 'dominating')",-0.0611052,-0.205695,-0.1445898
