,clover_male,clover_female,tuple,average_male,average_female,female-male
0,0.06817079,0.023999356,"('unsociable', 'sociable')",0.0681708,0.0239994,-0.0441714
1,1.7578387,1.7551064,"('unfriendly', 'friendly')",1.7578387,1.7551064,-0.0027323
2,0.019782156,0.1952786,"('unlikable', 'likable')",0.0197822,0.1952786,0.1754964
3,1.1269817,1.3187071,"('repellent', 'pleasant')",1.1269817,1.3187071,0.1917254
4,-7.229738,-7.2564716,"('disliked', 'liked')",-7.2297382,-7.2564716,-0.0267334
5,-0.28325874,-0.06131595,"('distant', 'outgoing')",-0.2832587,-0.061316,0.2219427
6,0.15320547,0.32750663,"('distant', 'open')",0.1532055,0.3275066,0.1743011
7,1.4141343,1.5328907,"('insensitive', 'sensitive')",1.4141343,1.5328907,0.1187564
8,1.2938006,1.2899525,"('unaffectionate', 'affectionate')",1.2938006,1.2899525,-0.0038481
9,1.7152394,1.9425732,"('unaffectionate', 'caring')",1.7152394,1.9425732,0.2273338
10,1.141648,1.1522655,"('unsympathetic', 'sympathetic')",1.1416481,1.1522655,0.0106174
11,1.8438277,2.001847,"('unhelpful', 'helpful')",1.8438277,2.001847,0.1580193
12,-1.2981901,-1.0872917,"('unsupportive', 'supportive')",-1.2981901,-1.0872917,0.2108984
13,0.071860604,-0.030443758,"('impolite', 'polite')",0.0718606,-0.0304438,-0.1023044
14,-0.05914048,-0.17650983,"('antisocial', 'social')",-0.0591405,-0.1765098,-0.1173693
15,0.48652864,0.46763906,"('boring', 'funny')",0.4865286,0.4676391,-0.0188895
16,-0.24691607,-0.1807225,"('unpopular', 'popular')",-0.2469161,-0.1807225,0.0661936
17,-0.33750027,-0.29699442,"('nasty', 'nice')",-0.3375003,-0.2969944,0.0405059
18,-0.28004777,-0.26720524,"('disagreeable', 'welcoming')",-0.2800478,-0.2672052,0.0128426
19,-0.34566012,-0.089811035,"('inhospitable', 'hospitable')",-0.3456601,-0.089811,0.2558491
20,0.85790235,0.6397575,"('rough', 'thoughtful')",0.8579023,0.6397575,-0.2181448
21,-0.14295414,0.07786448,"('immoral', 'moral')",-0.1429541,0.0778645,0.2208186
22,-0.46357977,-0.31077215,"('untrustworthy', 'trustworthy')",-0.4635798,-0.3107722,0.1528076
23,6.770112,7.011403,"('insincere', 'sincere')",6.770112,7.0114031,0.2412911
24,1.7312012,1.9275869,"('dishonest', 'honest')",1.7312012,1.9275869,0.1963857
25,1.2000352,1.0816859,"('egoistic', 'altruistic')",1.2000352,1.0816859,-0.1183493
26,0.6572945,0.23085877,"('hardhearted', 'benevolent')",0.6572945,0.2308588,-0.4264357
27,2.032168,1.8227166,"('hardhearted', 'softhearted')",2.0321679,1.8227166,-0.2094513
28,1.170504,1.1352073,"('disloyal', 'loyal')",1.170504,1.1352073,-0.0352967
29,-0.7476704,-0.7850254,"('unfair', 'fair')",-0.7476704,-0.7850254,-0.037355
30,0.7347639,0.795408,"('intolerant', 'tolerant')",0.7347639,0.795408,0.0606441
31,-1.0218464,-1.0445943,"('evil', 'good')",-1.0218464,-1.0445943,-0.0227479
32,1.359496,1.2138331,"('unkind', 'kind')",1.359496,1.2138331,-0.1456629
33,-0.24899255,-0.10381384,"('wrong', 'right')",-0.2489925,-0.1038138,0.1451787
34,4.572582,5.0109463,"('mean', 'honorable')",4.5725818,5.0109463,0.4383645
35,-0.90411466,-0.92551744,"('corrupt', 'incorrupt')",-0.9041147,-0.9255174,-0.0214027
36,-0.9377602,-0.9874121,"('hostile', 'amicable')",-0.9377602,-0.9874121,-0.0496519
37,1.4220095,1.3727423,"('fake', 'genuine')",1.4220095,1.3727423,-0.0492672
38,-0.04345219,0.08543554,"('untruthful', 'truthful')",-0.0434522,0.0854355,0.1288877
39,0.43391526,0.3610875,"('exploitative', 'cooperative')",0.4339153,0.3610875,-0.0728278
40,-0.8705306,-0.97856146,"('stingy', 'generous')",-0.8705306,-0.9785615,-0.1080309
41,0.027983835,-0.2250925,"('unforgiving', 'forgiving')",0.0279838,-0.2250925,-0.2530763
42,-2.362795,-2.3054066,"('unreliable', 'reliable')",-2.3627951,-2.3054066,0.0573885
43,1.0954355,1.1310161,"('irresponsible', 'responsible')",1.0954355,1.1310161,0.0355806
44,-1.6887435,-1.9727983,"('prejudiced', 'unprejudiced')",-1.6887435,-1.9727983,-0.2840548
45,0.31271946,0.38698798,"('incompetent', 'competent')",0.3127195,0.386988,0.0742685
46,-0.5632099,-0.527103,"('uncompetitive', 'competitive')",-0.5632099,-0.527103,0.0361069
47,4.7780156,4.968129,"('stupid', 'smart')",4.7780156,4.9681292,0.1901136
48,0.7379974,0.6970875,"('unintelligent', 'intelligent')",0.7379974,0.6970875,-0.0409099
49,0.2666186,0.56954706,"('unable', 'able')",0.2666186,0.5695471,0.3029285
50,-0.11656471,-0.029890392,"('clumsy', 'skillful')",-0.1165647,-0.0298904,0.0866743
51,0.84315455,0.90360105,"('uneducated', 'educated')",0.8431545,0.9036011,0.0604466
52,-0.11524616,-0.044501863,"('irrational', 'rational')",-0.1152462,-0.0445019,0.0707443
53,0.33861873,0.279473,"('uncreative', 'creative')",0.3386187,0.279473,-0.0591457
54,1.1122497,1.4893311,"('incapable', 'capable')",1.1122497,1.4893311,0.3770814
55,1.1616521,1.2349346,"('incompetent', 'clever')",1.1616521,1.2349346,0.0732825
56,0.33233044,0.5361784,"('impractical', 'practical')",0.3323304,0.5361784,0.203848
57,-2.2664456,-2.397315,"('unimaginative', 'imaginative')",-2.2664456,-2.397315,-0.1308694
58,0.30502376,0.23827454,"('undiscriminating', 'discriminating')",0.3050238,0.2382745,-0.0667493
59,-0.0193141,0.06652726,"('foolish', 'wise')",-0.0193141,0.0665273,0.0858414
60,0.3531831,0.3950016,"('inefficient', 'efficient')",0.3531831,0.3950016,0.0418185
