,lesson_male,lesson_female,tuple,average_male,average_female,female-male
0,0.3182787,0.19873433,"('unsociable', 'sociable')",0.3182787,0.1987343,-0.1195444
1,0.92085093,0.8462402,"('unfriendly', 'friendly')",0.9208509,0.8462402,-0.0746107
2,0.13067192,0.30941266,"('unlikable', 'likable')",0.1306719,0.3094127,0.1787408
3,0.92258096,1.0054595,"('repellent', 'pleasant')",0.922581,1.0054595,0.0828785
4,-7.088521,-7.343999,"('disliked', 'liked')",-7.088521,-7.3439989,-0.2554779
5,-0.7163911,-0.72787,"('distant', 'outgoing')",-0.7163911,-0.72787,-0.0114789
6,-0.21329841,-0.30840868,"('distant', 'open')",-0.2132984,-0.3084087,-0.0951103
7,1.2089825,1.200867,"('insensitive', 'sensitive')",1.2089825,1.2008671,-0.0081154
8,0.7292087,0.6252087,"('unaffectionate', 'affectionate')",0.7292087,0.6252087,-0.104
9,1.2921666,1.3302252,"('unaffectionate', 'caring')",1.2921666,1.3302252,0.0380586
10,1.4573593,1.4851614,"('unsympathetic', 'sympathetic')",1.4573593,1.4851614,0.0278021
11,1.6181772,1.6918097,"('unhelpful', 'helpful')",1.6181772,1.6918097,0.0736325
12,-1.5075077,-1.5600357,"('unsupportive', 'supportive')",-1.5075077,-1.5600357,-0.052528
13,0.4062371,0.49553162,"('impolite', 'polite')",0.4062371,0.4955316,0.0892945
14,0.30172855,0.22358796,"('antisocial', 'social')",0.3017285,0.223588,-0.0781405
15,0.13620113,0.05494136,"('boring', 'funny')",0.1362011,0.0549414,-0.0812597
16,-0.34012517,-0.34815112,"('unpopular', 'popular')",-0.3401252,-0.3481511,-0.0080259
17,0.08367303,0.0318537,"('nasty', 'nice')",0.083673,0.0318537,-0.0518193
18,-0.48779893,-0.475166,"('disagreeable', 'welcoming')",-0.4877989,-0.475166,0.0126329
19,-0.9580941,-0.9292598,"('inhospitable', 'hospitable')",-0.9580941,-0.9292598,0.0288343
20,0.95661414,0.8955572,"('rough', 'thoughtful')",0.9566141,0.8955572,-0.0610569
21,0.05185263,0.29917958,"('immoral', 'moral')",0.0518526,0.2991796,0.247327
22,-0.06867536,-0.08683797,"('untrustworthy', 'trustworthy')",-0.0686754,-0.086838,-0.0181626
23,5.9596887,6.1515956,"('insincere', 'sincere')",5.9596887,6.1515956,0.1919069
24,1.5727658,1.5746466,"('dishonest', 'honest')",1.5727658,1.5746466,0.0018808
25,0.3322726,0.33924466,"('egoistic', 'altruistic')",0.3322726,0.3392447,0.0069721
26,0.6167573,0.32065544,"('hardhearted', 'benevolent')",0.6167573,0.3206554,-0.2961019
27,1.6133342,1.4011153,"('hardhearted', 'softhearted')",1.6133342,1.4011153,-0.2122189
28,1.1047219,1.0459917,"('disloyal', 'loyal')",1.1047219,1.0459917,-0.0587302
29,-0.33624798,-0.4858475,"('unfair', 'fair')",-0.336248,-0.4858475,-0.1495995
30,0.8863987,0.97890246,"('intolerant', 'tolerant')",0.8863987,0.9789025,0.0925038
31,-1.5324886,-1.6671312,"('evil', 'good')",-1.5324886,-1.6671312,-0.1346426
32,1.3206906,1.2377582,"('unkind', 'kind')",1.3206906,1.2377582,-0.0829324
33,-0.54522765,-0.60312927,"('wrong', 'right')",-0.5452276,-0.6031293,-0.0579017
34,4.272106,4.545216,"('mean', 'honorable')",4.2721062,4.5452161,0.2731099
35,-1.1933569,-1.4990925,"('corrupt', 'incorrupt')",-1.1933569,-1.4990925,-0.3057356
36,-0.97302103,-1.0817345,"('hostile', 'amicable')",-0.973021,-1.0817345,-0.1087135
37,1.008953,1.0120192,"('fake', 'genuine')",1.008953,1.0120192,0.0030662
38,-0.46457088,-0.36995307,"('untruthful', 'truthful')",-0.4645709,-0.3699531,0.0946178
39,0.23771185,0.3047567,"('exploitative', 'cooperative')",0.2377118,0.3047567,0.0670449
40,-1.2190989,-1.507475,"('stingy', 'generous')",-1.2190989,-1.507475,-0.2883761
41,0.24387635,0.18168026,"('unforgiving', 'forgiving')",0.2438764,0.1816803,-0.0621961
42,-1.4803135,-1.576281,"('unreliable', 'reliable')",-1.4803135,-1.576281,-0.0959675
43,1.247859,1.4183313,"('irresponsible', 'responsible')",1.247859,1.4183313,0.1704723
44,-0.83253884,-0.8026095,"('prejudiced', 'unprejudiced')",-0.8325388,-0.8026095,0.0299293
45,0.5328868,0.3443771,"('incompetent', 'competent')",0.5328868,0.3443771,-0.1885097
46,-0.08533454,-0.038853258,"('uncompetitive', 'competitive')",-0.0853345,-0.0388533,0.0464812
47,4.94397,5.1766768,"('stupid', 'smart')",4.9439702,5.1766768,0.2327066
48,0.45553175,0.46986717,"('unintelligent', 'intelligent')",0.4555317,0.4698672,0.0143355
49,-0.20277455,0.068041146,"('unable', 'able')",-0.2027746,0.0680411,0.2708157
