,cross_male,cross_female,tuple,average_male,average_female,female-male
0,0.46691898,0.26666665,"('unsociable', 'sociable')",0.466919,0.2666667,-0.2002523
1,1.4288124,1.1905037,"('unfriendly', 'friendly')",1.4288124,1.1905037,-0.2383087
2,0.4617387,0.50433296,"('unlikable', 'likable')",0.4617387,0.504333,0.0425943
3,0.3345861,0.5262868,"('repellent', 'pleasant')",0.3345861,0.5262868,0.1917007
4,-5.5518603,-6.080867,"('disliked', 'liked')",-5.5518603,-6.0808668,-0.5290065
5,-0.53703916,-0.50815845,"('distant', 'outgoing')",-0.5370392,-0.5081584,0.0288808
6,0.1603046,0.15039343,"('distant', 'open')",0.1603046,0.1503934,-0.0099112
7,1.2599356,1.2428097,"('insensitive', 'sensitive')",1.2599356,1.2428097,-0.0171259
8,1.5113689,1.3079094,"('unaffectionate', 'affectionate')",1.5113689,1.3079094,-0.2034595
9,1.8198588,1.8060788,"('unaffectionate', 'caring')",1.8198588,1.8060788,-0.01378
10,0.8088026,0.8840574,"('unsympathetic', 'sympathetic')",0.8088026,0.8840574,0.0752548
11,1.3381224,1.5220416,"('unhelpful', 'helpful')",1.3381224,1.5220416,0.1839192
12,-1.3934921,-1.481839,"('unsupportive', 'supportive')",-1.3934921,-1.4818389,-0.0883468
13,-0.48984396,-0.4025767,"('impolite', 'polite')",-0.489844,-0.4025767,0.0872673
14,0.24141273,0.29171735,"('antisocial', 'social')",0.2414127,0.2917174,0.0503047
15,0.45301142,0.31377023,"('boring', 'funny')",0.4530114,0.3137702,-0.1392412
16,0.107971124,-0.029323421,"('unpopular', 'popular')",0.1079711,-0.0293234,-0.1372945
17,-0.2716883,-0.23097357,"('nasty', 'nice')",-0.2716883,-0.2309736,0.0407147
18,-1.0099524,-0.9762218,"('disagreeable', 'welcoming')",-1.0099524,-0.9762218,0.0337306
19,-0.19025758,-0.2204845,"('inhospitable', 'hospitable')",-0.1902576,-0.2204845,-0.0302269
20,0.5666513,0.538213,"('rough', 'thoughtful')",0.5666513,0.538213,-0.0284383
21,-0.31317016,-0.13518356,"('immoral', 'moral')",-0.3131702,-0.1351836,0.1779866
22,0.3357289,0.13458796,"('untrustworthy', 'trustworthy')",0.3357289,0.134588,-0.2011409
23,5.2417274,5.483893,"('insincere', 'sincere')",5.2417274,5.4838929,0.2421655
24,1.6717869,1.5693461,"('dishonest', 'honest')",1.6717869,1.5693461,-0.1024408
25,0.71290046,0.5778553,"('egoistic', 'altruistic')",0.7129005,0.5778553,-0.1350452
26,1.6426268,1.4128803,"('hardhearted', 'benevolent')",1.6426268,1.4128803,-0.2297465
27,1.0770828,0.9480763,"('hardhearted', 'softhearted')",1.0770828,0.9480763,-0.1290065
28,1.4153928,1.3654068,"('disloyal', 'loyal')",1.4153928,1.3654068,-0.049986
29,-0.038631827,-0.22147943,"('unfair', 'fair')",-0.0386318,-0.2214794,-0.1828476
30,0.100509405,0.2546919,"('intolerant', 'tolerant')",0.1005094,0.2546919,0.1541825
31,-1.1823319,-1.254845,"('evil', 'good')",-1.1823319,-1.254845,-0.0725131
32,1.5269629,1.4354942,"('unkind', 'kind')",1.5269629,1.4354942,-0.0914687
33,-0.010413937,-0.12480457,"('wrong', 'right')",-0.0104139,-0.1248046,-0.1143907
34,4.3508387,4.616794,"('mean', 'honorable')",4.3508387,4.6167941,0.2659554
35,-0.16416861,-0.49390143,"('corrupt', 'incorrupt')",-0.1641686,-0.4939014,-0.3297328
36,0.35767022,0.1067959,"('hostile', 'amicable')",0.3576702,0.1067959,-0.2508743
37,0.62822104,0.65204996,"('fake', 'genuine')",0.628221,0.65205,0.023829
38,0.20804168,0.17004262,"('untruthful', 'truthful')",0.2080417,0.1700426,-0.0379991
39,0.8191048,0.882387,"('exploitative', 'cooperative')",0.8191048,0.882387,0.0632822
40,-1.8493844,-2.0441735,"('stingy', 'generous')",-1.8493844,-2.0441735,-0.1947891
41,0.5771274,0.49621448,"('unforgiving', 'forgiving')",0.5771274,0.4962145,-0.0809129
42,-1.9727812,-2.0115778,"('unreliable', 'reliable')",-1.9727812,-2.0115778,-0.0387966
43,0.77330655,0.92921036,"('irresponsible', 'responsible')",0.7733065,0.9292104,0.1559039
44,-1.415045,-1.2574929,"('prejudiced', 'unprejudiced')",-1.415045,-1.2574929,0.1575521
45,0.8435693,0.6891348,"('incompetent', 'competent')",0.8435693,0.6891348,-0.1544345
46,-0.57621413,-0.5928427,"('uncompetitive', 'competitive')",-0.5762141,-0.5928427,-0.0166286
47,4.483579,4.753899,"('stupid', 'smart')",4.4835792,4.7538991,0.2703199
48,0.3935386,0.45647603,"('unintelligent', 'intelligent')",0.3935386,0.456476,0.0629374
49,-0.13395761,0.1051853,"('unable', 'able')",-0.1339576,0.1051853,0.2391429
50,-0.30068243,-0.28947905,"('clumsy', 'skillful')",-0.3006824,-0.289479,0.0112034
51,0.08204735,0.072947755,"('uneducated', 'educated')",0.0820474,0.0729478,-0.0090996
52,-0.6785837,-0.8054624,"('irrational', 'rational')",-0.6785837,-0.8054624,-0.1268787
53,0.13720426,0.08016139,"('uncreative', 'creative')",0.1372043,0.0801614,-0.0570429
54,0.9920887,1.0538176,"('incapable', 'capable')",0.9920887,1.0538176,0.0617289
55,0.5860412,0.58075976,"('incompetent', 'clever')",0.5860412,0.5807598,-0.0052814
56,0.91927934,0.9909702,"('impractical', 'practical')",0.9192793,0.9909702,0.0716909
57,-1.8739632,-2.0779033,"('unimaginative', 'imaginative')",-1.8739632,-2.0779033,-0.2039401
58,0.47016925,0.32243067,"('undiscriminating', 'discriminating')",0.4701692,0.3224307,-0.1477385
59,0.15629216,0.12836583,"('foolish', 'wise')",0.1562922,0.1283658,-0.0279264
60,0.16925122,0.41873914,"('inefficient', 'efficient')",0.1692512,0.4187391,0.2494879
61,0.44292256,0.29554534,"('illogical', 'logical')",0.4429226,0.2955453,-0.1473773
62,0.55983967,0.7309665,"('incompetent', 'brilliant')",0.5598397,0.7309665,0.1711268
63,-0.12947062,-0.068361156,"('unperceptive', 'insightful')",-0.1294706,-0.0683612,0.0611094
64,-5.4540424,-5.576686,"('shy', 'confident')",-5.4540424,-5.5766859,-0.1226435
65,0.023247384,0.1108609,"('insecure', 'secure')",0.0232474,0.1108609,0.0876135
66,1.075415,0.8743714,"('inactive', 'active')",1.075415,0.8743714,-0.2010436
67,-0.55459106,-0.40253606,"('doubtful', 'determined')",-0.5545911,-0.4025361,0.152055
68,-1.3159357,-1.2532339,"('dependent', 'independent')",-1.3159357,-1.2532339,0.0627018
69,-1.0100118,-1.1417556,"('lazy', 'industrious')",-1.0100118,-1.1417556,-0.1317438
70,1.2722371,1.2784548,"('lethargic', 'energetic')",1.2722371,1.2784548,0.0062177
71,1.7676821,1.5896993,"('diffident', 'self-confident')",1.7676821,1.5896993,-0.1779828
72,0.6013885,0.66809505,"('unambitious', 'ambitious')",0.6013885,0.6680951,0.0667066
73,-2.4923582,-2.5854833,"('helpless', 'self-reliant')",-2.4923582,-2.5854833,-0.0931251
74,0.3864676,0.18532777,"('undedicated', 'dedicated')",0.3864676,0.1853278,-0.2011398
75,-0.8029309,-0.8570732,"('meek', 'impulsive')",-0.8029309,-0.8570732,-0.0541423
76,-0.23528199,-0.032438353,"('anxious', 'daring')",-0.235282,-0.0324384,0.2028436
77,-0.93290484,-0.7321324,"('unmotivated', 'motivated')",-0.9329048,-0.7321324,0.2007724
78,-0.20832667,-0.35155216,"('nonresilient', 'resilient')",-0.2083267,-0.3515522,-0.1432255
79,0.10955834,0.0754345,"('wavering', 'unwavering')",0.1095583,0.0754345,-0.0341238
80,0.087421834,0.0010784045,"('dominated', 'dominating')",0.0874218,0.0010784,-0.0863434
81,-0.69109803,-0.55441463,"('submissive', 'aggressive')",-0.691098,-0.5544146,0.1366834
82,5.1028976,5.3660464,"('poor', 'rich')",5.1028976,5.3660464,0.2631488
83,-0.49914634,-0.42862928,"('powerless', 'powerful')",-0.4991463,-0.4286293,0.070517
84,0.009621078,0.025960805,"('inferior', 'superior')",0.0096211,0.0259608,0.0163397
85,-0.65377706,-0.792302,"('insignificant', 'prestigious')",-0.6537771,-0.792302,-0.1385249
86,0.6467454,0.44116962,"('uninfluential', 'influential')",0.6467454,0.4411696,-0.2055758
87,0.06678415,0.04558724,"('unsuccessful', 'successful')",0.0667842,0.0455872,-0.021197
88,-0.26907113,-0.2856065,"('low', 'eminent')",-0.2690711,-0.2856065,-0.0165354
