,bout_male,bout_female,tuple,average_male,average_female,female-male
0,-0.19227378,-0.26855028,"('unsociable', 'sociable')",-0.1922738,-0.2685503,-0.0762765
1,1.2667823,1.2137452,"('unfriendly', 'friendly')",1.2667823,1.2137452,-0.0530371
2,-0.13435161,-0.09737696,"('unlikable', 'likable')",-0.1343516,-0.097377,0.0369746
3,0.6935872,0.7121372,"('repellent', 'pleasant')",0.6935872,0.7121372,0.01855
4,-7.391041,-7.533097,"('disliked', 'liked')",-7.3910408,-7.5330968,-0.142056
5,-0.6175136,-0.66761667,"('distant', 'outgoing')",-0.6175136,-0.6676167,-0.0501031
6,0.0664749,-0.05477292,"('distant', 'open')",0.0664749,-0.0547729,-0.1212478
7,0.8837023,1.0233465,"('insensitive', 'sensitive')",0.8837023,1.0233465,0.1396442
8,0.85811055,0.8607863,"('unaffectionate', 'affectionate')",0.8581105,0.8607863,0.0026758
9,1.3072186,1.3992923,"('unaffectionate', 'caring')",1.3072186,1.3992923,0.0920737
10,1.2142404,1.1472826,"('unsympathetic', 'sympathetic')",1.2142404,1.1472826,-0.0669578
11,1.6395936,1.6735426,"('unhelpful', 'helpful')",1.6395936,1.6735426,0.033949
12,-1.8230592,-1.81537,"('unsupportive', 'supportive')",-1.8230592,-1.81537,0.0076892
13,-0.08736014,-0.18543312,"('impolite', 'polite')",-0.0873601,-0.1854331,-0.098073
14,0.09252066,0.04224213,"('antisocial', 'social')",0.0925207,0.0422421,-0.0502786
15,0.3322534,0.33538896,"('boring', 'funny')",0.3322534,0.335389,0.0031356
16,-0.63366896,-0.59368974,"('unpopular', 'popular')",-0.633669,-0.5936897,0.0399793
17,-0.8133566,-0.76939976,"('nasty', 'nice')",-0.8133566,-0.7693998,0.0439568
18,-0.19991209,-0.31207344,"('disagreeable', 'welcoming')",-0.1999121,-0.3120734,-0.1121613
19,-0.74615824,-0.78682005,"('inhospitable', 'hospitable')",-0.7461582,-0.7868201,-0.0406619
20,0.9941234,0.9591044,"('rough', 'thoughtful')",0.9941234,0.9591044,-0.035019
21,-0.22699736,-0.15963654,"('immoral', 'moral')",-0.2269974,-0.1596365,0.0673609
22,-0.23716572,-0.33026707,"('untrustworthy', 'trustworthy')",-0.2371657,-0.3302671,-0.0931014
23,6.5903573,6.6759663,"('insincere', 'sincere')",6.5903573,6.6759663,0.085609
24,1.7736312,1.6669227,"('dishonest', 'honest')",1.7736312,1.6669227,-0.1067085
25,0.81385154,0.76553816,"('egoistic', 'altruistic')",0.8138515,0.7655382,-0.0483133
26,0.5590203,0.52472645,"('hardhearted', 'benevolent')",0.5590203,0.5247265,-0.0342938
27,1.464192,1.2947005,"('hardhearted', 'softhearted')",1.464192,1.2947005,-0.1694915
