,paperwork_male,paperwork_female,tuple,average_male,average_female,female-male
0,0.63543683,0.45191118,"('unsociable', 'sociable')",0.6354368,0.4519112,-0.1835256
1,0.48531145,0.3903091,"('unfriendly', 'friendly')",0.4853114,0.3903091,-0.0950023
2,0.131223,0.1324575,"('unlikable', 'likable')",0.131223,0.1324575,0.0012345
3,0.89300805,0.790064,"('repellent', 'pleasant')",0.8930081,0.790064,-0.1029441
4,-6.6027884,-6.370569,"('disliked', 'liked')",-6.6027884,-6.3705692,0.2322192
5,-1.3460186,-1.1843263,"('distant', 'outgoing')",-1.3460186,-1.1843263,0.1616923
6,-1.4323804,-1.291116,"('distant', 'open')",-1.4323804,-1.291116,0.1412644
7,1.6145343,1.5353287,"('insensitive', 'sensitive')",1.6145343,1.5353287,-0.0792056
8,0.43030635,0.2869637,"('unaffectionate', 'affectionate')",0.4303063,0.2869637,-0.1433426
9,1.4554942,1.3531054,"('unaffectionate', 'caring')",1.4554942,1.3531054,-0.1023888
10,1.0358851,0.7872886,"('unsympathetic', 'sympathetic')",1.0358851,0.7872886,-0.2485965
11,2.5445776,2.4138777,"('unhelpful', 'helpful')",2.5445776,2.4138777,-0.1306999
12,-0.62207645,-0.57648295,"('unsupportive', 'supportive')",-0.6220765,-0.576483,0.0455935
13,0.5235203,0.36643448,"('impolite', 'polite')",0.5235203,0.3664345,-0.1570858
14,0.87122566,0.89058596,"('antisocial', 'social')",0.8712257,0.890586,0.0193603
15,-0.11787598,-0.24569124,"('boring', 'funny')",-0.117876,-0.2456912,-0.1278152
16,-0.9926185,-1.0156548,"('unpopular', 'popular')",-0.9926185,-1.0156548,-0.0230363
17,-0.6776602,-0.5881558,"('nasty', 'nice')",-0.6776602,-0.5881558,0.0895044
18,-1.1478269,-1.1397995,"('disagreeable', 'welcoming')",-1.1478269,-1.1397995,0.0080274
19,-1.0466323,-0.92422396,"('inhospitable', 'hospitable')",-1.0466323,-0.924224,0.1224083
20,0.42751148,0.3835075,"('rough', 'thoughtful')",0.4275115,0.3835075,-0.044004
21,0.4231921,0.53578526,"('immoral', 'moral')",0.4231921,0.5357853,0.1125932
22,-0.16045533,-0.06486191,"('untrustworthy', 'trustworthy')",-0.1604553,-0.0648619,0.0955934
23,7.217276,6.9644547,"('insincere', 'sincere')",7.2172761,6.9644547,-0.2528214
24,1.5057106,1.5135505,"('dishonest', 'honest')",1.5057106,1.5135505,0.0078399
25,0.30459023,0.2609329,"('egoistic', 'altruistic')",0.3045902,0.2609329,-0.0436573
26,0.24593875,0.11153187,"('hardhearted', 'benevolent')",0.2459387,0.1115319,-0.1344068
27,0.86061835,0.540474,"('hardhearted', 'softhearted')",0.8606184,0.540474,-0.3201444
28,0.82453907,0.77510905,"('disloyal', 'loyal')",0.8245391,0.7751091,-0.04943
29,-1.1127808,-1.0852239,"('unfair', 'fair')",-1.1127808,-1.0852239,0.0275569
30,0.9330961,0.8859599,"('intolerant', 'tolerant')",0.9330961,0.8859599,-0.0471362
31,-2.89435,-2.7213585,"('evil', 'good')",-2.8943501,-2.7213585,0.1729916
32,1.6258065,1.4095503,"('unkind', 'kind')",1.6258065,1.4095503,-0.2162562
33,-0.010012114,0.10094386,"('wrong', 'right')",-0.0100121,0.1009439,0.110956
34,4.366758,4.5072947,"('mean', 'honorable')",4.3667579,4.5072947,0.1405368
35,-1.8054085,-1.7628069,"('corrupt', 'incorrupt')",-1.8054085,-1.7628069,0.0426016
36,-1.613122,-1.4843764,"('hostile', 'amicable')",-1.613122,-1.4843764,0.1287456
37,0.18500069,0.11921241,"('fake', 'genuine')",0.1850007,0.1192124,-0.0657883
38,0.8271505,0.9690611,"('untruthful', 'truthful')",0.8271505,0.9690611,0.1419106
39,-0.01284707,0.091541156,"('exploitative', 'cooperative')",-0.0128471,0.0915412,0.1043883
40,-1.61093,-1.6042935,"('stingy', 'generous')",-1.61093,-1.6042935,0.0066365
41,0.27489653,0.24295402,"('unforgiving', 'forgiving')",0.2748965,0.242954,-0.0319425
42,-2.6981924,-2.702996,"('unreliable', 'reliable')",-2.6981924,-2.702996,-0.0048036
43,1.0529945,0.95160216,"('irresponsible', 'responsible')",1.0529945,0.9516022,-0.1013923
44,-2.072631,-2.1491,"('prejudiced', 'unprejudiced')",-2.0726309,-2.1491001,-0.0764692
45,0.5621376,0.4279866,"('incompetent', 'competent')",0.5621376,0.4279866,-0.134151
46,0.07085202,-0.07239763,"('uncompetitive', 'competitive')",0.070852,-0.0723976,-0.1432496
47,4.9300833,4.9679074,"('stupid', 'smart')",4.9300833,4.9679074,0.0378241
48,0.3178563,0.020914936,"('unintelligent', 'intelligent')",0.3178563,0.0209149,-0.2969414
49,-0.39421576,-0.486914,"('unable', 'able')",-0.3942158,-0.486914,-0.0926982
50,-0.42266467,-0.46555477,"('clumsy', 'skillful')",-0.4226647,-0.4655548,-0.0428901
51,1.0945809,0.90867,"('uneducated', 'educated')",1.0945809,0.90867,-0.1859109
