,instrumentation_male,instrumentation_female,tuple,average_male,average_female,female-male
0,-0.83886385,-0.93050456,"('unsociable', 'sociable')",-0.8388638,-0.9305046,-0.0916408
1,1.8982656,1.8471879,"('unfriendly', 'friendly')",1.8982656,1.8471879,-0.0510777
2,-0.042351738,0.006791711,"('unlikable', 'likable')",-0.0423517,0.0067917,0.0491434
3,-0.11268846,0.07867013,"('repellent', 'pleasant')",-0.1126885,0.0786701,0.1913586
4,-7.552016,-7.607076,"('disliked', 'liked')",-7.5520158,-7.6070762,-0.0550604
5,-0.0951703,-0.11648756,"('distant', 'outgoing')",-0.0951703,-0.1164876,-0.0213173
6,0.31037775,0.2687436,"('distant', 'open')",0.3103777,0.2687436,-0.0416341
7,0.51223993,0.5510712,"('insensitive', 'sensitive')",0.5122399,0.5510712,0.0388313
8,1.8501952,1.7248802,"('unaffectionate', 'affectionate')",1.8501952,1.7248802,-0.125315
9,2.1474068,2.0631802,"('unaffectionate', 'caring')",2.1474068,2.0631802,-0.0842266
10,-0.09259871,-0.029589381,"('unsympathetic', 'sympathetic')",-0.0925987,-0.0295894,0.0630093
11,1.6709766,1.6192026,"('unhelpful', 'helpful')",1.6709766,1.6192026,-0.051774
12,-1.5592378,-1.6453317,"('unsupportive', 'supportive')",-1.5592378,-1.6453317,-0.0860939
13,-0.96011794,-0.97763187,"('impolite', 'polite')",-0.9601179,-0.9776319,-0.017514
14,-0.540825,-0.5845444,"('antisocial', 'social')",-0.540825,-0.5845444,-0.0437194
15,0.057991438,0.02558334,"('boring', 'funny')",0.0579914,0.0255833,-0.0324081
16,-0.29654953,-0.27392685,"('unpopular', 'popular')",-0.2965495,-0.2739269,0.0226226
17,-0.3964137,-0.36129758,"('nasty', 'nice')",-0.3964137,-0.3612976,0.0351161
18,-0.046901368,-0.15153217,"('disagreeable', 'welcoming')",-0.0469014,-0.1515322,-0.1046308
19,-0.4380257,-0.41370842,"('inhospitable', 'hospitable')",-0.4380257,-0.4137084,0.0243173
20,1.185196,1.1295298,"('rough', 'thoughtful')",1.185196,1.1295298,-0.0556662
21,-0.91704774,-0.8747116,"('immoral', 'moral')",-0.9170477,-0.8747116,0.0423361
22,-1.3983428,-1.3117589,"('untrustworthy', 'trustworthy')",-1.3983428,-1.3117589,0.0865839
23,6.429658,6.4651694,"('insincere', 'sincere')",6.4296579,6.4651694,0.0355115
24,1.3245362,1.235254,"('dishonest', 'honest')",1.3245362,1.235254,-0.0892822
25,1.4952595,1.4252701,"('egoistic', 'altruistic')",1.4952595,1.4252701,-0.0699894
26,1.2872199,1.1418207,"('hardhearted', 'benevolent')",1.2872199,1.1418207,-0.1453992
