,desire_male,desire_female,tuple,average_male,average_female,female-male
0,0.071073145,-0.013462711,"('unsociable', 'sociable')",0.0710731,-0.0134627,-0.0845358
1,0.8525744,0.81628186,"('unfriendly', 'friendly')",0.8525744,0.8162819,-0.0362925
2,0.20307095,0.36825627,"('unlikable', 'likable')",0.203071,0.3682563,0.1651853
3,0.92245245,0.9885297,"('repellent', 'pleasant')",0.9224524,0.9885297,0.0660773
4,-7.205738,-7.377341,"('disliked', 'liked')",-7.2057381,-7.3773408,-0.1716027
5,-0.8001048,-0.7376603,"('distant', 'outgoing')",-0.8001048,-0.7376603,0.0624445
6,-0.207991,-0.21004248,"('distant', 'open')",-0.207991,-0.2100425,-0.0020515
7,1.0142839,1.0045038,"('insensitive', 'sensitive')",1.0142839,1.0045038,-0.0097801
8,0.828656,0.8045726,"('unaffectionate', 'affectionate')",0.828656,0.8045726,-0.0240834
9,1.2188567,1.3277614,"('unaffectionate', 'caring')",1.2188567,1.3277614,0.1089047
10,1.3693011,1.4119321,"('unsympathetic', 'sympathetic')",1.3693011,1.4119321,0.042631
11,1.6727962,1.7222157,"('unhelpful', 'helpful')",1.6727962,1.7222157,0.0494195
12,-1.7402009,-1.7343198,"('unsupportive', 'supportive')",-1.7402009,-1.7343198,0.0058811
13,0.14263576,0.16728103,"('impolite', 'polite')",0.1426358,0.167281,0.0246452
14,0.1923966,0.07646869,"('antisocial', 'social')",0.1923966,0.0764687,-0.1159279
15,0.07898612,-0.015776016,"('boring', 'funny')",0.0789861,-0.015776,-0.0947621
16,-0.49121147,-0.43690875,"('unpopular', 'popular')",-0.4912115,-0.4369088,0.0543027
17,-0.05054225,-0.016617395,"('nasty', 'nice')",-0.0505423,-0.0166174,0.0339249
18,-0.36403665,-0.36367935,"('disagreeable', 'welcoming')",-0.3640366,-0.3636793,0.0003573
19,-1.0972021,-1.0196089,"('inhospitable', 'hospitable')",-1.0972021,-1.0196089,0.0775932
20,1.1085085,1.0071129,"('rough', 'thoughtful')",1.1085085,1.0071129,-0.1013956
21,0.14418954,0.26530552,"('immoral', 'moral')",0.1441895,0.2653055,0.121116
22,0.0009655319,-0.08720371,"('untrustworthy', 'trustworthy')",0.0009655,-0.0872037,-0.0881692
23,5.7990913,5.9315515,"('insincere', 'sincere')",5.7990913,5.9315515,0.1324602
24,1.5225387,1.4724739,"('dishonest', 'honest')",1.5225387,1.4724739,-0.0500648
25,0.4908418,0.45305502,"('egoistic', 'altruistic')",0.4908418,0.453055,-0.0377868
26,0.5521425,0.3450815,"('hardhearted', 'benevolent')",0.5521425,0.3450815,-0.207061
27,1.7053832,1.5542723,"('hardhearted', 'softhearted')",1.7053832,1.5542723,-0.1511109
28,1.1637179,1.1360506,"('disloyal', 'loyal')",1.1637179,1.1360506,-0.0276673
29,-0.5411806,-0.6291259,"('unfair', 'fair')",-0.5411806,-0.6291259,-0.0879453
30,0.8623591,0.8954325,"('intolerant', 'tolerant')",0.8623591,0.8954325,0.0330734
31,-1.5951993,-1.6576691,"('evil', 'good')",-1.5951993,-1.6576691,-0.0624698
32,1.2161189,1.1702536,"('unkind', 'kind')",1.2161189,1.1702536,-0.0458653
33,-0.56871164,-0.55948234,"('wrong', 'right')",-0.5687116,-0.5594823,0.0092293
34,4.131733,4.37802,"('mean', 'honorable')",4.1317329,4.3780198,0.2462869
35,-1.1659024,-1.3936903,"('corrupt', 'incorrupt')",-1.1659024,-1.3936903,-0.2277879
