,lilly_male,lilly_female,tuple,eli_male,eli_female,&_male,&_female,co_male,co_female,average_male,average_female,female-male
0,-1.3992695,-1.5627512,"('unsociable', 'sociable')",-0.4039576,-0.4964815,-0.035766277,-0.08713853,-0.6491402,-0.7582228,-0.6220334,-0.7261485,-0.1041151
1,1.532948,1.5623362,"('unfriendly', 'friendly')",1.6563884,1.7446244,0.74374664,0.7514229,0.96440804,0.7682207,1.2243727,1.2066511,-0.0177216
2,0.7618792,0.7392363,"('unlikable', 'likable')",0.6003804,0.60588896,1.821803,1.849454,1.0664732,1.1855538,1.062634,1.0950332,0.0323992
3,-2.1854863,-2.1731403,"('repellent', 'pleasant')",-1.7580094,-1.6993815,-1.3288908,-1.2641518,0.35158175,0.28245032,-1.2302012,-1.2135559,0.0166453
4,0.3998944,0.47710776,"('disliked', 'liked')",0.38959867,0.40486407,0.8374207,0.8422274,-4.7953343,-4.4665685,-0.7921051,-0.6855923,0.1065128
5,3.2447135,3.4599564,"('distant', 'outgoing')",1.7471848,1.882484,0.5293739,0.5989666,-0.1428662,-0.091873854,1.3446016,1.4623834,0.1177818
6,2.778379,3.0252404,"('distant', 'open')",2.1047902,2.2648673,0.7067003,0.80689585,0.12584788,0.13895252,1.4289293,1.558989,0.1300597
7,-0.43450084,-0.42854655,"('insensitive', 'sensitive')",-0.45947418,-0.4504648,-0.86817497,-0.82457316,-0.49741435,-0.5258386,-0.5648911,-0.5573558,0.0075353
8,0.92331976,1.006211,"('unaffectionate', 'affectionate')",1.1816669,1.2287081,0.8322831,0.7773361,0.5776341,0.43482375,0.8787259,0.8617697,-0.0169562
9,1.8165743,1.94163,"('unaffectionate', 'caring')",1.8640504,1.9246689,0.7247331,0.7440445,1.0534428,0.94107187,1.3647002,1.3878539,0.0231537
10,-1.6934315,-1.7621187,"('unsympathetic', 'sympathetic')",-1.2364123,-1.3092191,-1.2055904,-1.230208,-0.54451716,-0.6275886,-1.1699878,-1.2322836,-0.0622958
11,-0.33744273,-0.45380038,"('unhelpful', 'helpful')",-0.25576928,-0.31458867,-1.134352,-1.1457958,1.5781379,1.4475551,-0.0373565,-0.1166574,-0.0793009
12,0.6576533,0.76708496,"('unsupportive', 'supportive')",1.4066743,1.5009228,0.93949383,1.0086261,-1.6523572,-1.5362915,0.337866,0.4350856,0.0972196
13,-1.0562574,-1.1693856,"('impolite', 'polite')",-0.687313,-0.7426014,-0.8449484,-0.8206237,-0.7631524,-0.7571034,-0.8379177,-0.8724285,-0.0345108
14,-1.3465316,-1.5473907,"('antisocial', 'social')",-1.3380703,-1.4221534,0.025939172,0.013555094,-1.4349308,-1.4313365,-1.0233984,-1.0968313,-0.0734329
15,0.733609,0.68827635,"('boring', 'funny')",0.8914119,0.87092125,0.6534901,0.6534186,0.21220133,0.30858985,0.6226781,0.6303015,0.0076234
16,0.43795946,0.52190125,"('unpopular', 'popular')",0.41495413,0.47328886,0.9636062,1.0047482,0.57313204,0.4967624,0.5974129,0.6241752,0.0267623
17,-0.08944182,-0.04976923,"('nasty', 'nice')",-0.37767494,-0.37066036,0.29027987,0.3192672,-0.11466011,0.013576403,-0.0728743,-0.0218965,0.0509778
18,0.2980548,0.39980513,"('disagreeable', 'welcoming')",0.6817618,0.7277815,0.980142,1.0004051,-1.1245357,-1.149856,0.2088557,0.2445339,0.0356782
19,1.6682059,1.8311532,"('inhospitable', 'hospitable')",0.8058272,0.88040495,-0.40379554,-0.3433269,0.27991527,0.329057,0.5875382,0.6743221,0.0867839
20,0.15326008,-0.013470471,"('rough', 'thoughtful')",-0.34260905,-0.46093494,0.7166592,0.7734186,-0.012424678,-0.06286954,0.1287214,0.0590359,-0.0696855
21,-0.98133713,-1.0780684,"('immoral', 'moral')",-0.76094747,-0.8449143,-0.22507012,-0.2407206,-1.7781018,-1.7852491,-0.9363641,-0.987238,-0.0508739
22,-1.2852596,-1.4219671,"('untrustworthy', 'trustworthy')",-1.1583682,-1.2379007,-0.73851347,-0.75309175,-2.050765,-2.0584748,-1.3082266,-1.3678586,-0.059632
23,-0.18376996,-0.29829675,"('insincere', 'sincere')",-0.17678452,-0.2193099,-0.80976355,-0.77566904,3.860438,3.4421182,0.6725301,0.5372106,-0.1353195
24,-0.19722451,-0.252049,"('dishonest', 'honest')",0.30072388,0.27497292,-0.454748,-0.45132586,-0.6458243,-0.7023476,-0.2492682,-0.2826874,-0.0334192
25,1.1449332,1.1883231,"('egoistic', 'altruistic')",0.660633,0.6862507,1.1955925,1.165107,1.7034558,1.6864929,1.1761537,1.1815435,0.0053898
26,1.7939445,1.7859628,"('hardhearted', 'benevolent')",2.3580112,2.3732166,2.4429283,2.3814788,1.2870255,1.2298658,1.9704773,1.942631,-0.0278463
27,-0.30782902,-0.32654202,"('hardhearted', 'softhearted')",0.4765227,0.43931434,-0.47285172,-0.42358673,0.5474931,0.4670393,0.0608338,0.0390562,-0.0217776
28,0.49710616,0.4311517,"('disloyal', 'loyal')",0.00807026,-0.0089789145,-0.29088998,-0.34197253,-0.0015483331,-0.20010294,0.0531845,-0.0299757,-0.0831602
29,-0.2883466,-0.3068652,"('unfair', 'fair')",-1.7002504,-1.7309009,-0.6873766,-0.6614436,-1.2866987,-1.2831068,-0.9906681,-0.9955791,-0.004911
30,-0.31329718,-0.42642975,"('intolerant', 'tolerant')",-0.989082,-1.0348579,-0.7637906,-0.8300558,-1.1401706,-1.0876004,-0.8015851,-0.844736,-0.0431509
31,0.9213046,1.1139497,"('evil', 'good')",0.085503496,0.29672793,0.24933128,0.32453424,-0.31313255,-0.1794153,0.2357517,0.3889491,0.1531974
32,0.006087601,-0.088373065,"('unkind', 'kind')",0.29810873,0.24405634,0.58098024,0.5454297,0.33199236,0.28977793,0.3042922,0.2477227,-0.0565695
33,1.7716613,1.803802,"('wrong', 'right')",1.2448157,1.2177358,1.5169138,1.5680145,-0.3309544,-0.2630416,1.0506091,1.0816277,0.0310186
34,-0.6467127,-0.66528094,"('mean', 'honorable')",-0.49458897,-0.43860087,0.30099693,0.27459034,4.509076,4.207082,0.9171928,0.8444476,-0.0727452
35,2.4199438,2.437165,"('corrupt', 'incorrupt')",0.92858243,0.8620784,0.71101105,0.67834884,0.7610847,0.74736786,1.2051555,1.1812401,-0.0239154
36,1.4587145,1.5823873,"('hostile', 'amicable')",0.8262717,0.89120734,0.98974955,0.98369086,0.894853,0.7996208,1.0423973,1.0642265,0.0218292
37,-0.1627968,-0.23203298,"('fake', 'genuine')",0.12791838,0.086992115,-0.23861393,-0.18722121,0.3128127,0.305092,0.0098301,-0.0067925,-0.0166226
38,0.5122441,0.5379268,"('untruthful', 'truthful')",0.29247308,0.32937655,-0.4552167,-0.43539974,0.5920529,0.62635666,0.2353883,0.2645651,0.0291768
39,0.465384,0.45453286,"('exploitative', 'cooperative')",0.44984806,0.5079825,0.65608835,0.63947266,0.27138153,0.40550256,0.4606755,0.5018727,0.0411972
40,0.3865747,0.43221503,"('stingy', 'generous')",0.7294106,0.7411778,-0.06510803,-0.020820279,-1.9423972,-1.8463398,-0.22288,-0.1734418,0.0494382
41,-0.94578093,-0.9346142,"('unforgiving', 'forgiving')",-0.011874415,0.0245154,0.0906805,0.11899378,-0.1454168,-0.14485252,-0.2530979,-0.2339894,0.0191085
42,-0.86618686,-0.77892387,"('unreliable', 'reliable')",-0.6666471,-0.5999949,0.0394687,0.1417151,-2.9867923,-2.7227836,-1.1200395,-0.9899968,0.1300427
43,-0.7479876,-0.82971627,"('irresponsible', 'responsible')",-0.42722976,-0.3746277,-0.98449045,-0.9172672,-0.38560835,-0.37119335,-0.6363291,-0.6232011,0.013128
44,-0.87447923,-0.92288005,"('prejudiced', 'unprejudiced')",-1.4463849,-1.4701742,-0.84888405,-0.81059253,-1.1162884,-1.027726,-1.0715091,-1.0578432,0.0136659
45,-2.0022652,-2.1042278,"('incompetent', 'competent')",-1.3812852,-1.391647,-1.1419256,-1.0401224,-1.8340104,-1.8722179,-1.5898716,-1.6020539,-0.0121823
46,-1.8405186,-1.9724689,"('uncompetitive', 'competitive')",-0.809073,-0.8307232,-0.74438614,-0.7852093,-0.73653185,-0.8249346,-1.0326273,-1.103334,-0.0707067
47,-0.9204422,-0.9590624,"('stupid', 'smart')",-0.14374822,-0.06711321,0.16971025,0.2445251,3.1836267,3.0044777,0.5722866,0.5557068,-0.0165798
48,-0.61176014,-0.79433084,"('unintelligent', 'intelligent')",-0.5176458,-0.62900066,-0.105325505,-0.15027127,-1.484296,-1.5367444,-0.6797569,-0.7775868,-0.0978299
49,-0.2653068,-0.28464454,"('unable', 'able')",-0.18388996,-0.15718034,0.42525792,0.39481843,-0.39665997,-0.40190303,-0.1051497,-0.1122274,-0.0070777
50,-0.26738316,-0.23608184,"('clumsy', 'skillful')",0.4978728,0.46594423,2.149492,2.2312152,1.0796757,0.992381,0.8649144,0.8633647,-0.0015497
51,-0.67798424,-0.7501464,"('uneducated', 'educated')",-0.22859813,-0.40417266,0.10195928,0.069233775,-0.6326357,-0.68841374,-0.3593147,-0.4433748,-0.0840601
52,0.43261272,0.43819577,"('irrational', 'rational')",0.23363994,0.2604993,0.6056339,0.56309044,-0.2989333,-0.3484419,0.2432383,0.2283359,-0.0149024
53,0.8614657,0.91335297,"('uncreative', 'creative')",0.06758219,0.090401165,0.3688765,0.3766681,0.76713574,0.67841613,0.516265,0.5147096,-0.0015554
54,0.7941572,0.8334691,"('incapable', 'capable')",0.7658422,0.8002281,1.3914032,1.4145002,0.9726222,0.96944785,0.9810062,1.0044113,0.0234051
55,-1.3929678,-1.557563,"('incompetent', 'clever')",-0.6495317,-0.7534046,-0.5973373,-0.5841669,-1.3087722,-1.323268,-0.9871522,-1.0546006,-0.0674484
56,-0.14389119,-0.3055133,"('impractical', 'practical')",-0.2852023,-0.32559216,-1.639101,-1.6427212,-1.4387091,-1.4108971,-0.8767259,-0.921181,-0.0444551
57,-1.6226032,-1.7012061,"('unimaginative', 'imaginative')",-1.6081152,-1.6519172,-1.4232953,-1.420074,-3.0562973,-2.934271,-1.9275777,-1.926867,0.0007107
