,racist_male,racist_female,tuple,average_male,average_female,female-male
0,0.064276606,0.106582396,"('unsociable', 'sociable')",0.0642766,0.1065824,0.0423058
1,0.9655936,0.7632709,"('unfriendly', 'friendly')",0.9655936,0.7632709,-0.2023227
2,0.39241716,0.4961671,"('unlikable', 'likable')",0.3924172,0.4961671,0.1037499
3,0.92824316,0.963481,"('repellent', 'pleasant')",0.9282432,0.963481,0.0352378
4,-7.2970843,-7.352597,"('disliked', 'liked')",-7.2970843,-7.3525972,-0.0555129
5,-0.5597098,-0.6586058,"('distant', 'outgoing')",-0.5597098,-0.6586058,-0.098896
6,-0.09214177,-0.28537264,"('distant', 'open')",-0.0921418,-0.2853726,-0.1932308
7,0.98519105,1.0826423,"('insensitive', 'sensitive')",0.985191,1.0826423,0.0974513
8,0.91975373,0.7814576,"('unaffectionate', 'affectionate')",0.9197537,0.7814576,-0.1382961
9,1.3504957,1.377469,"('unaffectionate', 'caring')",1.3504957,1.3774689,0.0269732
10,1.284229,1.3857713,"('unsympathetic', 'sympathetic')",1.284229,1.3857713,0.1015423
11,1.510532,1.6400033,"('unhelpful', 'helpful')",1.510532,1.6400033,0.1294713
12,-1.6010832,-1.540863,"('unsupportive', 'supportive')",-1.6010832,-1.540863,0.0602202
13,0.2312471,0.3546164,"('impolite', 'polite')",0.2312471,0.3546164,0.1233693
14,-0.054292686,0.037908215,"('antisocial', 'social')",-0.0542927,0.0379082,0.0922009
15,0.0965726,0.000961151,"('boring', 'funny')",0.0965726,0.0009612,-0.0956114
16,-0.33291477,-0.3740182,"('unpopular', 'popular')",-0.3329148,-0.3740182,-0.0411034
17,-0.17622466,-0.105370365,"('nasty', 'nice')",-0.1762247,-0.1053704,0.0708543
18,-0.30910406,-0.33233044,"('disagreeable', 'welcoming')",-0.3091041,-0.3323304,-0.0232263
19,-0.76050997,-0.79358363,"('inhospitable', 'hospitable')",-0.76051,-0.7935836,-0.0330736
20,0.97613776,0.88352925,"('rough', 'thoughtful')",0.9761378,0.8835292,-0.0926086
21,0.20010594,0.39452434,"('immoral', 'moral')",0.2001059,0.3945243,0.1944184
22,-0.093782574,-0.048842512,"('untrustworthy', 'trustworthy')",-0.0937826,-0.0488425,0.0449401
23,5.8200274,5.8300896,"('insincere', 'sincere')",5.8200274,5.8300896,0.0100622
24,1.6172347,1.5864187,"('dishonest', 'honest')",1.6172347,1.5864187,-0.030816
25,0.42121872,0.34510675,"('egoistic', 'altruistic')",0.4212187,0.3451068,-0.0761119
26,0.34946173,0.24684119,"('hardhearted', 'benevolent')",0.3494617,0.2468412,-0.1026205
27,1.6063329,1.3691587,"('hardhearted', 'softhearted')",1.6063329,1.3691587,-0.2371742
28,0.9904508,0.9553529,"('disloyal', 'loyal')",0.9904508,0.9553529,-0.0350979
29,-0.5651438,-0.6925797,"('unfair', 'fair')",-0.5651438,-0.6925797,-0.1274359
30,0.9197182,1.0134796,"('intolerant', 'tolerant')",0.9197182,1.0134796,0.0937614
31,-1.4960741,-1.6317486,"('evil', 'good')",-1.4960741,-1.6317486,-0.1356745
32,1.013658,0.9926547,"('unkind', 'kind')",1.013658,0.9926547,-0.0210033
33,-0.51997745,-0.52058905,"('wrong', 'right')",-0.5199775,-0.5205891,-0.0006116
34,4.232731,4.3667774,"('mean', 'honorable')",4.2327309,4.3667774,0.1340465
35,-1.1480343,-1.4116647,"('corrupt', 'incorrupt')",-1.1480343,-1.4116647,-0.2636304
36,-0.7356561,-0.9319098,"('hostile', 'amicable')",-0.7356561,-0.9319098,-0.1962537
37,1.0358218,1.0081066,"('fake', 'genuine')",1.0358218,1.0081066,-0.0277152
38,-0.64421505,-0.5004728,"('untruthful', 'truthful')",-0.644215,-0.5004728,0.1437422
39,0.37049344,0.45790845,"('exploitative', 'cooperative')",0.3704934,0.4579085,0.0874151
40,-1.2214135,-1.427038,"('stingy', 'generous')",-1.2214135,-1.427038,-0.2056245
41,0.24772948,0.29961416,"('unforgiving', 'forgiving')",0.2477295,0.2996142,0.0518847
42,-1.6216047,-1.594237,"('unreliable', 'reliable')",-1.6216047,-1.594237,0.0273677
43,1.2481349,1.3385547,"('irresponsible', 'responsible')",1.2481349,1.3385547,0.0904198
44,-0.7236521,-0.72942245,"('prejudiced', 'unprejudiced')",-0.7236521,-0.7294225,-0.0057704
45,0.3344914,0.29648077,"('incompetent', 'competent')",0.3344914,0.2964808,-0.0380106
46,-0.0892942,0.0047953706,"('uncompetitive', 'competitive')",-0.0892942,0.0047954,0.0940896
47,4.907038,5.018016,"('stupid', 'smart')",4.9070382,5.0180159,0.1109777
48,0.4380242,0.42769995,"('unintelligent', 'intelligent')",0.4380242,0.4277,-0.0103242
49,0.07239642,0.19153151,"('unable', 'able')",0.0723964,0.1915315,0.1191351
50,-0.176636,-0.26407593,"('clumsy', 'skillful')",-0.176636,-0.2640759,-0.0874399
51,0.05725558,0.07122012,"('uneducated', 'educated')",0.0572556,0.0712201,0.0139645
52,-0.43609527,-0.66095155,"('irrational', 'rational')",-0.4360953,-0.6609516,-0.2248563
53,-0.067530975,-0.16447717,"('uncreative', 'creative')",-0.067531,-0.1644772,-0.0969462
54,0.74206203,0.84359837,"('incapable', 'capable')",0.742062,0.8435984,0.1015364
55,0.80740005,0.9039085,"('incompetent', 'clever')",0.8074,0.9039085,0.0965085
56,0.60193115,0.68545157,"('impractical', 'practical')",0.6019312,0.6854516,0.0835204
57,-2.1612968,-2.1448603,"('unimaginative', 'imaginative')",-2.1612968,-2.1448603,0.0164365
58,0.12976864,0.093465984,"('undiscriminating', 'discriminating')",0.1297686,0.093466,-0.0363026
59,-0.23580474,-0.27258754,"('foolish', 'wise')",-0.2358047,-0.2725875,-0.0367828
60,0.86626506,1.1697762,"('inefficient', 'efficient')",0.8662651,1.1697762,0.3035111
61,0.25918192,0.083338335,"('illogical', 'logical')",0.2591819,0.0833383,-0.1758436
62,0.8159245,0.9704979,"('incompetent', 'brilliant')",0.8159245,0.9704979,0.1545734
63,0.29879695,0.3647865,"('unperceptive', 'insightful')",0.298797,0.3647865,0.0659895
