,ashram_male,ashram_female,tuple,average_male,average_female,female-male
0,0.25668004,0.15087336,"('unsociable', 'sociable')",0.25668,0.1508734,-0.1058066
1,0.41927928,0.28733137,"('unfriendly', 'friendly')",0.4192793,0.2873314,-0.1319479
2,0.2920823,0.35448444,"('unlikable', 'likable')",0.2920823,0.3544844,0.0624021
3,-1.0897754,-0.93192756,"('repellent', 'pleasant')",-1.0897754,-0.9319276,0.1578478
4,-1.3548346,-1.6053168,"('disliked', 'liked')",-1.3548346,-1.6053168,-0.2504822
5,0.7313697,0.56729364,"('distant', 'outgoing')",0.7313697,0.5672936,-0.1640761
6,0.64351815,0.5238839,"('distant', 'open')",0.6435181,0.5238839,-0.1196342
7,-0.48364747,-0.45299047,"('insensitive', 'sensitive')",-0.4836475,-0.4529905,0.030657
8,0.044458948,-0.08808842,"('unaffectionate', 'affectionate')",0.0444589,-0.0880884,-0.1325473
9,0.21476817,0.12028855,"('unaffectionate', 'caring')",0.2147682,0.1202886,-0.0944796
10,-1.763921,-1.6734202,"('unsympathetic', 'sympathetic')",-1.763921,-1.6734202,0.0905008
11,0.2932791,0.37102136,"('unhelpful', 'helpful')",0.2932791,0.3710214,0.0777423
12,-0.5775335,-0.62015504,"('unsupportive', 'supportive')",-0.5775335,-0.620155,-0.0426215
13,-1.2591897,-1.2296163,"('impolite', 'polite')",-1.2591897,-1.2296163,0.0295734
14,-0.763327,-0.5689186,"('antisocial', 'social')",-0.763327,-0.5689186,0.1944084
15,1.2745643,1.2424873,"('boring', 'funny')",1.2745643,1.2424873,-0.032077
16,0.54117125,0.514427,"('unpopular', 'popular')",0.5411713,0.514427,-0.0267443
17,0.0029566176,-0.058437467,"('nasty', 'nice')",0.0029566,-0.0584375,-0.0613941
18,0.44633183,0.3643035,"('disagreeable', 'welcoming')",0.4463318,0.3643035,-0.0820283
19,0.23420751,0.087052636,"('inhospitable', 'hospitable')",0.2342075,0.0870526,-0.1471549
20,-0.27634904,-0.27624464,"('rough', 'thoughtful')",-0.276349,-0.2762446,0.0001044
21,-0.45049194,-0.45070595,"('immoral', 'moral')",-0.4504919,-0.4507059,-0.000214
22,-0.18368459,-0.14763753,"('untrustworthy', 'trustworthy')",-0.1836846,-0.1476375,0.0360471
23,1.8251929,1.9791975,"('insincere', 'sincere')",1.8251929,1.9791975,0.1540046
24,0.051805217,0.14701052,"('dishonest', 'honest')",0.0518052,0.1470105,0.0952053
25,0.94403374,0.9570725,"('egoistic', 'altruistic')",0.9440337,0.9570725,0.0130388
26,1.4383895,1.2881852,"('hardhearted', 'benevolent')",1.4383895,1.2881852,-0.1502043
27,-0.44282135,-0.4496486,"('hardhearted', 'softhearted')",-0.4428214,-0.4496486,-0.0068272
28,-0.21095045,-0.3770963,"('disloyal', 'loyal')",-0.2109504,-0.3770963,-0.1661459
29,-0.46736175,-0.5444124,"('unfair', 'fair')",-0.4673617,-0.5444124,-0.0770507
30,0.24235739,0.21834895,"('intolerant', 'tolerant')",0.2423574,0.218349,-0.0240084
31,-0.60058993,-0.58275265,"('evil', 'good')",-0.6005899,-0.5827526,0.0178373
32,-0.25517845,-0.33339158,"('unkind', 'kind')",-0.2551785,-0.3333916,-0.0782131
33,0.25936392,0.2166633,"('wrong', 'right')",0.2593639,0.2166633,-0.0427006
