,applause_male,applause_female,tuple,average_male,average_female,female-male
0,0.22229913,0.17212434,"('unsociable', 'sociable')",0.2222991,0.1721243,-0.0501748
1,1.1961219,1.0539439,"('unfriendly', 'friendly')",1.1961219,1.0539439,-0.142178
2,0.60024107,0.74086595,"('unlikable', 'likable')",0.6002411,0.7408659,0.1406248
3,1.0460347,1.1474481,"('repellent', 'pleasant')",1.0460347,1.1474481,0.1014134
4,-7.372751,-7.198719,"('disliked', 'liked')",-7.3727512,-7.198719,0.1740322
5,-0.12950084,0.06275604,"('distant', 'outgoing')",-0.1295008,0.062756,0.1922568
6,0.10736826,0.2744593,"('distant', 'open')",0.1073683,0.2744593,0.167091
7,0.81249577,0.88183534,"('insensitive', 'sensitive')",0.8124958,0.8818353,0.0693395
8,0.9682827,0.93804914,"('unaffectionate', 'affectionate')",0.9682827,0.9380491,-0.0302336
9,1.5555893,1.6448978,"('unaffectionate', 'caring')",1.5555893,1.6448978,0.0893085
10,1.4836848,1.5964304,"('unsympathetic', 'sympathetic')",1.4836848,1.5964304,0.1127456
11,1.9944087,2.0672488,"('unhelpful', 'helpful')",1.9944087,2.0672488,0.0728401
12,-1.4940243,-1.4321703,"('unsupportive', 'supportive')",-1.4940243,-1.4321703,0.061854
13,0.62216353,0.57612073,"('impolite', 'polite')",0.6221635,0.5761207,-0.0460428
14,-0.2034436,-0.26327348,"('antisocial', 'social')",-0.2034436,-0.2632735,-0.0598299
15,0.443023,0.34228814,"('boring', 'funny')",0.443023,0.3422881,-0.1007349
16,-0.42041194,-0.35030344,"('unpopular', 'popular')",-0.4204119,-0.3503034,0.0701085
17,-0.046267636,-0.027940506,"('nasty', 'nice')",-0.0462676,-0.0279405,0.0183271
18,-0.6499953,-0.72541517,"('disagreeable', 'welcoming')",-0.6499953,-0.7254152,-0.0754199
19,-0.40260217,-0.2539661,"('inhospitable', 'hospitable')",-0.4026022,-0.2539661,0.1486361
20,0.8890463,0.7613427,"('rough', 'thoughtful')",0.8890463,0.7613427,-0.1277036
21,0.46642983,0.6050742,"('immoral', 'moral')",0.4664298,0.6050742,0.1386444
22,-0.16633359,-0.13723749,"('untrustworthy', 'trustworthy')",-0.1663336,-0.1372375,0.0290961
23,6.364322,6.241907,"('insincere', 'sincere')",6.3643222,6.2419071,-0.1224151
24,1.9948052,2.025946,"('dishonest', 'honest')",1.9948052,2.0259459,0.0311407
25,0.2517078,0.07302932,"('egoistic', 'altruistic')",0.2517078,0.0730293,-0.1786785
26,0.14209503,-0.023740713,"('hardhearted', 'benevolent')",0.142095,-0.0237407,-0.1658357
27,1.7554225,1.5891663,"('hardhearted', 'softhearted')",1.7554225,1.5891663,-0.1662562
28,1.266351,1.2903892,"('disloyal', 'loyal')",1.266351,1.2903892,0.0240382
29,-0.5967729,-0.6571376,"('unfair', 'fair')",-0.5967729,-0.6571376,-0.0603647
30,1.0074756,1.0027765,"('intolerant', 'tolerant')",1.0074756,1.0027765,-0.0046991
31,-1.7242192,-1.6970615,"('evil', 'good')",-1.7242192,-1.6970615,0.0271577
32,1.4874566,1.4103935,"('unkind', 'kind')",1.4874566,1.4103935,-0.0770631
33,-0.41807097,-0.3587662,"('wrong', 'right')",-0.418071,-0.3587662,0.0593048
34,4.664215,4.7547226,"('mean', 'honorable')",4.6642151,4.7547226,0.0905075
35,-1.225227,-1.3125147,"('corrupt', 'incorrupt')",-1.225227,-1.3125147,-0.0872877
36,-1.1340556,-1.1919403,"('hostile', 'amicable')",-1.1340556,-1.1919403,-0.0578847
37,1.1376978,1.1381894,"('fake', 'genuine')",1.1376978,1.1381894,0.0004916
38,-0.31697473,-0.17362115,"('untruthful', 'truthful')",-0.3169747,-0.1736211,0.1433536
39,0.12068211,0.07692491,"('exploitative', 'cooperative')",0.1206821,0.0769249,-0.0437572
40,-1.5296617,-1.6659757,"('stingy', 'generous')",-1.5296617,-1.6659757,-0.136314
41,0.09633683,0.17279506,"('unforgiving', 'forgiving')",0.0963368,0.1727951,0.0764583
42,-1.8157635,-1.7684418,"('unreliable', 'reliable')",-1.8157635,-1.7684418,0.0473217
43,1.2992185,1.3444394,"('irresponsible', 'responsible')",1.2992185,1.3444394,0.0452209
44,-1.177531,-1.2766848,"('prejudiced', 'unprejudiced')",-1.177531,-1.2766848,-0.0991538
45,0.6630601,0.7448688,"('incompetent', 'competent')",0.6630601,0.7448688,0.0818087
46,-0.09060636,-0.061327986,"('uncompetitive', 'competitive')",-0.0906064,-0.061328,0.0292784
47,5.5592318,5.6391554,"('stupid', 'smart')",5.5592318,5.6391554,0.0799236
48,0.7147943,0.6363544,"('unintelligent', 'intelligent')",0.7147943,0.6363544,-0.0784399
49,0.6204961,0.8208605,"('unable', 'able')",0.6204961,0.8208605,0.2003644
50,-0.15201348,-0.13346373,"('clumsy', 'skillful')",-0.1520135,-0.1334637,0.0185498
51,0.66217995,0.6961252,"('uneducated', 'educated')",0.6621799,0.6961252,0.0339453
52,-0.588111,-0.5684842,"('irrational', 'rational')",-0.588111,-0.5684842,0.0196268
53,0.0067867283,-0.07508339,"('uncreative', 'creative')",0.0067867,-0.0750834,-0.0818701
54,1.2389884,1.4427725,"('incapable', 'capable')",1.2389884,1.4427725,0.2037841
55,1.0408319,0.99943703,"('incompetent', 'clever')",1.0408319,0.999437,-0.0413949
56,0.9703997,1.0148262,"('impractical', 'practical')",0.9703997,1.0148262,0.0444265
57,-2.344995,-2.2697265,"('unimaginative', 'imaginative')",-2.344995,-2.2697265,0.0752685
58,-0.05438912,-0.12513681,"('undiscriminating', 'discriminating')",-0.0543891,-0.1251368,-0.0707477
59,-0.08841921,-0.0006647743,"('foolish', 'wise')",-0.0884192,-0.0006648,0.0877544
60,1.256145,1.277639,"('inefficient', 'efficient')",1.256145,1.277639,0.021494
61,0.28912485,0.14251612,"('illogical', 'logical')",0.2891248,0.1425161,-0.1466087
62,1.5977039,1.71053,"('incompetent', 'brilliant')",1.5977039,1.71053,0.1128261
63,0.8280658,0.8778806,"('unperceptive', 'insightful')",0.8280658,0.8778806,0.0498148
64,-5.6009073,-5.2727337,"('shy', 'confident')",-5.6009073,-5.2727337,0.3281736
65,0.74059004,0.6897523,"('insecure', 'secure')",0.74059,0.6897523,-0.0508377
66,-0.06605272,-0.033934418,"('inactive', 'active')",-0.0660527,-0.0339344,0.0321183
67,-0.33001512,-0.22873023,"('doubtful', 'determined')",-0.3300151,-0.2287302,0.1012849
68,-0.249654,-0.21943626,"('dependent', 'independent')",-0.249654,-0.2194363,0.0302177
69,-2.05071,-1.8991343,"('lazy', 'industrious')",-2.05071,-1.8991343,0.1515757
70,1.732777,1.8174624,"('lethargic', 'energetic')",1.732777,1.8174624,0.0846854
71,0.51586807,0.56339425,"('diffident', 'self-confident')",0.5158681,0.5633942,0.0475261
72,0.9996726,1.06351,"('unambitious', 'ambitious')",0.9996726,1.0635099,0.0638373
73,-2.9837272,-2.9448962,"('helpless', 'self-reliant')",-2.9837272,-2.9448962,0.038831
74,0.16403303,0.05537319,"('undedicated', 'dedicated')",0.164033,0.0553732,-0.1086598
75,-0.7951339,-0.6075816,"('meek', 'impulsive')",-0.7951339,-0.6075816,0.1875523
76,0.8895012,0.78733796,"('anxious', 'daring')",0.8895012,0.787338,-0.1021632
77,-1.0476154,-0.87300014,"('unmotivated', 'motivated')",-1.0476154,-0.8730001,0.1746153
78,-0.5827738,-0.5939253,"('nonresilient', 'resilient')",-0.5827738,-0.5939253,-0.0111515
79,-0.46115,-0.29313028,"('wavering', 'unwavering')",-0.46115,-0.2931303,0.1680197
80,-0.077950776,-0.06322947,"('dominated', 'dominating')",-0.0779508,-0.0632295,0.0147213
81,0.34361005,0.39038604,"('submissive', 'aggressive')",0.34361,0.390386,0.046776
82,6.7360024,6.7654395,"('poor', 'rich')",6.7360024,6.7654395,0.0294371
83,-0.16601981,-0.08185897,"('powerless', 'powerful')",-0.1660198,-0.081859,0.0841608
84,0.2619943,0.30217773,"('inferior', 'superior')",0.2619943,0.3021777,0.0401834
85,-1.6580279,-1.7069416,"('insignificant', 'prestigious')",-1.6580279,-1.7069416,-0.0489137
86,0.63362145,0.76689607,"('uninfluential', 'influential')",0.6336215,0.7668961,0.1332746
87,0.08537747,0.216935,"('unsuccessful', 'successful')",0.0853775,0.216935,0.1315575
88,0.24775627,0.28263852,"('low', 'eminent')",0.2477563,0.2826385,0.0348822
