,theater_male,theater_female,tuple,average_male,average_female,female-male
0,0.08068289,0.14893167,"('unsociable', 'sociable')",0.0806829,0.1489317,0.0682488
1,1.3273951,1.2086693,"('unfriendly', 'friendly')",1.3273951,1.2086693,-0.1187258
2,0.34417814,0.3931533,"('unlikable', 'likable')",0.3441781,0.3931533,0.0489752
3,0.76619303,0.84278697,"('repellent', 'pleasant')",0.766193,0.842787,0.076594
4,-7.4941907,-7.619854,"('disliked', 'liked')",-7.4941907,-7.619854,-0.1256633
5,-0.49714032,-0.63449097,"('distant', 'outgoing')",-0.4971403,-0.634491,-0.1373507
6,-0.15027928,-0.32386455,"('distant', 'open')",-0.1502793,-0.3238645,-0.1735852
7,1.184003,1.3073069,"('insensitive', 'sensitive')",1.184003,1.3073069,0.1233039
8,0.93096334,0.814971,"('unaffectionate', 'affectionate')",0.9309633,0.814971,-0.1159923
9,1.4895964,1.5215,"('unaffectionate', 'caring')",1.4895964,1.5215,0.0319036
10,0.81198597,0.9183943,"('unsympathetic', 'sympathetic')",0.811986,0.9183943,0.1064083
11,1.8160045,1.9934751,"('unhelpful', 'helpful')",1.8160045,1.9934751,0.1774706
12,-1.3315718,-1.2608821,"('unsupportive', 'supportive')",-1.3315718,-1.2608821,0.0706897
13,0.030366398,0.12973464,"('impolite', 'polite')",0.0303664,0.1297346,0.0993682
14,0.21711385,0.25292337,"('antisocial', 'social')",0.2171139,0.2529234,0.0358095
15,0.30223206,0.2426075,"('boring', 'funny')",0.3022321,0.2426075,-0.0596246
16,0.039897382,0.0997988,"('unpopular', 'popular')",0.0398974,0.0997988,0.0599014
17,-0.13839385,-0.1046516,"('nasty', 'nice')",-0.1383938,-0.1046516,0.0337422
18,-0.18680334,-0.23116407,"('disagreeable', 'welcoming')",-0.1868033,-0.2311641,-0.0443608
19,-0.4656273,-0.4702865,"('inhospitable', 'hospitable')",-0.4656273,-0.4702865,-0.0046592
20,0.9636535,0.88575774,"('rough', 'thoughtful')",0.9636535,0.8857577,-0.0778958
21,0.103119016,0.32040823,"('immoral', 'moral')",0.103119,0.3204082,0.2172892
22,-0.5571977,-0.55419976,"('untrustworthy', 'trustworthy')",-0.5571977,-0.5541998,0.0029979
23,6.2722144,6.380469,"('insincere', 'sincere')",6.2722144,6.3804688,0.1082544
24,1.3321481,1.210088,"('dishonest', 'honest')",1.3321481,1.210088,-0.1220601
25,0.40469962,0.33681548,"('egoistic', 'altruistic')",0.4046996,0.3368155,-0.0678841
26,0.8943728,0.82129693,"('hardhearted', 'benevolent')",0.8943728,0.8212969,-0.0730759
27,1.7816759,1.6246736,"('hardhearted', 'softhearted')",1.7816759,1.6246736,-0.1570023
28,1.1478347,1.1545593,"('disloyal', 'loyal')",1.1478347,1.1545593,0.0067246
29,-0.49835938,-0.66414654,"('unfair', 'fair')",-0.4983594,-0.6641465,-0.1657871
30,0.6314554,0.6934984,"('intolerant', 'tolerant')",0.6314554,0.6934984,0.062043
31,-1.276494,-1.4487519,"('evil', 'good')",-1.276494,-1.4487519,-0.1722579
32,1.207087,1.1868303,"('unkind', 'kind')",1.207087,1.1868303,-0.0202567
33,-0.20681359,-0.28690413,"('wrong', 'right')",-0.2068136,-0.2869041,-0.0800905
34,4.582706,4.6973653,"('mean', 'honorable')",4.582706,4.6973653,0.1146593
35,-1.0140084,-1.3119143,"('corrupt', 'incorrupt')",-1.0140084,-1.3119143,-0.2979059
36,-0.87246364,-1.0907314,"('hostile', 'amicable')",-0.8724636,-1.0907314,-0.2182678
37,0.7199284,0.69617605,"('fake', 'genuine')",0.7199284,0.6961761,-0.0237523
38,-0.4448595,-0.3983693,"('untruthful', 'truthful')",-0.4448595,-0.3983693,0.0464902
39,-0.012098046,0.05277463,"('exploitative', 'cooperative')",-0.012098,0.0527746,0.0648726
40,-1.4471607,-1.6267549,"('stingy', 'generous')",-1.4471607,-1.6267549,-0.1795942
41,0.33231905,0.28737727,"('unforgiving', 'forgiving')",0.3323191,0.2873773,-0.0449418
42,-1.9856321,-1.89388,"('unreliable', 'reliable')",-1.9856321,-1.89388,0.0917521
43,1.2291712,1.3489375,"('irresponsible', 'responsible')",1.2291712,1.3489375,0.1197663
44,-1.0630386,-1.0839729,"('prejudiced', 'unprejudiced')",-1.0630386,-1.0839729,-0.0209343
45,0.3758539,0.3845103,"('incompetent', 'competent')",0.3758539,0.3845103,0.0086564
46,-0.6247446,-0.47555763,"('uncompetitive', 'competitive')",-0.6247446,-0.4755576,0.149187
47,5.0388975,5.101513,"('stupid', 'smart')",5.0388975,5.1015129,0.0626154
48,0.91890997,0.9754685,"('unintelligent', 'intelligent')",0.91891,0.9754685,0.0565585
49,0.00879731,0.14790994,"('unable', 'able')",0.0087973,0.1479099,0.1391126
50,-0.24901272,-0.26202002,"('clumsy', 'skillful')",-0.2490127,-0.26202,-0.0130073
51,0.23521762,0.3157494,"('uneducated', 'educated')",0.2352176,0.3157494,0.0805318
52,-0.10840604,-0.3239994,"('irrational', 'rational')",-0.108406,-0.3239994,-0.2155934
53,0.4339674,0.46762034,"('uncreative', 'creative')",0.4339674,0.4676203,0.0336529
54,0.8363166,0.9020952,"('incapable', 'capable')",0.8363166,0.9020952,0.0657786
55,0.8122703,0.95943934,"('incompetent', 'clever')",0.8122703,0.9594393,0.147169
56,0.6403543,0.7932371,"('impractical', 'practical')",0.6403543,0.7932371,0.1528828
