,chopstick_male,chopstick_female,tuple,average_male,average_female,female-male
0,0.78090537,0.75708354,"('unsociable', 'sociable')",0.7809054,0.7570835,-0.0238219
1,0.6123088,0.35153645,"('unfriendly', 'friendly')",0.6123088,0.3515365,-0.2607723
2,-0.022405868,-0.029480837,"('unlikable', 'likable')",-0.0224059,-0.0294808,-0.0070749
3,-0.36495107,-0.22263259,"('repellent', 'pleasant')",-0.3649511,-0.2226326,0.1423185
4,-2.8817632,-2.9132245,"('disliked', 'liked')",-2.8817632,-2.9132245,-0.0314613
5,-0.616057,-0.7564684,"('distant', 'outgoing')",-0.616057,-0.7564684,-0.1404114
6,-0.7865051,-0.925153,"('distant', 'open')",-0.7865051,-0.925153,-0.1386479
7,0.4238803,0.61732477,"('insensitive', 'sensitive')",0.4238803,0.6173248,0.1934445
8,0.5233951,0.30649778,"('unaffectionate', 'affectionate')",0.5233951,0.3064978,-0.2168973
9,0.71270776,0.6587527,"('unaffectionate', 'caring')",0.7127078,0.6587527,-0.0539551
10,-0.18262096,-0.046289768,"('unsympathetic', 'sympathetic')",-0.182621,-0.0462898,0.1363312
11,0.7377909,0.88359183,"('unhelpful', 'helpful')",0.7377909,0.8835918,0.1458009
12,-0.76792926,-0.66021335,"('unsupportive', 'supportive')",-0.7679293,-0.6602134,0.1077159
13,0.2908818,0.27890205,"('impolite', 'polite')",0.2908818,0.2789021,-0.0119797
14,0.07856054,0.18588507,"('antisocial', 'social')",0.0785605,0.1858851,0.1073246
15,0.5246655,0.35534817,"('boring', 'funny')",0.5246655,0.3553482,-0.1693173
16,-0.75429875,-0.83819777,"('unpopular', 'popular')",-0.7542987,-0.8381978,-0.0838991
17,-1.0798401,-1.0878708,"('nasty', 'nice')",-1.0798401,-1.0878708,-0.0080307
18,-0.6042901,-0.61850363,"('disagreeable', 'welcoming')",-0.6042901,-0.6185036,-0.0142135
19,-0.052083258,-0.08823705,"('inhospitable', 'hospitable')",-0.0520833,-0.088237,-0.0361537
20,-0.26177695,-0.1478282,"('rough', 'thoughtful')",-0.261777,-0.1478282,0.1139488
21,0.660076,0.73960525,"('immoral', 'moral')",0.660076,0.7396052,0.0795292
22,-0.16598153,-0.11195905,"('untrustworthy', 'trustworthy')",-0.1659815,-0.111959,0.0540225
23,2.8925898,2.9355233,"('insincere', 'sincere')",2.8925898,2.9355233,0.0429335
24,0.51228935,0.5522404,"('dishonest', 'honest')",0.5122893,0.5522404,0.0399511
25,1.0987235,1.1117179,"('egoistic', 'altruistic')",1.0987235,1.1117179,0.0129944
26,0.016179617,-0.22069898,"('hardhearted', 'benevolent')",0.0161796,-0.220699,-0.2368786
27,-0.13264541,-0.20873798,"('hardhearted', 'softhearted')",-0.1326454,-0.208738,-0.0760926
28,0.6915062,0.684973,"('disloyal', 'loyal')",0.6915062,0.684973,-0.0065332
29,-0.24736248,-0.33101416,"('unfair', 'fair')",-0.2473625,-0.3310142,-0.0836517
30,0.2791886,0.28973776,"('intolerant', 'tolerant')",0.2791886,0.2897378,0.0105492
31,-1.3622227,-1.5167308,"('evil', 'good')",-1.3622227,-1.5167308,-0.1545081
32,0.97429264,0.8709986,"('unkind', 'kind')",0.9742926,0.8709986,-0.103294
33,-0.07965511,-0.13197403,"('wrong', 'right')",-0.0796551,-0.131974,-0.0523189
34,1.9242418,1.9940231,"('mean', 'honorable')",1.9242418,1.9940231,0.0697813
35,-0.3758143,-0.4580147,"('corrupt', 'incorrupt')",-0.3758143,-0.4580147,-0.0822004
36,-0.5370262,-0.85954493,"('hostile', 'amicable')",-0.5370262,-0.8595449,-0.3225187
37,0.4759249,0.60761416,"('fake', 'genuine')",0.4759249,0.6076142,0.1316893
38,0.37587678,0.30948898,"('untruthful', 'truthful')",0.3758768,0.309489,-0.0663878
39,0.18613069,0.29320654,"('exploitative', 'cooperative')",0.1861307,0.2932065,0.1070758
40,-2.6377819,-2.6164064,"('stingy', 'generous')",-2.6377819,-2.6164064,0.0213755
