,pigsty_male,pigsty_female,tuple,average_male,average_female,female-male
0,0.6673211,0.4985542,"('unsociable', 'sociable')",0.6673211,0.4985542,-0.1687669
1,-0.8342002,-1.0652161,"('unfriendly', 'friendly')",-0.8342002,-1.0652161,-0.2310159
2,-1.108941,-1.1712403,"('unlikable', 'likable')",-1.108941,-1.1712403,-0.0622993
3,-0.95562947,-0.84931064,"('repellent', 'pleasant')",-0.9556295,-0.8493106,0.1063189
4,-2.555211,-2.4808178,"('disliked', 'liked')",-2.5552111,-2.4808178,0.0743933
5,-0.5592814,-0.54191977,"('distant', 'outgoing')",-0.5592814,-0.5419198,0.0173616
6,-0.61962336,-0.5955698,"('distant', 'open')",-0.6196234,-0.5955698,0.0240536
7,0.04753042,0.028855098,"('insensitive', 'sensitive')",0.0475304,0.0288551,-0.0186753
8,-0.09263509,-0.2044165,"('unaffectionate', 'affectionate')",-0.0926351,-0.2044165,-0.1117814
9,-0.13495132,-0.270101,"('unaffectionate', 'caring')",-0.1349513,-0.270101,-0.1351497
10,-0.2279625,-0.37369075,"('unsympathetic', 'sympathetic')",-0.2279625,-0.3736908,-0.1457283
11,0.6151964,0.6173783,"('unhelpful', 'helpful')",0.6151964,0.6173783,0.0021819
12,-0.6946853,-0.7011678,"('unsupportive', 'supportive')",-0.6946853,-0.7011678,-0.0064825
13,0.18452846,0.054679945,"('impolite', 'polite')",0.1845285,0.0546799,-0.1298486
14,0.47560212,0.37655827,"('antisocial', 'social')",0.4756021,0.3765583,-0.0990438
15,1.3518126,1.1788846,"('boring', 'funny')",1.3518126,1.1788846,-0.172928
16,-0.85798216,-0.8205648,"('unpopular', 'popular')",-0.8579822,-0.8205648,0.0374174
17,0.17907856,0.22627187,"('nasty', 'nice')",0.1790786,0.2262719,0.0471933
18,-1.886416,-1.8439317,"('disagreeable', 'welcoming')",-1.886416,-1.8439317,0.0424843
19,-1.2871207,-1.2692469,"('inhospitable', 'hospitable')",-1.2871207,-1.2692469,0.0178738
20,-0.6016623,-0.5784864,"('rough', 'thoughtful')",-0.6016623,-0.5784864,0.0231759
21,0.19863106,0.25931308,"('immoral', 'moral')",0.1986311,0.2593131,0.060682
22,-0.8230735,-0.88984215,"('untrustworthy', 'trustworthy')",-0.8230735,-0.8898422,-0.0667687
23,1.8791234,1.7278901,"('insincere', 'sincere')",1.8791234,1.7278901,-0.1512333
24,-0.4525758,-0.5323437,"('dishonest', 'honest')",-0.4525758,-0.5323437,-0.0797679
25,-0.0393753,-0.100784376,"('egoistic', 'altruistic')",-0.0393753,-0.1007844,-0.0614091
26,0.67492515,0.31513757,"('hardhearted', 'benevolent')",0.6749251,0.3151376,-0.3597875
27,0.33554316,0.3249772,"('hardhearted', 'softhearted')",0.3355432,0.3249772,-0.010566
28,-0.13407055,-0.41001037,"('disloyal', 'loyal')",-0.1340705,-0.4100104,-0.2759399
29,-0.796697,-0.8116521,"('unfair', 'fair')",-0.796697,-0.8116521,-0.0149551
30,0.572965,0.4647623,"('intolerant', 'tolerant')",0.572965,0.4647623,-0.1082027
31,-1.283318,-1.2665766,"('evil', 'good')",-1.283318,-1.2665766,0.0167414
32,0.47128683,0.3193574,"('unkind', 'kind')",0.4712868,0.3193574,-0.1519294
33,-0.2885179,-0.3707127,"('wrong', 'right')",-0.2885179,-0.3707127,-0.0821948
34,1.4562192,1.5237697,"('mean', 'honorable')",1.4562192,1.5237697,0.0675505
35,-0.5819424,-0.597372,"('corrupt', 'incorrupt')",-0.5819424,-0.597372,-0.0154296
36,-1.2506669,-1.3160336,"('hostile', 'amicable')",-1.2506669,-1.3160336,-0.0653667
37,-0.118918076,-0.20328888,"('fake', 'genuine')",-0.1189181,-0.2032889,-0.0843708
38,0.1521331,0.12629321,"('untruthful', 'truthful')",0.1521331,0.1262932,-0.0258399
39,-0.4813258,-0.43939012,"('exploitative', 'cooperative')",-0.4813258,-0.4393901,0.0419357
40,-2.0282695,-2.011858,"('stingy', 'generous')",-2.0282695,-2.011858,0.0164115
41,-0.28824916,-0.477591,"('unforgiving', 'forgiving')",-0.2882492,-0.477591,-0.1893418
42,-1.9582329,-1.882012,"('unreliable', 'reliable')",-1.9582329,-1.882012,0.0762209
43,0.104685575,0.012911659,"('irresponsible', 'responsible')",0.1046856,0.0129117,-0.0917739
44,-0.8698091,-0.77444893,"('prejudiced', 'unprejudiced')",-0.8698091,-0.7744489,0.0953602
45,0.23787159,0.08588345,"('incompetent', 'competent')",0.2378716,0.0858835,-0.1519881
46,-0.55238265,-0.58748776,"('uncompetitive', 'competitive')",-0.5523826,-0.5874878,-0.0351052
47,1.458588,1.3274649,"('stupid', 'smart')",1.458588,1.3274649,-0.1311231
48,0.3166845,0.25218147,"('unintelligent', 'intelligent')",0.3166845,0.2521815,-0.064503
49,-0.5576468,-0.4741557,"('unable', 'able')",-0.5576468,-0.4741557,0.0834911
50,-1.1302967,-1.1455665,"('clumsy', 'skillful')",-1.1302967,-1.1455665,-0.0152698
51,-0.73450476,-0.7848784,"('uneducated', 'educated')",-0.7345048,-0.7848784,-0.0503736
52,-1.1828444,-1.2953928,"('irrational', 'rational')",-1.1828444,-1.2953928,-0.1125484
53,-1.8403299,-2.0381548,"('uncreative', 'creative')",-1.8403299,-2.0381548,-0.1978249
54,-0.75601476,-0.88363695,"('incapable', 'capable')",-0.7560148,-0.883637,-0.1276222
55,0.7695723,0.8506165,"('incompetent', 'clever')",0.7695723,0.8506165,0.0810442
56,1.4216102,1.3654082,"('impractical', 'practical')",1.4216102,1.3654082,-0.056202
57,-1.0966724,-1.3183726,"('unimaginative', 'imaginative')",-1.0966724,-1.3183726,-0.2217002
58,-0.68433195,-0.8808599,"('undiscriminating', 'discriminating')",-0.684332,-0.8808599,-0.1965279
59,-1.304815,-1.3303839,"('foolish', 'wise')",-1.3048151,-1.3303839,-0.0255688
60,1.1756262,1.2447916,"('inefficient', 'efficient')",1.1756262,1.2447916,0.0691654
61,-0.8411325,-1.0304234,"('illogical', 'logical')",-0.8411325,-1.0304234,-0.1892909
62,-0.04749634,-0.024453046,"('incompetent', 'brilliant')",-0.0474963,-0.024453,0.0230433
63,-0.20893982,-0.2594167,"('unperceptive', 'insightful')",-0.2089398,-0.2594167,-0.0504769
64,-2.722608,-2.6433067,"('shy', 'confident')",-2.7226081,-2.6433067,0.0793014
65,0.18448558,0.13856627,"('insecure', 'secure')",0.1844856,0.1385663,-0.0459193
66,-1.2242303,-1.3587301,"('inactive', 'active')",-1.2242303,-1.3587301,-0.1344998
67,0.20188174,0.116893895,"('doubtful', 'determined')",0.2018817,0.1168939,-0.0849878
68,-1.485122,-1.399122,"('dependent', 'independent')",-1.485122,-1.399122,0.086
69,-1.1524954,-1.1677818,"('lazy', 'industrious')",-1.1524954,-1.1677818,-0.0152864
70,-0.6955833,-0.7774401,"('lethargic', 'energetic')",-0.6955833,-0.7774401,-0.0818568
71,-0.13303696,-0.11721809,"('diffident', 'self-confident')",-0.133037,-0.1172181,0.0158189
72,-0.25262684,-0.28781414,"('unambitious', 'ambitious')",-0.2526268,-0.2878141,-0.0351873
73,-2.4941437,-2.3889568,"('helpless', 'self-reliant')",-2.4941437,-2.3889568,0.1051869
74,0.095849514,-0.064528584,"('undedicated', 'dedicated')",0.0958495,-0.0645286,-0.1603781
75,-0.9467216,-0.962404,"('meek', 'impulsive')",-0.9467216,-0.962404,-0.0156824
76,0.02286851,-0.0054352432,"('anxious', 'daring')",0.0228685,-0.0054352,-0.0283037
