,magnet_male,magnet_female,tuple,average_male,average_female,female-male
0,-0.53275657,-0.46820673,"('unsociable', 'sociable')",-0.5327566,-0.4682067,0.0645499
1,1.962777,1.8669093,"('unfriendly', 'friendly')",1.962777,1.8669093,-0.0958677
2,-0.059446882,-0.0849662,"('unlikable', 'likable')",-0.0594469,-0.0849662,-0.0255193
3,-0.15855493,-0.022323256,"('repellent', 'pleasant')",-0.1585549,-0.0223233,0.1362316
4,-7.214305,-7.395128,"('disliked', 'liked')",-7.2143049,-7.3951278,-0.1808229
5,0.01179231,-0.07181133,"('distant', 'outgoing')",0.0117923,-0.0718113,-0.0836036
6,0.37482926,0.22679955,"('distant', 'open')",0.3748293,0.2267995,-0.1480298
7,0.3773758,0.5116496,"('insensitive', 'sensitive')",0.3773758,0.5116496,0.1342738
8,2.0019248,1.8219962,"('unaffectionate', 'affectionate')",2.0019248,1.8219962,-0.1799286
9,2.243595,2.1946375,"('unaffectionate', 'caring')",2.2435949,2.1946375,-0.0489574
10,0.17963322,0.3362398,"('unsympathetic', 'sympathetic')",0.1796332,0.3362398,0.1566066
11,1.8357489,1.9645071,"('unhelpful', 'helpful')",1.8357489,1.9645071,0.1287582
12,-1.4726102,-1.4898064,"('unsupportive', 'supportive')",-1.4726102,-1.4898064,-0.0171962
13,-1.0672407,-0.99546933,"('impolite', 'polite')",-1.0672407,-0.9954693,0.0717714
14,-0.36579496,-0.3109788,"('antisocial', 'social')",-0.365795,-0.3109788,0.0548162
15,0.19858228,0.10568846,"('boring', 'funny')",0.1985823,0.1056885,-0.0928938
16,-0.1762569,-0.21774656,"('unpopular', 'popular')",-0.1762569,-0.2177466,-0.0414897
17,0.015547257,-0.029407656,"('nasty', 'nice')",0.0155473,-0.0294077,-0.044955
18,-0.0928321,-0.26299837,"('disagreeable', 'welcoming')",-0.0928321,-0.2629984,-0.1701663
19,-0.41114208,-0.41435155,"('inhospitable', 'hospitable')",-0.4111421,-0.4143516,-0.0032095
20,0.9330167,0.90272737,"('rough', 'thoughtful')",0.9330167,0.9027274,-0.0302893
21,-1.3119384,-1.1145997,"('immoral', 'moral')",-1.3119384,-1.1145997,0.1973387
