,comcast_male,comcast_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.2533184,-1.4604985,"('unsociable', 'sociable')",-0.077631265,-0.34946084,-0.6654748,-0.9049796,-0.2395048
1,-0.07022455,-0.19609852,"('unfriendly', 'friendly')",0.9689826,0.9042565,0.449379,0.354079,-0.0953
2,0.8905914,0.94434714,"('unlikable', 'likable')",1.0186179,1.0450395,0.9546046,0.9946933,0.0400887
3,-0.95266193,-0.8781407,"('repellent', 'pleasant')",1.0849648,0.99644876,0.0661514,0.059154,-0.0069974
4,-0.17366675,-0.20118052,"('disliked', 'liked')",-6.0992007,-6.2348766,-3.1364338,-3.2180285,-0.0815947
5,0.41421655,0.35119814,"('distant', 'outgoing')",-0.5884455,-0.39894924,-0.0871145,-0.0238755,0.063239
6,0.1936901,0.088214755,"('distant', 'open')",-0.8253577,-0.66708785,-0.3158338,-0.2894365,0.0263973
7,-0.8019466,-0.78000975,"('insensitive', 'sensitive')",-0.094806395,-0.1824888,-0.4483765,-0.4812493,-0.0328728
8,-0.25258034,-0.35349318,"('unaffectionate', 'affectionate')",0.09062652,0.17981564,-0.0809769,-0.0868388,-0.0058619
9,0.14107746,-0.0065105557,"('unaffectionate', 'caring')",0.67012805,0.7802931,0.4056028,0.3868913,-0.0187115
10,-1.915233,-2.04039,"('unsympathetic', 'sympathetic')",-0.6650218,-0.8204767,-1.2901274,-1.4304334,-0.140306
11,-0.45757517,-0.43031114,"('unhelpful', 'helpful')",1.542182,1.6400981,0.5423034,0.6048934,0.06259
12,-0.31320593,-0.29118228,"('unsupportive', 'supportive')",-2.1041923,-2.1062448,-1.2086991,-1.1987135,0.0099856
13,-0.5775223,-0.7142773,"('impolite', 'polite')",-0.8026233,-0.87584,-0.6900728,-0.7950587,-0.1049859
14,-0.31970376,-0.2509583,"('antisocial', 'social')",0.2200814,0.01681776,-0.0498112,-0.1170703,-0.0672591
15,0.44161958,0.28435108,"('boring', 'funny')",-0.37588292,-0.38143617,0.0328683,-0.0485425,-0.0814108
16,0.20090757,0.24376124,"('unpopular', 'popular')",0.6360324,0.5821304,0.41847,0.4129458,-0.0055242
17,-0.26952338,-0.17697607,"('nasty', 'nice')",-0.4179339,-0.32566655,-0.3437287,-0.2513213,0.0924074
18,0.20407857,0.20233917,"('disagreeable', 'welcoming')",-0.6309532,-0.665754,-0.2134373,-0.2317074,-0.0182701
