,laugh_male,laugh_female,tuple,average_male,average_female,female-male
0,-0.12916291,-0.1799026,"('unsociable', 'sociable')",-0.1291629,-0.1799026,-0.0507397
1,1.0695951,1.0311913,"('unfriendly', 'friendly')",1.0695951,1.0311913,-0.0384038
2,-0.13180816,0.0017581247,"('unlikable', 'likable')",-0.1318082,0.0017581,0.1335663
3,0.8729897,0.9468057,"('repellent', 'pleasant')",0.8729897,0.9468057,0.073816
4,-7.374096,-7.449677,"('disliked', 'liked')",-7.3740959,-7.449677,-0.0755811
5,-0.6159835,-0.56041366,"('distant', 'outgoing')",-0.6159835,-0.5604137,0.0555698
6,-0.096769705,-0.12694854,"('distant', 'open')",-0.0967697,-0.1269485,-0.0301788
7,0.85954446,0.9058143,"('insensitive', 'sensitive')",0.8595445,0.9058143,0.0462698
8,0.7730253,0.7435993,"('unaffectionate', 'affectionate')",0.7730253,0.7435993,-0.029426
9,1.1428764,1.2023091,"('unaffectionate', 'caring')",1.1428764,1.2023091,0.0594327
10,1.34614,1.315416,"('unsympathetic', 'sympathetic')",1.34614,1.315416,-0.030724
11,1.6192436,1.6428108,"('unhelpful', 'helpful')",1.6192436,1.6428108,0.0235672
12,-1.73242,-1.7243137,"('unsupportive', 'supportive')",-1.73242,-1.7243137,0.0081063
13,-0.009082019,-0.041318998,"('impolite', 'polite')",-0.009082,-0.041319,-0.032237
14,0.3596822,0.29157385,"('antisocial', 'social')",0.3596822,0.2915739,-0.0681083
15,0.16112652,0.07819167,"('boring', 'funny')",0.1611265,0.0781917,-0.0829348
16,-0.67763656,-0.55158293,"('unpopular', 'popular')",-0.6776366,-0.5515829,0.1260537
17,-0.41560817,-0.30394292,"('nasty', 'nice')",-0.4156082,-0.3039429,0.1116653
18,-0.26527986,-0.32050952,"('disagreeable', 'welcoming')",-0.2652799,-0.3205095,-0.0552296
19,-0.8829095,-0.8802063,"('inhospitable', 'hospitable')",-0.8829095,-0.8802063,0.0027032
20,1.1303585,1.0440186,"('rough', 'thoughtful')",1.1303585,1.0440186,-0.0863399
21,-0.17739917,-0.13299593,"('immoral', 'moral')",-0.1773992,-0.1329959,0.0444033
22,-0.39455888,-0.43095303,"('untrustworthy', 'trustworthy')",-0.3945589,-0.430953,-0.0363941
23,6.375864,6.4147143,"('insincere', 'sincere')",6.375864,6.4147143,0.0388503
24,1.5530802,1.4206569,"('dishonest', 'honest')",1.5530802,1.4206569,-0.1324233
25,0.63755375,0.5766357,"('egoistic', 'altruistic')",0.6375538,0.5766357,-0.0609181
26,0.7661897,0.6870627,"('hardhearted', 'benevolent')",0.7661897,0.6870627,-0.079127
27,1.6485604,1.4937825,"('hardhearted', 'softhearted')",1.6485604,1.4937825,-0.1547779
28,1.0189761,0.965975,"('disloyal', 'loyal')",1.0189761,0.965975,-0.0530011
29,-0.7122022,-0.7834354,"('unfair', 'fair')",-0.7122022,-0.7834354,-0.0712332
30,0.9098065,0.8776721,"('intolerant', 'tolerant')",0.9098065,0.8776721,-0.0321344
31,-1.7381114,-1.6553224,"('evil', 'good')",-1.7381114,-1.6553224,0.082789
32,1.1074302,1.065094,"('unkind', 'kind')",1.1074302,1.065094,-0.0423362
33,-0.775985,-0.8067091,"('wrong', 'right')",-0.775985,-0.8067091,-0.0307241
34,4.2835975,4.4536796,"('mean', 'honorable')",4.2835975,4.4536796,0.1700821
35,-0.96620345,-1.1496274,"('corrupt', 'incorrupt')",-0.9662035,-1.1496274,-0.1834239
36,-1.0881456,-1.1211752,"('hostile', 'amicable')",-1.0881456,-1.1211752,-0.0330296
37,0.96182334,0.955867,"('fake', 'genuine')",0.9618233,0.955867,-0.0059563
38,-0.45968026,-0.43095106,"('untruthful', 'truthful')",-0.4596803,-0.4309511,0.0287292
39,0.53787357,0.49480152,"('exploitative', 'cooperative')",0.5378736,0.4948015,-0.0430721
40,-1.012228,-1.2086551,"('stingy', 'generous')",-1.012228,-1.2086551,-0.1964271
41,0.068024635,0.035123665,"('unforgiving', 'forgiving')",0.0680246,0.0351237,-0.0329009
42,-2.0492156,-2.1326723,"('unreliable', 'reliable')",-2.0492156,-2.1326723,-0.0834567
43,0.9379145,0.93729955,"('irresponsible', 'responsible')",0.9379145,0.9372995,-0.000615
44,-0.8253156,-0.7969746,"('prejudiced', 'unprejudiced')",-0.8253156,-0.7969746,0.028341
45,-0.2264542,-0.19685324,"('incompetent', 'competent')",-0.2264542,-0.1968532,0.029601
46,-0.2635775,-0.35498935,"('uncompetitive', 'competitive')",-0.2635775,-0.3549893,-0.0914118
47,4.9384007,5.130136,"('stupid', 'smart')",4.9384007,5.130136,0.1917353
48,0.5250731,0.45601174,"('unintelligent', 'intelligent')",0.5250731,0.4560117,-0.0690614
49,0.10567394,0.16351476,"('unable', 'able')",0.1056739,0.1635148,0.0578409
50,-0.4329015,-0.4362617,"('clumsy', 'skillful')",-0.4329015,-0.4362617,-0.0033602
51,0.8167641,0.6885444,"('uneducated', 'educated')",0.8167641,0.6885444,-0.1282197
52,-0.8309083,-0.81780016,"('irrational', 'rational')",-0.8309083,-0.8178002,0.0131081
53,-0.14498611,-0.1946581,"('uncreative', 'creative')",-0.1449861,-0.1946581,-0.049672
54,0.8981345,0.99947363,"('incapable', 'capable')",0.8981345,0.9994736,0.1013391
55,0.8492535,0.8117064,"('incompetent', 'clever')",0.8492535,0.8117064,-0.0375471
56,0.5215988,0.46610075,"('impractical', 'practical')",0.5215988,0.4661008,-0.055498
57,-2.543505,-2.538771,"('unimaginative', 'imaginative')",-2.543505,-2.5387709,0.0047341
58,0.026049037,-0.011673022,"('undiscriminating', 'discriminating')",0.026049,-0.011673,-0.037722
59,-0.27493387,-0.2139646,"('foolish', 'wise')",-0.2749339,-0.2139646,0.0609693
60,0.59979177,0.6357701,"('inefficient', 'efficient')",0.5997918,0.6357701,0.0359783
61,0.14170466,-0.02182483,"('illogical', 'logical')",0.1417047,-0.0218248,-0.1635295
62,0.49579123,0.61543936,"('incompetent', 'brilliant')",0.4957912,0.6154394,0.1196482
63,0.09963158,0.11838268,"('unperceptive', 'insightful')",0.0996316,0.1183827,0.0187511
64,-6.005568,-6.0047364,"('shy', 'confident')",-6.005568,-6.0047364,0.0008316
65,0.33079228,0.32895732,"('insecure', 'secure')",0.3307923,0.3289573,-0.001835
66,-0.051214635,-0.089896336,"('inactive', 'active')",-0.0512146,-0.0898963,-0.0386817
67,-0.5194443,-0.465202,"('doubtful', 'determined')",-0.5194443,-0.465202,0.0542423
68,-0.4695249,-0.5434835,"('dependent', 'independent')",-0.4695249,-0.5434835,-0.0739586
69,-2.3513808,-2.286094,"('lazy', 'industrious')",-2.3513808,-2.286094,0.0652868
70,1.4353065,1.4035205,"('lethargic', 'energetic')",1.4353065,1.4035205,-0.031786
71,0.5337586,0.58821374,"('diffident', 'self-confident')",0.5337586,0.5882137,0.0544551
72,0.73143244,0.83974224,"('unambitious', 'ambitious')",0.7314324,0.8397422,0.1083098
73,-3.0873146,-3.0452602,"('helpless', 'self-reliant')",-3.0873146,-3.0452602,0.0420544
74,0.272381,0.12844533,"('undedicated', 'dedicated')",0.272381,0.1284453,-0.1439357
75,-0.93016464,-0.7709209,"('meek', 'impulsive')",-0.9301646,-0.7709209,0.1592437
76,1.1322781,1.0525186,"('anxious', 'daring')",1.1322781,1.0525186,-0.0797595
77,-1.4882399,-1.3067853,"('unmotivated', 'motivated')",-1.4882399,-1.3067853,0.1814546
78,-0.62037885,-0.6592522,"('nonresilient', 'resilient')",-0.6203789,-0.6592522,-0.0388733
79,-0.49664953,-0.4880169,"('wavering', 'unwavering')",-0.4966495,-0.4880169,0.0086326
80,0.0093351025,-0.096871816,"('dominated', 'dominating')",0.0093351,-0.0968718,-0.1062069
81,0.5834069,0.5550746,"('submissive', 'aggressive')",0.5834069,0.5550746,-0.0283323
82,6.080823,6.259973,"('poor', 'rich')",6.0808229,6.259973,0.1791501
83,-0.14327069,-0.1619306,"('powerless', 'powerful')",-0.1432707,-0.1619306,-0.0186599
84,0.46385998,0.46145877,"('inferior', 'superior')",0.46386,0.4614588,-0.0024012
85,-0.7094888,-0.73770213,"('insignificant', 'prestigious')",-0.7094888,-0.7377021,-0.0282133
