,formation_male,formation_female,tuple,average_male,average_female,female-male
0,0.7237356,0.37669033,"('unsociable', 'sociable')",0.7237356,0.3766903,-0.3470453
1,0.26380938,0.37113312,"('unfriendly', 'friendly')",0.2638094,0.3711331,0.1073237
2,0.57341045,0.5574711,"('unlikable', 'likable')",0.5734105,0.5574711,-0.0159394
3,1.0240513,0.9312237,"('repellent', 'pleasant')",1.0240513,0.9312237,-0.0928276
4,-6.841507,-7.058159,"('disliked', 'liked')",-6.841507,-7.0581589,-0.2166519
5,-1.9763658,-1.5680306,"('distant', 'outgoing')",-1.9763658,-1.5680306,0.4083352
6,-1.6494038,-1.2813478,"('distant', 'open')",-1.6494038,-1.2813478,0.368056
7,1.3727238,1.2097075,"('insensitive', 'sensitive')",1.3727238,1.2097075,-0.1630163
8,0.56533796,0.69829935,"('unaffectionate', 'affectionate')",0.565338,0.6982993,0.1329613
9,1.4533325,1.5132885,"('unaffectionate', 'caring')",1.4533325,1.5132885,0.059956
10,1.9261941,1.6538033,"('unsympathetic', 'sympathetic')",1.9261941,1.6538033,-0.2723908
11,2.7401073,2.563566,"('unhelpful', 'helpful')",2.7401073,2.563566,-0.1765413
12,-1.1282386,-1.2181654,"('unsupportive', 'supportive')",-1.1282386,-1.2181654,-0.0899268
13,0.3770675,0.113636985,"('impolite', 'polite')",0.3770675,0.113637,-0.2634305
14,1.4973179,1.1191076,"('antisocial', 'social')",1.4973179,1.1191076,-0.3782103
15,0.30308774,0.24081694,"('boring', 'funny')",0.3030877,0.2408169,-0.0622708
16,-0.5867174,-0.6052818,"('unpopular', 'popular')",-0.5867174,-0.6052818,-0.0185644
17,-0.3109286,-0.19939537,"('nasty', 'nice')",-0.3109286,-0.1993954,0.1115332
18,-0.71914566,-0.7107638,"('disagreeable', 'welcoming')",-0.7191457,-0.7107638,0.0083819
19,-1.0858682,-0.9936625,"('inhospitable', 'hospitable')",-1.0858682,-0.9936625,0.0922057
20,1.093472,1.0008444,"('rough', 'thoughtful')",1.093472,1.0008444,-0.0926276
21,1.2283416,0.84107816,"('immoral', 'moral')",1.2283416,0.8410782,-0.3872634
22,0.27674836,0.033415496,"('untrustworthy', 'trustworthy')",0.2767484,0.0334155,-0.2433329
23,6.9910583,6.9349194,"('insincere', 'sincere')",6.9910583,6.9349194,-0.0561389
24,1.4223472,1.3389993,"('dishonest', 'honest')",1.4223472,1.3389993,-0.0833479
25,0.14205885,0.14494266,"('egoistic', 'altruistic')",0.1420588,0.1449427,0.0028839
26,0.84857607,0.6774254,"('hardhearted', 'benevolent')",0.8485761,0.6774254,-0.1711507
27,1.1262726,1.1429098,"('hardhearted', 'softhearted')",1.1262726,1.1429098,0.0166372
28,1.2419536,1.1404562,"('disloyal', 'loyal')",1.2419536,1.1404562,-0.1014974
29,-0.76857936,-0.67565286,"('unfair', 'fair')",-0.7685794,-0.6756529,0.0929265
30,1.5297165,1.2951245,"('intolerant', 'tolerant')",1.5297165,1.2951245,-0.234592
31,-2.6734672,-2.2691374,"('evil', 'good')",-2.6734672,-2.2691374,0.4043298
32,1.6816771,1.3907499,"('unkind', 'kind')",1.6816771,1.3907499,-0.2909272
33,-1.0152758,-0.91287506,"('wrong', 'right')",-1.0152758,-0.9128751,0.1024007
34,4.977876,5.1484823,"('mean', 'honorable')",4.9778762,5.1484823,0.1706061
35,-1.660661,-1.5358955,"('corrupt', 'incorrupt')",-1.660661,-1.5358955,0.1247655
36,-1.4553471,-1.3717698,"('hostile', 'amicable')",-1.4553471,-1.3717698,0.0835773
37,1.0281742,1.0047163,"('fake', 'genuine')",1.0281742,1.0047163,-0.0234579
38,0.4507192,0.48364362,"('untruthful', 'truthful')",0.4507192,0.4836436,0.0329244
39,0.48937333,0.43085387,"('exploitative', 'cooperative')",0.4893733,0.4308539,-0.0585194
40,-2.1439784,-2.1867228,"('stingy', 'generous')",-2.1439784,-2.1867228,-0.0427444
41,0.23463972,0.068978615,"('unforgiving', 'forgiving')",0.2346397,0.0689786,-0.1656611
42,-1.9392806,-2.228483,"('unreliable', 'reliable')",-1.9392806,-2.228483,-0.2892024
43,1.7229015,1.5786724,"('irresponsible', 'responsible')",1.7229015,1.5786724,-0.1442291
44,-1.0200151,-0.93994635,"('prejudiced', 'unprejudiced')",-1.0200151,-0.9399464,0.0800687
45,0.7773293,0.58577365,"('incompetent', 'competent')",0.7773293,0.5857736,-0.1915557
46,0.12522426,-0.26484329,"('uncompetitive', 'competitive')",0.1252243,-0.2648433,-0.3900676
47,5.1000075,5.296529,"('stupid', 'smart')",5.1000075,5.2965288,0.1965213
48,0.7339116,0.60634124,"('unintelligent', 'intelligent')",0.7339116,0.6063412,-0.1275704
49,0.45176822,0.49315444,"('unable', 'able')",0.4517682,0.4931544,0.0413862
50,-0.24591894,-0.3057597,"('clumsy', 'skillful')",-0.2459189,-0.3057597,-0.0598408
51,1.5056727,1.1030928,"('uneducated', 'educated')",1.5056727,1.1030928,-0.4025799
52,-1.1884118,-1.1481308,"('irrational', 'rational')",-1.1884118,-1.1481308,0.040281
53,-0.18045953,-0.21203034,"('uncreative', 'creative')",-0.1804595,-0.2120303,-0.0315708
54,1.1630702,1.2010248,"('incapable', 'capable')",1.1630702,1.2010248,0.0379546
55,1.4655867,1.2031106,"('incompetent', 'clever')",1.4655867,1.2031106,-0.2624761
56,1.8638391,1.4449939,"('impractical', 'practical')",1.8638391,1.4449939,-0.4188452
57,-2.6005356,-2.8601136,"('unimaginative', 'imaginative')",-2.6005356,-2.8601136,-0.259578
