,target_male,target_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.22500965,0.20072564,"('unsociable', 'sociable')",0.12559912,0.025542365,0.1753044,0.113134,-0.0621704
1,0.23532219,0.18309319,"('unfriendly', 'friendly')",1.0734607,0.983104,0.6543915,0.5830986,-0.0712929
2,0.73803836,0.7142835,"('unlikable', 'likable')",0.5849239,0.5975235,0.6614811,0.6559035,-0.0055776
3,-0.25922102,-0.07165923,"('repellent', 'pleasant')",0.8294481,0.8496776,0.2851135,0.3890092,0.1038957
4,-1.0818721,-1.1962476,"('disliked', 'liked')",-6.620784,-6.781998,-3.8513279,-3.9891229,-0.137795
5,-0.5534839,-0.6213875,"('distant', 'outgoing')",-0.47968033,-0.4387477,-0.5165821,-0.5300676,-0.0134855
6,-0.58454114,-0.62436736,"('distant', 'open')",-0.77553016,-0.6965916,-0.6800357,-0.6604795,0.0195562
7,0.6140406,0.68023765,"('insensitive', 'sensitive')",0.19587642,0.32605517,0.4049585,0.5031464,0.0981879
8,-0.22066358,-0.27802214,"('unaffectionate', 'affectionate')",0.29017556,0.2967545,0.034756,0.0093662,-0.0253898
9,1.0329767,1.0403475,"('unaffectionate', 'caring')",1.0142548,1.0927206,1.0236158,1.066534,0.0429182
10,0.7675383,0.8938138,"('unsympathetic', 'sympathetic')",-0.39378646,-0.2277148,0.1868759,0.3330495,0.1461736
11,0.9087343,0.97094107,"('unhelpful', 'helpful')",2.2545524,2.4009821,1.5816433,1.6859616,0.1043183
12,1.4020121,1.4493841,"('unsupportive', 'supportive')",-1.91862,-1.8936219,-0.2583039,-0.2221189,0.036185
13,0.5122661,0.46604767,"('impolite', 'polite')",-0.47390172,-0.4160056,0.0191822,0.025021,0.0058388
14,0.717645,0.67821145,"('antisocial', 'social')",0.056955405,-0.06368129,0.3873002,0.3072651,-0.0800351
15,-0.0383289,-0.18367988,"('boring', 'funny')",-0.3687372,-0.4237054,-0.2035331,-0.3036926,-0.1001595
16,-1.187486,-1.2143129,"('unpopular', 'popular')",0.48246214,0.36502618,-0.3525119,-0.4246434,-0.0721315
17,-0.52143794,-0.5594805,"('nasty', 'nice')",-0.5539276,-0.5273875,-0.5376828,-0.543434,-0.0057512
18,-0.40087357,-0.4803694,"('disagreeable', 'welcoming')",-0.57912683,-0.73919725,-0.4900002,-0.6097833,-0.1197831
19,-1.0916607,-1.1629949,"('inhospitable', 'hospitable')",-0.72530377,-0.6487562,-0.9084823,-0.9058756,0.0026067
20,1.185253,1.2088408,"('rough', 'thoughtful')",0.9682132,0.942507,1.0767331,1.0756739,-0.0010592
21,0.94746935,0.96802706,"('immoral', 'moral')",-0.10034948,-0.022601992,0.4235599,0.4727125,0.0491526
22,0.10327824,0.09962868,"('untrustworthy', 'trustworthy')",-0.9971971,-0.9426144,-0.4469594,-0.4214928,0.0254666
23,1.5126287,1.5981237,"('insincere', 'sincere')",6.0949593,6.224882,3.8037939,3.9115028,0.1077089
24,0.46080634,0.4909412,"('dishonest', 'honest')",0.67933977,0.8228737,0.5700731,0.6569074,0.0868343
25,0.35824245,0.30646423,"('egoistic', 'altruistic')",0.7974097,0.6453306,0.5778261,0.4758974,-0.1019287
26,1.3279836,1.1575607,"('hardhearted', 'benevolent')",1.3298835,1.1171219,1.3289335,1.1373413,-0.1915922
27,-0.38654166,-0.42127046,"('hardhearted', 'softhearted')",0.7372148,0.71966785,0.1753366,0.1491987,-0.0261379
28,1.1138275,1.0570061,"('disloyal', 'loyal')",1.3874946,1.3590317,1.250661,1.2080189,-0.0426421
29,-0.40886047,-0.44393557,"('unfair', 'fair')",-0.57789946,-0.6903131,-0.49338,-0.5671244,-0.0737444
30,0.585895,0.64604884,"('intolerant', 'tolerant')",0.74823123,0.792479,0.6670631,0.7192639,0.0522008
31,-2.0907438,-2.1987822,"('evil', 'good')",-1.3306851,-1.4931651,-1.7107145,-1.8459737,-0.1352592
32,0.51583004,0.5233843,"('unkind', 'kind')",0.8238217,0.70933664,0.6698259,0.6163604,-0.0534655
33,0.5175009,0.43625882,"('wrong', 'right')",-0.4891045,-0.5201912,0.0141982,-0.0419662,-0.0561644
34,-0.74868447,-0.6738486,"('mean', 'honorable')",5.4509845,5.7130046,2.35115,2.519578,0.168428
35,-1.1905315,-1.3863689,"('corrupt', 'incorrupt')",-0.73326683,-0.8540036,-0.9618992,-1.1201862,-0.158287
36,-1.8010046,-1.8705213,"('hostile', 'amicable')",-0.6076441,-0.72951007,-1.2043244,-1.3000157,-0.0956913
37,-0.60931134,-0.5992488,"('fake', 'genuine')",-0.12008487,-0.018302165,-0.3646981,-0.3087755,0.0559226
38,0.507596,0.5030742,"('untruthful', 'truthful')",0.20180562,0.3389759,0.3547008,0.4210251,0.0663243
39,1.2040589,1.1645979,"('exploitative', 'cooperative')",0.12495681,0.13039957,0.6645079,0.6474987,-0.0170092
40,-0.9853229,-0.9014212,"('stingy', 'generous')",-2.2609198,-2.384517,-1.6231214,-1.6429691,-0.0198477
41,1.1141002,1.0398773,"('unforgiving', 'forgiving')",0.10170864,-0.027125245,0.6079044,0.506376,-0.1015284
42,0.37838235,0.46866733,"('unreliable', 'reliable')",-3.290965,-3.2205582,-1.4562913,-1.3759454,0.0803459
43,1.2958415,1.3986465,"('irresponsible', 'responsible')",0.49736014,0.59315383,0.8966008,0.9959002,0.0992994
44,-1.1721671,-1.1862683,"('prejudiced', 'unprejudiced')",-1.4723033,-1.5384487,-1.3222351,-1.3623586,-0.0401235
45,0.1698018,0.28864205,"('incompetent', 'competent')",0.36496708,0.41483057,0.2673844,0.3517363,0.0843519
46,0.068092,0.22933567,"('uncompetitive', 'competitive')",-0.5428556,-0.47424096,-0.2373818,-0.1224526,0.1149292
47,0.15484574,0.20069654,"('stupid', 'smart')",5.432076,5.7066994,2.7934608,2.9536979,0.1602371
48,0.75897443,0.7493658,"('unintelligent', 'intelligent')",0.95544994,0.9469135,0.8572122,0.8481396,-0.0090726
49,-0.0070159473,-0.07940847,"('unable', 'able')",0.17084634,0.27519262,0.0819152,0.0978921,0.0159769
50,-0.60847056,-0.59534717,"('clumsy', 'skillful')",0.0002853945,-0.02441467,-0.3040926,-0.3098809,-0.0057883
51,-0.058197528,-0.08845024,"('uneducated', 'educated')",0.36165982,0.37520802,0.1517311,0.1433789,-0.0083522
52,-1.0910181,-1.1943191,"('irrational', 'rational')",-0.36896008,-0.4519714,-0.7299891,-0.8231453,-0.0931562
53,-0.69186646,-0.7305623,"('uncreative', 'creative')",0.06052741,0.018797183,-0.3156695,-0.3558826,-0.0402131
54,0.6056525,0.5815412,"('incapable', 'capable')",0.74284977,0.86520666,0.6742511,0.7233739,0.0491228
55,0.69609594,0.83447826,"('incompetent', 'clever')",0.6128655,0.6247431,0.6544807,0.7296107,0.07513
56,2.2935457,2.3318713,"('impractical', 'practical')",0.13726535,0.29506168,1.2154056,1.3134664,0.0980608
57,-0.25693744,-0.21588741,"('unimaginative', 'imaginative')",-3.1986315,-3.1966,-1.7277845,-1.7062436,0.0215409
58,0.07288468,0.05709163,"('undiscriminating', 'discriminating')",0.051873285,0.06710659,0.062379,0.0620991,-0.0002799
59,-0.59194124,-0.6733285,"('foolish', 'wise')",0.052736763,0.11983262,-0.2696022,-0.2767479,-0.0071457
60,1.8299215,1.9387909,"('inefficient', 'efficient')",0.65983564,0.84702957,1.2448785,1.3929102,0.1480317
61,0.7334781,0.5790365,"('illogical', 'logical')",0.47506702,0.33241415,0.6042726,0.4557253,-0.1485473
62,1.482598,1.6612073,"('incompetent', 'brilliant')",1.140111,1.3776016,1.3113544,1.5194044,0.20805
63,-0.15422192,-0.07013364,"('unperceptive', 'insightful')",0.695424,0.8025748,0.270601,0.3662206,0.0956196
64,-0.5227721,-0.5402317,"('shy', 'confident')",-6.2614846,-6.3356547,-3.3921285,-3.4379432,-0.0458147
65,0.49454424,0.5045196,"('insecure', 'secure')",-0.09263304,-0.016061796,0.2009556,0.2442289,0.0432733
66,-1.5706825,-1.618151,"('inactive', 'active')",-0.20819193,-0.23381792,-0.8894372,-0.9259844,-0.0365472
67,0.96158427,0.83803153,"('doubtful', 'determined')",-0.3511553,-0.3680287,0.3052145,0.2350014,-0.0702131
68,-1.3087313,-1.3744859,"('dependent', 'independent')",-0.5431359,-0.49817598,-0.9259336,-0.9363309,-0.0103973
69,-0.28856015,-0.3872461,"('lazy', 'industrious')",-0.6837825,-0.8177053,-0.4861713,-0.6024757,-0.1163044
70,0.09861672,0.1920731,"('lethargic', 'energetic')",0.041863564,0.17742252,0.0702401,0.1847478,0.1145077
71,0.95339024,0.9342586,"('diffident', 'self-confident')",0.5616258,0.5209028,0.757508,0.7275807,-0.0299273
72,0.7231384,0.82726187,"('unambitious', 'ambitious')",-0.32915133,-0.15510827,0.1969935,0.3360768,0.1390833
73,0.43711513,0.45821473,"('helpless', 'self-reliant')",-3.2098136,-3.1831152,-1.3863492,-1.3624502,0.023899
74,1.1192745,1.140951,"('undedicated', 'dedicated')",-0.334157,-0.3502484,0.3925588,0.3953513,0.0027925
75,-1.0209675,-0.9866923,"('meek', 'impulsive')",-0.7805904,-0.6693578,-0.9007789,-0.828025,0.0727539
76,0.7970148,0.94192314,"('anxious', 'daring')",-0.16599202,-0.084217034,0.3155114,0.4288531,0.1133417
77,1.538888,1.6099163,"('unmotivated', 'motivated')",-0.59380805,-0.48075023,0.47254,0.5645831,0.0920431
78,0.8845737,0.92152524,"('nonresilient', 'resilient')",0.115771174,0.12118694,0.5001724,0.5213561,0.0211837
79,-1.5395992,-1.6612729,"('wavering', 'unwavering')",-0.72206765,-0.6544098,-1.1308334,-1.1578413,-0.0270079
80,0.5906437,0.6682238,"('dominated', 'dominating')",-0.6317844,-0.5229287,-0.0205703,0.0726475,0.0932178
81,1.0487928,1.0911406,"('submissive', 'aggressive')",0.029051218,0.15194914,0.538922,0.6215449,0.0826229
82,-0.45998743,-0.385365,"('poor', 'rich')",6.3316,6.4940505,2.9358063,3.0543427,0.1185364
83,-0.2999627,-0.34406763,"('powerless', 'powerful')",-0.70644164,-0.7416305,-0.5032022,-0.5428491,-0.0396469
84,1.0174035,0.9511583,"('inferior', 'superior')",0.7021182,0.67178464,0.8597609,0.8114715,-0.0482894
85,-0.28864715,-0.43547678,"('insignificant', 'prestigious')",-0.59730977,-0.74863124,-0.4429784,-0.592054,-0.1490756
86,0.33242962,0.28009787,"('uninfluential', 'influential')",-0.16018006,-0.18047228,0.0861248,0.0498128,-0.036312
87,0.45543194,0.46562704,"('unsuccessful', 'successful')",1.0842102,1.1510547,0.769821,0.8083409,0.0385199
88,-0.38970935,-0.41328478,"('low', 'eminent')",-0.30189353,-0.31725,-0.3458014,-0.3652674,-0.019466
