,las_male,las_female,tuple,vegas_male,vegas_female,sands_male,sands_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.39324567,-0.43810296,"('unsociable', 'sociable')",0.8158703,0.6453043,1.4717083,1.3563234,-0.20522687,-0.28185776,0.4222765,0.3204167,-0.1018598
1,-1.4826874,-1.6728947,"('unfriendly', 'friendly')",0.17792246,0.07768951,1.2090764,1.1469023,0.9215075,0.6235599,0.2064548,0.0438143,-0.1626405
2,1.3798487,1.3759507,"('unlikable', 'likable')",1.8355182,1.884248,1.803216,1.8248054,0.8260895,0.85608906,1.4611681,1.4852732,0.0241051
3,0.58619493,0.7810739,"('repellent', 'pleasant')",-0.27045965,-0.124399796,-0.16252497,-0.10511062,0.44551706,0.5452976,0.1496818,0.2742153,0.1245335
4,0.6514459,0.5156875,"('disliked', 'liked')",0.10429154,0.10673663,0.11590128,0.1007742,-6.4556355,-6.5771613,-1.3959992,-1.4634907,-0.0674915
5,-1.1461501,-1.1362445,"('distant', 'outgoing')",0.20577821,0.16056596,-0.23108718,-0.19808158,-0.85059863,-0.91965836,-0.5055144,-0.5233546,-0.0178402
6,-1.4300505,-1.4704143,"('distant', 'open')",0.31369063,0.24955523,-0.08627352,-0.07246412,-1.0656824,-1.1928685,-0.5670789,-0.6215479,-0.054469
7,-0.5309303,-0.51660067,"('insensitive', 'sensitive')",-0.02063132,-0.014102858,0.9156353,0.99202603,0.4247347,0.4565523,0.1972021,0.2294687,0.0322666
8,-1.8206506,-2.0014656,"('unaffectionate', 'affectionate')",0.06858093,-0.03850361,-0.14433128,-0.195691,-0.22489575,-0.37072888,-0.5303242,-0.6515973,-0.1212731
9,-0.7685723,-0.80715305,"('unaffectionate', 'caring')",0.8779014,0.8173491,1.1132298,1.1247349,0.8362282,0.79375505,0.5146968,0.4821715,-0.0325253
10,-1.2316525,-1.0530605,"('unsympathetic', 'sympathetic')",-0.9170567,-0.8800638,0.077128455,0.089714564,-0.5160859,-0.561525,-0.6469167,-0.6012337,0.045683
