,lsi_male,lsi_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.30617535,-0.39696038,"('unsociable', 'sociable')",-0.08913169,-0.26003912,-0.1976535,-0.3284997,-0.1308462
1,-1.4771594,-1.7031875,"('unfriendly', 'friendly')",1.2770115,1.0876055,-0.1000739,-0.307791,-0.2077171
2,1.2827079,1.267369,"('unlikable', 'likable')",0.8978822,0.89394236,1.0902951,1.0806557,-0.0096394
3,0.52121645,0.75768554,"('repellent', 'pleasant')",1.1127362,1.2123358,0.8169763,0.9850107,0.1680344
4,-0.2492474,-0.27796528,"('disliked', 'liked')",-6.3318133,-6.4759035,-3.2905304,-3.3769343,-0.0864039
5,-1.2753022,-1.3733273,"('distant', 'outgoing')",-0.62108356,-0.6120266,-0.9481928,-0.9926769,-0.0444841
6,-1.4851812,-1.5711716,"('distant', 'open')",-0.66245294,-0.6576933,-1.073817,-1.1144325,-0.0406155
7,-0.0508519,0.08607689,"('insensitive', 'sensitive')",0.5187008,0.52931035,0.2339244,0.3076936,0.0737692
8,-0.9334568,-1.053938,"('unaffectionate', 'affectionate')",0.73437595,0.6663826,-0.0995404,-0.1937777,-0.0942373
9,-0.8085653,-0.92099553,"('unaffectionate', 'caring')",1.0787048,1.016432,0.1350698,0.0477183,-0.0873515
10,-0.28886628,-0.16824186,"('unsympathetic', 'sympathetic')",-0.5277663,-0.5778515,-0.4083163,-0.3730467,0.0352696
11,-0.013537653,0.035143077,"('unhelpful', 'helpful')",1.2752584,1.3468391,0.6308604,0.690991,0.0601306
12,0.15407543,0.2671117,"('unsupportive', 'supportive')",-2.0279014,-2.1041205,-0.936913,-0.9185044,0.0184086
13,-0.15557033,-0.14932352,"('impolite', 'polite')",-0.9602075,-0.8856483,-0.5578889,-0.5174859,0.040403
14,1.2315394,1.3165116,"('antisocial', 'social')",0.45335233,0.32144976,0.8424459,0.8189807,-0.0234652
15,-0.11725358,-0.28047767,"('boring', 'funny')",0.33109975,0.32817256,0.1069231,0.0238474,-0.0830757
16,-0.58032155,-0.6413101,"('unpopular', 'popular')",0.39508253,0.37019512,-0.0926195,-0.1355575,-0.042938
17,0.016950715,0.122394614,"('nasty', 'nice')",-0.5408724,-0.5025162,-0.2619608,-0.1900608,0.0719
18,-0.6921001,-0.7136882,"('disagreeable', 'welcoming')",-0.61778736,-0.6763899,-0.6549437,-0.695039,-0.0400953
19,-1.1166635,-1.1641847,"('inhospitable', 'hospitable')",-0.7250638,-0.651174,-0.9208636,-0.9076793,0.0131843
20,0.83115846,0.7916731,"('rough', 'thoughtful')",0.80926716,0.7562798,0.8202128,0.7739764,-0.0462364
21,0.655858,0.76348937,"('immoral', 'moral')",-0.25483388,-0.22225538,0.2005121,0.270617,0.0701049
22,0.39218062,0.41072178,"('untrustworthy', 'trustworthy')",-0.73803043,-0.8577987,-0.1729249,-0.2235385,-0.0506136
23,-0.110067725,-0.07661333,"('insincere', 'sincere')",5.3986416,5.4782653,2.6442869,2.7008259,0.056539
24,-0.08108857,-0.09365359,"('dishonest', 'honest')",0.44569132,0.44243523,0.1823014,0.1743908,-0.0079106
25,-0.4400411,-0.58484685,"('egoistic', 'altruistic')",1.1841385,1.1491714,0.3720487,0.2821622,-0.0898865
26,0.29470927,0.07510315,"('hardhearted', 'benevolent')",1.9700716,1.7843653,1.1323904,0.9297342,-0.2026562
27,-0.25898153,-0.25302985,"('hardhearted', 'softhearted')",1.0308369,0.9649062,0.3859277,0.3559382,-0.0299895
28,-0.951004,-1.1013718,"('disloyal', 'loyal')",1.0237328,0.8769857,0.0363644,-0.112193,-0.1485574
29,-0.3006943,-0.34571669,"('unfair', 'fair')",-0.4378445,-0.57113814,-0.3692694,-0.4584274,-0.089158
30,0.8210949,0.8480603,"('intolerant', 'tolerant')",0.9365929,0.92330164,0.8788439,0.885681,0.0068371
31,-1.3030595,-1.3343834,"('evil', 'good')",-0.6152882,-0.7371897,-0.9591738,-1.0357865,-0.0766127
32,0.39606628,0.29168043,"('unkind', 'kind')",0.79687935,0.579716,0.5964728,0.4356982,-0.1607746
33,-0.2151908,-0.40209246,"('wrong', 'right')",-0.63112617,-0.7482342,-0.4231585,-0.5751634,-0.1520049
34,-0.43978176,-0.20228218,"('mean', 'honorable')",5.032462,5.365271,2.2963402,2.5814946,0.2851544
35,-0.94496626,-1.2206655,"('corrupt', 'incorrupt')",-0.43961006,-0.54292667,-0.6922882,-0.8817961,-0.1895079
