,radio_male,radio_female,tuple,average_male,average_female,female-male
0,-0.27635896,-0.38434836,"('unsociable', 'sociable')",-0.276359,-0.3843484,-0.1079894
1,1.514876,1.5008447,"('unfriendly', 'friendly')",1.514876,1.5008447,-0.0140313
2,0.3566949,0.46974742,"('unlikable', 'likable')",0.3566949,0.4697474,0.1130525
3,0.1548588,0.15807384,"('repellent', 'pleasant')",0.1548588,0.1580738,0.003215
4,-6.87888,-6.935858,"('disliked', 'liked')",-6.87888,-6.9358578,-0.0569778
5,-0.19745049,-0.03788718,"('distant', 'outgoing')",-0.1974505,-0.0378872,0.1595633
6,-0.13475114,0.03651514,"('distant', 'open')",-0.1347511,0.0365151,0.1712662
7,0.55965793,0.5914063,"('insensitive', 'sensitive')",0.5596579,0.5914063,0.0317484
8,1.0625999,1.0280254,"('unaffectionate', 'affectionate')",1.0625999,1.0280254,-0.0345745
9,1.7746221,1.7957906,"('unaffectionate', 'caring')",1.7746221,1.7957906,0.0211685
10,0.34095645,0.34981376,"('unsympathetic', 'sympathetic')",0.3409564,0.3498138,0.0088574
11,2.091011,2.1485026,"('unhelpful', 'helpful')",2.091011,2.1485026,0.0574916
12,-1.6830465,-1.651314,"('unsupportive', 'supportive')",-1.6830465,-1.651314,0.0317325
13,-0.16472097,-0.15624999,"('impolite', 'polite')",-0.164721,-0.15625,0.008471
14,0.25142682,0.1313261,"('antisocial', 'social')",0.2514268,0.1313261,-0.1201007
15,0.43717408,0.46466747,"('boring', 'funny')",0.4371741,0.4646675,0.0274934
16,0.10121925,0.048819985,"('unpopular', 'popular')",0.1012193,0.04882,-0.0523993
17,-0.41255292,-0.4156725,"('nasty', 'nice')",-0.4125529,-0.4156725,-0.0031196
18,-0.91359985,-0.8245441,"('disagreeable', 'welcoming')",-0.9135998,-0.8245441,0.0890557
19,-0.43500566,-0.28149015,"('inhospitable', 'hospitable')",-0.4350057,-0.2814901,0.1535156
20,0.5359834,0.43759605,"('rough', 'thoughtful')",0.5359834,0.4375961,-0.0983873
21,-0.4382732,-0.2564152,"('immoral', 'moral')",-0.4382732,-0.2564152,0.181858
22,-0.45528904,-0.44726428,"('untrustworthy', 'trustworthy')",-0.455289,-0.4472643,0.0080247
23,6.1645856,6.1350675,"('insincere', 'sincere')",6.1645856,6.1350675,-0.0295181
24,1.4714029,1.4783632,"('dishonest', 'honest')",1.4714029,1.4783632,0.0069603
25,0.77163666,0.7293284,"('egoistic', 'altruistic')",0.7716367,0.7293284,-0.0423083
26,1.1428353,1.0097682,"('hardhearted', 'benevolent')",1.1428353,1.0097682,-0.1330671
27,1.4389954,1.4150867,"('hardhearted', 'softhearted')",1.4389954,1.4150867,-0.0239087
28,1.440222,1.3331375,"('disloyal', 'loyal')",1.440222,1.3331375,-0.1070845
29,-0.0048064813,-0.20814279,"('unfair', 'fair')",-0.0048065,-0.2081428,-0.2033363
30,0.6533755,0.7402556,"('intolerant', 'tolerant')",0.6533755,0.7402556,0.0868801
31,-1.1468352,-1.1745585,"('evil', 'good')",-1.1468352,-1.1745585,-0.0277233
32,1.1083679,1.033888,"('unkind', 'kind')",1.1083679,1.033888,-0.0744799
33,0.15604222,0.060567975,"('wrong', 'right')",0.1560422,0.060568,-0.0954742
34,5.021322,5.2180467,"('mean', 'honorable')",5.0213218,5.2180467,0.1967249
35,-0.7527861,-0.84926593,"('corrupt', 'incorrupt')",-0.7527861,-0.8492659,-0.0964798
36,-0.61384064,-0.68844026,"('hostile', 'amicable')",-0.6138406,-0.6884403,-0.0745997
37,0.6735948,0.70576847,"('fake', 'genuine')",0.6735948,0.7057685,0.0321737
38,0.40616077,0.39745098,"('untruthful', 'truthful')",0.4061608,0.397451,-0.0087098
39,0.31133115,0.36354646,"('exploitative', 'cooperative')",0.3113312,0.3635465,0.0522153
40,-2.110063,-2.1984217,"('stingy', 'generous')",-2.1100631,-2.1984217,-0.0883586
41,0.16850531,0.14206895,"('unforgiving', 'forgiving')",0.1685053,0.142069,-0.0264363
42,-2.8315766,-2.6766887,"('unreliable', 'reliable')",-2.8315766,-2.6766887,0.1548879
43,1.1767386,1.2276746,"('irresponsible', 'responsible')",1.1767386,1.2276746,0.050936
44,-1.1940382,-1.1382215,"('prejudiced', 'unprejudiced')",-1.1940382,-1.1382215,0.0558167
45,0.46246696,0.3280427,"('incompetent', 'competent')",0.462467,0.3280427,-0.1344243
46,-0.95388556,-1.0004208,"('uncompetitive', 'competitive')",-0.9538856,-1.0004208,-0.0465352
47,5.5534515,5.594857,"('stupid', 'smart')",5.5534515,5.5948572,0.0414057
48,0.38353902,0.32947645,"('unintelligent', 'intelligent')",0.383539,0.3294764,-0.0540626
49,0.09499941,0.20275897,"('unable', 'able')",0.0949994,0.202759,0.1077596
50,-0.60888696,-0.6292853,"('clumsy', 'skillful')",-0.608887,-0.6292853,-0.0203983
51,-0.109918006,-0.20726532,"('uneducated', 'educated')",-0.109918,-0.2072653,-0.0973473
52,0.24663684,0.22364767,"('irrational', 'rational')",0.2466368,0.2236477,-0.0229891
53,0.5578758,0.54538256,"('uncreative', 'creative')",0.5578758,0.5453826,-0.0124932
