,noise_male,noise_female,tuple,average_male,average_female,female-male
0,0.2788642,0.21397229,"('unsociable', 'sociable')",0.2788642,0.2139723,-0.0648919
1,0.7700084,0.8818191,"('unfriendly', 'friendly')",0.7700084,0.8818191,0.1118107
2,-0.017240504,0.14530069,"('unlikable', 'likable')",-0.0172405,0.1453007,0.1625412
3,0.800837,0.9039336,"('repellent', 'pleasant')",0.800837,0.9039336,0.1030966
4,-7.4907594,-7.359179,"('disliked', 'liked')",-7.4907594,-7.359179,0.1315804
5,-0.8138576,-0.6408076,"('distant', 'outgoing')",-0.8138576,-0.6408076,0.17305
6,-0.7178881,-0.59119207,"('distant', 'open')",-0.7178881,-0.5911921,0.126696
7,1.4049417,1.418451,"('insensitive', 'sensitive')",1.4049417,1.418451,0.0135093
8,0.6200226,0.59853476,"('unaffectionate', 'affectionate')",0.6200226,0.5985348,-0.0214878
9,1.1626514,1.1926262,"('unaffectionate', 'caring')",1.1626514,1.1926262,0.0299748
10,1.7162782,1.6003877,"('unsympathetic', 'sympathetic')",1.7162782,1.6003877,-0.1158905
11,2.0346124,2.0461419,"('unhelpful', 'helpful')",2.0346124,2.0461419,0.0115295
12,-1.1891257,-1.1317338,"('unsupportive', 'supportive')",-1.1891257,-1.1317338,0.0573919
13,0.36633787,0.31468585,"('impolite', 'polite')",0.3663379,0.3146859,-0.051652
14,0.42353293,0.39062655,"('antisocial', 'social')",0.4235329,0.3906265,-0.0329064
15,0.0069379024,0.08266589,"('boring', 'funny')",0.0069379,0.0826659,0.075728
16,-1.1798239,-1.0108764,"('unpopular', 'popular')",-1.1798239,-1.0108764,0.1689475
17,-0.28115046,-0.2555878,"('nasty', 'nice')",-0.2811505,-0.2555878,0.0255627
18,-1.1262074,-0.9876317,"('disagreeable', 'welcoming')",-1.1262074,-0.9876317,0.1385757
19,-0.79690665,-0.6617663,"('inhospitable', 'hospitable')",-0.7969067,-0.6617663,0.1351404
20,0.45078498,0.34972405,"('rough', 'thoughtful')",0.450785,0.3497241,-0.1010609
21,0.22811109,0.2783078,"('immoral', 'moral')",0.2281111,0.2783078,0.0501967
22,-0.07222195,-0.11854487,"('untrustworthy', 'trustworthy')",-0.0722219,-0.1185449,-0.046323
23,6.1542587,6.186573,"('insincere', 'sincere')",6.1542587,6.186573,0.0323143
24,1.745303,1.7398827,"('dishonest', 'honest')",1.745303,1.7398827,-0.0054203
25,-0.12148218,-0.053852573,"('egoistic', 'altruistic')",-0.1214822,-0.0538526,0.0676296
26,0.2624217,0.2020204,"('hardhearted', 'benevolent')",0.2624217,0.2020204,-0.0604013
27,1.5184239,1.3428171,"('hardhearted', 'softhearted')",1.5184239,1.3428171,-0.1756068
28,0.82977045,0.78792995,"('disloyal', 'loyal')",0.8297704,0.78793,-0.0418404
29,-0.4514356,-0.6263916,"('unfair', 'fair')",-0.4514356,-0.6263916,-0.174956
30,1.3459623,1.2628478,"('intolerant', 'tolerant')",1.3459623,1.2628478,-0.0831145
31,-1.739108,-1.5887947,"('evil', 'good')",-1.739108,-1.5887947,0.1503133
32,1.2176492,1.1555376,"('unkind', 'kind')",1.2176492,1.1555376,-0.0621116
33,-0.88316983,-0.8023103,"('wrong', 'right')",-0.8831698,-0.8023103,0.0808595
34,4.1743536,4.366899,"('mean', 'honorable')",4.1743536,4.366899,0.1925454
35,-1.3863001,-1.4216745,"('corrupt', 'incorrupt')",-1.3863001,-1.4216745,-0.0353744
36,-1.3303679,-1.3381366,"('hostile', 'amicable')",-1.3303679,-1.3381366,-0.0077687
37,0.4918201,0.47388145,"('fake', 'genuine')",0.4918201,0.4738815,-0.0179386
38,-0.2802577,-0.24484554,"('untruthful', 'truthful')",-0.2802577,-0.2448455,0.0354122
39,-0.15333423,-0.14576147,"('exploitative', 'cooperative')",-0.1533342,-0.1457615,0.0075727
40,-1.5145091,-1.4682804,"('stingy', 'generous')",-1.5145091,-1.4682804,0.0462287
41,-0.13114221,-0.24246061,"('unforgiving', 'forgiving')",-0.1311422,-0.2424606,-0.1113184
42,-1.8698728,-1.8492378,"('unreliable', 'reliable')",-1.8698728,-1.8492378,0.020635
43,1.488379,1.4139153,"('irresponsible', 'responsible')",1.488379,1.4139153,-0.0744637
44,-1.3242011,-1.4171054,"('prejudiced', 'unprejudiced')",-1.3242011,-1.4171054,-0.0929043
45,0.33851948,0.2973972,"('incompetent', 'competent')",0.3385195,0.2973972,-0.0411223
46,-0.21020472,-0.26481304,"('uncompetitive', 'competitive')",-0.2102047,-0.264813,-0.0546083
47,5.579583,5.6891227,"('stupid', 'smart')",5.5795832,5.6891227,0.1095395
48,0.98405534,0.95624316,"('unintelligent', 'intelligent')",0.9840553,0.9562432,-0.0278121
49,-0.3818946,-0.20510286,"('unable', 'able')",-0.3818946,-0.2051029,0.1767917
50,-0.76985,-0.6520604,"('clumsy', 'skillful')",-0.76985,-0.6520604,0.1177896
51,0.6145607,0.64742523,"('uneducated', 'educated')",0.6145607,0.6474252,0.0328645
52,-0.80817133,-0.8030396,"('irrational', 'rational')",-0.8081713,-0.8030396,0.0051317
53,0.13812731,0.17822827,"('uncreative', 'creative')",0.1381273,0.1782283,0.040101
54,0.7365064,0.89040005,"('incapable', 'capable')",0.7365064,0.8904001,0.1538937
55,1.0601698,1.0656753,"('incompetent', 'clever')",1.0601698,1.0656753,0.0055055
56,1.1546245,1.181874,"('impractical', 'practical')",1.1546245,1.181874,0.0272495
57,-2.1792722,-2.1374803,"('unimaginative', 'imaginative')",-2.1792722,-2.1374803,0.0417919
58,-0.23602843,-0.32709917,"('undiscriminating', 'discriminating')",-0.2360284,-0.3270992,-0.0910708
59,-0.37688076,-0.20735645,"('foolish', 'wise')",-0.3768808,-0.2073565,0.1695243
60,1.0672927,1.062845,"('inefficient', 'efficient')",1.0672927,1.062845,-0.0044477
61,0.574523,0.37711537,"('illogical', 'logical')",0.574523,0.3771154,-0.1974076
62,1.4887239,1.6499376,"('incompetent', 'brilliant')",1.4887239,1.6499376,0.1612137
63,0.62877333,0.73126256,"('unperceptive', 'insightful')",0.6287733,0.7312626,0.1024893
64,-5.588307,-5.517534,"('shy', 'confident')",-5.5883069,-5.5175338,0.0707731
65,1.1662145,1.0965819,"('insecure', 'secure')",1.1662145,1.0965819,-0.0696326
66,-0.13402174,-0.16728853,"('inactive', 'active')",-0.1340217,-0.1672885,-0.0332668
67,-0.7271932,-0.66913927,"('doubtful', 'determined')",-0.7271932,-0.6691393,0.0580539
68,-0.5878025,-0.545877,"('dependent', 'independent')",-0.5878025,-0.545877,0.0419255
69,-2.1466937,-2.000714,"('lazy', 'industrious')",-2.1466937,-2.0007141,0.1459796
70,1.7670097,1.7350458,"('lethargic', 'energetic')",1.7670097,1.7350458,-0.0319639
71,0.16631308,0.33627185,"('diffident', 'self-confident')",0.1663131,0.3362719,0.1699588
72,0.8585747,0.9912247,"('unambitious', 'ambitious')",0.8585747,0.9912247,0.13265
73,-3.1858087,-3.059158,"('helpless', 'self-reliant')",-3.1858087,-3.0591581,0.1266506
74,0.265446,0.19641836,"('undedicated', 'dedicated')",0.265446,0.1964184,-0.0690276
75,-1.0875317,-0.9292065,"('meek', 'impulsive')",-1.0875317,-0.9292065,0.1583252
76,1.048764,0.9396172,"('anxious', 'daring')",1.048764,0.9396172,-0.1091468
77,-1.04363,-0.95115066,"('unmotivated', 'motivated')",-1.04363,-0.9511507,0.0924793
78,-0.44452745,-0.401742,"('nonresilient', 'resilient')",-0.4445274,-0.401742,0.0427854
79,-0.5786993,-0.5344031,"('wavering', 'unwavering')",-0.5786993,-0.5344031,0.0442962
80,0.64986646,0.531918,"('dominated', 'dominating')",0.6498665,0.531918,-0.1179485
81,1.0230556,0.99432474,"('submissive', 'aggressive')",1.0230556,0.9943247,-0.0287309
82,6.007329,6.2580585,"('poor', 'rich')",6.007329,6.2580585,0.2507295
83,-0.547767,-0.50148416,"('powerless', 'powerful')",-0.547767,-0.5014842,0.0462828
84,-0.07696448,-0.10809803,"('inferior', 'superior')",-0.0769645,-0.108098,-0.0311335
85,-2.075353,-2.0338514,"('insignificant', 'prestigious')",-2.0753529,-2.0338514,0.0415015
86,0.761273,0.7496166,"('uninfluential', 'influential')",0.761273,0.7496166,-0.0116564
87,0.060062192,0.235746,"('unsuccessful', 'successful')",0.0600622,0.235746,0.1756838
88,-0.25253353,-0.11966942,"('low', 'eminent')",-0.2525335,-0.1196694,0.1328641
