,lymphocyte_male,lymphocyte_female,tuple,average_male,average_female,female-male
0,-1.4601403,-1.525392,"('unsociable', 'sociable')",-1.4601403,-1.5253921,-0.0652518
1,0.33623585,0.19701216,"('unfriendly', 'friendly')",0.3362359,0.1970122,-0.1392237
2,0.2767506,0.29092062,"('unlikable', 'likable')",0.2767506,0.2909206,0.01417
3,-2.1621594,-1.928429,"('repellent', 'pleasant')",-2.1621594,-1.928429,0.2337304
4,-0.3274128,-0.3845556,"('disliked', 'liked')",-0.3274128,-0.3845556,-0.0571428
5,1.1175314,1.068758,"('distant', 'outgoing')",1.1175314,1.068758,-0.0487734
6,1.5528327,1.5060151,"('distant', 'open')",1.5528327,1.5060151,-0.0468176
7,-1.948564,-1.852003,"('insensitive', 'sensitive')",-1.9485641,-1.852003,0.0965611
8,0.939573,0.7647033,"('unaffectionate', 'affectionate')",0.939573,0.7647033,-0.1748697
9,0.634688,0.5015964,"('unaffectionate', 'caring')",0.634688,0.5015964,-0.1330916
10,-3.3539913,-3.2841449,"('unsympathetic', 'sympathetic')",-3.3539913,-3.2841449,0.0698464
11,-1.0863093,-1.0395548,"('unhelpful', 'helpful')",-1.0863093,-1.0395548,0.0467545
12,-0.03562902,-0.011610409,"('unsupportive', 'supportive')",-0.035629,-0.0116104,0.0240186
13,-1.9927424,-2.0645208,"('impolite', 'polite')",-1.9927424,-2.0645208,-0.0717784
14,-1.4989371,-1.428565,"('antisocial', 'social')",-1.4989371,-1.428565,0.0703721
15,0.92559564,0.7251813,"('boring', 'funny')",0.9255956,0.7251813,-0.2004143
16,0.42065775,0.46494937,"('unpopular', 'popular')",0.4206578,0.4649494,0.0442916
17,-0.5154352,-0.4441717,"('nasty', 'nice')",-0.5154352,-0.4441717,0.0712635
18,-0.12716705,-0.03863824,"('disagreeable', 'welcoming')",-0.127167,-0.0386382,0.0885288
19,-0.22452626,-0.17360859,"('inhospitable', 'hospitable')",-0.2245263,-0.1736086,0.0509177
20,-0.9067122,-0.82149917,"('rough', 'thoughtful')",-0.9067122,-0.8214992,0.085213
21,-1.7127364,-1.5096549,"('immoral', 'moral')",-1.7127364,-1.5096549,0.2030815
22,-1.3188338,-1.3737384,"('untrustworthy', 'trustworthy')",-1.3188338,-1.3737384,-0.0549046
23,-0.80204946,-0.77049655,"('insincere', 'sincere')",-0.8020495,-0.7704965,0.031553
24,-1.3361315,-1.3794556,"('dishonest', 'honest')",-1.3361315,-1.3794556,-0.0433241
