,guard_male,guard_female,tuple,average_male,average_female,female-male
0,0.7458094,0.5329981,"('unsociable', 'sociable')",0.7458094,0.5329981,-0.2128113
1,0.98909074,1.0314097,"('unfriendly', 'friendly')",0.9890907,1.0314097,0.042319
2,0.7329516,0.823219,"('unlikable', 'likable')",0.7329516,0.823219,0.0902674
3,0.99793696,0.9764808,"('repellent', 'pleasant')",0.997937,0.9764808,-0.0214562
4,-7.182637,-7.1498613,"('disliked', 'liked')",-7.1826372,-7.1498613,0.0327759
5,-0.6323977,-0.43771654,"('distant', 'outgoing')",-0.6323977,-0.4377165,0.1946812
6,-0.46521157,-0.2287887,"('distant', 'open')",-0.4652116,-0.2287887,0.2364229
7,0.8680489,0.85947365,"('insensitive', 'sensitive')",0.8680489,0.8594736,-0.0085753
8,1.0673351,1.1382431,"('unaffectionate', 'affectionate')",1.0673351,1.1382431,0.070908
9,1.9264052,2.0261996,"('unaffectionate', 'caring')",1.9264052,2.0261996,0.0997944
10,1.146454,1.1232916,"('unsympathetic', 'sympathetic')",1.146454,1.1232916,-0.0231624
11,2.0962155,2.0560355,"('unhelpful', 'helpful')",2.0962155,2.0560355,-0.04018
12,-1.4961791,-1.4981179,"('unsupportive', 'supportive')",-1.4961791,-1.4981179,-0.0019388
13,0.81577796,0.65707815,"('impolite', 'polite')",0.815778,0.6570781,-0.1586999
14,0.31863979,0.19967078,"('antisocial', 'social')",0.3186398,0.1996708,-0.118969
15,0.15222175,0.15466198,"('boring', 'funny')",0.1522218,0.154662,0.0024402
16,0.07755742,0.11057311,"('unpopular', 'popular')",0.0775574,0.1105731,0.0330157
17,-0.16524816,-0.19197656,"('nasty', 'nice')",-0.1652482,-0.1919766,-0.0267284
18,-1.0070964,-1.0060817,"('disagreeable', 'welcoming')",-1.0070964,-1.0060817,0.0010147
19,-0.69297177,-0.5230094,"('inhospitable', 'hospitable')",-0.6929718,-0.5230094,0.1699624
20,0.44253016,0.4024727,"('rough', 'thoughtful')",0.4425302,0.4024727,-0.0400575
21,0.2914017,0.2789397,"('immoral', 'moral')",0.2914017,0.2789397,-0.012462
22,-0.22958988,-0.2603334,"('untrustworthy', 'trustworthy')",-0.2295899,-0.2603334,-0.0307435
23,6.6357408,6.580616,"('insincere', 'sincere')",6.6357408,6.580616,-0.0551248
24,1.3871939,1.4216014,"('dishonest', 'honest')",1.3871939,1.4216014,0.0344075
25,0.5287327,0.47762978,"('egoistic', 'altruistic')",0.5287327,0.4776298,-0.0511029
26,0.54128927,0.54862523,"('hardhearted', 'benevolent')",0.5412893,0.5486252,0.0073359
27,0.6722003,0.5973412,"('hardhearted', 'softhearted')",0.6722003,0.5973412,-0.0748591
28,1.4869087,1.4538108,"('disloyal', 'loyal')",1.4869087,1.4538108,-0.0330979
29,-1.090662,-1.09783,"('unfair', 'fair')",-1.090662,-1.0978301,-0.0071681
30,1.2072226,1.1604663,"('intolerant', 'tolerant')",1.2072226,1.1604663,-0.0467563
31,-2.0892289,-1.9495609,"('evil', 'good')",-2.0892289,-1.9495609,0.139668
32,1.7358562,1.6380986,"('unkind', 'kind')",1.7358562,1.6380986,-0.0977576
33,-0.42166167,-0.41335487,"('wrong', 'right')",-0.4216617,-0.4133549,0.0083068
34,4.9878182,5.1272483,"('mean', 'honorable')",4.9878182,5.1272483,0.1394301
35,-1.0712736,-1.0673773,"('corrupt', 'incorrupt')",-1.0712736,-1.0673773,0.0038963
36,-0.8346617,-0.7989031,"('hostile', 'amicable')",-0.8346617,-0.7989031,0.0357586
37,0.2837379,0.31317547,"('fake', 'genuine')",0.2837379,0.3131755,0.0294376
38,0.28422603,0.3066044,"('untruthful', 'truthful')",0.284226,0.3066044,0.0223784
39,-0.1661619,-0.14203566,"('exploitative', 'cooperative')",-0.1661619,-0.1420357,0.0241262
40,-2.752656,-2.7806008,"('stingy', 'generous')",-2.752656,-2.7806008,-0.0279448
41,-0.21721211,-0.2152124,"('unforgiving', 'forgiving')",-0.2172121,-0.2152124,0.0019997
42,-2.5646675,-2.5180714,"('unreliable', 'reliable')",-2.5646675,-2.5180714,0.0465961
43,1.3540926,1.3160341,"('irresponsible', 'responsible')",1.3540926,1.3160341,-0.0380585
