,menu_male,menu_female,tuple,average_male,average_female,female-male
0,-0.17788956,-0.18381406,"('unsociable', 'sociable')",-0.1778896,-0.1838141,-0.0059245
1,2.1476738,1.9720616,"('unfriendly', 'friendly')",2.1476738,1.9720616,-0.1756122
2,0.3320998,0.35571873,"('unlikable', 'likable')",0.3320998,0.3557187,0.0236189
3,-0.19078833,-0.050502934,"('repellent', 'pleasant')",-0.1907883,-0.0505029,0.1402854
4,-7.8751807,-7.986046,"('disliked', 'liked')",-7.8751807,-7.9860458,-0.1108651
5,-0.22092587,-0.42947912,"('distant', 'outgoing')",-0.2209259,-0.4294791,-0.2085532
6,0.5401486,0.31395954,"('distant', 'open')",0.5401486,0.3139595,-0.2261891
7,0.44123045,0.5927616,"('insensitive', 'sensitive')",0.4412304,0.5927616,0.1515312
8,1.7689112,1.5625002,"('unaffectionate', 'affectionate')",1.7689112,1.5625002,-0.206411
9,2.0675426,1.9571145,"('unaffectionate', 'caring')",2.0675426,1.9571145,-0.1104281
10,0.32061365,0.4746961,"('unsympathetic', 'sympathetic')",0.3206137,0.4746961,0.1540824
11,1.2585177,1.3988596,"('unhelpful', 'helpful')",1.2585177,1.3988596,0.1403419
12,-1.6216685,-1.6068017,"('unsupportive', 'supportive')",-1.6216685,-1.6068017,0.0148668
13,0.112840846,0.19921073,"('impolite', 'polite')",0.1128408,0.1992107,0.0863699
14,-0.39326793,-0.3303809,"('antisocial', 'social')",-0.3932679,-0.3303809,0.062887
15,0.14543277,0.030754218,"('boring', 'funny')",0.1454328,0.0307542,-0.1146786
16,-0.013063878,-0.13328254,"('unpopular', 'popular')",-0.0130639,-0.1332825,-0.1202186
17,-0.3600231,-0.3986453,"('nasty', 'nice')",-0.3600231,-0.3986453,-0.0386222
18,-0.3855428,-0.5775315,"('disagreeable', 'welcoming')",-0.3855428,-0.5775315,-0.1919887
19,-0.25160968,-0.33386457,"('inhospitable', 'hospitable')",-0.2516097,-0.3338646,-0.0822549
20,1.2896276,1.2208583,"('rough', 'thoughtful')",1.2896276,1.2208583,-0.0687693
21,-0.4356903,-0.25709108,"('immoral', 'moral')",-0.4356903,-0.2570911,0.1785992
22,-1.0725883,-1.019977,"('untrustworthy', 'trustworthy')",-1.0725883,-1.019977,0.0526113
23,6.8095875,6.8713965,"('insincere', 'sincere')",6.8095875,6.8713965,0.061809
24,1.6614089,1.5355527,"('dishonest', 'honest')",1.6614089,1.5355527,-0.1258562
25,1.6650842,1.444359,"('egoistic', 'altruistic')",1.6650842,1.4443589,-0.2207253
26,1.081114,0.9030692,"('hardhearted', 'benevolent')",1.0811141,0.9030692,-0.1780449
27,1.916104,1.6611547,"('hardhearted', 'softhearted')",1.916104,1.6611547,-0.2549493
28,1.1388259,1.1036127,"('disloyal', 'loyal')",1.1388259,1.1036127,-0.0352132
29,-0.4035964,-0.55121416,"('unfair', 'fair')",-0.4035964,-0.5512142,-0.1476178
30,0.4885462,0.59898984,"('intolerant', 'tolerant')",0.4885462,0.5989898,0.1104436
31,-0.82180583,-0.9942163,"('evil', 'good')",-0.8218058,-0.9942163,-0.1724105
32,1.0953494,1.049889,"('unkind', 'kind')",1.0953494,1.049889,-0.0454604
33,0.20118433,0.050616585,"('wrong', 'right')",0.2011843,0.0506166,-0.1505677
34,4.9513416,5.0364456,"('mean', 'honorable')",4.9513416,5.0364456,0.085104
35,-0.088486336,-0.4043003,"('corrupt', 'incorrupt')",-0.0884863,-0.4043003,-0.315814
36,0.1468495,-0.10776129,"('hostile', 'amicable')",0.1468495,-0.1077613,-0.2546108
37,0.93072927,0.8922613,"('fake', 'genuine')",0.9307293,0.8922613,-0.038468
38,0.3715829,0.33339453,"('untruthful', 'truthful')",0.3715829,0.3333945,-0.0381884
39,0.6319283,0.65513825,"('exploitative', 'cooperative')",0.6319283,0.6551383,0.02321
40,-1.8096207,-1.9844254,"('stingy', 'generous')",-1.8096207,-1.9844254,-0.1748047
41,0.7211914,0.6435906,"('unforgiving', 'forgiving')",0.7211914,0.6435906,-0.0776008
42,-3.8014736,-3.7192335,"('unreliable', 'reliable')",-3.8014736,-3.7192335,0.0822401
43,0.52033305,0.6253574,"('irresponsible', 'responsible')",0.5203331,0.6253574,0.1050243
44,-1.6553011,-1.6427649,"('prejudiced', 'unprejudiced')",-1.6553011,-1.6427649,0.0125362
45,-0.45280418,-0.3459881,"('incompetent', 'competent')",-0.4528042,-0.3459881,0.1068161
46,-1.3974525,-1.2458355,"('uncompetitive', 'competitive')",-1.3974525,-1.2458355,0.151617
47,5.887295,5.9804826,"('stupid', 'smart')",5.8872948,5.9804826,0.0931878
48,0.82537776,0.8017108,"('unintelligent', 'intelligent')",0.8253778,0.8017108,-0.023667
49,0.013072243,0.022158839,"('unable', 'able')",0.0130722,0.0221588,0.0090866
50,-0.33475992,-0.37706903,"('clumsy', 'skillful')",-0.3347599,-0.377069,-0.0423091
51,-0.19545059,-0.14230187,"('uneducated', 'educated')",-0.1954506,-0.1423019,0.0531487
52,0.30201277,0.092690594,"('irrational', 'rational')",0.3020128,0.0926906,-0.2093222
53,0.19853571,0.12006848,"('uncreative', 'creative')",0.1985357,0.1200685,-0.0784672
54,1.2351727,1.2604592,"('incapable', 'capable')",1.2351727,1.2604592,0.0252865
55,0.31460097,0.45820996,"('incompetent', 'clever')",0.314601,0.45821,0.143609
56,0.22184241,0.42152554,"('impractical', 'practical')",0.2218424,0.4215255,0.1996831
57,-3.6026087,-3.4477143,"('unimaginative', 'imaginative')",-3.6026087,-3.4477143,0.1548944
58,-0.0037206188,0.0039586797,"('undiscriminating', 'discriminating')",-0.0037206,0.0039587,0.0076793
59,0.13635464,-0.009745387,"('foolish', 'wise')",0.1363546,-0.0097454,-0.1461
60,0.24871367,0.49989232,"('inefficient', 'efficient')",0.2487137,0.4998923,0.2511786
61,0.63617986,0.4696888,"('illogical', 'logical')",0.6361799,0.4696888,-0.1664911
62,0.03415999,0.20699336,"('incompetent', 'brilliant')",0.03416,0.2069934,0.1728334
63,0.0850117,0.16612302,"('unperceptive', 'insightful')",0.0850117,0.166123,0.0811113
64,-7.6665382,-7.483125,"('shy', 'confident')",-7.6665382,-7.4831252,0.183413
65,-0.49664515,-0.30065668,"('insecure', 'secure')",-0.4966452,-0.3006567,0.1959885
66,-0.3876891,-0.47432083,"('inactive', 'active')",-0.3876891,-0.4743208,-0.0866317
67,-0.3318078,-0.22306085,"('doubtful', 'determined')",-0.3318078,-0.2230608,0.108747
68,-0.8404966,-0.86155546,"('dependent', 'independent')",-0.8404966,-0.8615555,-0.0210589
69,-1.2278957,-1.3867877,"('lazy', 'industrious')",-1.2278957,-1.3867877,-0.158892
70,-0.17434725,-0.03740671,"('lethargic', 'energetic')",-0.1743473,-0.0374067,0.1369406
71,0.5577555,0.55348647,"('diffident', 'self-confident')",0.5577555,0.5534865,-0.004269
72,0.30709538,0.37320542,"('unambitious', 'ambitious')",0.3070954,0.3732054,0.06611
73,-3.6107707,-3.5720644,"('helpless', 'self-reliant')",-3.6107707,-3.5720644,0.0387063
74,0.1336377,0.09242945,"('undedicated', 'dedicated')",0.1336377,0.0924295,-0.0412082
75,-1.213732,-1.1844673,"('meek', 'impulsive')",-1.213732,-1.1844673,0.0292647
76,-0.073937684,-0.008333789,"('anxious', 'daring')",-0.0739377,-0.0083338,0.0656039
77,-1.3543764,-1.184057,"('unmotivated', 'motivated')",-1.3543764,-1.184057,0.1703194
78,0.007650437,-0.047386542,"('nonresilient', 'resilient')",0.0076504,-0.0473865,-0.0550369
79,-0.046938304,-0.13191597,"('wavering', 'unwavering')",-0.0469383,-0.131916,-0.0849777
80,-0.67210907,-0.5384465,"('dominated', 'dominating')",-0.6721091,-0.5384465,0.1336626
81,-0.76413053,-0.4568297,"('submissive', 'aggressive')",-0.7641305,-0.4568297,0.3073008
82,6.223182,6.362018,"('poor', 'rich')",6.2231822,6.3620181,0.1388359
83,-0.70690745,-0.65867,"('powerless', 'powerful')",-0.7069075,-0.65867,0.0482375
84,0.2378783,0.20760192,"('inferior', 'superior')",0.2378783,0.2076019,-0.0302764
85,0.62858266,0.31852734,"('insignificant', 'prestigious')",0.6285827,0.3185273,-0.3100554
86,0.18176718,0.107214876,"('uninfluential', 'influential')",0.1817672,0.1072149,-0.0745523
87,-0.33820143,-0.23552835,"('unsuccessful', 'successful')",-0.3382014,-0.2355283,0.1026731
88,-0.17115529,-0.14002886,"('low', 'eminent')",-0.1711553,-0.1400289,0.0311264
