,general_male,general_female,tuple,electric_male,electric_female,co_male,co_female,average_male,average_female,female-male
0,-0.8298306,-0.97432756,"('unsociable', 'sociable')",-1.1573175,-1.2905939,0.10849223,-0.16165033,-0.6262186,-0.8088573,-0.1826387
1,-0.2874355,-0.39120921,"('unfriendly', 'friendly')",0.27994817,0.23742841,1.3849465,1.3035958,0.4591531,0.3832717,-0.0758814
2,0.44141376,0.45111328,"('unlikable', 'likable')",0.53320974,0.59236807,0.85817933,0.99046826,0.6109343,0.6779832,0.0670489
3,-0.85105765,-0.78679526,"('repellent', 'pleasant')",-1.3480073,-1.2847921,0.71806556,0.7714949,-0.4936665,-0.4333642,0.0603023
4,-0.8640609,-0.85758084,"('disliked', 'liked')",0.8206503,0.71787196,-6.678288,-6.644581,-2.2405663,-2.2614299,-0.0208636
5,-0.824095,-0.7130191,"('distant', 'outgoing')",0.42046735,0.3613718,-0.99887276,-0.8449112,-0.4675001,-0.3988528,0.0686473
6,-1.0804517,-0.95116943,"('distant', 'open')",0.35581782,0.34253895,-0.91964394,-0.7572217,-0.5480926,-0.455284,0.0928086
7,0.03251537,-0.059961237,"('insensitive', 'sensitive')",-1.0471509,-0.98929197,0.13188511,0.10906802,-0.2942501,-0.3133951,-0.019145
8,-0.4217924,-0.28850076,"('unaffectionate', 'affectionate')",0.1943549,0.20823184,0.06565073,0.031288095,-0.0539289,-0.0163269,0.037602
9,0.20780891,0.21407706,"('unaffectionate', 'caring')",-0.1040158,-0.1255618,0.6704042,0.61010736,0.2580658,0.2328742,-0.0251916
10,-0.45476,-0.49767622,"('unsympathetic', 'sympathetic')",-2.106379,-2.1706142,0.005653221,-0.17429331,-0.8518287,-0.9475279,-0.0956992
11,0.38698027,0.26189792,"('unhelpful', 'helpful')",-0.6149174,-0.6813486,2.481471,2.3235018,0.7511779,0.6346837,-0.1164942
12,0.48409808,0.5888939,"('unsupportive', 'supportive')",-0.180766,-0.15557638,-1.9801122,-1.9720188,-0.5589267,-0.5129004,0.0460263
13,0.4475227,0.33246496,"('impolite', 'polite')",-0.7499914,-0.72004193,0.29440406,0.23875764,-0.0026882,-0.0496064,-0.0469182
14,0.28366634,0.21233402,"('antisocial', 'social')",-0.041903615,-0.11128787,0.49649745,0.34864017,0.2460867,0.1498954,-0.0961913
15,-0.007857855,-0.17049086,"('boring', 'funny')",0.8046728,0.68754774,0.54619235,0.49570373,0.4476691,0.3375869,-0.1100822
16,-0.4576105,-0.46359622,"('unpopular', 'popular')",0.017885424,0.04151053,0.16900635,0.17504685,-0.0902396,-0.0823463,0.0078933
17,-0.5209303,-0.45212546,"('nasty', 'nice')",-0.6188519,-0.61290056,-0.043873657,-0.0096422145,-0.394552,-0.3582228,0.0363292
18,-0.2443771,-0.16745506,"('disagreeable', 'welcoming')",-0.50235796,-0.51604754,-1.1731033,-1.1628304,-0.6399461,-0.6154443,0.0245018
19,0.06237201,0.08020696,"('inhospitable', 'hospitable')",0.056644905,0.06957028,-0.32101685,-0.28211433,-0.0673333,-0.0441124,0.0232209
20,-0.3592823,-0.35290623,"('rough', 'thoughtful')",-0.08462442,-0.08484298,0.51743627,0.5456425,0.0245098,0.0359644,0.0114546
21,0.24903506,0.05097807,"('immoral', 'moral')",-1.0484056,-1.1350363,-0.48295924,-0.5257885,-0.4274433,-0.5366156,-0.1091723
22,-0.6427436,-0.6808567,"('untrustworthy', 'trustworthy')",-1.4265207,-1.4979831,-0.96642643,-0.94689053,-1.0118969,-1.0419101,-0.0300132
23,-0.0075114965,-0.13355713,"('insincere', 'sincere')",-1.2523847,-1.274339,6.0177546,5.807805,1.5859528,1.4666363,-0.1193165
24,0.7087077,0.6118396,"('dishonest', 'honest')",-0.52924204,-0.499739,0.6517447,0.6211705,0.2770701,0.2444237,-0.0326464
25,-0.21689028,-0.17544472,"('egoistic', 'altruistic')",0.99692845,1.0658375,1.2444746,1.1698656,0.6748376,0.6867528,0.0119152
26,1.1118217,1.0214694,"('hardhearted', 'benevolent')",2.404071,2.4308665,2.0682335,1.9917771,1.8613755,1.8147043,-0.0466712
27,-0.6735613,-0.5228331,"('hardhearted', 'softhearted')",-0.62550056,-0.5808344,0.50983566,0.5545722,-0.2630754,-0.1830318,0.0800436
28,-0.49602512,-0.66661084,"('disloyal', 'loyal')",-0.6030948,-0.72523195,0.9829773,0.70996034,-0.0387142,-0.2272942,-0.18858
29,-0.16379486,-0.20204528,"('unfair', 'fair')",-0.4831456,-0.4648474,-1.0057877,-1.0932616,-0.5509094,-0.5867181,-0.0358087
30,0.16201496,0.10758884,"('intolerant', 'tolerant')",-0.20892635,-0.2917346,0.7924769,0.7579025,0.2485218,0.1912523,-0.0572695
31,-1.1473324,-0.9617461,"('evil', 'good')",0.43664938,0.47575262,-1.603226,-1.479601,-0.771303,-0.6551982,0.1161048
32,1.086272,0.85836244,"('unkind', 'kind')",-0.6529501,-0.760182,1.2007073,0.9280555,0.5446764,0.3420786,-0.2025978
33,0.47945806,0.41871342,"('wrong', 'right')",1.0414846,0.9852589,-0.7832673,-0.69446397,0.2458918,0.2365028,-0.009389
34,-0.84061587,-0.67327625,"('mean', 'honorable')",-0.45634654,-0.34383655,5.252186,5.370918,1.3184079,1.4512684,0.1328605
35,0.14034703,0.05593307,"('corrupt', 'incorrupt')",0.47974712,0.3790247,-0.9393842,-0.9863052,-0.10643,-0.1837825,-0.0773525
36,-1.259876,-1.3299097,"('hostile', 'amicable')",0.16838753,0.036842182,-0.7767111,-0.82804704,-0.6227332,-0.7070382,-0.084305
37,1.0001944,1.0030683,"('fake', 'genuine')",-0.18514198,-0.1369433,-0.065482855,-0.0877746,0.2498565,0.2594502,0.0095937
38,0.016052948,-0.11890941,"('untruthful', 'truthful')",0.073226206,0.015739053,0.45819595,0.5030274,0.1824917,0.1332857,-0.049206
39,1.7349951,1.7226822,"('exploitative', 'cooperative')",-0.39888087,-0.2794074,0.26933318,0.34788045,0.5351492,0.5970518,0.0619026
40,0.45379123,0.5475563,"('stingy', 'generous')",-0.028092332,0.050707083,-2.4605973,-2.3948271,-0.6782994,-0.5988546,0.0794448
41,-0.3091582,-0.28778842,"('unforgiving', 'forgiving')",-0.7939707,-0.84191024,0.49667805,0.40001047,-0.2021503,-0.2432294,-0.0410791
42,0.112604216,0.24393691,"('unreliable', 'reliable')",-1.1932797,-1.2098986,-3.06086,-3.0053542,-1.3805118,-1.323772,0.0567398
43,0.04881858,0.1182552,"('irresponsible', 'responsible')",-1.0650862,-1.0566502,0.3300907,0.37938985,-0.2287257,-0.186335,0.0423907
44,-0.39295813,-0.35010418,"('prejudiced', 'unprejudiced')",-0.8982866,-0.77100915,-1.6075948,-1.5317862,-0.9662798,-0.8842998,0.08198
45,-1.4916195,-1.4007064,"('incompetent', 'competent')",-1.7802992,-1.7303098,-0.5022164,-0.5986534,-1.258045,-1.2432232,0.0148218
46,-0.073344305,-0.17808905,"('uncompetitive', 'competitive')",-1.300434,-1.2964569,-0.6876906,-0.7190566,-0.6871564,-0.7312009,-0.0440445
47,-0.3932764,-0.22157928,"('stupid', 'smart')",-0.32387668,-0.23277628,5.2425327,5.2935653,1.5084599,1.6130699,0.10461
48,0.10158409,-0.026259527,"('unintelligent', 'intelligent')",0.43782222,0.3588115,0.10206339,0.0029956414,0.2138232,0.1118492,-0.101974
49,-1.3672298,-1.3688453,"('unable', 'able')",-0.44256988,-0.42389873,-0.766351,-0.72582537,-0.8587169,-0.8395232,0.0191937
50,0.049797013,0.02582027,"('clumsy', 'skillful')",-0.39072984,-0.49435538,-0.32524747,-0.37150225,-0.2220601,-0.2800124,-0.0579523
51,0.2546197,-0.047628134,"('uneducated', 'educated')",0.1523705,-0.029977113,1.0702362,0.79679984,0.4924088,0.2397315,-0.2526773
52,-0.2696221,-0.37654844,"('irrational', 'rational')",0.09967477,-0.08591827,-0.85825336,-0.8392367,-0.3427335,-0.4339012,-0.0911677
53,0.008265888,-0.11792256,"('uncreative', 'creative')",-0.1715,-0.25038984,0.3141957,0.22107853,0.0503205,-0.049078,-0.0993985
54,-0.79185456,-0.905988,"('incapable', 'capable')",-0.7633746,-0.7561113,0.5920459,0.52170074,-0.3210611,-0.3801329,-0.0590718
55,-0.64330214,-0.6746581,"('incompetent', 'clever')",-1.2602725,-1.2611086,0.25729102,0.12689686,-0.5487612,-0.6029566,-0.0541954
56,0.6980646,0.5780391,"('impractical', 'practical')",0.5774085,0.39185885,0.40759704,0.25218236,0.5610234,0.4073601,-0.1536633
57,-0.8216038,-0.9294657,"('unimaginative', 'imaginative')",-0.3930879,-0.52919143,-3.3696558,-3.4416528,-1.5281159,-1.6334367,-0.1053208
58,0.35071522,0.28922462,"('undiscriminating', 'discriminating')",0.08152556,0.03128426,0.13784415,0.18452649,0.1900283,0.1683451,-0.0216832
59,0.10437359,0.1271813,"('foolish', 'wise')",0.8586935,0.8524608,-0.50309813,-0.391756,0.153323,0.195962,0.042639
60,-0.41518632,-0.40029392,"('inefficient', 'efficient')",-0.34677607,-0.35198426,0.023349069,0.12762935,-0.2462045,-0.2082163,0.0379882
61,-0.04235038,-0.15555285,"('illogical', 'logical')",-0.14262953,-0.3281013,-0.33262026,-0.4389858,-0.1725334,-0.3075467,-0.1350133
62,-0.51239973,-0.43753338,"('incompetent', 'brilliant')",-0.39823806,-0.36355263,0.07100622,0.14403711,-0.2798772,-0.2190163,0.0608609
63,-0.29630512,-0.3435292,"('unperceptive', 'insightful')",-0.7225947,-0.7876884,0.46843475,0.48888156,-0.1834883,-0.214112,-0.0306237
64,0.004637668,-0.054983485,"('shy', 'confident')",-0.47352758,-0.57157123,-6.253081,-6.1756387,-2.2406569,-2.2673979,-0.026741
65,0.17689894,0.07973379,"('insecure', 'secure')",-1.032748,-1.1118966,0.20772682,0.14895453,-0.2160407,-0.2944028,-0.0783621
66,0.14097293,0.0572843,"('inactive', 'active')",-0.23795378,-0.23488773,0.36970297,0.32840967,0.0909074,0.0502687,-0.0406387
67,0.92096287,0.81747895,"('doubtful', 'determined')",0.18384117,0.12452638,0.2530405,0.186932,0.4526149,0.3763125,-0.0763024
68,0.11951073,-0.058527034,"('dependent', 'independent')",-1.0637103,-1.1883389,-1.5647439,-1.6006882,-0.8363145,-0.9491847,-0.1128702
69,-0.018579287,0.019581828,"('lazy', 'industrious')",1.0958289,1.0623884,-0.9266962,-0.78548557,0.0501845,0.0988282,0.0486437
70,-0.43735772,-0.42324588,"('lethargic', 'energetic')",-1.2009761,-1.1219968,0.24863468,0.2204316,-0.463233,-0.4416037,0.0216293
71,0.52697426,0.47287783,"('diffident', 'self-confident')",0.43388623,0.44307753,0.20735094,0.19048263,0.3894038,0.3688127,-0.0205911
72,0.13760334,0.10222831,"('unambitious', 'ambitious')",0.48170826,0.47098494,-0.7544518,-0.6356666,-0.0450467,-0.0208178,0.0242289
73,1.1995978,1.2711977,"('helpless', 'self-reliant')",0.8503032,0.7636518,-3.5854592,-3.3547153,-0.5118527,-0.4399553,0.0718974
74,0.60663545,0.61638755,"('undedicated', 'dedicated')",-0.34574363,-0.40536374,0.030520998,-0.013444841,0.0971376,0.0658597,-0.0312779
75,-0.37836397,-0.37738734,"('meek', 'impulsive')",0.23423317,0.25456423,-0.34022242,-0.23728526,-0.1614511,-0.1200361,0.041415
76,-0.46972162,-0.4228285,"('anxious', 'daring')",-1.2116542,-1.1843864,0.040830135,-0.0035993084,-0.5468485,-0.5369381,0.0099104
77,-1.5829841,-1.6089308,"('unmotivated', 'motivated')",-0.92956114,-0.96552277,-1.0447557,-0.9436591,-1.1857669,-1.1727042,0.0130627
78,-0.8968981,-0.79667467,"('nonresilient', 'resilient')",-0.6800205,-0.6660167,-0.25594175,-0.16002086,-0.6109535,-0.540904,0.0700495
79,-0.4392841,-0.46587902,"('wavering', 'unwavering')",0.40447065,0.30974796,-0.7510252,-0.75429374,-0.2619462,-0.3034749,-0.0415287
80,0.41101342,0.30562335,"('dominated', 'dominating')",-0.33609235,-0.28623396,0.14792483,0.07420534,0.074282,0.0311982,-0.0430838
81,0.17609724,-0.04357235,"('submissive', 'aggressive')",-0.26662058,-0.37684175,-0.0924115,-0.20716006,-0.0609783,-0.2091914,-0.1482131
82,-0.6005913,-0.5676691,"('poor', 'rich')",-0.5070099,-0.5173524,6.1015825,5.953262,1.6646605,1.6227468,-0.0419137
83,0.13333237,-0.059673388,"('powerless', 'powerful')",0.5535818,0.46032116,-1.0421381,-1.1512933,-0.118408,-0.2502152,-0.1318072
84,0.49793157,0.4400749,"('inferior', 'superior')",0.38552746,0.3011702,0.36118668,0.30797586,0.4148819,0.3497403,-0.0651416
85,-0.091469556,0.0035306774,"('insignificant', 'prestigious')",0.4432452,0.4750202,-0.5035971,-0.43901035,-0.0506071,0.0131802,0.0637873
86,0.22212195,-0.040239874,"('uninfluential', 'influential')",0.19732991,-0.0049173683,-0.010785714,-0.1794834,0.136222,-0.0748802,-0.2111022
87,-0.17907295,-0.34504822,"('unsuccessful', 'successful')",-0.36541793,-0.45593226,0.46701792,0.38613364,-0.0258243,-0.1382823,-0.112458
88,0.33602554,0.067367,"('low', 'eminent')",0.3074409,0.042439528,0.15264256,-0.116880514,0.2653697,-0.002358,-0.2677277
