,championx_male,championx_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.35585612,0.24658547,"('unsociable', 'sociable')",-0.3398879,-0.53045565,0.0079841,-0.1419351,-0.1499192
1,-0.74401456,-0.68145245,"('unfriendly', 'friendly')",0.91761297,0.83963335,0.0867992,0.0790904,-0.0077088
2,0.66251206,0.7367978,"('unlikable', 'likable')",0.64737254,0.663951,0.6549423,0.7003744,0.0454321
3,0.44805613,0.4478696,"('repellent', 'pleasant')",0.6022925,0.58102316,0.5251743,0.5144464,-0.0107279
4,-1.319966,-1.3089327,"('disliked', 'liked')",-5.7453437,-5.8681617,-3.5326548,-3.5885472,-0.0558924
5,-1.1754514,-1.0107745,"('distant', 'outgoing')",-0.5984223,-0.5191199,-0.8869368,-0.7649472,0.1219896
6,-1.5550301,-1.3827063,"('distant', 'open')",-0.78312355,-0.72825706,-1.1690768,-1.0554817,0.1135951
7,1.1913812,1.2028656,"('insensitive', 'sensitive')",-0.059131656,-0.034255117,0.5661248,0.5843052,0.0181804
8,-1.2527881,-1.2106382,"('unaffectionate', 'affectionate')",0.27200505,0.25601387,-0.4903915,-0.4773121,0.0130794
9,-0.50195444,-0.41787955,"('unaffectionate', 'caring')",0.62118894,0.6479816,0.0596173,0.115051,0.0554337
10,1.1827657,1.1256336,"('unsympathetic', 'sympathetic')",-1.0564809,-1.1320215,0.0631424,-0.003194,-0.0663364
11,0.7824936,0.77449524,"('unhelpful', 'helpful')",1.0346266,1.083314,0.9085601,0.9289046,0.0203445
12,0.6416576,0.7913325,"('unsupportive', 'supportive')",-2.1154685,-2.0863447,-0.7369055,-0.6475061,0.0893994
13,0.68870336,0.6058954,"('impolite', 'polite')",-1.31103,-1.3457199,-0.3111633,-0.3699123,-0.058749
14,1.0448235,0.99023926,"('antisocial', 'social')",0.08991317,-0.0583804,0.5673683,0.4659294,-0.1014389
15,-0.102108195,-0.16854316,"('boring', 'funny')",0.12287797,0.115706004,0.0103849,-0.0264186,-0.0368035
16,-1.0168536,-0.99523216,"('unpopular', 'popular')",0.5692509,0.53229344,-0.2238013,-0.2314694,-0.0076681
17,-0.67197347,-0.63482153,"('nasty', 'nice')",-0.31233075,-0.29395178,-0.4921521,-0.4643866,0.0277655
18,-0.35690963,-0.32713276,"('disagreeable', 'welcoming')",-0.6401364,-0.6858001,-0.498523,-0.5064664,-0.0079434
19,-0.9975286,-0.8688334,"('inhospitable', 'hospitable')",-0.58675367,-0.472519,-0.7921411,-0.6706762,0.1214649
20,0.60948914,0.6224023,"('rough', 'thoughtful')",0.9021824,0.87681717,0.7558358,0.7496097,-0.0062261
21,1.5274322,1.4631791,"('immoral', 'moral')",-0.5700135,-0.6063094,0.4787093,0.4284348,-0.0502745
22,0.84288824,0.8010835,"('untrustworthy', 'trustworthy')",-0.89266217,-0.9900945,-0.024887,-0.0945055,-0.0696185
23,1.0322661,1.02347,"('insincere', 'sincere')",4.7113757,4.6672735,2.8718209,2.8453717,-0.0264492
24,0.97860885,0.98339957,"('dishonest', 'honest')",0.12653351,0.09364001,0.5525712,0.5385198,-0.0140514
25,-0.6807118,-0.6606195,"('egoistic', 'altruistic')",1.2961638,1.3303732,0.307726,0.3348768,0.0271508
26,-0.041791715,-0.046989672,"('hardhearted', 'benevolent')",1.942756,1.8830638,0.9504822,0.9180371,-0.0324451
27,-0.23538935,-0.13844635,"('hardhearted', 'softhearted')",1.0128645,0.9887405,0.3887376,0.4251471,0.0364095
28,0.69034207,0.6151179,"('disloyal', 'loyal')",0.76903784,0.66396797,0.72969,0.6395429,-0.0901471
29,-0.73609734,-0.77442366,"('unfair', 'fair')",-0.2527756,-0.33826587,-0.4944365,-0.5563447,-0.0619082
30,1.6746616,1.594899,"('intolerant', 'tolerant')",0.9262752,0.81146085,1.3004684,1.20318,-0.0972884
31,-2.2627666,-2.0988016,"('evil', 'good')",-0.49748507,-0.45803326,-1.3801259,-1.2784175,0.1017084
32,0.53741723,0.52674854,"('unkind', 'kind')",0.32544166,0.18089329,0.4314294,0.3538209,-0.0776085
33,0.2080791,0.24374627,"('wrong', 'right')",-0.52291775,-0.5317099,-0.1574193,-0.1439818,0.0134375
34,-0.09246955,0.023491774,"('mean', 'honorable')",4.785253,4.9588637,2.3463917,2.4911778,0.1447861
35,-1.5844162,-1.5604535,"('corrupt', 'incorrupt')",-0.14405414,-0.13732366,-0.8642352,-0.8488886,0.0153466
36,-2.6127632,-2.5797484,"('hostile', 'amicable')",-0.0042131767,-0.09042458,-1.3084881,-1.3350865,-0.0265984
37,0.20003353,0.24364036,"('fake', 'genuine')",-0.2961668,-0.26604703,-0.0480666,-0.0112033,0.0368633
38,-0.41090468,-0.36203617,"('untruthful', 'truthful')",-0.5494598,-0.5008616,-0.4801822,-0.4314489,0.0487333
39,1.5504515,1.5274903,"('exploitative', 'cooperative')",0.29003465,0.32673115,0.9202431,0.9271107,0.0068676
40,0.0049444027,0.03194202,"('stingy', 'generous')",-1.4424284,-1.5565442,-0.718742,-0.7623011,-0.0435591
41,0.034344777,0.04841002,"('unforgiving', 'forgiving')",-0.06408562,-0.21088624,-0.0148704,-0.0812381,-0.0663677
42,0.6314782,0.67850196,"('unreliable', 'reliable')",-3.1071312,-3.189834,-1.2378266,-1.255666,-0.0178394
43,1.2880834,1.3424413,"('irresponsible', 'responsible')",-0.17261636,-0.1607067,0.5577335,0.5908673,0.0331338
44,-0.4619297,-0.4771125,"('prejudiced', 'unprejudiced')",-1.188451,-1.1966838,-0.8251904,-0.8368981,-0.0117077
45,0.25583616,0.26488465,"('incompetent', 'competent')",-0.35557118,-0.44949484,-0.0498675,-0.0923051,-0.0424376
46,1.3821943,1.3563665,"('uncompetitive', 'competitive')",-1.031243,-1.1028472,0.1754757,0.1267596,-0.0487161
47,0.15103883,0.24171382,"('stupid', 'smart')",4.596618,4.7124925,2.3738284,2.4771032,0.1032748
48,1.050071,0.9634628,"('unintelligent', 'intelligent')",0.7754107,0.73173237,0.9127408,0.8475976,-0.0651432
49,0.10017753,0.16250521,"('unable', 'able')",-0.3622998,-0.30810001,-0.1310611,-0.0727974,0.0582637
50,-0.081770584,-0.041270357,"('clumsy', 'skillful')",-0.0032932535,-0.11605159,-0.0425319,-0.078661,-0.0361291
51,0.6411616,0.54766876,"('uneducated', 'educated')",0.3912114,0.31391,0.5161865,0.4307894,-0.0853971
52,-1.2088492,-1.2733301,"('irrational', 'rational')",0.31790376,0.26821953,-0.4454727,-0.5025553,-0.0570826
53,-0.30101085,-0.3092531,"('uncreative', 'creative')",0.16210236,0.10244259,-0.0694542,-0.1034053,-0.0339511
54,0.15570128,0.19784594,"('incapable', 'capable')",0.41935027,0.524526,0.2875258,0.361186,0.0736602
55,1.487321,1.4120516,"('incompetent', 'clever')",0.18222427,0.1180359,0.8347726,0.7650437,-0.0697289
56,1.6192338,1.5804957,"('impractical', 'practical')",-0.6811291,-0.74109936,0.4690524,0.4196982,-0.0493542
57,0.26924524,0.19311033,"('unimaginative', 'imaginative')",-2.874136,-2.9523032,-1.3024454,-1.3795965,-0.0771511
58,-0.0106476545,0.0065649133,"('undiscriminating', 'discriminating')",0.30116317,0.2510025,0.1452578,0.1287837,-0.0164741
59,-0.27466008,-0.21077888,"('foolish', 'wise')",0.20503193,0.25060144,-0.0348141,0.0199113,0.0547254
60,1.9652008,1.914523,"('inefficient', 'efficient')",-0.5308431,-0.49595663,0.7171788,0.7092832,-0.0078956
61,0.47388023,0.3557894,"('illogical', 'logical')",0.57588655,0.43015793,0.5248834,0.3929737,-0.1319097
62,1.9058133,1.9205428,"('incompetent', 'brilliant')",0.099459834,0.14349714,1.0026366,1.03202,0.0293834
63,0.82770574,0.91334313,"('unperceptive', 'insightful')",0.2977339,0.30256423,0.5627198,0.6079537,0.0452339
64,0.8934165,0.8398516,"('shy', 'confident')",-5.606663,-5.725259,-2.3566234,-2.4427037,-0.0860803
65,1.0682219,0.89296776,"('insecure', 'secure')",-0.28766838,-0.33037207,0.3902768,0.2812979,-0.1089789
66,-0.55538607,-0.46265852,"('inactive', 'active')",0.31792134,0.41426882,-0.1187324,-0.0241949,0.0945375
67,1.0665463,1.0897034,"('doubtful', 'determined')",-0.45052448,-0.46406043,0.3080109,0.3128215,0.0048106
68,0.38883898,0.34517547,"('dependent', 'independent')",-0.69944155,-0.66120577,-0.1553013,-0.1580151,-0.0027138
69,-0.5560271,-0.43827882,"('lazy', 'industrious')",-0.40342888,-0.29686865,-0.479728,-0.3675737,0.1121543
70,1.3461256,1.3404298,"('lethargic', 'energetic')",0.05029141,0.039653167,0.6982085,0.6900415,-0.008167
71,0.027751405,0.1255055,"('diffident', 'self-confident')",0.3182479,0.33420286,0.1729997,0.2298542,0.0568545
72,0.4079051,0.39373335,"('unambitious', 'ambitious')",-0.7845403,-0.7927812,-0.1883176,-0.1995239,-0.0112063
73,0.24755192,0.25213847,"('helpless', 'self-reliant')",-2.5784903,-2.5780048,-1.1654692,-1.1629332,0.002536
74,1.0349127,1.1169739,"('undedicated', 'dedicated')",-0.3414612,-0.41186008,0.3467258,0.3525569,0.0058311
75,-1.2170377,-1.1951224,"('meek', 'impulsive')",-0.6071775,-0.52894443,-0.9121076,-0.8620334,0.0500742
76,1.4765047,1.46243,"('anxious', 'daring')",-0.44545758,-0.45452043,0.5155236,0.5039548,-0.0115688
77,0.7370268,0.72820187,"('unmotivated', 'motivated')",-1.369342,-1.2506853,-0.3161576,-0.2612417,0.0549159
78,0.04525385,0.13865703,"('nonresilient', 'resilient')",0.053133354,0.0698724,0.0491936,0.1042647,0.0550711
79,-1.4014813,-1.3176268,"('wavering', 'unwavering')",-0.6201111,-0.5462403,-1.0107962,-0.9319336,0.0788626
80,1.1885384,1.1286567,"('dominated', 'dominating')",-0.9624151,-0.87343025,0.1130617,0.1276132,0.0145515
81,1.943075,1.8047357,"('submissive', 'aggressive')",-0.8787575,-0.85712636,0.5321587,0.4738047,-0.058354
82,-0.15138687,-0.15720922,"('poor', 'rich')",5.408881,5.412745,2.6287472,2.6277678,-0.0009794
83,0.25737125,0.25799924,"('powerless', 'powerful')",-0.83775574,-0.85933554,-0.2901922,-0.3006682,-0.010476
84,1.0961214,1.0178143,"('inferior', 'superior')",1.1302536,1.1085035,1.1131876,1.0631589,-0.0500287
85,-1.3281635,-1.2046404,"('insignificant', 'prestigious')",0.39909065,0.38667136,-0.4645364,-0.4089845,0.0555519
86,0.39700317,0.32466477,"('uninfluential', 'influential')",-0.4022555,-0.51996666,-0.0026262,-0.0976509,-0.0950247
87,0.71313775,0.68405336,"('unsuccessful', 'successful')",1.0354104,1.108368,0.8742741,0.8962107,0.0219366
88,0.4102431,0.37475112,"('low', 'eminent')",-0.36362362,-0.42511514,0.0233097,-0.025182,-0.0484917
