,pg&e_male,pg&e_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.054096106,-0.46425474,"('unsociable', 'sociable')",-1.3793478,-1.7060837,-0.716722,-1.0851692,-0.3684472
1,0.05296474,0.21425131,"('unfriendly', 'friendly')",-0.61784196,-0.5179809,-0.2824386,-0.1518648,0.1305738
2,1.5704088,1.584244,"('unlikable', 'likable')",1.6561846,1.7267293,1.6132967,1.6554866,0.0421899
3,-0.5108491,-0.6666404,"('repellent', 'pleasant')",-1.4316616,-1.4915025,-0.9712554,-1.0790715,-0.1078161
4,0.28755388,0.34023932,"('disliked', 'liked')",0.2676187,0.37544882,0.2775863,0.3578441,0.0802578
5,-0.3885061,-0.001870079,"('distant', 'outgoing')",0.56897706,0.91567093,0.0902355,0.4569004,0.3666649
6,-0.19880824,0.28474814,"('distant', 'open')",0.7075597,1.2178645,0.2543757,0.7513063,0.4969306
7,-0.0647207,-0.27471113,"('insensitive', 'sensitive')",-1.0833243,-1.2046262,-0.5740225,-0.7396687,-0.1656462
8,-0.61332625,-0.4094695,"('unaffectionate', 'affectionate')",-0.43297684,-0.24104178,-0.5231515,-0.3252556,0.1978959
9,0.18298009,0.31431365,"('unaffectionate', 'caring')",-0.8567399,-0.7300166,-0.3368799,-0.2078515,0.1290284
10,-0.8753276,-1.1905061,"('unsympathetic', 'sympathetic')",-1.7816299,-2.0457873,-1.3284788,-1.6181467,-0.2896679
11,-0.05043434,-0.4914997,"('unhelpful', 'helpful')",-1.3384162,-1.5568937,-0.6944253,-1.0241967,-0.3297714
12,0.30131483,0.13754103,"('unsupportive', 'supportive')",-0.9808848,-0.86645436,-0.339785,-0.3644567,-0.0246717
13,-0.43382072,-0.8685202,"('impolite', 'polite')",-1.6005594,-1.773701,-1.01719,-1.3211106,-0.3039206
14,1.0970325,0.5838693,"('antisocial', 'social')",-0.3994305,-0.7628538,0.348801,-0.0894923,-0.4382933
15,1.6552603,1.5095708,"('boring', 'funny')",1.5958531,1.3715768,1.6255567,1.4405738,-0.1849829
16,-0.3751569,-0.22560194,"('unpopular', 'popular')",0.029594518,0.20034193,-0.1727812,-0.01263,0.1601512
17,-0.6198762,-0.6377195,"('nasty', 'nice')",-0.41847688,-0.32724664,-0.5191765,-0.4824831,0.0366934
18,-1.4903502,-1.4161085,"('disagreeable', 'welcoming')",0.03140126,0.3133193,-0.7294745,-0.5513946,0.1780799
19,-0.14475437,0.014439372,"('inhospitable', 'hospitable')",-0.12732252,0.08486998,-0.1360385,0.0496547,0.1856932
20,0.012643993,-0.097841375,"('rough', 'thoughtful')",-0.2503608,-0.27932826,-0.1188584,-0.1885848,-0.0697264
21,1.0470532,0.77335614,"('immoral', 'moral')",0.07297683,-0.111565635,0.560015,0.3308952,-0.2291198
22,0.17516015,-0.15334976,"('untrustworthy', 'trustworthy')",-0.32476586,-0.4613969,-0.0748029,-0.3073733,-0.2325704
23,0.30867848,0.08422991,"('insincere', 'sincere')",-1.5965524,-1.8277185,-0.6439369,-0.8717443,-0.2278074
24,0.021303724,-0.03703297,"('dishonest', 'honest')",-0.72487295,-0.7463966,-0.3517846,-0.3917148,-0.0399302
25,0.13323274,0.42353103,"('egoistic', 'altruistic')",0.21618144,0.26563397,0.1747071,0.3445825,0.1698754
26,1.0786148,0.9968486,"('hardhearted', 'benevolent')",1.2711608,1.1273898,1.1748879,1.0621192,-0.1127687
27,-0.06743747,0.086651035,"('hardhearted', 'softhearted')",-1.749667,-1.6188135,-0.9085523,-0.7660812,0.1424711
28,-0.46236068,-0.650611,"('disloyal', 'loyal')",-1.0874723,-1.2314062,-0.7749165,-0.9410086,-0.1660921
29,0.973632,0.96044546,"('unfair', 'fair')",0.010835521,0.0047708824,0.4922338,0.4826082,-0.0096256
30,0.7506991,0.386306,"('intolerant', 'tolerant')",-0.45571876,-0.74888223,0.1474902,-0.1812881,-0.3287783
31,-0.71746033,-0.40419608,"('evil', 'good')",0.42539212,0.774668,-0.1460341,0.1852359,0.33127
32,0.5909427,0.44527623,"('unkind', 'kind')",-0.060997747,-0.10696314,0.2649725,0.1691566,-0.0958159
33,0.55083185,0.72901744,"('wrong', 'right')",0.5671094,0.70439637,0.5589706,0.7167069,0.1577363
34,-0.2620288,-0.08396559,"('mean', 'honorable')",-0.4080304,-0.36414394,-0.3350296,-0.2240548,0.1109748
35,-1.2903112,-1.0931646,"('corrupt', 'incorrupt')",0.7963692,0.8615119,-0.246971,-0.1158263,0.1311447
