,lyondellbasell_male,lyondellbasell_female,tuple,industries_male,industries_female,n_male,n_female,v_male,v_female,average_male,average_female,female-male
0,-0.9118284,-0.92456293,"('unsociable', 'sociable')",0.79345596,0.6731012,0.21571678,0.15193982,0.2516798,0.20523508,0.087256,0.0264283,-0.0608277
1,-1.1728923,-1.2420954,"('unfriendly', 'friendly')",-0.2726215,-0.38989115,-0.8266823,-0.7595035,0.4351948,0.3812621,-0.4592504,-0.502557,-0.0433066
2,0.5539704,0.5769056,"('unlikable', 'likable')",0.4906942,0.5378426,0.7403548,0.8379568,0.13289659,0.1583521,0.479479,0.5277643,0.0482853
3,-0.47191322,-0.3560768,"('repellent', 'pleasant')",0.027750853,0.10397322,1.0451188,1.0167673,0.7305282,0.8073244,0.3328711,0.392997,0.0601259
4,-0.34497735,-0.3942491,"('disliked', 'liked')",-0.54097754,-0.56239915,1.035465,1.1421491,-5.641472,-5.6555657,-1.3729904,-1.3675163,0.0054741
5,-0.21625327,-0.2770707,"('distant', 'outgoing')",-0.9112913,-0.86921823,-0.31581482,-0.22558509,-1.1155044,-1.0707624,-0.6397159,-0.6106591,0.0290568
6,-0.5051078,-0.5470852,"('distant', 'open')",-1.3120718,-1.28703,0.02536355,0.110274464,-0.205275,-0.16908036,-0.4992728,-0.4732303,0.0260425
7,0.3980641,0.47834447,"('insensitive', 'sensitive')",1.1305019,1.153625,-0.6822468,-0.68652016,0.691164,0.669368,0.3843708,0.4037043,0.0193335
8,-0.818907,-0.917619,"('unaffectionate', 'affectionate')",-0.11308322,-0.25366303,-0.54625136,-0.5006506,-0.3707644,-0.45999566,-0.4622515,-0.5329821,-0.0707306
9,-0.95307857,-1.0241758,"('unaffectionate', 'caring')",0.41470897,0.3098293,-0.012510106,0.014926426,0.94934046,0.91235805,0.0996152,0.0532345,-0.0463807
10,-0.535685,-0.4705389,"('unsympathetic', 'sympathetic')",0.5371186,0.49687815,-0.5084267,-0.5477488,0.27982333,0.24974352,-0.0567924,-0.0679165,-0.0111241
11,-0.2144867,-0.17141403,"('unhelpful', 'helpful')",1.354399,1.3268317,-0.09198046,-0.06887037,2.049109,2.0609214,0.7742602,0.7868671,0.0126069
12,0.07759643,0.12298047,"('unsupportive', 'supportive')",0.68959755,0.6961347,0.59221023,0.6172684,-1.2387333,-1.2483588,0.0301677,0.0470062,0.0168385
13,-0.2651044,-0.21839783,"('impolite', 'polite')",1.2034273,1.2772596,-0.7841845,-0.84765357,-0.12971088,-0.123199806,0.0061069,0.0220021,0.0158952
14,0.36037967,0.41143954,"('antisocial', 'social')",2.029271,2.0302603,1.1326683,1.0686135,-0.0034297733,0.011462064,0.8797222,0.8804439,0.0007217
15,0.5426119,0.49864003,"('boring', 'funny')",-0.10056485,-0.13971795,0.7456642,0.7534457,0.06168116,0.026099205,0.3123481,0.2846167,-0.0277314
16,-0.31943154,-0.32209766,"('unpopular', 'popular')",-0.87684655,-0.87803954,-0.3465438,-0.31344396,0.95198464,0.99673337,-0.1477093,-0.1292119,0.0184974
17,-0.17624673,-0.14376596,"('nasty', 'nice')",-0.39826488,-0.29708865,-0.14671522,-0.13354352,0.02299918,0.09367949,-0.1745569,-0.1201797,0.0543772
18,-0.74083805,-0.7281216,"('disagreeable', 'welcoming')",-0.80523443,-0.816603,-0.826147,-0.79150856,-1.0888498,-1.1253927,-0.8652673,-0.8654065,-0.0001392
19,-0.6088668,-0.62364805,"('inhospitable', 'hospitable')",-1.055837,-1.0553942,-0.4017585,-0.33900148,0.15819052,0.20689511,-0.4770679,-0.4527872,0.0242807
20,-0.21585135,-0.1863438,"('rough', 'thoughtful')",0.20141482,0.21286829,0.26354414,0.2040613,0.18484078,0.18523766,0.1084871,0.1039559,-0.0045312
21,-0.47279173,-0.44556212,"('immoral', 'moral')",0.39272052,0.42652255,0.055505797,0.061143197,0.34805298,0.3957104,0.0808719,0.1094535,0.0285816
22,0.5617894,0.5744526,"('untrustworthy', 'trustworthy')",0.43530536,0.35050723,0.39832085,0.38786668,-0.32766435,-0.3313377,0.2669378,0.2453722,-0.0215656
23,0.21071628,0.21491705,"('insincere', 'sincere')",0.36196312,0.3378532,-0.5106705,-0.57097334,5.5551434,5.4895163,1.4042881,1.3678282,-0.0364599
24,0.18006991,0.1596113,"('dishonest', 'honest')",-0.0047770366,0.013182133,-1.1414589,-1.1736001,0.46522045,0.3582649,-0.1252364,-0.1606354,-0.035399
25,-0.47365296,-0.48937097,"('egoistic', 'altruistic')",-0.24294138,-0.2814706,0.26983574,0.24844205,0.34344137,0.33681858,-0.0258293,-0.0463952,-0.0205659
26,-0.14117713,-0.17362007,"('hardhearted', 'benevolent')",1.3729557,1.3110955,0.7552341,0.75302434,0.55171293,0.4856742,0.6346814,0.5940435,-0.0406379
27,-0.9352455,-0.99675906,"('hardhearted', 'softhearted')",-0.41716284,-0.5043062,-1.0170704,-1.146518,0.8024756,0.61214435,-0.3917508,-0.5088598,-0.117109
28,-0.011416333,-0.058344297,"('disloyal', 'loyal')",0.43476325,0.31965455,0.4635339,0.44422194,1.8382167,1.7586597,0.6812744,0.616048,-0.0652264
29,-0.087577224,-0.15003556,"('unfair', 'fair')",-1.3205965,-1.392346,0.6413532,0.6523681,0.38176024,0.42849344,-0.0962651,-0.11538,-0.0191149
30,-0.03831184,-0.016273867,"('intolerant', 'tolerant')",2.0567505,2.0350702,-1.7011948,-1.6936302,-0.37127075,-0.4147773,-0.0135067,-0.0224028,-0.0088961
31,-0.25004107,-0.19725882,"('evil', 'good')",-1.3771763,-1.3195994,-0.3881375,-0.16840729,-0.89726484,-0.8519358,-0.7281549,-0.6343004,0.0938545
32,-0.03667982,-0.06494708,"('unkind', 'kind')",0.48841086,0.40555614,-0.08263293,-0.12168567,1.0954033,1.0229193,0.3661253,0.3104607,-0.0556646
33,0.47296762,0.37633377,"('wrong', 'right')",0.55069846,0.47228426,0.8662443,0.8088819,-0.1776105,-0.18025215,0.428075,0.3693119,-0.0587631
34,-0.06234801,0.025754869,"('mean', 'honorable')",0.25340134,0.37863576,-0.33065426,-0.24001235,4.060011,4.1999526,0.9801025,1.0910827,0.1109802
35,0.60121024,0.46872002,"('corrupt', 'incorrupt')",-1.597617,-1.6853185,-0.2969007,-0.40135837,-0.6000792,-0.65218616,-0.4733467,-0.5675358,-0.0941891
36,-0.61283946,-0.6691179,"('hostile', 'amicable')",-1.1031557,-1.201427,-0.37926424,-0.29171714,-0.13321373,-0.10912049,-0.5571183,-0.5678456,-0.0107273
37,0.7347139,0.73348576,"('fake', 'genuine')",0.8606658,0.8541498,0.088207856,0.013119826,0.07327679,0.024383783,0.4392161,0.4062848,-0.0329313
38,0.258666,0.24141642,"('untruthful', 'truthful')",0.25683293,0.20287956,-0.19620416,-0.1493029,0.56988645,0.5913685,0.2222953,0.2215904,-0.0007049
39,0.64667946,0.66230416,"('exploitative', 'cooperative')",0.24878159,0.29104954,0.1166802,0.10038376,-0.09289775,-0.06577299,0.2298109,0.2469911,0.0171802
40,0.07054318,0.08117281,"('stingy', 'generous')",0.20875344,0.21190788,0.4862324,0.54054636,-1.6148896,-1.6498994,-0.2123401,-0.2040681,0.008272
41,0.036014646,0.0486479,"('unforgiving', 'forgiving')",-0.56798285,-0.63600767,-0.3639652,-0.2587225,0.21870239,0.17519918,-0.1693078,-0.1677208,0.001587
42,0.16451472,0.27335155,"('unreliable', 'reliable')",-0.40273696,-0.24121684,0.33590233,0.45783007,-3.083995,-2.9857197,-0.7465788,-0.6239387,0.1226401
43,-0.31453317,-0.26150903,"('irresponsible', 'responsible')",0.7257341,0.80464745,-0.2844686,-0.23971272,0.90663195,0.90108395,0.2583411,0.3011274,0.0427863
44,0.2704123,0.25205258,"('prejudiced', 'unprejudiced')",-0.5814386,-0.4709404,0.3340285,0.38687974,-1.7340044,-1.6820992,-0.4277505,-0.3785268,0.0492237
45,0.58696336,0.6791898,"('incompetent', 'competent')",1.1220858,1.1405153,0.7183679,0.76467884,1.0338689,1.0099063,0.8653215,0.8985726,0.0332511
