,tsunami_male,tsunami_female,tuple,average_male,average_female,female-male
0,0.19098926,0.054160994,"('unsociable', 'sociable')",0.1909893,0.054161,-0.1368283
1,1.1706669,1.2433587,"('unfriendly', 'friendly')",1.1706669,1.2433587,0.0726918
2,0.6497527,0.8051802,"('unlikable', 'likable')",0.6497527,0.8051802,0.1554275
3,1.0721085,1.2245852,"('repellent', 'pleasant')",1.0721085,1.2245852,0.1524767
4,-6.8211026,-6.8082023,"('disliked', 'liked')",-6.8211026,-6.8082023,0.0129003
5,-0.27683014,-0.03496924,"('distant', 'outgoing')",-0.2768301,-0.0349692,0.2418609
6,-0.21853314,0.030544609,"('distant', 'open')",-0.2185331,0.0305446,0.2490777
7,1.278248,1.3046082,"('insensitive', 'sensitive')",1.278248,1.3046082,0.0263602
8,0.89033854,0.9121839,"('unaffectionate', 'affectionate')",0.8903385,0.9121839,0.0218454
9,1.211626,1.341979,"('unaffectionate', 'caring')",1.2116261,1.341979,0.1303529
10,1.5461655,1.523871,"('unsympathetic', 'sympathetic')",1.5461655,1.5238709,-0.0222946
11,2.1426387,2.1223876,"('unhelpful', 'helpful')",2.1426387,2.1223876,-0.0202511
12,-0.9467385,-0.9312336,"('unsupportive', 'supportive')",-0.9467385,-0.9312336,0.0155049
13,0.36306608,0.2712476,"('impolite', 'polite')",0.3630661,0.2712476,-0.0918185
14,0.29212052,0.082651116,"('antisocial', 'social')",0.2921205,0.0826511,-0.2094694
15,0.21623147,0.21646284,"('boring', 'funny')",0.2162315,0.2164628,0.0002313
16,-0.5245669,-0.37978727,"('unpopular', 'popular')",-0.5245669,-0.3797873,0.1447796
17,0.13493457,0.20433669,"('nasty', 'nice')",0.1349346,0.2043367,0.0694021
18,-0.27680793,-0.27096978,"('disagreeable', 'welcoming')",-0.2768079,-0.2709698,0.0058381
19,-0.27009544,-0.072116114,"('inhospitable', 'hospitable')",-0.2700954,-0.0721161,0.1979793
20,0.65613484,0.5725656,"('rough', 'thoughtful')",0.6561348,0.5725656,-0.0835692
21,0.43641806,0.4828526,"('immoral', 'moral')",0.4364181,0.4828526,0.0464345
22,0.25021163,0.12395276,"('untrustworthy', 'trustworthy')",0.2502116,0.1239528,-0.1262588
23,6.538576,6.651853,"('insincere', 'sincere')",6.5385761,6.6518531,0.113277
24,2.0181038,2.1017385,"('dishonest', 'honest')",2.0181038,2.1017385,0.0836347
25,0.42510462,0.38021794,"('egoistic', 'altruistic')",0.4251046,0.3802179,-0.0448867
26,-0.10104703,-0.17187402,"('hardhearted', 'benevolent')",-0.101047,-0.171874,-0.070827
27,1.3878171,1.362732,"('hardhearted', 'softhearted')",1.3878171,1.3627321,-0.025085
28,1.045734,1.0848029,"('disloyal', 'loyal')",1.045734,1.0848029,0.0390689
29,-0.22017898,-0.23515655,"('unfair', 'fair')",-0.220179,-0.2351566,-0.0149776
30,1.1599661,0.9993722,"('intolerant', 'tolerant')",1.1599661,0.9993722,-0.1605939
31,-1.3677669,-1.2018722,"('evil', 'good')",-1.3677669,-1.2018722,0.1658947
32,1.2294818,1.1804765,"('unkind', 'kind')",1.2294818,1.1804765,-0.0490053
33,-0.6294673,-0.53401244,"('wrong', 'right')",-0.6294673,-0.5340124,0.0954549
34,4.319555,4.5923,"('mean', 'honorable')",4.3195548,4.5922999,0.2727451
35,-1.1103711,-1.0391402,"('corrupt', 'incorrupt')",-1.1103711,-1.0391402,0.0712309
36,-0.9623894,-0.94580513,"('hostile', 'amicable')",-0.9623894,-0.9458051,0.0165843
37,0.9274614,0.9970581,"('fake', 'genuine')",0.9274614,0.9970581,0.0695967
38,0.33762243,0.3279739,"('untruthful', 'truthful')",0.3376224,0.3279739,-0.0096485
39,0.008006589,-0.023612525,"('exploitative', 'cooperative')",0.0080066,-0.0236125,-0.0316191
40,-1.1191254,-1.1267116,"('stingy', 'generous')",-1.1191254,-1.1267116,-0.0075862
41,0.03860101,-0.06777524,"('unforgiving', 'forgiving')",0.038601,-0.0677752,-0.1063762
42,-1.3068765,-1.3873707,"('unreliable', 'reliable')",-1.3068765,-1.3873707,-0.0804942
