,asset_male,asset_female,tuple,average_male,average_female,female-male
0,0.5487359,0.3436143,"('unsociable', 'sociable')",0.5487359,0.3436143,-0.2051216
1,0.8071727,0.701979,"('unfriendly', 'friendly')",0.8071727,0.701979,-0.1051937
2,0.87991405,0.98210615,"('unlikable', 'likable')",0.879914,0.9821061,0.1021921
3,0.2677338,0.48073024,"('repellent', 'pleasant')",0.2677338,0.4807302,0.2129964
4,-6.5797377,-6.528939,"('disliked', 'liked')",-6.5797377,-6.5289388,0.0507989
5,-0.86689097,-0.7996681,"('distant', 'outgoing')",-0.866891,-0.7996681,0.0672229
6,-0.7172278,-0.66963375,"('distant', 'open')",-0.7172278,-0.6696337,0.0475941
7,1.5553375,1.6461476,"('insensitive', 'sensitive')",1.5553375,1.6461476,0.0908101
8,0.35217986,0.383102,"('unaffectionate', 'affectionate')",0.3521799,0.383102,0.0309221
9,1.3740577,1.4447312,"('unaffectionate', 'caring')",1.3740577,1.4447312,0.0706735
10,1.2534791,1.3123505,"('unsympathetic', 'sympathetic')",1.2534791,1.3123505,0.0588714
11,2.383532,2.3640096,"('unhelpful', 'helpful')",2.383532,2.3640096,-0.0195224
12,-1.1230137,-1.0102168,"('unsupportive', 'supportive')",-1.1230137,-1.0102168,0.1127969
13,0.68301946,0.592202,"('impolite', 'polite')",0.6830195,0.592202,-0.0908175
14,0.94408447,0.9504645,"('antisocial', 'social')",0.9440845,0.9504645,0.00638
15,0.39167276,0.4032317,"('boring', 'funny')",0.3916728,0.4032317,0.0115589
16,-0.29796812,-0.22676453,"('unpopular', 'popular')",-0.2979681,-0.2267645,0.0712036
17,-0.18038557,-0.204089,"('nasty', 'nice')",-0.1803856,-0.204089,-0.0237034
18,-0.77968,-0.7769329,"('disagreeable', 'welcoming')",-0.77968,-0.7769329,0.0027471
19,-1.1508394,-1.0853832,"('inhospitable', 'hospitable')",-1.1508394,-1.0853832,0.0654562
20,0.64512736,0.6012273,"('rough', 'thoughtful')",0.6451274,0.6012273,-0.0439001
21,0.74402905,0.8217891,"('immoral', 'moral')",0.744029,0.8217891,0.0777601
22,-0.10534366,0.04089824,"('untrustworthy', 'trustworthy')",-0.1053437,0.0408982,0.1462419
23,6.7321596,6.7106075,"('insincere', 'sincere')",6.7321596,6.7106075,-0.0215521
24,1.7927585,1.8960131,"('dishonest', 'honest')",1.7927585,1.8960131,0.1032546
25,0.2940608,0.20056567,"('egoistic', 'altruistic')",0.2940608,0.2005657,-0.0934951
26,0.5424383,0.36484125,"('hardhearted', 'benevolent')",0.5424383,0.3648413,-0.177597
27,0.8962949,0.9657847,"('hardhearted', 'softhearted')",0.8962949,0.9657847,0.0694898
28,1.1132983,0.9799141,"('disloyal', 'loyal')",1.1132983,0.9799141,-0.1333842
29,-1.0189666,-0.99175966,"('unfair', 'fair')",-1.0189666,-0.9917597,0.0272069
30,1.6529086,1.5381427,"('intolerant', 'tolerant')",1.6529086,1.5381427,-0.1147659
31,-2.3382907,-2.2583122,"('evil', 'good')",-2.3382907,-2.2583122,0.0799785
32,1.2655952,1.3068329,"('unkind', 'kind')",1.2655952,1.3068329,0.0412377
33,-0.39186692,-0.46632123,"('wrong', 'right')",-0.3918669,-0.4663212,-0.0744543
34,4.6888995,4.7565475,"('mean', 'honorable')",4.6888995,4.7565475,0.067648
35,-1.815888,-1.8541821,"('corrupt', 'incorrupt')",-1.815888,-1.8541821,-0.0382941
36,-0.7799542,-0.89074224,"('hostile', 'amicable')",-0.7799542,-0.8907422,-0.110788
37,0.37691823,0.37448072,"('fake', 'genuine')",0.3769182,0.3744807,-0.0024375
38,0.72896975,0.59889275,"('untruthful', 'truthful')",0.7289698,0.5988927,-0.1300771
39,-0.31596747,-0.31794804,"('exploitative', 'cooperative')",-0.3159675,-0.317948,-0.0019805
40,-1.6496426,-1.569322,"('stingy', 'generous')",-1.6496426,-1.569322,0.0803206
41,0.2101515,0.11758529,"('unforgiving', 'forgiving')",0.2101515,0.1175853,-0.0925662
42,-2.1327212,-1.9099777,"('unreliable', 'reliable')",-2.1327212,-1.9099777,0.2227435
43,1.2768463,1.2538493,"('irresponsible', 'responsible')",1.2768463,1.2538493,-0.022997
44,-1.2748432,-1.3101755,"('prejudiced', 'unprejudiced')",-1.2748432,-1.3101755,-0.0353323
45,0.49445912,0.5601598,"('incompetent', 'competent')",0.4944591,0.5601598,0.0657007
46,-0.13006158,-0.10022183,"('uncompetitive', 'competitive')",-0.1300616,-0.1002218,0.0298398
47,5.5980444,5.771552,"('stupid', 'smart')",5.5980444,5.7715521,0.1735077
48,0.7692481,0.7305296,"('unintelligent', 'intelligent')",0.7692481,0.7305296,-0.0387185
49,0.08971768,0.23746178,"('unable', 'able')",0.0897177,0.2374618,0.1477441
50,-0.1841164,0.006287141,"('clumsy', 'skillful')",-0.1841164,0.0062871,0.1904035
51,1.0215884,1.1452053,"('uneducated', 'educated')",1.0215884,1.1452053,0.1236169
52,-0.97559255,-1.0459858,"('irrational', 'rational')",-0.9755926,-1.0459858,-0.0703932
53,-0.08327805,-0.061945006,"('uncreative', 'creative')",-0.0832781,-0.061945,0.0213331
54,0.6379436,0.76343906,"('incapable', 'capable')",0.6379436,0.7634391,0.1254955
55,1.3876339,1.4565032,"('incompetent', 'clever')",1.3876339,1.4565032,0.0688693
56,1.3454393,1.4110367,"('impractical', 'practical')",1.3454393,1.4110367,0.0655974
57,-2.8150542,-2.7435014,"('unimaginative', 'imaginative')",-2.8150542,-2.7435014,0.0715528
58,0.28603962,0.23617733,"('undiscriminating', 'discriminating')",0.2860396,0.2361773,-0.0498623
59,-0.66234607,-0.6131707,"('foolish', 'wise')",-0.6623461,-0.6131707,0.0491754
60,1.6071109,1.5974013,"('inefficient', 'efficient')",1.6071109,1.5974013,-0.0097096
61,0.40629724,0.30609903,"('illogical', 'logical')",0.4062972,0.306099,-0.1001982
62,1.5174537,1.6893845,"('incompetent', 'brilliant')",1.5174537,1.6893845,0.1719308
63,0.8771525,0.9020323,"('unperceptive', 'insightful')",0.8771525,0.9020323,0.0248798
64,-4.803755,-4.752683,"('shy', 'confident')",-4.8037548,-4.7526832,0.0510716
65,1.1440405,1.1800494,"('insecure', 'secure')",1.1440405,1.1800494,0.0360089
66,-0.37372905,-0.3768958,"('inactive', 'active')",-0.3737291,-0.3768958,-0.0031667
67,-0.15451342,-0.19216001,"('doubtful', 'determined')",-0.1545134,-0.19216,-0.0376466
68,-1.2850757,-1.1949074,"('dependent', 'independent')",-1.2850757,-1.1949074,0.0901683
69,-1.5023397,-1.4758945,"('lazy', 'industrious')",-1.5023397,-1.4758945,0.0264452
70,1.4486151,1.5871876,"('lethargic', 'energetic')",1.4486151,1.5871876,0.1385725
71,0.33469975,0.37549186,"('diffident', 'self-confident')",0.3346997,0.3754919,0.0407922
72,0.6107546,0.7331734,"('unambitious', 'ambitious')",0.6107546,0.7331734,0.1224188
73,-3.016516,-2.968222,"('helpless', 'self-reliant')",-3.016516,-2.9682219,0.0482941
74,-0.17944369,-0.1599713,"('undedicated', 'dedicated')",-0.1794437,-0.1599713,0.0194724
75,-1.0672058,-0.8800969,"('meek', 'impulsive')",-1.0672058,-0.8800969,0.1871089
76,0.34807286,0.37183845,"('anxious', 'daring')",0.3480729,0.3718385,0.0237656
77,-0.20614839,-0.23712668,"('unmotivated', 'motivated')",-0.2061484,-0.2371267,-0.0309783
