,cuisine_male,cuisine_female,tuple,average_male,average_female,female-male
0,0.2780604,0.3808669,"('unsociable', 'sociable')",0.2780604,0.3808669,0.1028065
1,1.085168,0.9732431,"('unfriendly', 'friendly')",1.085168,0.9732431,-0.1119249
2,-0.055782944,0.024721667,"('unlikable', 'likable')",-0.0557829,0.0247217,0.0805046
3,0.47804835,0.3847758,"('repellent', 'pleasant')",0.4780484,0.3847758,-0.0932726
4,-7.46654,-7.6091204,"('disliked', 'liked')",-7.4665399,-7.6091204,-0.1425805
5,-0.84021837,-0.93873054,"('distant', 'outgoing')",-0.8402184,-0.9387305,-0.0985121
6,-0.268515,-0.45604113,"('distant', 'open')",-0.268515,-0.4560411,-0.1875261
7,1.0949765,1.2776299,"('insensitive', 'sensitive')",1.0949765,1.2776299,0.1826534
8,0.82761145,0.6837656,"('unaffectionate', 'affectionate')",0.8276114,0.6837656,-0.1438458
9,1.3536386,1.428722,"('unaffectionate', 'caring')",1.3536386,1.428722,0.0750834
10,1.1574873,1.2148864,"('unsympathetic', 'sympathetic')",1.1574873,1.2148864,0.0573991
11,1.7102156,1.8733282,"('unhelpful', 'helpful')",1.7102156,1.8733282,0.1631126
12,-1.7745273,-1.649695,"('unsupportive', 'supportive')",-1.7745273,-1.649695,0.1248323
13,0.13539833,0.28698796,"('impolite', 'polite')",0.1353983,0.286988,0.1515897
14,0.2453755,0.37763417,"('antisocial', 'social')",0.2453755,0.3776342,0.1322587
15,0.28042513,0.30177215,"('boring', 'funny')",0.2804251,0.3017721,0.021347
16,-0.77986145,-0.8327783,"('unpopular', 'popular')",-0.7798615,-0.8327783,-0.0529168
17,-0.76887983,-0.7596186,"('nasty', 'nice')",-0.7688798,-0.7596186,0.0092612
18,-0.39882684,-0.554946,"('disagreeable', 'welcoming')",-0.3988268,-0.554946,-0.1561192
19,-0.79584694,-0.84275997,"('inhospitable', 'hospitable')",-0.7958469,-0.84276,-0.0469131
20,1.2672851,1.2299414,"('rough', 'thoughtful')",1.2672851,1.2299414,-0.0373437
21,0.27319825,0.4936666,"('immoral', 'moral')",0.2731982,0.4936666,0.2204684
22,-0.47225004,-0.48757336,"('untrustworthy', 'trustworthy')",-0.47225,-0.4875734,-0.0153234
23,6.626237,6.716944,"('insincere', 'sincere')",6.6262369,6.7169442,0.0907073
24,1.6770856,1.5840402,"('dishonest', 'honest')",1.6770856,1.5840402,-0.0930454
25,0.80418605,0.67392445,"('egoistic', 'altruistic')",0.804186,0.6739244,-0.1302616
26,0.5328964,0.47697505,"('hardhearted', 'benevolent')",0.5328964,0.4769751,-0.0559213
27,1.6337148,1.4471567,"('hardhearted', 'softhearted')",1.6337148,1.4471567,-0.1865581
28,1.187591,1.1817074,"('disloyal', 'loyal')",1.187591,1.1817074,-0.0058836
29,-0.9497766,-1.1296692,"('unfair', 'fair')",-0.9497766,-1.1296692,-0.1798926
30,1.3797785,1.5125691,"('intolerant', 'tolerant')",1.3797785,1.5125691,0.1327906
31,-1.9000728,-2.0476966,"('evil', 'good')",-1.9000728,-2.0476966,-0.1476238
