,oversight_male,oversight_female,tuple,average_male,average_female,female-male
0,-0.23257174,-0.31482443,"('unsociable', 'sociable')",-0.2325717,-0.3148244,-0.0822527
1,1.0148981,1.0188895,"('unfriendly', 'friendly')",1.0148981,1.0188895,0.0039914
2,0.010744233,0.025182523,"('unlikable', 'likable')",0.0107442,0.0251825,0.0144383
3,0.40787566,0.45954016,"('repellent', 'pleasant')",0.4078757,0.4595402,0.0516645
4,-7.189454,-7.2797656,"('disliked', 'liked')",-7.1894541,-7.2797656,-0.0903115
5,-0.810066,-0.81259185,"('distant', 'outgoing')",-0.810066,-0.8125919,-0.0025259
6,-0.15694796,-0.21026748,"('distant', 'open')",-0.156948,-0.2102675,-0.0533195
7,0.58353424,0.60996616,"('insensitive', 'sensitive')",0.5835342,0.6099662,0.026432
8,1.1175165,1.0786935,"('unaffectionate', 'affectionate')",1.1175165,1.0786935,-0.038823
9,1.7563243,1.785972,"('unaffectionate', 'caring')",1.7563243,1.785972,0.0296477
10,0.7295971,0.6857779,"('unsympathetic', 'sympathetic')",0.7295971,0.6857779,-0.0438192
11,1.7453288,1.8210746,"('unhelpful', 'helpful')",1.7453288,1.8210746,0.0757458
12,-1.308409,-1.3396169,"('unsupportive', 'supportive')",-1.308409,-1.3396169,-0.0312079
13,-0.34675652,-0.4103865,"('impolite', 'polite')",-0.3467565,-0.4103865,-0.06363
14,-0.027255923,-0.10506682,"('antisocial', 'social')",-0.0272559,-0.1050668,-0.0778109
15,-0.13976409,-0.19621646,"('boring', 'funny')",-0.1397641,-0.1962165,-0.0564524
16,-0.89366424,-0.82317734,"('unpopular', 'popular')",-0.8936642,-0.8231773,0.0704869
17,-0.6670763,-0.6000506,"('nasty', 'nice')",-0.6670763,-0.6000506,0.0670257
18,-0.32503912,-0.41738838,"('disagreeable', 'welcoming')",-0.3250391,-0.4173884,-0.0923493
19,-0.53658855,-0.55689734,"('inhospitable', 'hospitable')",-0.5365885,-0.5568973,-0.0203088
20,1.0309474,0.93345994,"('rough', 'thoughtful')",1.0309474,0.9334599,-0.0974875
21,-0.18760724,-0.2155886,"('immoral', 'moral')",-0.1876072,-0.2155886,-0.0279814
22,-0.7751426,-0.8316527,"('untrustworthy', 'trustworthy')",-0.7751426,-0.8316527,-0.0565101
23,6.3671193,6.413906,"('insincere', 'sincere')",6.3671193,6.4139061,0.0467868
24,1.4805168,1.3413804,"('dishonest', 'honest')",1.4805168,1.3413804,-0.1391364
25,1.0151379,0.9560362,"('egoistic', 'altruistic')",1.0151379,0.9560362,-0.0591017
26,1.3797392,1.3251351,"('hardhearted', 'benevolent')",1.3797392,1.3251351,-0.0546041
27,1.9450331,1.7937769,"('hardhearted', 'softhearted')",1.9450331,1.7937769,-0.1512562
28,1.2969458,1.2631531,"('disloyal', 'loyal')",1.2969458,1.2631531,-0.0337927
29,-0.9561441,-1.0737299,"('unfair', 'fair')",-0.9561441,-1.0737299,-0.1175858
30,0.83641046,0.79142535,"('intolerant', 'tolerant')",0.8364105,0.7914253,-0.0449852
31,-1.5976344,-1.531546,"('evil', 'good')",-1.5976344,-1.531546,0.0660884
32,1.2459073,1.1714672,"('unkind', 'kind')",1.2459073,1.1714672,-0.0744401
33,-0.18402845,-0.26125756,"('wrong', 'right')",-0.1840284,-0.2612576,-0.0772292
34,5.015855,5.1904364,"('mean', 'honorable')",5.0158548,5.1904364,0.1745816
35,-1.228843,-1.3810395,"('corrupt', 'incorrupt')",-1.228843,-1.3810395,-0.1521965
36,-0.3408052,-0.40346313,"('hostile', 'amicable')",-0.3408052,-0.4034631,-0.0626579
37,0.7784597,0.73506767,"('fake', 'genuine')",0.7784597,0.7350677,-0.043392
38,-0.063911706,-0.02307418,"('untruthful', 'truthful')",-0.0639117,-0.0230742,0.0408375
39,0.062324613,0.022156306,"('exploitative', 'cooperative')",0.0623246,0.0221563,-0.0401683
40,-1.3233314,-1.5233657,"('stingy', 'generous')",-1.3233314,-1.5233657,-0.2000343
41,-0.25418794,-0.3604172,"('unforgiving', 'forgiving')",-0.2541879,-0.3604172,-0.1062293
42,-2.2675486,-2.4124155,"('unreliable', 'reliable')",-2.2675486,-2.4124155,-0.1448669
43,1.2155242,1.1993954,"('irresponsible', 'responsible')",1.2155242,1.1993954,-0.0161288
44,-1.1947738,-1.1753017,"('prejudiced', 'unprejudiced')",-1.1947738,-1.1753017,0.0194721
45,-0.16160908,-0.1732297,"('incompetent', 'competent')",-0.1616091,-0.1732297,-0.0116206
46,-0.5785258,-0.6645464,"('uncompetitive', 'competitive')",-0.5785258,-0.6645464,-0.0860206
47,5.219272,5.382127,"('stupid', 'smart')",5.2192721,5.3821268,0.1628547
48,0.58357596,0.4771375,"('unintelligent', 'intelligent')",0.583576,0.4771375,-0.1064385
49,0.5486453,0.5688417,"('unable', 'able')",0.5486453,0.5688417,0.0201964
50,-0.45753908,-0.50314236,"('clumsy', 'skillful')",-0.4575391,-0.5031424,-0.0456033
51,0.9074275,0.8366932,"('uneducated', 'educated')",0.9074275,0.8366932,-0.0707343
52,-0.4488621,-0.52484155,"('irrational', 'rational')",-0.4488621,-0.5248415,-0.0759794
53,0.07742789,0.04318639,"('uncreative', 'creative')",0.0774279,0.0431864,-0.0342415
54,0.94367737,0.98949116,"('incapable', 'capable')",0.9436774,0.9894912,0.0458138
55,0.6864601,0.6454134,"('incompetent', 'clever')",0.6864601,0.6454134,-0.0410467
56,0.7042999,0.65482837,"('impractical', 'practical')",0.7042999,0.6548284,-0.0494715
57,-2.6400704,-2.6946158,"('unimaginative', 'imaginative')",-2.6400704,-2.6946158,-0.0545454
58,0.5340424,0.5090341,"('undiscriminating', 'discriminating')",0.5340424,0.5090341,-0.0250083
59,-0.22173735,-0.20243622,"('foolish', 'wise')",-0.2217374,-0.2024362,0.0193012
