,foal_male,foal_female,tuple,average_male,average_female,female-male
0,-0.71463734,-0.79301494,"('unsociable', 'sociable')",-0.7146373,-0.7930149,-0.0783776
1,-0.5598209,-0.8030275,"('unfriendly', 'friendly')",-0.5598209,-0.8030275,-0.2432066
2,0.1183497,0.096629545,"('unlikable', 'likable')",0.1183497,0.0966295,-0.0217202
3,-0.9448827,-0.75120485,"('repellent', 'pleasant')",-0.9448827,-0.7512048,0.1936779
4,-1.6322658,-1.7156423,"('disliked', 'liked')",-1.6322658,-1.7156423,-0.0833765
5,-0.29666424,-0.36060247,"('distant', 'outgoing')",-0.2966642,-0.3606025,-0.0639383
6,-0.23498885,-0.36214998,"('distant', 'open')",-0.2349889,-0.36215,-0.1271611
7,0.29299438,0.2587906,"('insensitive', 'sensitive')",0.2929944,0.2587906,-0.0342038
8,1.1311456,0.9324953,"('unaffectionate', 'affectionate')",1.1311456,0.9324953,-0.1986503
9,0.24075559,0.10661356,"('unaffectionate', 'caring')",0.2407556,0.1066136,-0.134142
10,-0.8176075,-0.8100986,"('unsympathetic', 'sympathetic')",-0.8176075,-0.8100986,0.0075089
11,-0.06722249,-0.034430526,"('unhelpful', 'helpful')",-0.0672225,-0.0344305,0.032792
12,-0.3797443,-0.465954,"('unsupportive', 'supportive')",-0.3797443,-0.465954,-0.0862097
13,-0.4134557,-0.5167082,"('impolite', 'polite')",-0.4134557,-0.5167082,-0.1032525
14,-0.06739932,-0.060599156,"('antisocial', 'social')",-0.0673993,-0.0605992,0.0068001
15,0.7850734,0.61048955,"('boring', 'funny')",0.7850734,0.6104895,-0.1745839
16,-0.02819223,-0.050524756,"('unpopular', 'popular')",-0.0281922,-0.0505248,-0.0223326
17,-0.6487636,-0.5251262,"('nasty', 'nice')",-0.6487636,-0.5251262,0.1236374
18,-0.69455755,-0.67461884,"('disagreeable', 'welcoming')",-0.6945575,-0.6746188,0.0199387
19,-0.24561107,-0.21257909,"('inhospitable', 'hospitable')",-0.2456111,-0.2125791,0.033032
20,-0.7114585,-0.63286537,"('rough', 'thoughtful')",-0.7114585,-0.6328654,0.0785931
21,-0.31998688,-0.24239069,"('immoral', 'moral')",-0.3199869,-0.2423907,0.0775962
22,0.10145639,-0.024383772,"('untrustworthy', 'trustworthy')",0.1014564,-0.0243838,-0.1258402
23,1.3194511,1.3963143,"('insincere', 'sincere')",1.3194511,1.3963143,0.0768632
24,0.039956342,-0.10183066,"('dishonest', 'honest')",0.0399563,-0.1018307,-0.141787
25,0.5844247,0.4374819,"('egoistic', 'altruistic')",0.5844247,0.4374819,-0.1469428
26,1.1752388,0.84693503,"('hardhearted', 'benevolent')",1.1752388,0.846935,-0.3283038
27,0.45985734,0.30086634,"('hardhearted', 'softhearted')",0.4598573,0.3008663,-0.158991
28,-0.031867173,-0.09361273,"('disloyal', 'loyal')",-0.0318672,-0.0936127,-0.0617455
29,-0.34071934,-0.43377793,"('unfair', 'fair')",-0.3407193,-0.4337779,-0.0930586
30,-0.34572732,-0.3178695,"('intolerant', 'tolerant')",-0.3457273,-0.3178695,0.0278578
31,-0.38197547,-0.48401183,"('evil', 'good')",-0.3819755,-0.4840118,-0.1020363
32,0.053059157,-0.10193153,"('unkind', 'kind')",0.0530592,-0.1019315,-0.1549907
33,0.6340226,0.5270951,"('wrong', 'right')",0.6340226,0.5270951,-0.1069275
34,1.2957947,1.5168986,"('mean', 'honorable')",1.2957947,1.5168986,0.2211039
35,-0.08676116,-0.1668356,"('corrupt', 'incorrupt')",-0.0867612,-0.1668356,-0.0800744
36,-0.19597046,-0.117912985,"('hostile', 'amicable')",-0.1959705,-0.117913,0.0780575
37,0.19422747,0.2310043,"('fake', 'genuine')",0.1942275,0.2310043,0.0367768
38,-0.30718368,-0.39914542,"('untruthful', 'truthful')",-0.3071837,-0.3991454,-0.0919617
39,-0.008241419,0.04239157,"('exploitative', 'cooperative')",-0.0082414,0.0423916,0.050633
40,-0.69415236,-0.7941169,"('stingy', 'generous')",-0.6941524,-0.7941169,-0.0999645
41,0.4411099,0.36897805,"('unforgiving', 'forgiving')",0.4411099,0.3689781,-0.0721318
42,-0.14364074,-0.090577856,"('unreliable', 'reliable')",-0.1436407,-0.0905779,0.0530628
43,0.14697999,0.04596606,"('irresponsible', 'responsible')",0.14698,0.0459661,-0.1010139
44,-0.43718636,-0.39700603,"('prejudiced', 'unprejudiced')",-0.4371864,-0.397006,0.0401804
45,0.31426406,0.22271381,"('incompetent', 'competent')",0.3142641,0.2227138,-0.0915503
46,0.0024771215,-0.0114338035,"('uncompetitive', 'competitive')",0.0024771,-0.0114338,-0.0139109
47,1.3126209,1.410428,"('stupid', 'smart')",1.3126209,1.410428,0.0978071
48,0.17420225,0.14078243,"('unintelligent', 'intelligent')",0.1742022,0.1407824,-0.0334198
49,-0.063846074,0.11301939,"('unable', 'able')",-0.0638461,0.1130194,0.1768655
50,0.4421273,0.6005544,"('clumsy', 'skillful')",0.4421273,0.6005544,0.1584271
51,-0.46788335,-0.4693105,"('uneducated', 'educated')",-0.4678833,-0.4693105,-0.0014272
52,-0.42602158,-0.47748432,"('irrational', 'rational')",-0.4260216,-0.4774843,-0.0514627
53,-0.8636892,-0.938397,"('uncreative', 'creative')",-0.8636892,-0.938397,-0.0747078
54,0.31796333,0.22361931,"('incapable', 'capable')",0.3179633,0.2236193,-0.094344
55,-0.12886721,-0.040813733,"('incompetent', 'clever')",-0.1288672,-0.0408137,0.0880535
56,0.26475757,0.24301507,"('impractical', 'practical')",0.2647576,0.2430151,-0.0217425
57,-0.9859727,-1.1415262,"('unimaginative', 'imaginative')",-0.9859727,-1.1415262,-0.1555535
58,-0.38449472,-0.4621714,"('undiscriminating', 'discriminating')",-0.3844947,-0.4621714,-0.0776767
59,0.5336212,0.4967719,"('foolish', 'wise')",0.5336212,0.4967719,-0.0368493
60,-0.51077765,-0.38643783,"('inefficient', 'efficient')",-0.5107777,-0.3864378,0.1243399
61,-0.037140045,-0.123579666,"('illogical', 'logical')",-0.03714,-0.1235797,-0.0864397
62,0.12272482,0.16484883,"('incompetent', 'brilliant')",0.1227248,0.1648488,0.042124
63,-0.062139515,-0.03128912,"('unperceptive', 'insightful')",-0.0621395,-0.0312891,0.0308504
64,-2.0000913,-2.0258818,"('shy', 'confident')",-2.0000913,-2.0258818,-0.0257905
65,-0.2058573,-0.16494265,"('insecure', 'secure')",-0.2058573,-0.1649427,0.0409146
