,trace_male,trace_female,tuple,average_male,average_female,female-male
0,0.6283125,0.5167486,"('unsociable', 'sociable')",0.6283125,0.5167486,-0.1115639
1,0.7686754,0.7665702,"('unfriendly', 'friendly')",0.7686754,0.7665702,-0.0021052
2,-0.1363464,0.022217952,"('unlikable', 'likable')",-0.1363464,0.022218,0.1585644
3,0.6401883,0.8120675,"('repellent', 'pleasant')",0.6401883,0.8120675,0.1718792
4,-6.958756,-7.2459598,"('disliked', 'liked')",-6.958756,-7.2459598,-0.2872038
5,-0.6715271,-0.62499547,"('distant', 'outgoing')",-0.6715271,-0.6249955,0.0465316
6,-0.26039466,-0.33972466,"('distant', 'open')",-0.2603947,-0.3397247,-0.07933
7,1.4344716,1.4490422,"('insensitive', 'sensitive')",1.4344716,1.4490422,0.0145706
8,0.803751,0.7540589,"('unaffectionate', 'affectionate')",0.803751,0.7540589,-0.0496921
9,1.1286709,1.2230952,"('unaffectionate', 'caring')",1.1286709,1.2230952,0.0944243
10,1.4072626,1.4410491,"('unsympathetic', 'sympathetic')",1.4072626,1.4410491,0.0337865
11,1.672231,1.8703461,"('unhelpful', 'helpful')",1.672231,1.8703461,0.1981151
12,-1.4579747,-1.3992531,"('unsupportive', 'supportive')",-1.4579747,-1.3992531,0.0587216
13,0.28177243,0.4338979,"('impolite', 'polite')",0.2817724,0.4338979,0.1521255
14,0.5463889,0.5548673,"('antisocial', 'social')",0.5463889,0.5548673,0.0084784
15,0.67138475,0.61110014,"('boring', 'funny')",0.6713848,0.6111001,-0.0602847
16,-0.8751606,-0.854637,"('unpopular', 'popular')",-0.8751606,-0.854637,0.0205236
17,0.15853226,0.08013847,"('nasty', 'nice')",0.1585323,0.0801385,-0.0783938
18,-0.59571713,-0.47057316,"('disagreeable', 'welcoming')",-0.5957171,-0.4705732,0.1251439
19,-1.018253,-0.9703531,"('inhospitable', 'hospitable')",-1.018253,-0.9703531,0.0478999
20,0.49281436,0.40639502,"('rough', 'thoughtful')",0.4928144,0.406395,-0.0864194
21,-0.014949324,0.22918239,"('immoral', 'moral')",-0.0149493,0.2291824,0.2441317
22,0.19193101,0.2017136,"('untrustworthy', 'trustworthy')",0.191931,0.2017136,0.0097826
23,5.7757297,6.162527,"('insincere', 'sincere')",5.7757297,6.1625271,0.3867974
24,1.4156277,1.523457,"('dishonest', 'honest')",1.4156277,1.5234571,0.1078294
25,0.56107146,0.6049317,"('egoistic', 'altruistic')",0.5610715,0.6049317,0.0438602
26,1.3074621,1.0033717,"('hardhearted', 'benevolent')",1.3074621,1.0033717,-0.3040904
27,1.6493402,1.4893193,"('hardhearted', 'softhearted')",1.6493402,1.4893193,-0.1600209
28,1.2881272,1.1336013,"('disloyal', 'loyal')",1.2881272,1.1336013,-0.1545259
29,-0.28455117,-0.46182495,"('unfair', 'fair')",-0.2845512,-0.461825,-0.1772738
30,0.7906281,0.8980266,"('intolerant', 'tolerant')",0.7906281,0.8980266,0.1073985
31,-1.6018159,-1.7701533,"('evil', 'good')",-1.6018159,-1.7701533,-0.1683374
32,1.2237611,1.1530021,"('unkind', 'kind')",1.2237611,1.1530021,-0.070759
33,-0.36237702,-0.38867986,"('wrong', 'right')",-0.362377,-0.3886799,-0.0263029
34,3.7737355,4.199355,"('mean', 'honorable')",3.7737355,4.1993551,0.4256196
35,-1.1366464,-1.5549583,"('corrupt', 'incorrupt')",-1.1366464,-1.5549583,-0.4183119
36,-1.0757804,-1.3642511,"('hostile', 'amicable')",-1.0757804,-1.3642511,-0.2884707
37,0.9788127,0.9087435,"('fake', 'genuine')",0.9788127,0.9087435,-0.0700692
38,-0.5571116,-0.39021447,"('untruthful', 'truthful')",-0.5571116,-0.3902145,0.1668971
39,0.43257937,0.45040435,"('exploitative', 'cooperative')",0.4325794,0.4504043,0.0178249
40,-0.98523706,-1.0658009,"('stingy', 'generous')",-0.9852371,-1.0658009,-0.0805638
41,0.7859819,0.5843993,"('unforgiving', 'forgiving')",0.7859819,0.5843993,-0.2015826
42,-1.6057953,-1.6555895,"('unreliable', 'reliable')",-1.6057953,-1.6555895,-0.0497942
43,1.057281,1.2816389,"('irresponsible', 'responsible')",1.057281,1.2816389,0.2243579
44,-1.0260406,-1.1126266,"('prejudiced', 'unprejudiced')",-1.0260406,-1.1126266,-0.086586
45,0.6729889,0.46885738,"('incompetent', 'competent')",0.6729889,0.4688574,-0.2041315
46,-0.13948116,-0.14959806,"('uncompetitive', 'competitive')",-0.1394812,-0.1495981,-0.0101169
47,4.4571548,4.7243757,"('stupid', 'smart')",4.4571548,4.7243757,0.2672209
48,0.49255973,0.62888604,"('unintelligent', 'intelligent')",0.4925597,0.628886,0.1363263
49,-0.26749733,-0.107025124,"('unable', 'able')",-0.2674973,-0.1070251,0.1604722
50,-0.77224606,-0.7363682,"('clumsy', 'skillful')",-0.7722461,-0.7363682,0.0358779
51,0.64738476,0.72132534,"('uneducated', 'educated')",0.6473848,0.7213253,0.0739405
52,-0.3192969,-0.5708433,"('irrational', 'rational')",-0.3192969,-0.5708433,-0.2515464
53,-0.28654462,-0.37948883,"('uncreative', 'creative')",-0.2865446,-0.3794888,-0.0929442
54,0.76142126,0.8529731,"('incapable', 'capable')",0.7614213,0.8529731,0.0915518
55,1.0799546,1.2376128,"('incompetent', 'clever')",1.0799546,1.2376128,0.1576582
56,0.6019375,0.70548856,"('impractical', 'practical')",0.6019375,0.7054886,0.1035511
57,-1.5075247,-1.8011757,"('unimaginative', 'imaginative')",-1.5075247,-1.8011757,-0.293651
58,0.5510467,0.4860725,"('undiscriminating', 'discriminating')",0.5510467,0.4860725,-0.0649742
59,-0.3501302,-0.33563405,"('foolish', 'wise')",-0.3501302,-0.3356341,0.0144961
60,0.6844216,1.0586238,"('inefficient', 'efficient')",0.6844216,1.0586238,0.3742022
61,0.66961896,0.53244025,"('illogical', 'logical')",0.669619,0.5324402,-0.1371788
62,0.6738072,1.0028003,"('incompetent', 'brilliant')",0.6738072,1.0028003,0.3289931
63,0.1111809,0.28355497,"('unperceptive', 'insightful')",0.1111809,0.283555,0.1723741
64,-5.4412646,-5.382514,"('shy', 'confident')",-5.4412646,-5.382514,0.0587506
65,0.62635136,0.87035316,"('insecure', 'secure')",0.6263514,0.8703532,0.2440018
66,-0.20423147,-0.42731154,"('inactive', 'active')",-0.2042315,-0.4273115,-0.22308
67,-0.6736968,-0.59583783,"('doubtful', 'determined')",-0.6736968,-0.5958378,0.077859
68,-1.1325865,-0.9286576,"('dependent', 'independent')",-1.1325865,-0.9286576,0.2039289
69,-2.121683,-2.197675,"('lazy', 'industrious')",-2.1216829,-2.197675,-0.0759921
70,1.9397646,1.9232714,"('lethargic', 'energetic')",1.9397646,1.9232714,-0.0164932
71,0.29126957,0.28047997,"('diffident', 'self-confident')",0.2912696,0.28048,-0.0107896
72,0.7621469,1.0363146,"('unambitious', 'ambitious')",0.7621469,1.0363146,0.2741677
73,-2.6558852,-2.6237748,"('helpless', 'self-reliant')",-2.6558852,-2.6237748,0.0321104
74,0.49135453,0.3451296,"('undedicated', 'dedicated')",0.4913545,0.3451296,-0.1462249
75,-0.85091597,-0.89877796,"('meek', 'impulsive')",-0.850916,-0.898778,-0.047862
76,0.7986316,0.90391797,"('anxious', 'daring')",0.7986316,0.903918,0.1052864
77,-1.2348619,-1.0613959,"('unmotivated', 'motivated')",-1.2348619,-1.0613959,0.173466
78,-1.0451188,-1.1102934,"('nonresilient', 'resilient')",-1.0451188,-1.1102934,-0.0651746
79,-0.5304458,-0.6525451,"('wavering', 'unwavering')",-0.5304458,-0.6525451,-0.1220993
80,0.42516324,0.3636007,"('dominated', 'dominating')",0.4251632,0.3636007,-0.0615625
81,0.39796442,0.5429782,"('submissive', 'aggressive')",0.3979644,0.5429782,0.1450138
82,5.6370254,5.825884,"('poor', 'rich')",5.6370254,5.8258839,0.1888585
83,-0.27357173,-0.23725972,"('powerless', 'powerful')",-0.2735717,-0.2372597,0.036312
84,0.34854513,0.37448022,"('inferior', 'superior')",0.3485451,0.3744802,0.0259351
85,-1.3591661,-1.4794753,"('insignificant', 'prestigious')",-1.3591661,-1.4794753,-0.1203092
86,0.8806432,0.8190498,"('uninfluential', 'influential')",0.8806432,0.8190498,-0.0615934
