,intellect_male,intellect_female,tuple,average_male,average_female,female-male
0,0.47791216,0.4222328,"('unsociable', 'sociable')",0.4779122,0.4222328,-0.0556794
1,0.8908092,0.89856505,"('unfriendly', 'friendly')",0.8908092,0.8985651,0.0077559
2,0.5589229,0.6959511,"('unlikable', 'likable')",0.5589229,0.6959511,0.1370282
3,1.0418254,1.1450387,"('repellent', 'pleasant')",1.0418254,1.1450387,0.1032133
4,-6.9718738,-6.8537865,"('disliked', 'liked')",-6.9718738,-6.8537865,0.1180873
5,-0.42071265,-0.24975322,"('distant', 'outgoing')",-0.4207126,-0.2497532,0.1709594
6,-0.09085944,-0.02435853,"('distant', 'open')",-0.0908594,-0.0243585,0.0665009
7,1.4221278,1.3990381,"('insensitive', 'sensitive')",1.4221278,1.3990381,-0.0230897
8,0.99376833,0.83836055,"('unaffectionate', 'affectionate')",0.9937683,0.8383605,-0.1554078
9,1.193491,1.1525916,"('unaffectionate', 'caring')",1.193491,1.1525916,-0.0408994
10,1.866834,1.6189208,"('unsympathetic', 'sympathetic')",1.866834,1.6189208,-0.2479132
11,2.1415362,2.0514493,"('unhelpful', 'helpful')",2.1415362,2.0514493,-0.0900869
12,-0.9036787,-0.8933269,"('unsupportive', 'supportive')",-0.9036787,-0.8933269,0.0103518
13,0.36622354,0.35759264,"('impolite', 'polite')",0.3662235,0.3575926,-0.0086309
14,0.38937086,0.41607934,"('antisocial', 'social')",0.3893709,0.4160793,0.0267084
15,0.26064235,0.28436804,"('boring', 'funny')",0.2606423,0.284368,0.0237257
16,-0.6329267,-0.40220478,"('unpopular', 'popular')",-0.6329267,-0.4022048,0.2307219
17,0.35254392,0.29097012,"('nasty', 'nice')",0.3525439,0.2909701,-0.0615738
18,-0.3809308,-0.25309792,"('disagreeable', 'welcoming')",-0.3809308,-0.2530979,0.1278329
19,-0.34033537,-0.3335018,"('inhospitable', 'hospitable')",-0.3403354,-0.3335018,0.0068336
20,0.7980952,0.6408226,"('rough', 'thoughtful')",0.7980952,0.6408226,-0.1572726
21,0.5158704,0.62134427,"('immoral', 'moral')",0.5158704,0.6213443,0.1054739
22,0.38498127,0.36452278,"('untrustworthy', 'trustworthy')",0.3849813,0.3645228,-0.0204585
23,6.2093506,6.259962,"('insincere', 'sincere')",6.2093506,6.2599621,0.0506115
24,1.9701936,1.9659634,"('dishonest', 'honest')",1.9701936,1.9659634,-0.0042302
25,0.108058885,0.1414404,"('egoistic', 'altruistic')",0.1080589,0.1414404,0.0333815
26,0.24777302,0.0394288,"('hardhearted', 'benevolent')",0.247773,0.0394288,-0.2083442
27,1.7452247,1.4977175,"('hardhearted', 'softhearted')",1.7452247,1.4977175,-0.2475072
28,1.079309,0.96792877,"('disloyal', 'loyal')",1.079309,0.9679288,-0.1113802
29,-0.18983604,-0.29063717,"('unfair', 'fair')",-0.189836,-0.2906372,-0.1008012
30,1.1612345,1.0978183,"('intolerant', 'tolerant')",1.1612345,1.0978183,-0.0634162
31,-1.2583688,-1.1368247,"('evil', 'good')",-1.2583688,-1.1368247,0.1215441
32,1.2936912,1.1733979,"('unkind', 'kind')",1.2936912,1.1733979,-0.1202933
33,-1.0558122,-0.90256363,"('wrong', 'right')",-1.0558122,-0.9025636,0.1532486
34,4.1511474,4.4051156,"('mean', 'honorable')",4.1511474,4.4051156,0.2539682
35,-1.1411024,-1.2249477,"('corrupt', 'incorrupt')",-1.1411024,-1.2249477,-0.0838453
36,-0.9463055,-1.043961,"('hostile', 'amicable')",-0.9463055,-1.043961,-0.0976555
37,0.938435,0.83453435,"('fake', 'genuine')",0.938435,0.8345343,-0.1039007
38,-0.19287804,-0.16986671,"('untruthful', 'truthful')",-0.192878,-0.1698667,0.0230113
39,0.096492566,0.15858507,"('exploitative', 'cooperative')",0.0964926,0.1585851,0.0620925
40,-0.8037694,-0.8774192,"('stingy', 'generous')",-0.8037694,-0.8774192,-0.0736498
41,0.36821833,0.13378847,"('unforgiving', 'forgiving')",0.3682183,0.1337885,-0.2344298
42,-1.299778,-1.3857377,"('unreliable', 'reliable')",-1.299778,-1.3857377,-0.0859597
43,1.6256353,1.5516386,"('irresponsible', 'responsible')",1.6256353,1.5516386,-0.0739967
44,-1.1312735,-1.2551156,"('prejudiced', 'unprejudiced')",-1.1312735,-1.2551156,-0.1238421
45,0.97270644,0.82917064,"('incompetent', 'competent')",0.9727064,0.8291706,-0.1435358
46,-0.12284738,-0.17497969,"('uncompetitive', 'competitive')",-0.1228474,-0.1749797,-0.0521323
47,5.570455,5.732317,"('stupid', 'smart')",5.5704551,5.732317,0.1618619
48,1.132288,1.0489271,"('unintelligent', 'intelligent')",1.132288,1.0489271,-0.0833609
49,-0.34066832,-0.14341235,"('unable', 'able')",-0.3406683,-0.1434124,0.1972559
50,0.09287084,0.023233801,"('clumsy', 'skillful')",0.0928708,0.0232338,-0.069637
51,0.7022431,0.70554394,"('uneducated', 'educated')",0.7022431,0.7055439,0.0033008
52,-0.5875572,-0.58781356,"('irrational', 'rational')",-0.5875572,-0.5878136,-0.0002564
53,0.36194012,0.32974514,"('uncreative', 'creative')",0.3619401,0.3297451,-0.032195
54,0.8877121,1.0374323,"('incapable', 'capable')",0.8877121,1.0374323,0.1497202
55,1.2595049,1.2702581,"('incompetent', 'clever')",1.2595049,1.2702581,0.0107532
56,0.80244446,0.8795286,"('impractical', 'practical')",0.8024445,0.8795286,0.0770841
57,-1.8556025,-2.0081966,"('unimaginative', 'imaginative')",-1.8556025,-2.0081966,-0.1525941
58,0.16574556,-0.019820213,"('undiscriminating', 'discriminating')",0.1657456,-0.0198202,-0.1855658
59,0.028818225,0.15665108,"('foolish', 'wise')",0.0288182,0.1566511,0.1278329
60,0.754302,0.8758672,"('inefficient', 'efficient')",0.754302,0.8758672,0.1215652
61,0.60238564,0.44393998,"('illogical', 'logical')",0.6023856,0.44394,-0.1584456
62,1.5931079,1.7412729,"('incompetent', 'brilliant')",1.5931079,1.7412729,0.148165
63,1.2290127,1.282872,"('unperceptive', 'insightful')",1.2290127,1.282872,0.0538593
64,-5.1378045,-4.9720783,"('shy', 'confident')",-5.1378045,-4.9720783,0.1657262
65,1.4852697,1.3929437,"('insecure', 'secure')",1.4852697,1.3929437,-0.092326
66,0.0115619935,-0.044552274,"('inactive', 'active')",0.011562,-0.0445523,-0.0561143
67,-0.79884106,-0.6816516,"('doubtful', 'determined')",-0.7988411,-0.6816516,0.1171895
68,-0.3832861,-0.23725055,"('dependent', 'independent')",-0.3832861,-0.2372506,0.1460355
69,-1.8616881,-1.7117841,"('lazy', 'industrious')",-1.8616881,-1.7117841,0.149904
70,2.0514538,1.9429325,"('lethargic', 'energetic')",2.0514538,1.9429325,-0.1085213
71,0.25352025,0.49069852,"('diffident', 'self-confident')",0.2535203,0.4906985,0.2371782
72,0.9570738,1.013158,"('unambitious', 'ambitious')",0.9570738,1.013158,0.0560842
73,-2.9763544,-2.846762,"('helpless', 'self-reliant')",-2.9763544,-2.8467619,0.1295925
74,0.19454405,0.12531509,"('undedicated', 'dedicated')",0.194544,0.1253151,-0.0692289
75,-0.74376994,-0.6741456,"('meek', 'impulsive')",-0.7437699,-0.6741456,0.0696243
76,1.2825546,1.1488866,"('anxious', 'daring')",1.2825546,1.1488866,-0.133668
77,-0.97217834,-0.84399164,"('unmotivated', 'motivated')",-0.9721783,-0.8439916,0.1281867
78,-0.23674457,-0.26122606,"('nonresilient', 'resilient')",-0.2367446,-0.2612261,-0.0244815
